ReTr(Lx),ReTr(Ly),ImTr(Lx),ImTr(Ly)
0.372809,-0.058062,null,null,null
0.227603,null,-0.132656,null,null
0.346121,0.00337548,null,null,null
0.192036,null,-0.137553,null,null
0.339137,-0.00863645,null,null,null
0.195325,null,-0.193625,null,null
0.36311,0.00215494,null,null,null
0.153959,null,-0.147267,null,null
0.245235,-0.0099772,null,null,null
0.188619,null,-0.15105,null,null
0.194599,-0.00448409,null,null,null
0.157075,null,-0.148763,null,null
0.209908,0.0185918,null,null,null
0.079102,null,-0.099888,null,null
0.228997,0.0309338,null,null,null
0.0687305,null,-0.159477,null,null
0.263863,0.0324883,null,null,null
0.050475,null,-0.0835235,null,null
0.269163,0.0498211,null,null,null
0.121734,null,-0.0886855,null,null
0.273727,0.0732515,null,null,null
0.133325,null,-0.110048,null,null
0.29916,0.161052,null,null,null
0.134833,null,-0.161858,null,null
0.26673,0.00385636,null,null,null
0.0421624,null,-0.196314,null,null
0.26673,0.00385636,null,null,null
0.0421624,null,-0.196314,null,null
0.305472,-0.0157257,null,null,null
0.00985935,null,-0.161659,null,null
0.305472,-0.0157257,null,null,null
0.00985935,null,-0.161659,null,null
0.303438,-0.058109,null,null,null
0.071857,null,-0.260426,null,null
0.270892,-0.066944,null,null,null
0.156885,null,-0.270595,null,null
0.259937,0.0175051,null,null,null
0.101215,null,-0.338241,null,null
0.273002,0.0061519,null,null,null
0.154918,null,-0.263601,null,null
0.260792,-0.0203824,null,null,null
0.192736,null,-0.353768,null,null
0.311833,0.00830185,null,null,null
0.124846,null,-0.285123,null,null
0.382012,0.0060945,null,null,null
0.137837,null,-0.329325,null,null
0.336415,-0.086007,null,null,null
0.160232,null,-0.381885,null,null
0.288517,-0.0159785,null,null,null
0.13654,null,-0.316909,null,null
0.286743,-0.050254,null,null,null
0.0988015,null,-0.299173,null,null
0.121443,-0.037207,null,null,null
0.0775425,null,-0.268617,null,null
0.0854215,-0.0224443,null,null,null
0.126731,null,-0.348268,null,null
0.141038,0.0233293,null,null,null
0.127217,null,-0.322907,null,null
0.141038,0.0233293,null,null,null
0.127217,null,-0.322907,null,null
0.141038,0.0233293,null,null,null
0.127217,null,-0.322907,null,null
0.183368,-0.0011401,null,null,null
0.169548,null,-0.276447,null,null
0.243208,0.026893,null,null,null
0.207801,null,-0.268431,null,null
0.283601,0.059583,null,null,null
0.134244,null,-0.284822,null,null
0.26912,0.091646,null,null,null
0.130663,null,-0.228398,null,null
0.26912,0.091646,null,null,null
0.130663,null,-0.228398,null,null
0.207681,0.162151,null,null,null
0.1807,null,-0.261822,null,null
0.209393,0.161932,null,null,null
0.286234,null,-0.241581,null,null
0.188245,0.273043,null,null,null
0.289762,null,-0.212347,null,null
0.168239,0.256771,null,null,null
0.227308,null,-0.160035,null,null
0.158066,0.259151,null,null,null
0.237799,null,-0.208474,null,null
0.170545,0.239178,null,null,null
0.243465,null,-0.18962,null,null
0.27325,0.234121,null,null,null
0.339282,null,-0.220353,null,null
0.249462,0.200896,null,null,null
0.248598,null,-0.225249,null,null
0.235602,0.127449,null,null,null
0.180019,null,-0.216241,null,null
0.240949,0.134691,null,null,null
0.177001,null,-0.168463,null,null
0.301532,0.171684,null,null,null
0.204357,null,-0.222321,null,null
0.218383,0.200119,null,null,null
0.216477,null,-0.105123,null,null
0.225841,0.249195,null,null,null
0.285452,null,-0.137347,null,null
0.225841,0.249195,null,null,null
0.285452,null,-0.137347,null,null
0.204109,0.285085,null,null,null
0.263172,null,-0.142046,null,null
0.24694,0.350685,null,null,null
0.183585,null,-0.0163747,null,null
0.243066,0.354922,null,null,null
0.201733,null,0.0153146,null,null
0.193662,0.344503,null,null,null
0.168295,null,-0.0108644,null,null
0.193639,0.372152,null,null,null
0.178306,null,0.0503725,null,null
0.201449,0.340402,null,null,null
0.113573,null,0.0346415,null,null
0.0953995,0.236594,null,null,null
0.0165051,null,0.0539635,null,null
0.149287,0.180452,null,null,null
0.0242038,null,0.0883035,null,null
0.227327,0.205484,null,null,null
-0.0154264,null,0.102846,null,null
0.134526,0.222417,null,null,null
0.0157379,null,0.088267,null,null
0.186805,0.201772,null,null,null
0.090634,null,0.0776265,null,null
0.123208,0.188122,null,null,null
0.0988255,null,0.0331323,null,null
0.0949365,0.154838,null,null,null
0.0356076,null,0.065003,null,null
0.112396,0.196908,null,null,null
0.08787,null,0.0850765,null,null
0.086014,0.0678885,null,null,null
0.091575,null,0.0419867,null,null
0.105556,0.08698,null,null,null
0.138974,null,-0.0758355,null,null
0.170485,0.135312,null,null,null
0.151149,null,-0.120468,null,null
0.170485,0.135312,null,null,null
0.151149,null,-0.120468,null,null
0.189054,0.202915,null,null,null
0.075607,null,-0.0322137,null,null
0.189054,0.202915,null,null,null
0.075607,null,-0.0322137,null,null
0.065308,0.165212,null,null,null
0.0349875,null,-0.0850825,null,null
0.0563345,0.131296,null,null,null
0.0378698,null,-0.0037627,null,null
0.073297,0.159579,null,null,null
0.0513085,null,-0.0421257,null,null
0.0408203,0.169091,null,null,null
0.0123368,null,-0.0750345,null,null
0.031558,0.0215096,null,null,null
0.101167,null,0.050014,null,null
0.0119267,0.0704475,null,null,null
0.0399923,null,0.0293984,null,null
0.0308588,0.0923095,null,null,null
0.0915665,null,0.0529295,null,null
-0.00382705,-0.0287638,null,null,null
0.0399152,null,-0.0425013,null,null
0.00295012,-0.00294568,null,null,null
0.081214,null,0.0137279,null,null
-0.00326144,0.0458082,null,null,null
0.07852,null,-0.0486863,null,null
0.0470914,0.0356647,null,null,null
0.00108742,null,-0.0172722,null,null
0.0098413,0.051621,null,null,null
0.064702,null,-0.00318033,null,null
0.0073889,-0.0633955,null,null,null
0.114111,null,0.056089,null,null
0.00160724,-0.0289615,null,null,null
0.0624395,null,0.120101,null,null
0.061166,-0.066434,null,null,null
0.0579705,null,0.178724,null,null
0.0443923,0.0369488,null,null,null
0.0498701,null,0.189654,null,null
-0.000897935,0.0731145,null,null,null
-0.0296817,null,0.251576,null,null
-0.000897935,0.0731145,null,null,null
-0.0296817,null,0.251576,null,null
-0.00496552,0.0382586,null,null,null
-0.00606,null,0.1604,null,null
-0.0142984,0.0356743,null,null,null
-0.0256432,null,0.152248,null,null
-0.0064908,0.0810275,null,null,null
-0.039893,null,0.239085,null,null
-0.000792225,0.0240269,null,null,null
-0.0160293,null,0.21055,null,null
-0.07773,0.0710655,null,null,null
0.0389721,null,0.127626,null,null
-0.0105585,-0.0556235,null,null,null
0.069009,null,0.218515,null,null
0.00302824,-0.0247295,null,null,null
0.0338449,null,0.163471,null,null
0.0087175,-0.0282851,null,null,null
0.0501395,null,0.210112,null,null
0.00133439,0.0306913,null,null,null
0.0255131,null,0.134325,null,null
-0.00749935,-0.0188618,null,null,null
0.0286261,null,0.139752,null,null
-0.0497247,0.0193915,null,null,null
-0.0088541,null,0.111235,null,null
-0.066856,0.0424481,null,null,null
-0.0162751,null,0.0540415,null,null
-0.061245,0.051335,null,null,null
0.0290577,null,0.0111001,null,null
-0.0759805,0.0263121,null,null,null
-0.0594835,null,0.142529,null,null
-0.0759805,0.0263121,null,null,null
-0.0594835,null,0.142529,null,null
-0.0759805,0.0263121,null,null,null
-0.0594835,null,0.142529,null,null
-0.142844,0.0513125,null,null,null
-0.0677275,null,0.127665,null,null
-0.082694,0.0926155,null,null,null
-0.040928,null,0.10004,null,null
-0.0819875,0.110625,null,null,null
0.0271751,null,0.0361526,null,null
-0.079457,0.111773,null,null,null
0.0635265,null,0.0180754,null,null
-0.089015,0.062825,null,null,null
0.094137,null,0.0289609,null,null
-0.0128946,0.0115331,null,null,null
0.0179562,null,-0.0213846,null,null
-0.0432727,0.0034367,null,null,null
0.0284345,null,-0.0330476,null,null
-0.064957,0.00964735,null,null,null
0.0473558,null,-0.083875,null,null
-0.0078122,0.00261425,null,null,null
0.0805105,null,0.00088478,null,null
0.0593775,-0.000171994,null,null,null
0.0335531,null,-0.00436958,null,null
0.104072,-0.100536,null,null,null
0.0415452,null,-0.0252607,null,null
0.0423984,-0.10854,null,null,null
-0.0476704,null,0.0234202,null,null
0.0932495,-0.172497,null,null,null
-0.0080437,null,0.00317477,null,null
0.0319301,-0.10486,null,null,null
-0.000298811,null,0.0072084,null,null
-0.0083899,-0.122649,null,null,null
0.0786025,null,-0.00423493,null,null
-0.0097393,-0.096658,null,null,null
0.00188645,null,0.00266343,null,null
0.0234284,-0.163802,null,null,null
0.075109,null,-0.00876925,null,null
-0.0265435,-0.218295,null,null,null
0.0396645,null,-0.0324074,null,null
0.00791035,-0.229872,null,null,null
-0.00823855,null,-0.0216686,null,null
0.0357753,-0.310246,null,null,null
-0.0728805,null,0.0351751,null,null
0.0143602,-0.298492,null,null,null
-0.149282,null,0.0309856,null,null
0.0316297,-0.29997,null,null,null
-0.0594905,null,0.036542,null,null
0.00474175,-0.257404,null,null,null
-0.079245,null,0.107718,null,null
0.0084666,-0.319543,null,null,null
-0.062199,null,0.087829,null,null
-0.0051395,-0.30886,null,null,null
-0.0220508,null,0.0161096,null,null
0.0942995,-0.319402,null,null,null
0.0495565,null,-0.0207681,null,null
-0.00428301,-0.272768,null,null,null
0.0698185,null,-0.0069661,null,null
0.029659,-0.181866,null,null,null
0.095203,null,0.0054667,null,null
0.00484811,-0.244677,null,null,null
0.0429932,null,-0.0250854,null,null
-0.081673,-0.327221,null,null,null
0.073059,null,-0.00942355,null,null
-0.135726,-0.324844,null,null,null
0.0816125,null,-0.0282984,null,null
-0.147045,-0.364378,null,null,null
0.0232595,null,-0.0134112,null,null
-0.163078,-0.389626,null,null,null
0.0375076,null,0.0320525,null,null
-0.19733,-0.44144,null,null,null
-0.0249676,null,0.089329,null,null
-0.107967,-0.409442,null,null,null
-0.0752335,null,0.0514315,null,null
-0.0888835,-0.34811,null,null,null
-0.168143,null,0.106167,null,null
-0.167278,-0.322676,null,null,null
-0.184288,null,0.0531985,null,null
-0.167278,-0.322676,null,null,null
-0.184288,null,0.0531985,null,null
-0.12625,-0.358814,null,null,null
-0.169872,null,0.068812,null,null
-0.091463,-0.42841,null,null,null
-0.158694,null,0.110742,null,null
-0.0317833,-0.450559,null,null,null
-0.173513,null,0.0872625,null,null
-0.0728825,-0.39563,null,null,null
-0.167049,null,0.105755,null,null
-0.0355417,-0.438144,null,null,null
-0.212192,null,0.109535,null,null
-0.0111517,-0.399062,null,null,null
-0.144762,null,0.0162435,null,null
-0.0111517,-0.399062,null,null,null
-0.144762,null,0.0162435,null,null
-0.00572035,-0.458913,null,null,null
-0.203264,null,0.0994685,null,null
-0.0138642,-0.50374,null,null,null
-0.145074,null,0.154093,null,null
0.0584715,-0.439524,null,null,null
-0.266983,null,0.1645,null,null
0.064002,-0.44515,null,null,null
-0.284111,null,0.156598,null,null
-0.00412069,-0.46006,null,null,null
-0.258517,null,0.15117,null,null
-0.0338144,-0.439105,null,null,null
-0.211182,null,0.0924095,null,null
-0.0609935,-0.424502,null,null,null
-0.256578,null,0.114724,null,null
-0.109254,-0.404954,null,null,null
-0.26817,null,0.132148,null,null
-0.113763,-0.33685,null,null,null
-0.294932,null,0.159527,null,null
-0.182083,-0.340035,null,null,null
-0.32267,null,0.264263,null,null
-0.239796,-0.351374,null,null,null
-0.332049,null,0.262865,null,null
-0.163492,-0.420384,null,null,null
-0.306947,null,0.302364,null,null
-0.092708,-0.39573,null,null,null
-0.325474,null,0.325109,null,null
-0.103844,-0.434269,null,null,null
-0.271176,null,0.311276,null,null
-0.0539155,-0.430853,null,null,null
-0.187368,null,0.370258,null,null
-0.0491086,-0.384423,null,null,null
-0.098497,null,0.35852,null,null
-0.0785865,-0.350743,null,null,null
-0.0220545,null,0.431266,null,null
-0.0964065,-0.361011,null,null,null
-0.077554,null,0.354732,null,null
-0.132271,-0.382925,null,null,null
-0.0632565,null,0.371601,null,null
-0.0943895,-0.387416,null,null,null
0.0221874,null,0.460728,null,null
-0.102496,-0.45067,null,null,null
0.0787735,null,0.421457,null,null
-0.074539,-0.384623,null,null,null
-0.0134997,null,0.275293,null,null
0.00748305,-0.389726,null,null,null
-0.0113004,null,0.334763,null,null
0.05725,-0.350509,null,null,null
-0.0101186,null,0.324844,null,null
0.128969,-0.358891,null,null,null
0.0267799,null,0.327522,null,null
0.11595,-0.321619,null,null,null
0.055228,null,0.252251,null,null
0.171767,-0.323989,null,null,null
0.0958105,null,0.290197,null,null
0.124442,-0.284762,null,null,null
0.100519,null,0.292424,null,null
0.0820605,-0.288827,null,null,null
0.050155,null,0.250499,null,null
0.0192941,-0.226829,null,null,null
-0.00411638,null,0.262221,null,null
0.05779,-0.277612,null,null,null
0.048049,null,0.233538,null,null
0.102159,-0.224775,null,null,null
0.0137881,null,0.284847,null,null
0.09027,-0.211001,null,null,null
0.085267,null,0.161632,null,null
0.06905,-0.225776,null,null,null
0.0165394,null,0.191897,null,null
0.0789805,-0.258839,null,null,null
0.065267,null,0.0247409,null,null
0.057039,-0.210352,null,null,null
0.0578915,null,0.117178,null,null
0.0841945,-0.213596,null,null,null
0.0134927,null,0.168398,null,null
0.063103,-0.215035,null,null,null
-0.0313568,null,0.198021,null,null
0.079318,-0.30064,null,null,null
0.0424749,null,0.107204,null,null
