MDTU,min_ave,max_ave
235,-0.192309,0.176174
236,-0.186377,0.174275
237,-0.19121,0.174069
238,-0.189782,0.175741
239,-0.193031,0.176767
240,-0.192398,0.176817
241,-0.192869,0.18105
242,-0.191046,0.179015
243,-0.191046,0.179015
244,-0.191046,0.179015
245,-0.196766,0.176022
246,-0.193239,0.176061
247,-0.192232,0.175477
248,-0.190482,0.179303
249,-0.190482,0.179303
250,-0.197692,0.177746
251,-0.197302,0.178132
252,-0.193671,0.181445
253,-0.20157,0.176707
254,-0.195082,0.180267
255,-0.196117,0.177099
256,-0.194289,0.180187
257,-0.202001,0.181795
258,-0.198894,0.17919
259,-0.197898,0.181226
260,-0.200823,0.181434
261,-0.195597,0.181966
262,-0.202753,0.181164
263,-0.202753,0.181164
264,-0.201566,0.185598
265,-0.199007,0.184706
266,-0.202826,0.184101
267,-0.201154,0.185111
268,-0.202302,0.184985
269,-0.200743,0.188671
270,-0.202242,0.188554
271,-0.203507,0.190049
272,-0.199652,0.190753
273,-0.203275,0.183433
274,-0.198619,0.190945
275,-0.204961,0.188452
276,-0.203894,0.190513
277,-0.19992,0.19167
278,-0.20174,0.190219
279,-0.200144,0.190857
280,-0.201658,0.185926
281,-0.201658,0.185926
282,-0.19921,0.188895
283,-0.19921,0.188895
284,-0.199442,0.184209
285,-0.197365,0.186983
286,-0.197267,0.186781
287,-0.200158,0.184166
288,-0.19418,0.183358
289,-0.1938,0.181317
290,-0.191865,0.182277
291,-0.194904,0.180539
292,-0.194546,0.185838
293,-0.195461,0.181703
294,-0.196335,0.185852
295,-0.199472,0.18607
296,-0.200649,0.186858
297,-0.198675,0.184297
298,-0.196896,0.183698
299,-0.197556,0.184415
300,-0.194267,0.184184
301,-0.194267,0.184184
302,-0.194971,0.184378
303,-0.198056,0.184793
304,-0.192119,0.182539
305,-0.195911,0.180208
306,-0.19047,0.185364
307,-0.194728,0.183248
308,-0.190565,0.182284
309,-0.193413,0.182461
310,-0.193266,0.180831
311,-0.193616,0.183748
312,-0.195956,0.180942
313,-0.188166,0.180839
314,-0.195983,0.179284
315,-0.190033,0.181868
316,-0.190033,0.181868
317,-0.190033,0.181868
318,-0.190386,0.18098
319,-0.192648,0.178156
320,-0.187554,0.180014
321,-0.189754,0.180106
322,-0.190846,0.179086
323,-0.192298,0.181798
324,-0.197819,0.180273
325,-0.191324,0.182643
326,-0.194024,0.180178
327,-0.190501,0.18238
328,-0.192801,0.181353
329,-0.187491,0.180626
330,-0.188536,0.178601
331,-0.189408,0.18198
332,-0.193817,0.182167
333,-0.19231,0.181426
334,-0.195636,0.187468
335,-0.191158,0.183778
336,-0.191633,0.181025
337,-0.188007,0.183138
338,-0.193946,0.18248
339,-0.194436,0.182287
340,-0.196226,0.182465
341,-0.192196,0.181904
342,-0.195536,0.176745
343,-0.190371,0.179004
344,-0.195314,0.179455
345,-0.190017,0.180701
346,-0.193129,0.177512
347,-0.185856,0.180269
348,-0.191888,0.178064
349,-0.188748,0.17985
350,-0.190821,0.17853
351,-0.18595,0.177068
352,-0.18581,0.174606
353,-0.184015,0.17774
354,-0.192487,0.176387
355,-0.192487,0.176387
356,-0.183319,0.179469
357,-0.191797,0.175519
358,-0.184213,0.177424
359,-0.192006,0.175674
360,-0.189681,0.178219
361,-0.187467,0.180616
362,-0.187467,0.180616
363,-0.19107,0.182317
364,-0.195306,0.182509
365,-0.196734,0.184499
366,-0.195328,0.181018
367,-0.198177,0.183314
368,-0.19457,0.183132
369,-0.196048,0.18375
370,-0.197602,0.180999
371,-0.204973,0.178754
372,-0.196848,0.185405
373,-0.203756,0.178851
374,-0.195753,0.178905
375,-0.194792,0.180532
376,-0.198889,0.182562
377,-0.199758,0.179087
378,-0.186389,0.181544
379,-0.194789,0.172654
380,-0.187297,0.176726
381,-0.19835,0.174444
382,-0.193959,0.1791
383,-0.194731,0.174434
384,-0.200081,0.179603
385,-0.197999,0.179064
386,-0.194838,0.179791
387,-0.199167,0.180181
388,-0.198196,0.180167
389,-0.203406,0.181567
390,-0.200527,0.180326
391,-0.191892,0.178493
392,-0.19724,0.179254
393,-0.196281,0.181908
394,-0.202539,0.184482
395,-0.198253,0.18284
396,-0.200773,0.183737
397,-0.202571,0.188425
398,-0.208717,0.187701
399,-0.206423,0.191292
400,-0.201077,0.19053
401,-0.204874,0.194394
402,-0.206276,0.192011
403,-0.207832,0.193883
404,-0.20723,0.192471
405,-0.207483,0.194493
406,-0.20739,0.192169
407,-0.207758,0.192436
408,-0.206854,0.195622
409,-0.20841,0.195333
410,-0.206236,0.193147
411,-0.206446,0.193821
412,-0.202922,0.191388
413,-0.202922,0.191388
414,-0.207797,0.195554
415,-0.207945,0.192971
416,-0.208878,0.194657
417,-0.205222,0.190403
418,-0.201189,0.189485
419,-0.20564,0.19054
420,-0.20502,0.193723
421,-0.208093,0.191671
422,-0.204391,0.191753
423,-0.205689,0.19121
424,-0.205689,0.19121
425,-0.205655,0.188281
426,-0.202352,0.19243
427,-0.202409,0.188971
428,-0.20134,0.190336
429,-0.205576,0.189785
430,-0.204387,0.193368
431,-0.207124,0.193724
432,-0.207191,0.194801
433,-0.20649,0.195281
434,-0.206083,0.193986
435,-0.214278,0.195709
436,-0.212871,0.196104
437,-0.212773,0.197663
438,-0.212773,0.197663
439,-0.209295,0.193713
440,-0.203727,0.196949
441,-0.213319,0.194104
442,-0.204736,0.196149
443,-0.211036,0.197286
444,-0.211036,0.197286
445,-0.215165,0.194741
446,-0.207153,0.194964
447,-0.211279,0.194394
448,-0.209899,0.192607
449,-0.206534,0.190366
450,-0.205912,0.192457
451,-0.204351,0.193735
452,-0.207498,0.191385
453,-0.204125,0.195766
454,-0.210036,0.19508
455,-0.208488,0.192349
456,-0.204602,0.195184
457,-0.209076,0.199188
458,-0.216739,0.192761
459,-0.210554,0.199998
460,-0.212782,0.195778
461,-0.210757,0.197976
462,-0.210757,0.197976
463,-0.210272,0.195251
464,-0.210284,0.201
465,-0.210284,0.201
466,-0.209959,0.200062
467,-0.21105,0.198544
468,-0.214808,0.20162
469,-0.214767,0.199416
470,-0.211562,0.202492
471,-0.207878,0.197444
472,-0.206533,0.196529
473,-0.204441,0.19463
474,-0.207577,0.19568
475,-0.20414,0.194928
476,-0.208923,0.195714
477,-0.21416,0.200378
478,-0.214833,0.201996
479,-0.213203,0.201753
480,-0.214525,0.201635
481,-0.214525,0.201635
482,-0.213698,0.200858
483,-0.211078,0.198757
484,-0.213196,0.203062
485,-0.213196,0.203062
486,-0.21535,0.20652
487,-0.217793,0.206311
488,-0.21943,0.204472
489,-0.21893,0.203691
490,-0.21465,0.207147
491,-0.222207,0.206848
492,-0.220455,0.209226
493,-0.220455,0.209226
494,-0.225924,0.204837
495,-0.215488,0.209824
496,-0.218112,0.204624
497,-0.224438,0.209782
498,-0.221052,0.205712
499,-0.218908,0.204241
500,-0.221521,0.206076
501,-0.217082,0.202357
502,-0.211896,0.202132
503,-0.219339,0.198862
504,-0.217592,0.202088
505,-0.220632,0.204015
506,-0.224454,0.206382
507,-0.224143,0.205646
508,-0.21885,0.207164
509,-0.219614,0.201696
510,-0.21346,0.202308
511,-0.215251,0.199664
512,-0.214292,0.20065
513,-0.217444,0.194956
514,-0.207975,0.202948
515,-0.207975,0.202948
516,-0.219761,0.199265
517,-0.219607,0.205323
518,-0.218405,0.204167
519,-0.216823,0.202895
520,-0.217236,0.206045
521,-0.223929,0.202999
522,-0.212789,0.204465
523,-0.212789,0.204465
524,-0.212789,0.204465
525,-0.215721,0.20482
526,-0.218538,0.202199
527,-0.214923,0.200699
528,-0.212912,0.204391
529,-0.216756,0.2026
530,-0.213517,0.201681
531,-0.220874,0.201986
532,-0.216799,0.201704
533,-0.215736,0.201891
534,-0.212279,0.196946
535,-0.212279,0.196946
536,-0.217622,0.198429
537,-0.212704,0.200194
538,-0.218458,0.197279
539,-0.206824,0.194554
540,-0.206824,0.194554
541,-0.210294,0.191972
542,-0.208088,0.193199
543,-0.208482,0.191752
544,-0.205729,0.19013
545,-0.199712,0.187409
546,-0.200542,0.18837
547,-0.200542,0.18837
548,-0.203538,0.188812
549,-0.200856,0.185713
550,-0.194403,0.184836
551,-0.199653,0.182808
552,-0.194074,0.185113
553,-0.196597,0.181078
554,-0.19147,0.185491
555,-0.193051,0.180937
556,-0.190724,0.184523
557,-0.190724,0.184523
558,-0.191554,0.181674
559,-0.192907,0.185302
560,-0.198837,0.183594
561,-0.194219,0.188862
562,-0.193783,0.182301
563,-0.193523,0.186583
564,-0.196409,0.181005
565,-0.195294,0.183267
566,-0.192793,0.181369
567,-0.192469,0.182812
568,-0.195272,0.180432
569,-0.193868,0.179553
570,-0.193619,0.176208
571,-0.18948,0.180608
572,-0.188586,0.176665
573,-0.191227,0.178978
574,-0.193757,0.18121
575,-0.195592,0.18238
576,-0.192046,0.17967
577,-0.194137,0.178248
578,-0.190185,0.178371
579,-0.190446,0.180916
580,-0.19352,0.178338
581,-0.187685,0.18043
582,-0.193042,0.178933
583,-0.191164,0.179601
584,-0.191098,0.176375
585,-0.190744,0.179077
586,-0.193566,0.179386
587,-0.195926,0.181757
588,-0.196262,0.181008
589,-0.193728,0.182725
590,-0.196582,0.181182
591,-0.19483,0.178838
592,-0.19188,0.181109
593,-0.188906,0.18387
594,-0.192147,0.182336
595,-0.19783,0.179578
596,-0.192355,0.184668
597,-0.194921,0.180126
598,-0.194495,0.183895
599,-0.190108,0.18085
600,-0.189871,0.180476
601,-0.193624,0.180518
602,-0.192305,0.181533
603,-0.198708,0.183821
604,-0.199583,0.182677
605,-0.193978,0.184033
606,-0.195499,0.18357
607,-0.197333,0.184119
608,-0.198449,0.183192
609,-0.198891,0.182953
610,-0.200227,0.187504
611,-0.19697,0.183722
612,-0.198129,0.184041
613,-0.196498,0.183201
614,-0.197287,0.183611
615,-0.191623,0.18166
616,-0.193816,0.181049
617,-0.19249,0.183995
618,-0.198959,0.185558
619,-0.197814,0.185458
620,-0.198115,0.186509
621,-0.199016,0.184872
622,-0.192667,0.184553
623,-0.198116,0.182653
624,-0.195842,0.180402
625,-0.198991,0.181766
626,-0.198991,0.181766
627,-0.198637,0.185268
628,-0.20014,0.184663
629,-0.196916,0.186558
630,-0.198206,0.182531
631,-0.196857,0.184479
632,-0.195836,0.181708
633,-0.191551,0.18171
634,-0.194415,0.179485
635,-0.192174,0.180021
636,-0.193772,0.178348
637,-0.19545,0.179126
638,-0.19105,0.177792
639,-0.190493,0.176413
640,-0.18637,0.177788
641,-0.18988,0.179199
642,-0.190944,0.179346
643,-0.187573,0.177245
644,-0.189775,0.176202
645,-0.184564,0.175733
646,-0.186591,0.174036
647,-0.186343,0.172242
648,-0.181265,0.170192
649,-0.184247,0.172977
650,-0.184962,0.175433
651,-0.18859,0.170313
652,-0.188605,0.17572
653,-0.190555,0.171503
654,-0.190555,0.171503
655,-0.184377,0.174873
656,-0.190877,0.171939
657,-0.185352,0.172847
658,-0.185178,0.173226
659,-0.189746,0.1722
660,-0.182954,0.175394
661,-0.185717,0.173869
662,-0.183675,0.174471
663,-0.185307,0.174801
664,-0.184028,0.175889
665,-0.192146,0.178207
666,-0.189605,0.176713
667,-0.183146,0.178434
668,-0.183146,0.178434
669,-0.183099,0.17621
670,-0.189914,0.171743
671,-0.184039,0.178752
672,-0.184073,0.175566
673,-0.187341,0.174669
674,-0.183723,0.176177
675,-0.184104,0.176049
676,-0.183046,0.172741
677,-0.18617,0.17656
678,-0.18617,0.17656
679,-0.185647,0.176468
680,-0.189021,0.178553
681,-0.193156,0.178633
682,-0.189971,0.177563
683,-0.189971,0.177563
684,-0.193201,0.177272
685,-0.191429,0.176946
686,-0.191748,0.17486
687,-0.193207,0.175278
688,-0.191499,0.176675
689,-0.19257,0.172722
690,-0.189697,0.174693
691,-0.188516,0.17501
692,-0.191704,0.173854
693,-0.190623,0.175243
694,-0.186037,0.176998
695,-0.191567,0.176345
696,-0.191567,0.176345
697,-0.192608,0.176007
698,-0.186677,0.175088
699,-0.18921,0.175218
700,-0.185905,0.173609
701,-0.186486,0.173837
702,-0.188287,0.172594
703,-0.182387,0.174833
704,-0.186026,0.175558
705,-0.185966,0.173656
706,-0.187091,0.171288
707,-0.185173,0.171023
708,-0.184361,0.17394
709,-0.187736,0.174756
710,-0.189069,0.1757
711,-0.187492,0.174992
712,-0.184301,0.176873
713,-0.186997,0.174845
714,-0.18506,0.17479
715,-0.185783,0.175438
716,-0.183636,0.176664
717,-0.188327,0.171969
718,-0.181534,0.176836
719,-0.186895,0.173401
720,-0.182683,0.177191
721,-0.186659,0.173796
722,-0.188312,0.172834
723,-0.188312,0.172834
724,-0.18437,0.174306
725,-0.184507,0.175899
726,-0.185674,0.17565
727,-0.184441,0.176749
728,-0.187569,0.176489
729,-0.186575,0.176477
730,-0.188445,0.176381
731,-0.188113,0.179336
732,-0.188118,0.179014
733,-0.193305,0.178061
734,-0.192038,0.182893
735,-0.189679,0.177846
736,-0.193094,0.179447
737,-0.191239,0.178702
738,-0.189863,0.18042
739,-0.190264,0.178452
740,-0.190428,0.179811
741,-0.196273,0.181042
742,-0.19047,0.180861
743,-0.192185,0.178888
744,-0.195373,0.180579
745,-0.189649,0.181948
746,-0.189649,0.181948
747,-0.193766,0.177869
748,-0.190921,0.176892
749,-0.190921,0.176892
750,-0.190922,0.180315
751,-0.192627,0.177407
752,-0.19276,0.177962
753,-0.193082,0.178321
754,-0.187934,0.180409
755,-0.198783,0.180401
756,-0.190326,0.179897
757,-0.194903,0.182731
758,-0.191231,0.177773
759,-0.188142,0.179927
760,-0.191081,0.1786
761,-0.190655,0.176116
762,-0.186171,0.17807
763,-0.190472,0.178019
764,-0.190784,0.178469
765,-0.19541,0.181527
766,-0.191867,0.182973
767,-0.195653,0.183387
768,-0.195653,0.183387
769,-0.191351,0.18567
770,-0.191351,0.18567
771,-0.197818,0.183477
772,-0.197818,0.183477
773,-0.193682,0.184835
774,-0.194461,0.18736
775,-0.196634,0.185862
776,-0.200261,0.182189
777,-0.202968,0.185743
778,-0.197962,0.183538
779,-0.204446,0.183203
780,-0.197684,0.183564
781,-0.200161,0.181565
782,-0.192693,0.185906
783,-0.19446,0.181403
784,-0.193247,0.181487
785,-0.191357,0.180006
786,-0.190786,0.179002
787,-0.192092,0.178943
788,-0.190891,0.177105
789,-0.190579,0.177933
790,-0.193854,0.18041
791,-0.190664,0.178202
792,-0.186689,0.178685
793,-0.192,0.1801
794,-0.188852,0.180635
795,-0.188852,0.180635
796,-0.191288,0.180632
797,-0.191828,0.178777
798,-0.191828,0.178777
799,-0.187702,0.179781
800,-0.18953,0.180255
801,-0.187881,0.176006
802,-0.185254,0.1769
803,-0.189594,0.175943
804,-0.188398,0.178635
805,-0.187398,0.177788
806,-0.187324,0.175308
807,-0.189255,0.178549
808,-0.188115,0.176564
809,-0.188333,0.177797
810,-0.188824,0.176153
811,-0.184352,0.177097
812,-0.183534,0.180292
813,-0.186382,0.176005
814,-0.18616,0.175977
815,-0.184461,0.174178
816,-0.18451,0.177048
817,-0.184592,0.177585
818,-0.189428,0.176497
819,-0.190449,0.177042
820,-0.18923,0.174719
821,-0.191213,0.175049
822,-0.188025,0.180072
823,-0.192559,0.17754
824,-0.190025,0.179215
825,-0.190772,0.179629
826,-0.187098,0.17944
827,-0.191639,0.178166
828,-0.186698,0.181082
829,-0.189128,0.177446
830,-0.190334,0.178255
831,-0.190334,0.178255
832,-0.189506,0.178152
833,-0.189372,0.175918
834,-0.187356,0.177639
835,-0.19247,0.176074
836,-0.188895,0.175684
837,-0.186139,0.174743
838,-0.186149,0.17827
839,-0.191551,0.179888
840,-0.189122,0.177881
841,-0.189466,0.177681
842,-0.18962,0.178939
843,-0.187384,0.179251
844,-0.19267,0.180865
845,-0.194091,0.181114
846,-0.189655,0.183175
847,-0.196039,0.178341
848,-0.193766,0.181776
849,-0.192678,0.181425
850,-0.192254,0.179244
851,-0.187984,0.178097
852,-0.18791,0.177209
853,-0.192496,0.173216
854,-0.183927,0.176258
855,-0.189056,0.172479
856,-0.189526,0.177054
857,-0.189851,0.176169
858,-0.18563,0.178058
859,-0.189574,0.177347
860,-0.189232,0.179703
861,-0.191478,0.174888
862,-0.184379,0.178164
863,-0.191386,0.176433
864,-0.183654,0.179254
865,-0.190341,0.176256
866,-0.18167,0.177384
867,-0.186411,0.17607
868,-0.184319,0.175403
869,-0.185613,0.173144
870,-0.182081,0.173402
871,-0.182081,0.173402
872,-0.185549,0.172806
873,-0.185511,0.172841
874,-0.184619,0.172405
875,-0.184726,0.171859
876,-0.178358,0.172203
877,-0.183316,0.172267
878,-0.18298,0.172523
879,-0.183221,0.17063
880,-0.187441,0.170818
881,-0.18367,0.172976
882,-0.190478,0.17146
883,-0.185802,0.173609
884,-0.1875,0.172509
885,-0.186442,0.173895
886,-0.189002,0.170157
887,-0.182914,0.174354
888,-0.186049,0.174644
889,-0.187152,0.171908
890,-0.188357,0.170081
891,-0.18077,0.174321
892,-0.183548,0.168456
893,-0.184725,0.172007
894,-0.190749,0.169927
895,-0.187504,0.170656
896,-0.187504,0.170656
897,-0.184859,0.171059
898,-0.181737,0.174214
899,-0.186625,0.166662
900,-0.186625,0.166662
901,-0.178802,0.173316
902,-0.188168,0.169372
903,-0.182958,0.174337
904,-0.184638,0.170125
905,-0.182824,0.173269
906,-0.182824,0.173269
907,-0.182091,0.170605
908,-0.183312,0.173018
909,-0.185996,0.171784
910,-0.187203,0.17277
911,-0.189158,0.17097
912,-0.186134,0.172735
913,-0.186285,0.171523
914,-0.187473,0.172546
915,-0.189442,0.173151
916,-0.189353,0.170268
917,-0.186014,0.174538
918,-0.192045,0.171128
919,-0.191241,0.175483
920,-0.191241,0.175483
921,-0.191926,0.173166
922,-0.185195,0.172896
923,-0.185195,0.172896
924,-0.190028,0.173013
925,-0.186036,0.17509
926,-0.186523,0.172673
927,-0.188019,0.173469
928,-0.189496,0.175358
929,-0.188807,0.176799
930,-0.190589,0.172998
931,-0.192582,0.174997
932,-0.186426,0.177323
933,-0.193245,0.176608
934,-0.189954,0.177588
935,-0.187102,0.176098
936,-0.186874,0.173964
937,-0.190759,0.174486
938,-0.186555,0.176901
939,-0.188586,0.17523
940,-0.186846,0.173744
941,-0.189531,0.174853
942,-0.184635,0.174737
943,-0.187668,0.171967
944,-0.185964,0.174535
945,-0.188653,0.171189
946,-0.191615,0.176994
947,-0.191742,0.175922
948,-0.192286,0.176152
949,-0.192157,0.174
950,-0.186025,0.174178
951,-0.190873,0.171922
952,-0.185944,0.176604
953,-0.191108,0.175333
954,-0.186233,0.176462
955,-0.190514,0.172162
956,-0.188478,0.17296
957,-0.186037,0.17245
958,-0.186037,0.17245
959,-0.186358,0.174735
960,-0.188197,0.175901
961,-0.185886,0.174956
962,-0.18945,0.176702
963,-0.190743,0.177999
964,-0.186839,0.177644
965,-0.186839,0.177644
966,-0.187782,0.175828
967,-0.190455,0.178154
968,-0.190926,0.176872
969,-0.190137,0.177416
970,-0.187485,0.174444
971,-0.18699,0.172246
972,-0.188245,0.170403
973,-0.187985,0.170726
974,-0.187241,0.171944
975,-0.187102,0.171649
976,-0.186688,0.175602
977,-0.187835,0.174527
978,-0.191016,0.17338
979,-0.184057,0.174293
980,-0.190901,0.174993
981,-0.186446,0.174316
982,-0.191788,0.171939
983,-0.188527,0.173496
984,-0.189414,0.173484
985,-0.186479,0.172246
986,-0.190534,0.170897
987,-0.187555,0.175398
988,-0.186994,0.172796
989,-0.18813,0.171519
990,-0.185939,0.174666
991,-0.188982,0.173868
992,-0.191469,0.171438
993,-0.186647,0.173925
994,-0.191022,0.174452
995,-0.188909,0.175372
996,-0.188909,0.175372
997,-0.188626,0.17877
998,-0.191304,0.17206
999,-0.192689,0.170959
1000,-0.184589,0.171328
1001,-0.188335,0.171418
1002,-0.186235,0.171829
1003,-0.189143,0.172714
1004,-0.189868,0.173029
1005,-0.191754,0.171183
1006,-0.184761,0.175029
1007,-0.189635,0.17105
1008,-0.186409,0.172612
1009,-0.190138,0.171545
1010,-0.187432,0.170209
1011,-0.187833,0.173173
1012,-0.190788,0.171758
1013,-0.190788,0.171758
1014,-0.191473,0.172861
1015,-0.192805,0.168666
1016,-0.190416,0.171996
1017,-0.191579,0.172002
1018,-0.189243,0.174652
1019,-0.188054,0.170453
1020,-0.192726,0.169849
1021,-0.19309,0.169075
1022,-0.193299,0.170777
1023,-0.193085,0.172929
1024,-0.192167,0.172213
1025,-0.195511,0.171381
1026,-0.192593,0.171404
1027,-0.192847,0.174359
1028,-0.195526,0.172457
1029,-0.199047,0.174696
1030,-0.199408,0.172643
1031,-0.195034,0.175724
1032,-0.198824,0.174459
1033,-0.198824,0.174459
1034,-0.200453,0.176372
1035,-0.199099,0.176328
1036,-0.192615,0.177065
1037,-0.193095,0.176444
1038,-0.191331,0.178833
1039,-0.196993,0.17988
1040,-0.193157,0.179667
1041,-0.193157,0.179667
1042,-0.197965,0.175183
1043,-0.19089,0.178494
1044,-0.194581,0.178422
1045,-0.191622,0.178668
1046,-0.196125,0.179027
1047,-0.196063,0.177862
1048,-0.193235,0.1805
1049,-0.192313,0.176748
1050,-0.190258,0.180408
1051,-0.192121,0.178425
1052,-0.188441,0.178045
1053,-0.196729,0.175667
1054,-0.193888,0.179096
1055,-0.193342,0.174696
1056,-0.192328,0.175913
1057,-0.193311,0.17659
1058,-0.193311,0.17659
1059,-0.190248,0.177671
1060,-0.187958,0.178377
1061,-0.188403,0.177225
1062,-0.192665,0.177358
1063,-0.193835,0.173833
1064,-0.193835,0.173833
1065,-0.190055,0.17634
1066,-0.191173,0.172557
1067,-0.187677,0.175714
1068,-0.193592,0.174942
1069,-0.19027,0.176131
