ReTr(L),ImTr(L)
1.73136,0.0905916
1.46383,-0.506977
1.0877,0.103564
0.859193,0.0375559
0.812052,-0.201435
0.735909,0.325083
0.833906,0.328767
0.991566,0.397924
0.698473,0.544392
0.761981,0.319897
0.960464,0.569786
0.960464,0.569786
0.960464,0.569786
0.911077,0.419025
1.1857,0.431398
0.991518,0.457573
1.07409,0.137278
1.09007,-0.0310107
0.922426,-0.106294
0.961256,-0.239016
1.00815,-0.0915637
1.00152,-0.0582052
0.930421,0.111082
0.96957,0.480212
0.86285,0.565842
0.911658,0.618389
0.989256,0.507911
0.845613,0.813392
0.775881,0.925988
0.671927,0.89863
0.671927,0.89863
0.671927,0.89863
0.671927,0.89863
0.554729,0.60419
1.08237,0.565098
1.41602,0.923787
1.29779,0.502018
1.25142,0.824848
1.83094,1.21042
1.20091,1.23759
1.7198,0.811329
1.59952,0.595094
1.49377,0.397778
1.14031,0.452889
1.26725,0.736814
1.32527,1.41336
1.64336,1.30769
1.35013,0.589655
1.2368,0.882436
1.48995,1.13106
1.1933,1.19661
1.57852,1.20354
1.66162,0.761837
1.95258,0.186908
2.43447,0.310274
2.87106,-0.825706
2.82161,-0.977073
2.38281,-1.0901
2.89968,-1.47088
2.71125,-0.814127
2.02663,-0.204835
2.80342,-0.49125
2.09933,-0.306135
2.84032,-0.525655
2.56542,-0.0724067
1.89985,-0.0852246
2.06481,-0.864494
1.60584,-0.744057
1.89912,-0.151299
1.86861,0.499225
1.814,-0.0498932
1.69294,0.0197793
1.69294,0.0197793
1.8312,-0.061857
2.44416,-0.727227
2.38711,-0.645613
2.0619,0.130852
2.36077,0.186198
2.87497,1.8728
3.1306,1.81305
2.82967,2.17395
2.82967,2.17395
2.9266,2.9553
4.0386,2.92573
4.24952,1.85091
4.73553,1.87413
3.29037,1.80378
3.3673,1.47499
3.46845,1.31945
2.90117,1.03236
2.1948,1.33144
2.30356,1.17941
2.13942,1.38565
1.81625,1.60149
1.26547,1.29699
1.50613,1.05922
1.79168,0.98851
1.5178,1.17779
1.37371,0.705407
1.61241,0.54525
1.19692,0.357212
0.825258,0.775195
1.24758,0.777773
0.986415,0.772299
1.4169,0.726958
1.92526,0.522191
1.86115,0.424491
1.79159,0.107766
1.68642,-0.645494
1.71897,-0.232092
1.86936,-0.639834
2.16117,-0.73349
2.06462,-0.634772
1.74721,-1.52777
2.05599,-1.20308
2.49893,-0.739083
2.30919,-1.33339
2.74571,-1.25844
2.74571,-1.25844
1.85192,-1.60637
2.29128,-1.35078
1.5358,-1.42678
2.07771,-2.14571
2.04098,-3.25743
1.31725,-3.04655
1.9651,-2.00626
2.3881,-2.16858
3.35048,-2.00224
2.14682,-1.53371
4.95817,-3.18256
4.30888,-5.16186
4.44654,-4.73033
4.22645,-3.5787
6.20379,-3.81404
5.65211,-3.52597
3.67993,-3.33435
4.45896,-2.90568
3.57061,-2.04335
3.53012,-1.3056
3.46027,-0.568173
3.63631,-0.971157
3.35603,-1.37588
3.27702,-0.200716
4.43798,1.2531
3.37872,1.31419
3.37872,1.31419
3.8866,-0.646095
3.37119,-0.209307
4.01167,-0.643278
4.31091,-1.05954
3.2854,0.384353
3.16602,-0.28738
2.56553,-1.16049
1.70181,-1.34723
