MDTU,|Tr(Lx)|,|Tr(Ly)|
1,0.627057,0.610356
2,0.545346,0.528297
3,0.558447,0.505699
4,0.488572,0.428474
5,0.421945,0.434733
6,0.448886,0.422864
7,0.462319,0.461888
8,0.457584,0.467759
9,0.485558,0.395789
10,0.413345,0.380996
11,0.452405,0.330319
12,0.452405,0.330319
13,0.452405,0.330319
14,0.393142,0.315412
15,0.447938,0.285528
16,0.466394,0.415535
17,0.418063,0.368312
18,0.395134,0.385318
19,0.405933,0.417218
20,0.462502,0.406377
21,0.419162,0.401243
22,0.418269,0.394007
23,0.437266,0.457276
24,0.401129,0.447692
25,0.425291,0.425814
26,0.455868,0.388082
27,0.451102,0.38644
28,0.438888,0.349068
29,0.449207,0.358271
30,0.399069,0.313417
31,0.399069,0.313417
32,0.399069,0.313417
33,0.399069,0.313417
34,0.461742,0.343855
35,0.485797,0.376982
36,0.425815,0.33072
37,0.415616,0.270879
38,0.397537,0.276748
39,0.412987,0.311267
40,0.44036,0.343467
41,0.481757,0.359028
42,0.386878,0.315016
43,0.417426,0.326466
44,0.398194,0.336963
45,0.431009,0.343114
46,0.421779,0.322667
47,0.413193,0.24312
48,0.369999,0.333187
49,0.33446,0.298925
50,0.390018,0.389739
51,0.343187,0.344761
52,0.371967,0.30322
53,0.382714,0.362543
54,0.362773,0.332715
55,0.300743,0.411319
56,0.288639,0.388065
57,0.289345,0.426521
58,0.323492,0.435933
59,0.319238,0.475936
60,0.310235,0.459511
61,0.340851,0.446221
62,0.31758,0.457369
63,0.328779,0.410677
64,0.229825,0.430539
65,0.347018,0.371673
66,0.40133,0.415188
67,0.34168,0.378589
68,0.348866,0.415546
69,0.302213,0.414929
70,0.331479,0.440447
71,0.283895,0.44149
72,0.250171,0.376899
73,0.250171,0.376899
74,0.272075,0.419346
75,0.271843,0.447791
76,0.309242,0.424638
77,0.278375,0.373895
78,0.293915,0.355757
79,0.297309,0.424091
80,0.283069,0.390164
81,0.209368,0.455483
82,0.209368,0.455483
83,0.192136,0.436177
84,0.0924818,0.406663
85,0.0621892,0.424616
86,0.0433871,0.38065
87,0.0809262,0.311534
88,0.0700796,0.373488
89,0.120339,0.337779
90,0.193759,0.342965
91,0.110135,0.376094
92,0.145999,0.433537
93,0.0257251,0.386678
94,0.0169343,0.393976
95,0.0536395,0.325825
96,0.0933649,0.400026
97,0.0587943,0.339017
98,0.10081,0.38073
99,0.060179,0.315744
100,0.112603,0.303395
101,0.130858,0.298816
102,0.11516,0.297526
103,0.0450178,0.18284
104,0.104129,0.195802
105,0.0744253,0.260019
106,0.121875,0.324444
107,0.095241,0.290085
108,0.122305,0.299652
109,0.0742825,0.278059
110,0.0249728,0.209734
111,0.0676972,0.272104
112,0.0668979,0.316863
113,0.0444416,0.323818
114,0.0532585,0.267979
115,0.0621683,0.215692
116,0.0935774,0.218214
117,0.110958,0.140753
118,0.217273,0.225997
119,0.217273,0.225997
120,0.178516,0.202805
121,0.180554,0.14209
122,0.190816,0.194579
123,0.288399,0.126425
124,0.258652,0.177272
125,0.301568,0.179918
126,0.286444,0.0232291
127,0.278856,0.0863807
128,0.355502,0.0826772
129,0.405532,0.203034
130,0.387229,0.204864
131,0.414552,0.178272
132,0.404071,0.263587
133,0.430058,0.266498
134,0.383866,0.235518
135,0.414651,0.208439
136,0.419712,0.223908
137,0.411712,0.225568
138,0.433458,0.138776
139,0.434959,0.113423
140,0.473419,0.132194
141,0.440778,0.183016
142,0.434214,0.199957
143,0.469768,0.256238
144,0.398866,0.252178
145,0.377774,0.179262
146,0.377774,0.179262
147,0.402485,0.186471
148,0.44846,0.256707
149,0.422697,0.292497
150,0.391335,0.260849
151,0.405226,0.195183
152,0.437612,0.246759
153,0.352203,0.349029
154,0.425259,0.310154
155,0.401966,0.337781
156,0.432593,0.310397
157,0.304402,0.285686
158,0.321108,0.269268
159,0.356445,0.267245
160,0.41077,0.295425
161,0.406952,0.260517
162,0.406952,0.260517
163,0.376236,0.264342
164,0.370342,0.288828
165,0.368188,0.322687
166,0.36905,0.302043
167,0.429542,0.414098
168,0.378412,0.33868
169,0.289216,0.326772
170,0.273629,0.32521
171,0.31622,0.393587
172,0.299457,0.272888
173,0.366772,0.253712
174,0.302018,0.28952
175,0.380011,0.332972
176,0.439191,0.336827
177,0.407395,0.395238
178,0.407395,0.395238
179,0.378768,0.353197
180,0.34077,0.389107
181,0.363188,0.289229
182,0.387458,0.307721
183,0.408355,0.272686
184,0.397637,0.291467
185,0.366419,0.336245
186,0.362172,0.306889
187,0.336173,0.324685
188,0.370269,0.239113
189,0.414316,0.20224
190,0.459523,0.212597
191,0.413403,0.245489
192,0.453601,0.1609
193,0.444128,0.14286
194,0.425461,0.124767
195,0.439069,0.163435
196,0.476189,0.147234
197,0.479793,0.140665
198,0.428048,0.174205
199,0.456556,0.176633
200,0.414714,0.242079
201,0.414714,0.242079
202,0.398419,0.255307
203,0.422192,0.195955
204,0.432037,0.294003
205,0.400299,0.306649
206,0.405822,0.290401
207,0.372734,0.216622
208,0.392543,0.209131
209,0.403508,0.199252
210,0.3958,0.219119
211,0.426725,0.195921
212,0.440982,0.110511
213,0.422285,0.264128
214,0.377303,0.263441
215,0.346137,0.236218
216,0.339246,0.275031
217,0.363116,0.213052
218,0.245438,0.241647
219,0.19465,0.21634
220,0.21073,0.127416
221,0.231077,0.173658
222,0.265856,0.0975905
223,0.273735,0.150613
224,0.283359,0.172876
225,0.339756,0.210661
226,0.266758,0.20079
227,0.266758,0.20079
228,0.305877,0.161959
229,0.305877,0.161959
230,0.308952,0.270158
231,0.279041,0.312784
232,0.260525,0.35306
233,0.273071,0.305754
234,0.261587,0.402863
235,0.311944,0.311258
236,0.382061,0.357007
237,0.347235,0.414139
238,0.288959,0.345072
239,0.291113,0.315065
240,0.127015,0.279585
241,0.0883209,0.370609
242,0.142954,0.347064
243,0.142954,0.347064
244,0.142954,0.347064
245,0.183372,0.324299
246,0.244691,0.339465
247,0.289792,0.314874
248,0.284297,0.263132
249,0.284297,0.263132
250,0.263485,0.318125
251,0.264702,0.374554
252,0.331646,0.35924
253,0.306978,0.277993
254,0.303553,0.316243
255,0.293755,0.308595
256,0.359831,0.404558
257,0.320297,0.335467
258,0.267865,0.281366
259,0.27604,0.244355
260,0.346983,0.301974
261,0.296207,0.240652
262,0.336307,0.316776
263,0.336307,0.316776
264,0.35062,0.29906
265,0.428905,0.184313
266,0.430175,0.202313
267,0.395206,0.168645
268,0.419516,0.185285
269,0.395544,0.118739
270,0.255103,0.0564312
271,0.2342,0.0915606
272,0.306434,0.103996
273,0.259936,0.089659
274,0.274969,0.119333
275,0.224878,0.104232
276,0.181625,0.0741167
277,0.226728,0.122308
278,0.109578,0.100742
279,0.136776,0.158319
280,0.217657,0.193284
281,0.217657,0.193284
282,0.277337,0.0821836
283,0.277337,0.0821836
284,0.177652,0.0919954
285,0.142871,0.0380562
286,0.175607,0.0663863
287,0.173948,0.0760419
288,0.0381912,0.112855
289,0.07145,0.0496351
290,0.0973309,0.105764
291,0.0290172,0.058306
292,0.00416895,0.0823661
293,0.0459242,0.0923891
294,0.0590726,0.0173063
295,0.0525507,0.0647801
296,0.0638246,0.12715
297,0.0290061,0.135362
298,0.0903037,0.187891
299,0.0577572,0.196101
300,0.07312,0.253321
301,0.07312,0.253321
302,0.0385795,0.160514
303,0.0384331,0.154392
304,0.0812871,0.24239
305,0.02404,0.211159
306,0.10532,0.133443
307,0.0566167,0.229153
308,0.0249143,0.166938
309,0.029598,0.216012
310,0.0307203,0.136726
311,0.020298,0.142653
312,0.053372,0.111587
313,0.0791932,0.056439
314,0.0799139,0.0311056
315,0.0804075,0.154443
316,0.0804075,0.154443
317,0.0804075,0.154443
318,0.151781,0.144518
319,0.124161,0.108088
320,0.137695,0.0452272
321,0.137137,0.066048
322,0.108953,0.0984912
323,0.0172998,0.0279236
324,0.043409,0.0435966
325,0.0656695,0.0963202
326,0.00823801,0.0805154
327,0.0593777,0.0338364
328,0.144701,0.0486221
329,0.116528,0.0531128
330,0.196089,0.00864756
331,0.109614,0.00721459
332,0.122936,0.0787165
333,0.0971474,0.00326382
334,0.165469,0.0756192
