MDTU,S_F
606,1.00352
607,0.999588
608,1.00233
609,1.00093
610,0.997532
611,0.996548
612,1.00116
613,0.998839
614,0.999028
615,0.998702
616,0.997312
617,0.99612
618,1.00126
619,1.00095
620,0.9995
621,1.00109
622,0.999419
623,1.00065
624,0.996443
625,0.999139
626,0.999443
627,0.999842
628,0.99987
629,1.00276
630,1.00324
631,1.0015
632,0.997581
633,1.00258
634,1.00578
635,0.99895
636,1.00302
637,0.997339
638,0.998729
639,0.998372
640,1.00014
641,1.00842
642,0.997365
643,1.00256
644,1.00216
645,1.00123
646,1.00004
647,0.996227
648,0.995976
649,1.00107
650,1.00242
651,1.00044
652,1.00052
653,1.00236
654,0.998595
655,1.00423
656,1.00062
657,0.998246
658,1.00148
659,1.00086
660,0.99763
661,1.0051
662,0.998428
663,1.00045
664,0.996878
665,1.00327
666,1.00318
667,1.00333
668,1.00288
669,1.0045
670,0.995445
671,1.00283
672,1.00094
673,0.999956
674,1.00104
675,1.00631
676,1.00168
677,1.00271
678,0.997447
679,0.995662
680,0.998044
681,0.999688
682,1.00168
683,1.00426
684,0.995131
685,0.998529
686,0.999801
687,0.996941
688,0.994885
689,0.996707
690,0.99628
691,0.998094
692,1.00117
693,0.997507
694,1.00066
695,0.996482
696,0.998696
697,0.999711
698,1.00006
699,1.00513
700,1.0024
701,0.997557
702,1.00158
703,0.995132
704,1.00671
705,1.00184
706,0.996875
707,1.00215
708,0.999385
709,0.997073
710,1.00232
711,0.9987
712,0.998317
713,0.99644
714,1.00366
715,0.995345
716,1.00356
717,0.996167
718,1.00025
719,0.999899
720,1.00021
721,1.00026
722,0.998519
723,0.998051
724,0.996921
725,1.00379
726,0.999828
727,0.997934
728,1.00598
729,1.00047
730,1.00143
731,0.995724
732,0.998271
733,0.997209
734,1.00132
735,0.998587
736,1.00163
737,0.997454
738,0.999535
739,0.998038
740,0.999337
741,0.993752
742,0.99871
743,0.999978
744,1.00027
745,1.00132
746,1.00116
747,1.00335
748,1.00202
749,0.997313
750,0.997402
751,1.00409
752,0.996628
753,1.00044
754,1.00288
755,1.00111
756,0.998246
757,1.00189
758,1.00019
759,0.996454
760,1.00221
761,0.995781
762,0.998356
763,0.99717
764,1.00347
765,0.996343
766,0.995865
767,1.00458
768,0.999646
769,1.00126
770,1.00179
771,1.00342
772,0.999881
773,0.997275
774,1.00081
775,1.0012
776,1.00019
777,0.99799
778,1.00332
779,0.99929
780,1.00269
781,0.999879
782,1.0051
783,1.00067
784,1.00258
785,0.997725
786,0.995029
787,0.99878
788,1.00056
789,0.992154
790,1.0037
791,0.996551
792,1.00143
793,1.00136
794,1.00508
795,1.00018
796,0.997477
797,1.00118
798,1.00181
799,0.996422
800,0.999221
801,0.996731
802,0.994095
803,1.00304
804,1.00381
805,1.00348
806,0.998274
807,1.0037
808,0.999127
809,0.996397
810,1.00155
811,0.99302
812,1.00577
813,1.00034
814,1.00363
815,0.999618
816,0.999504
817,1.00424
818,1.00163
819,1.00204
820,1.00324
821,0.999058
822,0.998931
823,1.00014
824,0.999349
825,1.00294
826,1.00195
827,0.998135
828,1.00759
829,0.998148
830,0.999941
831,0.996343
832,1.00395
833,0.998376
834,0.999537
835,1.00126
836,1.00147
837,0.998543
838,1.00203
839,1.00124
840,0.99922
841,0.995661
842,0.997673
843,0.999149
844,0.999378
845,0.99813
846,1.00364
847,0.998913
848,1.00064
849,1.00268
850,1.00331
851,0.999575
852,1.00086
853,0.999686
854,1.00486
855,1.00147
856,0.998569
857,1.00158
858,0.998776
859,1.00041
860,0.996587
861,0.999189
862,1.00016
863,1.00372
864,1.00184
865,0.998285
866,1.00202
867,0.998525
868,1.00373
869,0.998241
870,1.00046
871,1.00148
872,0.996501
873,1.00569
874,0.998485
875,0.996722
876,1.00516
877,0.999453
878,1.00059
879,0.996854
880,0.992708
881,1.00119
882,0.994935
883,0.996791
884,1.00161
885,1.00283
886,0.997812
887,1.00055
888,1.0064
889,0.998287
890,0.998554
891,0.998429
892,0.999781
893,1.00084
894,1.00045
895,1.00363
896,0.995283
897,1.00067
898,1.00317
899,0.995642
900,0.996966
901,1.00116
902,0.997905
903,1.0006
904,1.00107
905,1.00436
906,0.997247
907,0.998415
908,1.00079
909,1.00047
910,0.999569
911,0.997487
912,1.00358
913,1.00252
914,0.999712
915,1.00143
916,0.998207
917,1.00235
918,0.997778
919,1.00293
920,0.994565
921,0.99653
922,0.995335
923,1.00046
924,1.00195
925,1.00136
926,0.995399
927,0.999931
928,1.00213
929,0.997396
930,0.997327
931,0.999836
932,1.00298
933,0.996906
934,0.998048
935,0.995659
936,1.00481
937,1.00172
938,1.00226
939,0.998839
940,1.00157
941,1.00085
942,0.995281
943,0.998461
944,1.00165
945,0.99794
946,1.00262
947,1.00055
948,1.00253
949,0.999675
950,0.998966
951,0.998605
952,1.00295
953,0.994049
954,1.0024
955,1.00128
956,0.996003
957,0.999994
958,0.999915
959,1.00024
960,0.999948
961,1.00161
962,0.998453
963,1.00157
964,1.00113
965,1.00069
966,0.998633
967,1.00148
968,1.00048
969,1.00168
970,1.00137
971,1.0027
972,0.999129
973,0.998138
974,0.996945
975,0.998904
976,0.992855
977,1.00589
978,1.00141
979,1.00412
980,1.00325
981,1.00337
982,1.0008
983,0.997623
984,0.994264
985,0.998558
986,0.995666
987,1.00382
988,1.00314
989,1.00413
990,0.999907
991,1.00337
992,0.997011
993,1.00217
994,1.00205
995,0.999533
996,1.00093
997,1.004
998,1.00289
999,1.0006
1000,1.00054
1001,0.997199
1002,0.996451
1003,1.00156
1004,1.00178
1005,0.997282
1006,1.00135
1007,1.0005
1008,0.992659
1009,1.00133
1010,0.996054
1011,1.00084
1012,1.00262
1013,0.999561
1014,0.999864
1015,0.997344
1016,0.994233
1017,0.996454
1018,1.0022
1019,0.997602
1020,1.0028
1021,0.998655
1022,1.00138
1023,0.99809
1024,0.999501
1025,1.00059
1026,0.998386
1027,0.994353
1028,1.00099
1029,1.00069
1030,1.00018
1031,1.00157
1032,1.00721
1033,0.99564
1034,1.00138
1035,1.00238
1036,1.0004
1037,0.99791
1038,1.00299
1039,1.00101
1040,1.00338
1041,0.995685
1042,0.999278
1043,0.99967
1044,0.999671
1045,1.00177
1046,0.998861
1047,0.998913
1048,0.998011
1049,0.999656
1050,0.999052
1051,1.00454
1052,1.0044
1053,1.00333
1054,1.00185
1055,0.996185
1056,0.997944
1057,0.999426
1058,1.00254
1059,1.00115
1060,1.0022
1061,1.00099
1062,1.00399
1063,0.995299
1064,0.997507
1065,1.0008
1066,0.998547
1067,1.0007
1068,1.00086
1069,1.00186
1070,1.00122
1071,0.997767
1072,1.0043
1073,1.00264
1074,0.996357
1075,0.998196
1076,0.999004
1077,1.00289
1078,0.995803
1079,1.00128
1080,0.99953
1081,1.00078
1082,1.00091
1083,1.00207
1084,1.00743
1085,1.00131
1086,0.999856
1087,1.00102
1088,1.00219
1089,0.998623
1090,0.997166
1091,1.00047
1092,1.00161
1093,1.00366
1094,0.998566
1095,1.00229
1096,1.00207
1097,1.00047
1098,0.999979
1099,1.00159
1100,1.00164
1101,0.998049
1102,1.00453
1103,0.99992
1104,1.00243
1105,0.995493
1106,0.999471
1107,1.00551
1108,1.00094
1109,1.00281
1110,1.00117
1111,1.00176
1112,0.99832
1113,1.00308
1114,1.00235
1115,1.0045
1116,0.998464
1117,1.00235
1118,0.996795
1119,0.999572
1120,0.996432
1121,1.00236
1122,0.999617
1123,0.999714
1124,1.00302
1125,0.998259
1126,0.999384
1127,0.994144
1128,0.999458
1129,1.00614
1130,1.00391
1131,1.00489
1132,1.0011
1133,1.00155
1134,0.997113
1135,0.99906
1136,0.998502
1137,1.00508
1138,0.998526
1139,0.997151
1140,0.996389
1141,0.998949
1142,1.00408
1143,0.998931
1144,0.998124
1145,0.998894
1146,0.99981
1147,0.999066
1148,0.996869
1149,1.00451
1150,0.995922
1151,1.00226
1152,1.0038
1153,0.999691
1154,0.995289
1155,1.00383
1156,1.00522
1157,0.996959
1158,0.999209
1159,0.998578
1160,1.00146
1161,0.999844
1162,1.002
1163,0.994911
1164,1.00235
1165,1.00183
1166,1.00214
1167,1.00179
1168,0.996096
1169,0.999455
1170,0.999184
1171,1.00049
1172,1.00189
1173,0.998286
1174,1.00334
1175,1.00116
1176,0.996751
1177,0.993743
1178,1.00076
1179,0.995811
1180,0.99862
1181,0.998907
1182,0.994296
1183,1.00068
1184,0.999476
1185,1.00128
1186,1.00264
1187,1.00176
1188,0.998588
1189,0.998256
1190,0.999021
1191,1.00189
1192,1.00033
1193,1.00499
1194,0.999139
1195,0.999763
1196,1.00088
1197,1.00027
1198,1.00188
1199,1.00059
1200,0.99903
1201,1.00409
1202,0.9988
1203,1.0006
1204,0.997755
1205,1.00294
1206,0.999712
1207,1.00331
1208,0.999007
1209,0.993814
1210,0.998865
1211,1.0037
1212,1.00263
1213,0.998705
1214,0.999181
1215,0.998078
1216,1.00773
1217,1.0002
1218,1.00693
1219,1.00114
1220,0.997538
1221,1.00172
1222,1.00162
1223,0.998041
1224,0.999931
1225,1.00371
1226,1.00062
1227,0.996799
1228,0.998692
1229,0.998073
1230,0.998168
1231,1.00057
1232,1.00085
1233,0.994728
1234,0.999308
1235,1.0004
1236,0.995203
1237,1.00002
1238,0.996666
1239,1.00101
1240,1.00311
1241,1.00128
1242,0.999526
1243,0.996708
1244,0.992254
1245,0.998924
1246,1.00372
1247,0.999147
1248,1.00366
1249,1.00001
1250,0.994948
1251,0.994663
1252,0.998943
1253,0.998374
1254,0.997557
1255,0.999275
1256,1.00027
1257,0.995558
1258,0.999907
1259,0.997352
1260,1.00187
1261,0.994866
1262,1.00186
1263,0.997742
1264,0.997371
1265,1.0049
1266,0.998288
1267,1.00163
1268,1.00027
1269,1.00343
1270,0.997961
1271,1.00023
1272,1.00152
1273,1.00034
1274,1.00029
1275,1.00177
1276,0.998796
1277,1.00025
1278,1.0017
1279,1.00248
1280,1.00269
1281,1.00189
1282,1.00206
1283,0.99535
1284,1.00279
1285,1.00275
1286,0.997594
1287,1.00224
1288,0.993163
1289,1.00327
1290,0.99989
1291,1.001
1292,0.998036
1293,1.0008
1294,0.992094
1295,0.994438
1296,1.00521
1297,1.00162
1298,1.00388
1299,1.00437
1300,0.997314
1301,0.992541
1302,1.00276
1303,1.00126
1304,0.998483
1305,1.00075
1306,0.99833
1307,1.00357
1308,1.00669
1309,1.00064
1310,1.00469
1311,1.00134
1312,1.00167
1313,1.00018
1314,1.00092
1315,0.999595
1316,1.00118
1317,0.994576
1318,1.00171
1319,0.994409
1320,0.995102
1321,1.00168
1322,0.997922
1323,0.995628
1324,0.99707
1325,1.002
1326,1.00212
1327,0.996019
1328,1.00006
1329,1.00012
1330,0.995599
1331,1.00002
1332,0.998642
1333,0.99916
1334,0.999253
1335,1.00726
1336,0.995983
1337,1.00315
1338,1.00107
1339,1.00103
1340,1.0012
1341,1.00262
1342,0.996991
1343,1.00282
1344,0.99881
1345,1.003
1346,1.00546
1347,1.00066
1348,0.99763
1349,0.999448
1350,1.00227
1351,1.00228
1352,1.00351
1353,0.999252
1354,1.00222
1355,1.00473
1356,0.997531
1357,1.00215
1358,1.00183
1359,0.997063
1360,1.00392
1361,1.0029
1362,0.997215
1363,1.0028
1364,0.999341
1365,1.00796
1366,1.00437
1367,0.998332
1368,0.995409
1369,0.997341
1370,0.997463
1371,0.999672
1372,1.00166
1373,1.0038
1374,1.0025
1375,1.00393
1376,0.999358
1377,0.997896
1378,0.998913
1379,0.999805
1380,0.99696
1381,0.999919
1382,1.00319
1383,1.00274
1384,0.998019
1385,0.999417
1386,1.0022
1387,1.00281
1388,0.998558
1389,1.0021
1390,0.999671
1391,0.998296
1392,1.00141
1393,0.996564
1394,0.998861
1395,1.00041
1396,1.00233
1397,1.00197
1398,0.997825
1399,0.998066
1400,1.00005
1401,1.00008
1402,1.0026
1403,0.994926
1404,0.99748
1405,0.99629
1406,0.999972
1407,1.00097
1408,1.00551
1409,0.996392
1410,1.00187
1411,0.998775
1412,1.00411
1413,0.996171
1414,0.999583
1415,0.998606
1416,0.999127
1417,1.00261
1418,1.00542
1419,0.997994
1420,0.999266
1421,0.999726
1422,0.998781
1423,0.99895
1424,0.997771
1425,1.00001
1426,0.995063
1427,0.99846
1428,1.00209
1429,0.998069
1430,1.00097
1431,0.999249
1432,0.99886
1433,0.996407
1434,0.999987
1435,1.00259
1436,1.00195
1437,1.00483
1438,1.00405
1439,1.00388
1440,0.999593
1441,1.00299
1442,0.996841
1443,1.00059
1444,1.00361
1445,1.00282
1446,1.00148
1447,1.00362
1448,0.999362
1449,1.00165
1450,1.00306
1451,1.00079
1452,1.00115
1453,0.999252
1454,0.994904
1455,1.00008
1456,0.998127
1457,1.00253
1458,0.998542
1459,0.995564
1460,1.00141
1461,1.00344
1462,0.999213
1463,1.00076
1464,0.999084
1465,1.00216
1466,0.99791
1467,0.998251
1468,0.999472
1469,0.997028
1470,1.00401
1471,1.00143
1472,0.997758
1473,0.997567
1474,0.999529
1475,1.00028
1476,1.00007
1477,0.999443
1478,1.00232
1479,0.999376
1480,1.00316
1481,1.0031
1482,1.00059
1483,1.0021
1484,1.00073
1485,1.00245
1486,0.998968
1487,0.999692
1488,1.00007
1489,0.996642
1490,1.00125
1491,0.998783
1492,1.0019
1493,0.998903
1494,1.00232
1495,0.995581
1496,1.00042
1497,0.996546
1498,1.00022
1499,0.999144
1500,0.997377
1501,1.00062
1502,0.996658
1503,0.999252
1504,0.999966
1505,1.00032
1506,0.997069
1507,0.99987
1508,1.00003
1509,1.00046
1510,1.00019
1511,1.00226
1512,1.00286
1513,0.995644
1514,1.00044
1515,1.00105
1516,1.00099
1517,1.00442
1518,1.00556
1519,0.999342
1520,0.996361
1521,1.00056
1522,0.999099
1523,0.998839
1524,0.999771
1525,0.9988
1526,1.0014
1527,1.0027
1528,1.00445
1529,1.00157
1530,1.00057
1531,0.998336
1532,0.997054
1533,1.00242
1534,0.999167
1535,0.997248
1536,1.00023
1537,1.00058
1538,0.998571
1539,1
1540,0.998583
1541,0.998979
1542,1.00248
1543,1.0034
1544,0.997357
1545,1.00237
1546,0.999647
1547,0.997676
1548,0.998397
1549,1.00317
1550,1.00023
1551,0.996856
1552,0.995305
1553,1.00562
1554,0.996767
1555,1.00187
1556,0.99679
1557,1.00305
1558,0.999105
1559,0.9999
1560,0.998855
1561,1.00266
1562,0.999184
1563,1.0015
1564,0.997434
1565,0.997049
1566,1.00031
1567,1.00132
1568,1.00325
1569,0.999863
1570,1.00137
1571,0.998441
1572,0.99906
1573,0.997113
1574,1.00074
1575,1.0026
1576,1.00049
1577,1.00111
1578,0.998057
1579,0.999879
1580,0.999412
1581,1.00417
1582,0.998192
1583,1.00365
1584,0.997926
1585,1.00213
1586,0.999536
1587,1.00099
1588,0.995854
1589,1.00421
1590,1.00384
1591,0.99453
1592,0.999911
1593,1.00094
1594,1.00265
1595,1.00534
1596,0.996297
1597,1.0001
1598,1.0014
1599,1.00239
1600,0.991261
1601,1.00308
1602,1.00375
1603,1.0011
1604,0.998199
1605,1.00029
1606,0.998816
1607,0.998319
1608,0.996324
1609,0.997259
1610,0.999468
1611,1.00366
1612,1.00508
1613,0.997788
1614,0.997688
1615,0.995078
1616,0.996563
1617,0.997478
1618,0.999417
1619,0.994136
1620,0.999946
1621,0.996983
1622,1.00124
1623,0.997945
1624,1.00076
1625,1.00069
1626,0.999132
1627,1.00063
1628,1.00515
1629,0.999755
1630,0.999744
1631,1.0021
1632,1.00124
1633,0.998105
1634,1.00115
1635,0.997769
1636,1.00023
1637,0.998172
1638,0.998916
1639,1.0022
1640,0.995217
1641,1.0038
1642,0.998835
1643,1.00208
1644,1.00055
1645,1.00127
1646,1.00267
1647,0.997739
1648,1.00094
1649,0.999167
1650,1.00124
1651,1.00089
1652,1.00013
1653,1.00174
1654,1.00182
1655,0.999528
1656,0.995264
1657,1.00541
1658,1.00153
1659,1.00103
1660,1.00121
1661,0.998816
1662,0.999404
1663,0.999616
1664,0.999662
1665,1.00124
1666,0.997988
1667,0.999445
1668,1.00027
1669,0.999964
1670,0.997657
1671,1.00081
1672,0.998661
1673,0.999505
1674,0.99737
1675,1.00068
1676,0.999914
1677,0.997349
1678,0.995631
1679,0.996443
1680,1.00124
1681,0.998535
1682,0.996999
1683,1.00232
1684,1.00133
1685,0.997407
1686,0.997279
1687,0.998559
1688,1.00207
1689,1.001
1690,1.00094
1691,1.00578
1692,1.00256
1693,0.993868
1694,0.999986
1695,0.995799
1696,0.995341
1697,0.997059
1698,1.00163
1699,1.00134
1700,0.995501
1701,1.001
1702,0.998858
1703,1.00235
1704,0.998333
1705,0.998603
1706,1.00555
1707,0.999729
1708,1.00396
1709,1.00326
1710,1.00526
1711,1.00642
1712,1.00013
1713,0.99844
1714,0.997279
1715,1.00197
1716,1.00102
1717,1.0002
1718,0.999679
1719,1.00361
1720,0.997129
1721,1.00664
1722,0.998803
1723,0.999902
1724,0.998356
1725,1.00171
1726,1.00151
1727,0.998996
1728,1.00186
1729,1.00269
1730,1.00438
1731,1.00366
1732,1.00406
1733,1.00141
1734,1.00244
1735,0.99776
1736,0.997611
1737,0.999661
1738,1.0004
1739,1.00159
1740,1.00383
1741,0.998259
1742,0.993217
1743,1.00328
1744,0.995968
1745,1.00146
1746,1.00434
1747,0.998272
1748,0.998136
1749,1.00022
1750,0.999826
1751,0.996557
1752,1.0031
1753,1.00093
1754,1.0026
1755,1.00352
1756,0.994098
1757,0.998747
1758,1.00099
1759,0.999945
1760,0.998453
1761,0.998323
1762,0.998321
1763,0.999876
1764,1.00053
1765,1.00042
1766,1.00177
1767,1.00055
1768,0.997537
1769,0.998813
1770,1.00219
1771,1.00068
1772,0.994707
1773,1.00563
1774,0.999875
1775,1.0021
1776,0.995845
1777,1.00386
1778,0.995804
1779,1.00186
1780,0.997917
1781,0.995631
1782,0.995995
1783,1.0015
1784,1.00135
1785,1.00184
1786,0.999549
1787,1.00054
1788,1.00336
1789,0.999105
1790,1.00168
1791,0.999858
1792,0.99706
1793,1.00176
1794,1.00279
1795,1.00067
1796,1.00052
1797,0.997534
1798,0.997162
1799,1.00007
1800,1.00406
1801,0.999664
1802,0.994485
1803,0.99669
1804,1.0011
1805,0.995075
1806,0.990237
1807,0.997844
1808,0.999759
1809,1.00234
1810,1.00303
1811,0.994764
1812,1.00017
1813,1.00154
1814,1.00229
1815,1.00534
1816,1.00081
1817,0.999718
1818,1.00447
1819,1.0021
1820,0.999064
1821,0.996626
1822,1.00375
1823,1.00276
1824,1.0027
1825,0.998962
1826,1.00317
1827,0.998785
1828,1.00017
1829,1.0031
1830,0.997898
1831,0.999843
1832,1.00346
1833,1.0062
1834,0.998443
1835,1.00137
1836,0.999738
1837,0.998773
1838,1.00186
1839,1.00356
1840,0.999591
1841,1.00021
1842,1.00364
1843,1.00174
1844,1.00208
1845,1.00089
1846,0.998859
1847,1.00284
1848,0.994547
1849,0.999521
1850,0.997549
1851,1.00026
1852,1.00566
1853,0.997065
1854,0.999825
1855,1.00135
1856,1.00209
1857,0.999793
1858,0.998261
1859,0.999157
1860,0.996756
1861,0.998025
1862,0.99891
1863,1.00257
1864,1.00065
1865,0.998305
1866,0.994185
1867,0.997952
1868,0.99976
1869,0.998397
1870,1.0066
1871,1.00181
1872,0.999298
1873,1.00636
1874,0.998078
