MDTU,|Tr(L)|,ReTr(L),ImTr(L)
1,0.657861,0.657835,-0.0059019
2,0.509007,0.50297,-0.0781645
3,0.404476,0.404148,-0.0162762
4,0.412743,0.409662,-0.050338
5,0.397793,0.393176,-0.060429
6,0.38815,0.383865,0.0575135
7,0.380244,0.373505,0.0712705
8,0.38263,0.362201,0.123353
9,0.370346,0.360784,0.0836135
10,0.379226,0.370626,0.080303
11,0.424111,0.416544,0.0797555
12,0.424111,0.416544,0.0797555
13,0.424111,0.416544,0.0797555
14,0.383053,0.367874,0.106766
15,0.383053,0.367874,0.106766
16,0.4445,0.431905,0.105066
17,0.378671,0.366729,0.0943445
18,0.383595,0.367685,0.109326
19,0.371358,0.354674,0.110059
20,0.399606,0.386385,0.10194
21,0.401136,0.393123,0.0797755
22,0.372444,0.359791,0.0962545
23,0.335281,0.307964,0.13256
24,0.349468,0.323917,0.131169
25,0.336408,0.314375,0.119743
26,0.417408,0.394084,0.137577
27,0.431106,0.366656,0.226751
28,0.413395,0.305055,0.278994
29,0.428567,0.32277,0.281938
30,0.342188,0.279419,0.197529
31,0.342188,0.279419,0.197529
32,0.299063,0.236047,0.183631
33,0.399232,0.287473,0.277029
34,0.391325,0.340997,0.19198
35,0.390795,0.352199,0.16934
36,0.342431,0.315651,0.132753
37,0.388205,0.365702,0.130252
38,0.361342,0.319497,0.168788
39,0.385852,0.374038,0.0947505
40,0.346215,0.317184,0.138776
41,0.360073,0.334964,0.132105
42,0.301036,0.287852,0.088114
43,0.346822,0.325672,0.11926
44,0.375554,0.36295,0.096477
45,0.305077,0.278849,0.123755
46,0.318892,0.308258,0.081665
47,0.34559,0.334366,0.0873585
48,0.218349,0.211617,0.0538005
49,0.307584,0.303943,0.0471862
50,0.280799,0.264165,0.0952085
51,0.370948,0.361231,0.084346
52,0.407588,0.395471,0.0986455
53,0.335219,0.30809,0.132108
54,0.360623,0.34034,0.11924
55,0.353939,0.346604,0.071686
56,0.397073,0.382501,0.106581
57,0.423658,0.414806,0.0861495
58,0.383187,0.378815,0.0577185
59,0.425485,0.419522,-0.070982
60,0.377159,0.377099,0.0067607
61,0.375198,0.370895,0.0566575
62,0.352852,0.352799,0.0061143
63,0.344265,0.344246,-0.00365792
64,0.452205,0.448001,-0.0615125
65,0.419911,0.414465,-0.0674105
