MDTU,link
1,1.07873
2,1.09361
3,1.08089
4,1.08252
5,1.08085
6,1.06982
7,1.07953
8,1.07056
9,1.07799
10,1.06933
11,1.07964
12,1.07964
13,1.07964
14,1.0686
15,1.0686
16,1.07731
17,1.06639
18,1.07266
19,1.06797
20,1.06527
21,1.06953
22,1.07278
23,1.07006
24,1.07032
25,1.07028
26,1.06784
27,1.0722
28,1.06686
29,1.07306
30,1.07115
31,1.07115
32,1.07011
33,1.07048
34,1.06758
35,1.07304
36,1.07104
37,1.0703
38,1.07339
39,1.06964
40,1.06835
41,1.06917
42,1.07192
43,1.06491
44,1.07305
45,1.07159
46,1.06816
47,1.07425
48,1.06559
49,1.07314
50,1.06603
51,1.07477
52,1.07128
53,1.06746
54,1.07034
55,1.07383
56,1.06345
57,1.07361
58,1.06207
59,1.07272
60,1.07071
61,1.06883
62,1.06917
63,1.0687
64,1.07183
65,1.0701
66,1.06926
67,1.06876
68,1.07227
69,1.07179
70,1.07055
71,1.07013
72,1.06968
73,1.06672
74,1.07019
75,1.06803
76,1.06668
77,1.07258
78,1.06439
79,1.07065
80,1.07103
81,1.07103
82,1.0639
83,1.07279
84,1.06915
85,1.06798
86,1.06847
87,1.06348
88,1.07631
89,1.06653
90,1.07008
91,1.06897
92,1.06773
93,1.07187
94,1.07127
95,1.06964
96,1.0678
97,1.06964
98,1.06755
99,1.06606
100,1.06985
101,1.06985
102,1.06784
103,1.07058
104,1.07058
105,1.06725
106,1.06838
107,1.07006
108,1.06742
109,1.06771
110,1.06705
111,1.07176
112,1.07131
113,1.06839
114,1.0712
115,1.07184
116,1.06817
117,1.07044
118,1.07158
119,1.07158
120,1.06786
121,1.07719
122,1.07719
123,1.06613
124,1.06926
125,1.069
126,1.07202
127,1.07026
128,1.07171
129,1.06692
130,1.07013
131,1.07105
132,1.06797
133,1.06832
134,1.06685
135,1.071
136,1.07211
137,1.0642
138,1.07449
139,1.06703
140,1.07109
141,1.06897
142,1.0661
143,1.06981
144,1.06919
145,1.06857
146,1.07028
147,1.0736
148,1.07208
149,1.07627
150,1.07627
151,1.06542
152,1.06887
153,1.07152
154,1.0701
155,1.07108
156,1.07563
157,1.07144
158,1.07291
159,1.0743
160,1.07069
161,1.07021
162,1.07412
163,1.06942
164,1.07207
165,1.07065
166,1.07398
167,1.06846
168,1.06872
169,1.06782
170,1.0643
171,1.0673
172,1.06976
173,1.06857
174,1.06662
175,1.06662
176,1.07201
177,1.07201
178,1.07201
179,1.06887
180,1.06748
181,1.07295
182,1.06624
183,1.06641
184,1.06744
185,1.0717
186,1.06877
187,1.07297
188,1.07089
189,1.06298
190,1.07312
191,1.07312
192,1.06937
193,1.07209
194,1.07294
195,1.07363
196,1.06833
197,1.07157
198,1.06936
199,1.07536
200,1.06784
201,1.06731
202,1.07266
203,1.0699
204,1.06728
205,1.07112
206,1.06988
207,1.06893
208,1.07064
209,1.0683
210,1.06934
211,1.07038
212,1.06862
213,1.07402
214,1.06887
215,1.06887
216,1.06885
217,1.06771
218,1.07169
219,1.06843
220,1.06748
221,1.06939
222,1.07186
223,1.06488
224,1.07328
225,1.06738
226,1.06988
227,1.06833
228,1.07086
229,1.07086
230,1.06897
231,1.07373
232,1.06572
233,1.06871
234,1.07155
235,1.0662
236,1.07291
237,1.0689
238,1.07314
239,1.06451
240,1.07564
241,1.07564
242,1.0646
243,1.07165
244,1.07165
245,1.06427
246,1.07248
247,1.07028
248,1.06864
249,1.06849
250,1.06819
251,1.06999
252,1.06607
253,1.07296
254,1.0687
255,1.0691
256,1.07148
257,1.06599
258,1.07003
259,1.07106
260,1.07108
261,1.06888
262,1.06864
263,1.06668
264,1.07105
265,1.06708
266,1.07085
267,1.06948
268,1.06734
269,1.07066
270,1.06807
271,1.06893
272,1.07292
