MDTU,|Tr(Lx)|,|Tr(Ly)|
1,1.26019,1.3541
2,1.45165,1.51302
3,1.35382,1.22084
4,1.15584,1.30825
5,1.06004,1.16487
6,0.816454,1.05337
7,1.04819,1.00719
8,0.802558,1.2421
9,1.06001,0.839436
10,0.972405,0.81138
11,1.00812,0.821084
12,1.00812,0.821084
13,1.00812,0.821084
14,0.919965,0.525131
15,0.919965,0.525131
16,1.26513,0.703002
17,0.853505,0.620692
18,0.805945,0.588228
19,0.536025,0.620916
20,0.597468,0.487471
21,0.349065,0.413118
22,0.843947,0.58659
23,1.00129,0.939844
24,0.729158,0.785641
25,0.57342,0.958494
26,0.435226,0.929584
27,0.622265,0.756101
28,0.706161,0.738296
29,0.51009,1.01122
30,0.33808,1.01654
31,0.33808,1.01654
32,0.325016,0.972577
33,0.258113,1.02756
34,0.261078,0.928052
35,0.234855,0.847709
36,0.51157,1.01812
37,0.481899,0.820096
38,0.531207,0.946486
39,0.407785,0.695901
40,0.549221,0.491121
41,0.69723,0.814741
42,0.398552,1.02248
43,0.449734,0.774736
44,0.38608,0.714161
45,0.421271,0.678382
46,0.399885,0.620317
47,0.521199,0.760077
48,0.474967,0.558529
49,0.655652,0.487427
50,0.167332,0.586756
51,0.454699,0.552449
52,0.63319,0.405343
53,0.662768,0.40057
54,0.644083,0.502075
55,0.603803,0.384598
56,0.409966,0.47479
57,0.32946,0.596953
58,0.178502,0.197115
59,0.254459,0.54912
60,0.141555,0.358533
61,0.0199646,0.143967
62,0.168582,0.277013
63,0.199962,0.283591
64,0.108549,0.344288
65,0.138148,0.351956
66,0.290679,0.507729
67,0.151873,0.52221
68,0.194319,0.691463
69,0.190381,0.96876
70,0.233924,0.746556
71,0.185694,0.932745
72,0.575698,0.884331
73,0.435549,0.626152
74,0.479138,0.861287
75,0.529808,0.847495
76,0.465418,0.751375
77,0.334485,0.917839
78,0.452334,0.923101
79,0.561479,0.832585
80,0.576309,0.915038
81,0.576309,0.915038
82,0.563073,0.680808
83,0.684326,0.77897
84,0.730845,0.747358
85,0.81972,0.689842
86,0.712961,0.736129
87,0.81725,0.708804
88,0.952674,0.92435
89,0.84261,0.787576
90,0.643256,0.696084
91,0.622,0.606089
92,0.972526,0.575092
93,0.770653,0.904223
94,0.918585,0.650833
95,0.813534,0.746972
96,0.839338,0.496559
97,1.02988,0.618046
98,0.935583,0.473159
99,0.685998,0.605382
100,0.778858,0.58693
101,0.778858,0.58693
102,0.913948,0.540824
103,0.723483,0.706749
104,0.723483,0.706749
105,0.540871,0.71955
106,0.642427,0.541485
107,0.697782,0.469761
108,0.624358,0.529726
109,0.589186,0.353535
110,0.754361,0.497463
111,0.643523,0.395551
112,0.535506,0.59197
113,0.410768,0.6158
114,0.397912,0.478959
115,0.303857,0.520538
116,0.572293,0.453922
117,0.580895,0.152999
118,0.595054,0.254827
119,0.595054,0.254827
120,0.715756,0.199058
121,0.723604,0.320674
122,0.723604,0.320674
123,0.333076,0.297225
124,0.560463,0.402278
125,0.811555,0.242343
126,0.690139,0.143758
127,0.715624,0.181313
128,0.660842,0.147924
129,0.680294,0.345294
130,0.657963,0.370726
131,0.786439,0.419852
132,0.833485,0.413786
133,0.652792,0.353818
134,0.460838,0.315631
135,0.385469,0.452572
136,0.359285,0.249391
137,0.670383,0.16232
138,0.495717,0.51793
139,0.375324,0.296891
140,0.433163,0.264425
141,0.356574,0.259788
