MDTU,|Tr(L)|,ReTr(L),ImTr(L)
1,1.4458,1.44358,0.0800504
2,1.17276,1.11213,-0.372208
3,0.90066,0.894484,0.105295
4,0.795025,0.792204,-0.0669154
5,0.833242,0.819447,-0.150991
6,0.769641,0.701096,0.317508
7,0.792215,0.699441,0.372006
8,0.890289,0.838901,0.298091
9,0.740602,0.58966,0.448099
10,0.703226,0.660323,0.241866
11,0.959947,0.794154,0.539275
12,0.959947,0.794154,0.539275
13,0.959947,0.794154,0.539275
14,0.809751,0.76571,0.263409
15,0.809751,0.76571,0.263409
16,0.706089,0.658311,0.255321
17,0.638143,0.627588,0.115583
18,0.8194,0.806288,0.146001
19,0.801187,0.798793,0.0618869
20,0.85466,0.828638,0.209291
21,0.89848,0.897791,0.035199
22,0.763069,0.761875,0.042665
23,0.509618,0.48732,0.149097
24,0.769056,0.735946,0.223227
25,0.503527,0.469741,0.181336
26,0.864771,0.828317,0.248433
27,0.601043,0.548097,0.246664
28,0.716856,0.538755,0.472891
29,0.743107,0.619945,0.409727
30,0.707238,0.528593,0.469866
31,0.707238,0.528593,0.469866
32,0.48831,0.43107,0.229401
33,0.679162,0.544136,0.40642
34,0.636485,0.560398,0.301773
35,0.704214,0.643485,0.286084
36,0.569315,0.496953,0.277772
37,0.734477,0.634374,0.37017
38,0.699388,0.542282,0.441672
39,0.862266,0.732467,0.454967
40,0.595983,0.534418,0.263805
41,0.673246,0.512265,0.436858
42,0.462418,0.425913,0.18008
43,0.45786,0.444901,0.108159
44,0.655808,0.653852,0.0506253
45,0.564561,0.424354,0.372362
46,0.613482,0.475765,0.387309
47,0.731381,0.607988,0.406532
48,0.583607,0.409838,0.415488
49,0.6122,0.468936,0.393558
50,0.722899,0.644468,0.32748
51,0.76618,0.722374,0.255358
52,1.0638,1.02868,0.27111
53,0.787443,0.738323,0.273763
54,0.697283,0.668069,0.19972
55,0.851692,0.806885,0.27261
56,0.721581,0.659629,0.29252
57,0.908666,0.900138,0.124202
58,0.818795,0.780048,0.248897
59,1.00146,1.00145,0.00392234
60,1.00268,0.943405,0.339639
61,0.979514,0.903009,0.379503
62,0.886252,0.87078,0.16488
63,1.06995,1.02451,0.308474
64,1.02507,1.02382,-0.0505902
65,0.938633,0.937466,0.046803
66,0.809403,0.809378,-0.00635766
67,0.976839,0.904574,-0.368729
68,0.922761,0.837185,-0.388083
69,0.815572,0.663532,-0.474218
70,0.705354,0.588361,-0.389044
71,0.751349,0.613108,-0.434309
72,0.530978,0.465065,-0.256227
73,0.657744,0.42342,-0.503331
74,0.613903,0.395808,-0.469269
75,0.651332,0.563846,-0.326053
76,0.437382,0.393279,-0.191401
77,0.819893,0.554717,-0.60375
78,0.731894,0.581808,-0.444037
79,0.809656,0.602478,-0.540891
80,0.67618,0.334288,-0.587767
81,0.67618,0.334288,-0.587767
82,0.861356,0.557054,-0.656981
83,0.83077,0.593571,-0.581251
84,0.726161,0.650325,-0.323089
85,0.634501,0.564693,-0.289332
86,0.711306,0.510217,-0.495616
87,0.645303,0.571594,-0.299494
88,0.773054,0.675228,-0.376405
89,0.60156,0.486219,-0.354212
90,0.661021,0.555889,-0.357683
91,0.681991,0.510109,-0.45266
92,0.583652,0.57948,-0.0696577
93,0.697435,0.686769,-0.121509
94,0.767025,0.766138,0.0368774
95,0.506225,0.41768,-0.286019
96,0.354138,0.352152,-0.0374541
97,0.66033,0.58892,-0.298679
98,0.603027,0.596418,-0.0890356
99,0.637669,0.632322,-0.0824016
100,0.524863,0.424641,-0.308483
101,0.524863,0.424641,-0.308483
102,0.60718,0.552642,-0.251505
103,0.622622,0.601608,-0.160393
104,0.622622,0.601608,-0.160393
105,0.496149,0.384327,-0.313777
106,0.722639,0.606589,-0.392754
107,0.764718,0.534572,-0.546833
108,0.677502,0.51753,-0.437232
109,0.935496,0.854479,-0.380812
110,0.730376,0.547606,-0.483298
111,0.941499,0.706827,-0.621945
112,0.94397,0.701819,-0.631291
113,0.939064,0.83262,-0.434264
114,0.723215,0.536238,-0.485272
115,0.909584,0.692802,-0.589379
116,0.665391,0.485601,-0.454903
117,0.761777,0.385225,-0.657196
118,0.671455,0.305565,-0.597898
119,0.671455,0.305565,-0.597898
120,0.650273,0.126468,-0.637856
121,0.754704,0.24013,-0.715483
122,0.754704,0.24013,-0.715483
123,0.647518,0.203872,-0.614586
124,0.586614,0.386947,-0.440894
125,0.369538,0.149428,-0.337979
126,0.504842,0.229565,-0.449628
127,0.739748,0.516102,-0.529967
128,0.725271,0.544616,-0.478969
129,0.524428,0.44089,-0.283972
130,0.58028,0.516816,-0.263867
131,0.639363,0.635035,-0.0742684
132,0.504829,0.494264,-0.102736
133,0.758918,0.753608,-0.0896249
134,0.525233,0.487344,-0.195871
135,0.636807,0.558592,-0.305774
136,0.596788,0.583086,-0.127146
137,0.519181,0.49695,-0.150298
138,0.720107,0.718512,0.0479105
139,0.962592,0.962577,0.00531641
140,1.01637,0.907617,0.457423
141,0.910643,0.790981,0.451242
142,0.720196,0.697631,0.17887
143,0.847326,0.84024,0.109353
144,0.886189,0.875898,0.134661
145,0.823501,0.796967,0.207357
146,0.96311,0.896382,0.35225
147,1.0855,1.03255,0.334907
148,1.26301,1.08225,0.651083
149,1.09275,0.947963,0.54358
150,1.09275,0.947963,0.54358
151,1.09333,0.944212,0.551205
152,1.16742,1.03443,0.541137
153,0.96561,0.873425,0.411741
154,0.900736,0.862347,0.260158
155,1.13778,1.13705,-0.0408266
156,1.0449,0.954162,-0.425897
157,0.968349,0.961297,-0.116649
158,0.972427,0.876583,-0.420971
159,1.28754,1.22142,-0.407307
160,1.02151,0.957129,-0.356911
161,1.11244,1.0528,-0.359347
162,0.978419,0.763608,-0.611724
163,0.877589,0.778767,-0.40458
164,0.643319,0.582518,-0.273005
165,0.503666,0.302509,-0.402701
166,0.582629,0.563615,-0.14763
167,0.506887,0.482204,-0.156251
168,0.505803,0.472785,-0.179753
169,0.437001,0.436277,-0.0251329
170,0.509452,0.443418,-0.250844
171,0.657902,0.645959,0.124788
172,0.737204,0.683913,-0.275197
173,0.473553,0.471566,-0.0433349
174,0.808972,0.808178,0.0358541
175,0.808972,0.808178,0.0358541
176,0.791372,0.790628,-0.0343127
177,0.791372,0.790628,-0.0343127
178,0.791372,0.790628,-0.0343127
179,0.618054,0.61739,-0.0286444
180,0.540783,0.540167,-0.0258166
181,0.631803,0.613096,-0.152603
182,0.673699,0.671073,-0.0594271
183,0.813681,0.765032,-0.277135
184,0.780364,0.778386,-0.0555331
185,0.82636,0.791969,-0.235915
186,0.646333,0.642724,-0.0682114
187,0.810426,0.806694,0.0776893
188,0.791296,0.788823,0.0625077
189,0.840269,0.815316,0.203253
190,0.980623,0.972049,0.129392
191,0.980623,0.972049,0.129392
192,0.725502,0.69787,0.19832
193,0.619297,0.586216,0.199699
194,0.751924,0.719774,0.217521
195,0.807002,0.660403,0.46381
196,0.864349,0.719176,0.479464
197,1.01545,0.617678,0.80599
198,0.730995,0.591911,0.428947
199,0.903789,0.710414,0.558701
200,0.73748,0.629348,0.384444
201,0.839667,0.708019,0.451388
202,0.852175,0.676405,0.518343
203,0.899245,0.804769,0.401233
204,1.13199,1.02565,0.479021
205,0.808628,0.715104,0.377501
206,0.749866,0.694497,0.282794
207,0.621396,0.512066,0.352024
208,0.843233,0.816969,0.208814
209,0.850932,0.765743,0.37111
210,0.936509,0.858318,0.374618
211,0.87774,0.762099,0.435469
212,0.725369,0.559764,0.46133
213,0.677346,0.538144,0.411337
214,0.786004,0.531229,0.579308
215,0.786004,0.531229,0.579308
216,0.582193,0.476544,0.334446
217,0.811775,0.699171,0.412479
218,0.812958,0.654284,0.482508
219,0.701749,0.612071,0.343251
220,0.830786,0.756019,0.344442
221,0.714622,0.561275,0.442329
222,0.642738,0.618808,0.173752
223,0.618948,0.516209,0.341503
224,0.631159,0.601001,0.192767
225,0.855828,0.818387,0.25037
226,0.892632,0.766014,0.458274
227,0.68348,0.561129,0.390229
228,0.713093,0.67491,0.230216
229,0.713093,0.67491,0.230216
230,0.844122,0.626299,0.565943
231,1.00449,0.959747,0.296443
232,0.699175,0.591144,0.373356
233,0.630462,0.472217,0.417723
234,0.870707,0.720947,0.488228
235,0.773483,0.696058,0.337313
236,0.809395,0.638718,0.497152
237,0.73992,0.643432,0.365345
238,0.553852,0.516743,0.199319
239,0.681125,0.632678,0.252291
240,0.747065,0.550541,0.504986
241,0.747065,0.550541,0.504986
242,0.484961,0.391653,0.285997
243,0.44179,0.41635,0.147753
244,0.44179,0.41635,0.147753
245,0.67702,0.551048,0.393322
246,0.904224,0.767394,0.478255
247,0.524325,0.486078,0.196583
248,0.678904,0.59653,0.324135
249,0.545099,0.451137,0.305955
250,0.393618,0.345346,0.188868
251,0.736947,0.574259,0.461864
252,0.657957,0.509026,0.416894
253,0.653605,0.520341,0.395531
254,0.815996,0.617554,0.533364
255,0.681515,0.592581,0.336615
256,0.820363,0.654043,0.495201
257,0.862232,0.612207,0.607163
258,0.609453,0.536457,0.289216
259,0.742134,0.535311,0.514008
260,0.546864,0.459929,0.295847
261,0.790206,0.764037,0.201674
262,0.607069,0.565219,0.221496
263,0.376446,0.372602,0.0536612
264,0.584349,0.556155,0.17932
265,0.281754,0.278677,-0.0415262
266,0.616835,0.613749,-0.0616213
267,0.549114,0.547333,-0.0442005
268,0.648966,0.646413,-0.057509
269,0.502012,0.501622,0.0197883
270,0.523624,0.50342,0.144051
271,0.679384,0.675346,0.073955
272,0.701865,0.701825,-0.00748569
273,0.469562,0.401853,0.242903
274,0.674655,0.672083,0.0588638
275,0.505744,0.501801,0.0630297
276,0.581347,0.577538,-0.0664449
277,0.581347,0.577538,-0.0664449
278,0.642751,0.598889,-0.23337
279,0.623213,0.53906,-0.312745
280,0.775769,0.660698,-0.406565
281,0.775769,0.660698,-0.406565
282,0.806019,0.700666,-0.398415
283,0.806019,0.700666,-0.398415
284,0.620188,0.452758,-0.423843
285,0.465249,0.305405,-0.350975
286,0.472642,0.308794,-0.357822
287,0.449534,0.193902,-0.405565
288,0.746018,0.498649,-0.55488
289,0.746018,0.498649,-0.55488
290,0.611395,0.472332,-0.388209
291,0.935453,0.926228,-0.131045
292,0.768883,0.639937,-0.426218
293,0.908664,0.642818,-0.642228
294,0.84002,0.526363,-0.654657
295,0.543724,0.269978,-0.471961
296,0.635597,0.119461,-0.62427
297,0.826086,0.0999797,-0.820014
298,0.630555,0.377763,-0.504871
299,0.769172,0.22792,-0.734627
300,1.18669,0.278815,-1.15347
301,1.18669,0.278815,-1.15347
302,0.91869,0.286746,-0.872794
303,0.751717,0.348775,-0.665909
304,0.4941,0.124128,-0.478254
305,0.643144,0.0335392,-0.642269
306,0.504068,0.121446,-0.489219
307,0.853571,0.132548,-0.843217
308,0.810381,-0.0244986,-0.810011
309,0.758078,0.0112051,-0.757996
310,0.637739,-0.171692,-0.614193
311,0.546783,-0.0730791,-0.541878
312,0.672573,0.179681,-0.648127
313,0.508369,-0.0493153,-0.505972
314,0.536619,0.0151318,-0.536406
315,0.586772,-0.0418279,-0.585279
316,0.586772,-0.0418279,-0.585279
317,0.561607,-0.171674,-0.534725
318,0.635758,-0.297973,-0.561605
319,0.553004,-0.12512,-0.538663
320,0.373195,-0.239955,-0.285826
321,0.557242,-0.392193,-0.395858
322,0.63383,-0.401586,-0.490376
323,0.491156,-0.369213,-0.323907
324,0.386521,-0.313104,-0.226637
325,0.492813,-0.45036,-0.200101
326,0.603689,-0.516937,-0.311796
327,0.626499,-0.60211,-0.173099
328,0.691333,-0.578331,-0.378782
329,0.691333,-0.578331,-0.378782
330,0.679143,-0.665627,-0.134819
331,0.598915,-0.570237,-0.183111
332,0.545991,-0.544764,-0.0365911
333,0.653337,-0.537867,-0.370875
334,0.72213,-0.670383,-0.268438
335,0.73205,-0.719168,-0.136729
336,0.478137,-0.478094,-0.00645239
337,0.536801,-0.529766,-0.0866207
338,0.536801,-0.529766,-0.0866207
339,0.596248,-0.595575,-0.0283181
340,0.473724,-0.468883,0.0675473
341,0.757209,-0.712027,0.257648
342,0.536764,-0.526003,0.106942
343,0.476611,-0.464195,0.108082
344,0.526251,-0.522486,0.062841
345,0.7727,-0.765505,-0.105201
346,0.764133,-0.762763,0.045735
347,0.534925,-0.53463,-0.0177598
348,0.583949,-0.582807,-0.0364954
349,0.661709,-0.628981,-0.205529
350,0.745384,-0.727508,-0.162267
351,0.757236,-0.74248,0.14876
352,0.761801,-0.740605,0.178455
353,0.595065,-0.577593,-0.143139
354,0.610469,-0.596563,-0.129557
355,0.672983,-0.663405,-0.113137
356,0.56426,-0.5519,0.117456
357,0.706766,-0.706762,0.00223595
358,0.800443,-0.771421,0.213587
359,0.658274,-0.65808,0.0159593
360,0.610782,-0.606906,-0.0687038
361,0.56076,-0.560535,-0.0159131
362,0.483872,-0.434528,0.212879
363,0.506141,-0.478622,0.164619
364,0.909774,-0.903442,0.107148
365,0.543742,-0.490429,0.234809
366,0.447384,-0.377974,0.23935
367,0.653042,-0.649528,0.0676624
368,0.644669,-0.639515,-0.0813554
369,0.536425,-0.536383,-0.00665698
370,0.498377,-0.493359,0.0705424
371,0.313999,-0.252319,-0.186897
372,0.251583,-0.248233,-0.0409142
373,0.462626,-0.462465,0.0122036
374,0.411897,-0.41168,-0.0133684
375,0.506068,-0.5018,0.0655922
376,0.579153,-0.563976,-0.131716
377,0.524025,-0.521159,-0.0547307
378,0.639948,-0.596982,-0.230535
379,0.773366,-0.764916,0.114011
380,0.334903,-0.329925,0.0575317
381,0.433988,-0.432719,-0.0331657
382,0.386567,-0.385211,-0.0323413
383,0.286617,-0.225914,-0.176386
384,0.301991,-0.266695,0.141678
385,0.188941,-0.103142,-0.158305
386,0.23142,-0.0892715,-0.213508
387,0.23142,-0.0892715,-0.213508
388,0.220962,-0.0646508,-0.211293
389,0.244126,0.0503806,-0.238871
390,0.244503,-0.118134,-0.21407
391,0.339315,-0.0965146,-0.3253
392,0.277322,-0.151775,-0.232104
393,0.51258,-0.335328,-0.387677
394,0.275723,-0.227087,-0.15638
395,0.183218,-0.00430225,-0.183167
396,0.160775,-0.158753,-0.0254204
397,0.0680539,-0.0271761,-0.0623922
398,0.0680539,-0.0271761,-0.0623922
399,0.132596,0.103677,-0.08266
400,0.4491,0.448246,-0.0276847
401,0.42814,0.425954,-0.0432072
402,0.318576,0.318337,0.0123364
