MDTU,link
1,1.0747
2,1.08876
3,1.07616
4,1.07755
5,1.07613
6,1.06535
7,1.07454
8,1.06585
9,1.07304
10,1.06521
11,1.07455
12,1.07455
13,1.06694
14,1.0688
15,1.0688
16,1.07085
17,1.06439
18,1.06928
19,1.06013
20,1.06132
21,1.06574
22,1.06926
23,1.063
24,1.06981
25,1.06112
26,1.07332
27,1.05982
28,1.06525
29,1.06161
30,1.06826
31,1.06826
32,1.06826
33,1.06387
34,1.06338
35,1.06939
36,1.06592
37,1.0689
38,1.06462
39,1.0673
40,1.0632
41,1.06692
42,1.06572
43,1.06623
44,1.06912
45,1.06701
46,1.05828
47,1.06611
48,1.06258
49,1.06807
50,1.06398
51,1.07079
52,1.06585
53,1.06354
54,1.06472
55,1.06485
56,1.06249
57,1.0689
58,1.05947
59,1.068
60,1.06501
61,1.0648
62,1.06439
63,1.06078
64,1.06622
65,1.06596
66,1.06267
67,1.05937
68,1.06703
69,1.06621
70,1.06498
71,1.06582
72,1.06658
73,1.06638
74,1.06808
75,1.06645
76,1.06683
77,1.0691
78,1.0606
79,1.063
80,1.06714
81,1.06714
82,1.06327
83,1.06503
84,1.06565
85,1.06587
86,1.06288
87,1.06374
88,1.06412
89,1.06604
90,1.06609
91,1.06609
92,1.06742
93,1.06539
94,1.0688
95,1.06962
96,1.06405
97,1.06569
98,1.062
99,1.06536
100,1.06534
101,1.06837
102,1.06273
103,1.06822
104,1.06822
105,1.06635
106,1.06805
107,1.06834
108,1.06079
109,1.06779
110,1.06265
111,1.06797
112,1.06417
113,1.0677
114,1.05919
115,1.0698
116,1.06298
117,1.06819
118,1.06161
119,1.06525
120,1.06528
121,1.07115
122,1.0612
123,1.06635
124,1.06409
125,1.06789
126,1.06351
127,1.06388
128,1.06599
129,1.06312
130,1.06661
131,1.06661
132,1.0605
133,1.06496
134,1.06014
135,1.07209
136,1.06278
137,1.07014
138,1.06204
139,1.06544
140,1.0638
141,1.06273
142,1.0638
143,1.06399
144,1.06648
145,1.06696
146,1.06391
147,1.06967
148,1.06219
149,1.06779
150,1.06226
151,1.06282
152,1.06638
153,1.07078
154,1.06169
155,1.07176
156,1.06698
157,1.06206
158,1.06759
159,1.06232
160,1.06867
161,1.06452
162,1.06452
163,1.06372
