t,deltaS
274,-0.01328
275,-0.07829
276,0.1032
277,-0.2399
278,0.0799
279,0.06281
280,-0.008159
281,0.07065
282,0.08473
283,-0.03509
284,0.1968
285,0.0592
286,0.1687
287,0.02258
288,-0.04069
289,0.2002
290,0.1521
291,0.2336
292,0.001817
293,0.09553
294,-0.1626
295,0.3419
296,0.01852
297,0.4551
298,0.01604
299,0.4252
300,-0.3062
301,-0.1507
302,-0.307
303,-0.04294
304,0.07242
305,0.02201
306,0.1985
307,-0.2411
308,0.1407
309,-0.06467
310,0.01358
311,-0.06574
312,0.02901
313,0.2873
314,0.05603
315,-0.0105
316,-0.1585
317,0.06697
318,-0.144
319,0.06981
320,-0.3729
321,-0.1059
322,-0.1349
323,0.1902
324,0.03925
325,0.0249
326,-0.09711
327,-0.2154
328,0.3129
329,0.3019
330,-0.1053
331,0.02894
332,0.05557
333,0.3841
334,-0.1891
335,-0.08774
336,0.05329
337,0.1475
338,-0.1873
339,-0.1734
340,0.0253
341,-0.1907
342,0.5095
343,-0.3894
344,0.08742
345,-0.3406
346,0.2911
347,-0.3161
348,0.5587
349,0.1417
350,0.1816
351,-0.07732
352,-0.1763
353,-0.3029
354,-0.1238
355,0.1379
356,0.08174
357,-0.05017
358,-0.1486
359,-0.004245
360,0.2843
361,0.1474
362,-0.01663
363,-0.1273
364,0.2344
365,-0.0323
366,0.04403
367,-0.2352
368,0.4368
369,0.2265
370,-0.1457
371,0.1262
372,0.007805
373,-0.1005
374,-0.1534
375,0.02592
376,-0.03691
377,-0.106
378,0.0539
379,-0.08763
380,0.2038
381,0.1509
382,-0.1208
383,0.1586
384,0.125
385,-0.1548
386,-0.2086
387,0.2483
388,0.2746
389,0.3767
390,-0.2206
391,-0.3691
392,0.3226
393,0.1027
394,-0.07827
395,0.1767
396,-0.2786
397,0.06194
398,-0.03196
399,0.0166
400,0.2372
401,-0.2404
402,-0.05081
403,0.1491
404,0.03829
405,-0.1563
406,-0.05014
407,0.1268
408,-0.1539
409,0.1018
410,-0.3267
411,-0.1953
412,-0.2674
413,-0.05391
414,-0.3454
415,-0.3264
416,-0.1295
417,0.04721
418,-0.4646
419,0.2419
420,-0.1286
421,0.08365
422,-0.09596
423,-0.1055
424,-0.2821
425,-0.02836
426,0.1527
427,-0.2376
428,0.1675
429,0.09307
430,0.1744
431,-0.08756
432,-0.07145
433,-0.1675
434,-0.1972
435,0.4018
436,0.1289
437,0.03818
438,0.1108
439,-0.01848
440,-0.3844
441,0.2615
442,-0.04953
443,0.435
444,0.0996
445,-0.07665
446,0.09592
447,0.1267
448,-0.06708
449,0.06116
450,0.1007
451,0.1417
452,-0.2715
453,-0.1398
454,0.06972
455,0.2912
456,0.0969
457,-0.0862
458,-0.134
459,0.3363
460,0.05989
461,-0.1419
462,0.1691
463,0.3962
464,-0.1223
465,0.1277
466,-0.004543
467,0.2406
468,-0.06373
469,-0.03647
470,-0.03679
471,-0.07831
472,-0.1622
473,-0.1071
474,0.06906
475,0.4537
476,-0.05788
477,-0.1251
478,-0.0009252
479,0.07065
480,-0.1654
481,-0.2412
482,-0.5659
483,0.1774
484,0.1451
485,-0.1178
486,-0.1963
487,0.2735
488,-0.2336
489,0.02126
490,-0.191
491,-0.08938
492,0.03288
493,-0.1713
494,0.0268
495,0.04473
496,-0.05947
497,-0.07222
498,-0.08533
499,0.01303
500,-0.09699
501,0.08283
502,-0.1859
503,0.2034
504,-0.1387
505,0.3203
506,-0.2059
507,-0.007308
508,0.07972
509,0.3887
510,-0.03206
511,-0.2003
512,0.07369
513,-0.1457
514,-0.1119
515,-0.0006117
516,-0.1295
517,-0.06402
518,0.3078
519,-0.03613
520,0.09649
521,0.2153
522,-0.1649
523,-0.06579
524,-0.07688
525,0.1288
526,0.03934
527,-0.0196
528,-0.1331
529,-0.1651
530,-0.06413
531,0.07922
532,-0.03458
533,0.2456
534,-0.05549
535,0.2674
536,0.4578
537,-0.00808
538,-0.4434
539,0.08905
540,0.1632
541,-0.119
542,-0.1502
543,0.1115
544,0.1261
545,0.003715
546,0.08087
547,0.08786
548,-0.0613
549,0.1737
550,-0.1797
551,0.1831
552,0.3772
553,0.08629
554,0.154
555,-0.02407
556,0.09156
557,0.1351
558,0.3467
559,0.2305
560,-0.1148
561,0.09244
562,-0.0156
563,-0.0701
564,0.148
565,0.03726
566,-0.2809
567,0.1085
568,-0.3161
569,-0.01412
570,-0.02075
571,0.07579
572,-0.1808
573,-0.007678
574,-0.3021
575,0.2948
576,-0.03692
577,-0.1166
578,0.004852
579,0.08505
580,0.2231
581,-0.03211
582,0.06896
583,0.08465
584,-0.2635
585,0.1502
586,0.2129
587,0.114
588,0.2234
589,0.0607
590,-0.159
591,0.06058
592,0.1759
593,-0.1755
594,0.2572
595,0.03759
596,0.1315
597,-0.07316
598,0.09103
599,-0.2562
600,0.4162
601,0.07291
602,0.1396
603,-0.1712
604,0.1765
605,-0.01696
606,0.3771
607,-0.2702
608,-0.1397
609,-0.02311
610,0.266
611,0.06743
612,-0.04078
613,-0.1932
614,0.06262
615,-0.03221
616,-0.122
617,0.1451
618,0.03898
619,0.2027
620,-0.07262
621,0.2404
622,-0.09549
623,-0.1219
624,0.1723
625,-0.3041
626,-0.1333
627,-0.03943
628,-0.08529
629,-0.237
630,0.02177
631,-0.07224
632,0.3943
633,-0.3619
634,-0.0563
635,0.1141
636,0.07761
637,-0.04646
638,0.1498
639,0.0837
640,-0.08534
641,-0.0182
642,-0.1665
643,-0.2315
644,0.2493
645,0.1547
646,0.0713
647,-0.06876
648,-0.03975
649,0.1444
650,0.2993
651,0.1209
652,0.09494
653,-0.0158
654,-0.1833
655,0.1322
656,0.1237
657,-0.09437
658,0.01167
659,0.2225
660,0.1184
661,-0.09393
662,0.07902
663,-0.0852
664,-0.4035
665,0.07306
666,-0.1312
667,0.1115
668,0.1059
669,-0.08381
670,0.2561
671,-0.03547
672,-0.2131
673,0.2553
674,-0.03842
675,0.07366
676,-0.02477
677,0.144
678,-0.01479
679,0.01589
680,0.1784
681,0.02144
682,0.0386
683,-0.1071
684,-0.1858
685,0.09371
686,0.1204
687,0.03649
688,0.1982
689,-0.16
690,0.05436
691,0.1219
692,-0.215
693,0.0374
694,-0.04222
695,-0.1091
696,0.06026
697,-0.2344
698,0.2222
699,0.03745
700,0.07617
701,0.1615
702,-0.2061
703,0.05431
704,-0.2669
705,0.2001
706,0.3619
707,-0.1683
708,0.1358
709,0.1643
710,0.1251
711,0.1678
712,0.03686
713,0.04931
714,0.2222
715,-0.08198
716,0.2302
717,0.1658
718,-0.1135
719,-0.2541
720,-0.003552
721,-0.07099
722,-0.2134
723,-0.191
724,0.03282
725,-0.02619
726,-0.298
727,0.1155
728,-0.009434
729,0.01085
730,-0.1386
731,0.0487
732,-0.03506
733,0.05945
734,0.1569
735,-0.2396
736,0.2134
737,-0.0394
738,0.03847
739,0.3008
740,-0.005796
741,0.2491
742,-0.1577
743,-0.1259
744,0.1626
745,0.03197
746,-0.004936
747,-0.06227
748,0.2192
749,0.1868
750,0.1209
751,0.1272
752,-0.1087
753,-0.284
754,0.3024
755,0.16
756,-0.2666
757,0.1186
758,-0.2076
759,0.4184
760,0.241
761,0.03965
762,-0.1155
763,-0.1981
764,0.1505
765,-0.1144
766,0.05037
767,-0.1088
768,0.05536
769,-0.1686
770,0.1178
771,-0.02336
772,0.08587
773,0.1434
774,0.1291
775,0.1357
776,-0.1783
777,0.2501
778,-0.06676
779,0.1669
780,0.0143
781,0.06982
782,-0.3876
783,0.03388
784,-0.02038
785,0.07073
786,-0.03878
787,-0.0001371
788,0.02556
789,-0.09394
790,-0.05078
791,-0.03373
792,0.2023
793,0.1183
794,0.08382
795,0.006032
796,0.02548
797,0.06271
798,0.1869
799,-0.00779
800,-0.1123
801,-0.03562
802,-0.1731
803,0.08249
804,0.007113
805,0.1243
806,0.1529
807,0.1559
808,-0.07819
809,0.001779
810,-0.2849
811,0.5064
812,0.2072
813,0.07148
814,6.201e-05
815,0.0114
816,0.006519
817,0.01231
818,-0.1078
819,0.02203
820,-0.09766
821,-0.1141
822,-0.1208
823,-0.1745
824,0.1317
825,-0.004936
826,0.0176
827,-0.1046
828,0.1912
829,-0.03304
830,0.009223
831,0.01984
832,0.005166
833,0.2884
834,0.2955
835,0.1801
836,0.0001103
837,0.2393
838,-0.001637
839,0.05652
840,-0.02638
841,-0.5431
842,0.03936
843,-0.2158
844,0.2011
845,-0.1554
846,-0.04015
847,0.4449
848,-0.4466
849,0.5197
850,-0.0304
851,0.127
852,-0.2583
853,-0.07834
854,0.1826
855,0.03921
856,0.1937
857,0.3307
858,-0.04727
859,-0.452
860,0.06733
861,-0.4151
862,-0.006868
863,-0.008565
864,0.2104
865,-0.03579
866,0.23
867,0.147
868,-0.3304
869,-0.06259
870,0.3487
871,0.3865
872,0.1251
873,-0.1229
874,-0.1676
875,-0.04171
876,-0.04934
877,0.01166
878,0.1934
879,0.2251
880,0.08027
881,-0.04696
882,0.09538
883,-0.01715
884,0.1546
885,-0.07501
886,0.1277
887,0.09403
888,-0.08599
889,-0.1156
890,0.1798
891,0.1139
892,0.02022
893,-0.1605
894,-0.01841
895,0.319
896,-0.1281
897,0.1645
898,0.04397
899,0.06599
900,0.29
901,0.02643
902,-0.2475
903,-0.2918
904,-0.2154
905,-0.1081
906,0.257
907,0.2551
908,-0.1929
909,0.02188
910,0.1936
911,-0.00671
912,-0.07767
913,0.164
914,0.2235
915,-0.07573
916,-0.0179
917,0.04143
918,0.00568
919,-0.07436
920,0.1781
921,-0.07221
922,-0.02058
923,-0.05941
924,0.07968
925,-0.428
926,0.1908
927,0.3498
928,-0.2002
929,0.3369
930,-0.3571
931,0.09861
932,-0.1503
933,-0.07011
934,-0.1337
935,-0.08213
936,-0.4486
937,-0.2792
938,0.1151
939,-0.02065
940,0.001152
941,-0.003356
942,-0.00832
943,-0.008655
944,-0.1289
945,0.08332
946,-0.155
947,-0.03105
948,-0.1038
949,0.06906
950,0.1528
951,0.004975
952,-0.3462
953,0.1127
954,-0.207
955,0.2048
956,-0.1355
957,0.06885
958,0.1835
959,0.1595
960,0.09603
961,-0.07856
962,-0.1208
963,0.1849
964,-0.4153
965,0.1862
966,0.01933
967,-0.0818
968,0.06645
969,0.1695
970,-0.09036
971,0.1186
972,0.1763
973,-0.1834
974,0.219
975,-0.02524
976,-0.1354
977,-0.03296
978,-0.1679
979,0.01996
980,0.2318
981,-0.009213
982,-0.175
983,0.007955
984,-0.07232
985,-0.163
986,0.1666
987,-0.07434
988,-0.2278
989,-0.1411
990,-0.1089
991,0.1814
992,-0.1327
993,-0.1073
994,0.1185
995,-0.03572
996,0.001187
997,0.2118
998,0.1482
999,-0.2838
1000,0.3605
1001,0.1739
1002,-0.005799
1003,0.1758
1004,0.1121
1005,-0.1517
1006,0.2325
1007,0.04509
1008,0.1168
1009,-0.2027
1010,0.01799
1011,-0.3465
1012,-0.004101
1013,-0.2462
1014,0.234
1015,0.1738
1016,-0.04445
1017,-0.1318
1018,0.04717
1019,0.2276
1020,0.3891
1021,-0.1586
1022,0.244
1023,-0.1076
1024,0.2566
1025,-0.2221
1026,0.3271
1027,-0.1083
1028,-0.01167
1029,-0.08121
1030,-0.1206
1031,-0.009122
1032,-0.05087
1033,0.004752
1034,-0.2467
1035,0.1472
1036,-0.2578
1037,0.2414
1038,-0.305
1039,-0.2379
1040,0.1378
1041,-0.09436
1042,0.3826
1043,-0.1594
1044,0.1739
1045,0.4038
1046,0.08442
1047,0.1819
1048,0.1239
1049,-0.0672
1050,0.2732
1051,-0.01239
1052,0.2421
1053,-0.03504
1054,0.2174
1055,0.1309
1056,-0.007994
1057,-0.02952
1058,0.04382
1059,-0.05556
1060,-0.003414
1061,0.08547
1062,0.03503
1063,0.2708
1064,0.02027
1065,0.03321
1066,-0.1002
1067,0.1076
1068,0.296
1069,-0.2876
1070,0.02519
1071,0.06399
1072,0.1518
1073,0.08691
1074,0.2279
1075,-0.1987
1076,-0.06085
1077,-0.2669
1078,-0.1645
1079,-0.1169
1080,-0.1224
1081,0.2203
1082,-0.09672
1083,0.02519
1084,-0.244
1085,-0.01609
1086,-0.03225
1087,0.1026
1088,-0.07953
1089,0.06521
1090,0.132
1091,-0.2094
1092,-0.2292
1093,-0.24
1094,0.07909
1095,0.1971
1096,-0.2084
1097,0.2031
1098,0.2208
1099,0.1815
1100,0.04533
1101,0.3153
1102,0.008923
1103,-0.1764
1104,0.1676
1105,-0.04538
1106,0.3648
1107,-0.01815
1108,0.01425
1109,0.01671
1110,-0.08751
1111,0.2582
1112,0.1666
1113,-0.2671
1114,-0.2002
1115,0.04647
1116,0.22
1117,-0.01738
1118,-0.2513
1119,-0.08364
1120,-0.144
1121,-0.1797
1122,-0.07229
1123,0.08322
1124,-0.02288
1125,-0.09534
1126,0.06996
1127,-0.1624
1128,-0.3089
1129,-0.03915
1130,0.2549
1131,-0.1855
1132,-0.002438
1133,0.07188
1134,0.1684
1135,0.2376
1136,0.1335
1137,-0.1502
1138,0.1164
1139,0.01757
1140,-0.2579
1141,-0.1243
1142,-0.1177
1143,0.3424
1144,0.02586
1145,0.00201
1146,0.225
1147,-0.1405
1148,0.08292
1149,-0.01876
1150,0.396
1151,-0.2756
1152,0.1435
1153,-0.5411
1154,-0.001707
1155,-0.08153
1156,-0.1915
1157,-0.007659
1158,-0.1677
1159,0.309
1160,-0.1028
1161,-0.1767
1162,0.2571
1163,-0.1534
1164,0.1541
1165,-0.02385
1166,0.07912
1167,-0.1523
1168,0.1803
1169,-0.09262
1170,0.2584
1171,-0.005637
1172,0.2213
1173,-0.09691
1174,0.02647
1175,-0.06644
1176,0.1407
1177,-0.02224
1178,0.1274
1179,-0.03617
1180,-0.1438
1181,0.02153
1182,0.03124
1183,-0.1773
1184,-0.1911
1185,-0.07543
1186,0.1271
1187,-0.1656
1188,0.1392
1189,-0.09616
1190,0.02891
1191,0.1346
1192,-0.167
1193,0.114
1194,-0.01868
1195,0.1331
1196,-0.1777
1197,-0.2082
1198,0.006514
1199,0.2345
1200,-0.2053
1201,0.3611
1202,-0.2037
1203,-0.06515
1204,-0.01596
1205,0.1172
1206,0.174
1207,-0.04435
1208,-0.2075
1209,0.1798
1210,-0.09162
1211,0.3785
1212,0.1256
1213,0.251
1214,-0.1692
1215,0.1885
1216,0.04981
1217,-0.02871
1218,0.3392
1219,0.1239
1220,0.2444
1221,-0.04018
1222,-0.004479
1223,0.2995
1224,-0.04241
1225,-0.07302
1226,0.1613
1227,0.1227
1228,0.03391
1229,-0.04591
1230,0.1436
1231,0.1473
1232,-0.01835
1233,-0.1722
1234,-0.1937
1235,0.2464
1236,-0.0367
1237,-0.1937
1238,0.04102
1239,-0.05054
1240,0.07204
1241,0.2641
1242,0.1786
1243,-0.1983
1244,0.2982
1245,0.02274
1246,0.1379
1247,0.3859
1248,-0.117
1249,0.09173
1250,0.1312
1251,-0.01325
1252,-0.04396
1253,0.01897
1254,0.1946
1255,0.0484
1256,-0.07156
1257,0.05698
1258,-0.08022
1259,-0.04622
1260,-0.05615
1261,0.1319
1262,0.1449
1263,-0.1037
1264,-0.1074
1265,0.2583
1266,-0.1038
1267,-0.3399
1268,0.1617
1269,-0.02038
1270,0.2717
1271,-0.1541
1272,-0.1107
1273,0.1365
1274,0.1052
1275,-0.1728
1276,0.0763
1277,0.08951
1278,-0.01962
1279,-0.1321
1280,-0.1891
1281,-0.008213
1282,-0.1031
1283,0.3289
1284,-0.09487
1285,0.1148
1286,0.1722
1287,-0.1508
1288,0.2156
1289,-0.2144
1290,-0.1775
1291,-0.02525
1292,0.05587
1293,0.267
1294,0.09204
1295,-0.2139
1296,-0.0006938
1297,0.1469
1298,-0.2483
1299,0.1079
1300,-0.1461
1301,-0.2099
1302,-0.02067
1303,-0.3129
1304,0.2087
1305,-0.2523
1306,0.09534
1307,-0.1797
1308,-0.09518
1309,0.4421
1310,0.34
1311,0.109
1312,0.1166
1313,-0.4786
1314,-0.1274
1315,0.2485
1316,-0.06143
1317,0.01396
1318,-0.2356
1319,-0.02135
1320,0.03174
1321,-0.09574
1322,-0.08098
1323,0.2452
1324,-0.1396
1325,-0.2162
1326,0.01722
1327,0.06062
1328,-0.002592
1329,0.01628
1330,-0.01994
1331,0.08522
1332,-0.2761
1333,0.1983
1334,0.03021
1335,-0.06909
1336,0.3641
1337,0.009497
1338,-0.004585
1339,-0.1208
1340,-0.08959
1341,0.2097
1342,-0.2223
1343,-0.01888
1344,0.1322
1345,-0.1134
1346,-0.2456
1347,0.08757
1348,0.06796
1349,0.1257
1350,-0.04162
1351,0.01532
1352,-0.3116
1353,0.05779
1354,0.2574
1355,0.03714
1356,0.01863
1357,-0.1987
1358,-0.1085
1359,-0.1744
1360,0.3709
1361,0.2299
1362,-0.2656
1363,-0.08423
1364,0.1548
1365,-0.3639
1366,0.3322
1367,-0.1261
1368,-0.06956
1369,-0.02793
1370,0.3579
1371,0.2458
1372,0.3476
1373,0.1888
1374,-0.0599
1375,0.2315
1376,-0.1636
1377,0.0401
1378,0.1186
1379,-0.2574
1380,-0.03212
1381,0.2025
1382,0.05155
1383,0.04044
1384,-0.1671
1385,0.07943
1386,0.2347
1387,0.1785
1388,0.1452
1389,0.06707
1390,-0.1521
1391,0.04473
1392,0.1881
1393,0.01443
1394,0.1465
1395,0.03025
1396,-0.157
1397,-0.1744
1398,0.2483
1399,-0.01944
1400,-0.194
1401,-0.03202
1402,-0.1464
1403,0.4012
1404,0.0496
1405,-0.07737
1406,-0.1597
1407,0.1581
1408,0.2317
1409,0.3932
1410,-0.1201
1411,-0.0824
1412,-0.161
1413,0.2961
1414,-0.226
1415,-0.04628
1416,-0.1265
1417,-0.1834
1418,0.1882
1419,0.002708
1420,-0.001546
1421,-0.0475
1422,0.1826
1423,0.08161
1424,-0.02048
1425,0.07892
1426,-0.198
1427,0.1959
1428,-0.2805
1429,0.1901
1430,-0.05421
1431,-0.2422
1432,-0.1242
1433,0.1113
1434,0.06004
1435,-0.1813
1436,0.315
1437,-0.2632
1438,0.3431
1439,0.05358
1440,-0.01173
1441,0.05707
1442,-0.06612
1443,0.2838
1444,-0.2087
1445,0.1443
1446,0.09847
1447,0.01439
1448,-0.3356
1449,-0.03663
1450,0.22
1451,0.09097
1452,0.03074
1453,-0.1026
1454,0.264
1455,-0.1957
1456,0.2255
1457,0.02136
1458,0.1773
1459,0.07638
1460,0.09089
1461,0.1261
1462,-0.05081
1463,0.3052
1464,0.07123
1465,-0.00852
1466,0.3712
1467,-0.04666
1468,0.006572
1469,0.009781
1470,0.0718
1471,0.2536
1472,-0.1614
1473,0.1696
1474,0.3077
1475,-0.2741
1476,0.1336
1477,0.08397
1478,-0.3021
1479,0.186
1480,0.07049
1481,0.1653
1482,0.0299
1483,-0.259
1484,-0.07744
1485,-0.2089
1486,0.2449
1487,-0.09611
1488,0.2694
1489,-0.2545
1490,-0.3315
1491,0.1164
1492,-0.1853
1493,0.1081
1494,0.01775
1495,0.285
1496,0.1408
1497,0.03277
1498,-0.1275
1499,0.0897
1500,0.1486
1501,-0.1515
1502,0.3988
1503,-0.07644
1504,0.01497
1505,-0.05273
1506,0.3637
1507,0.1006
1508,-0.02048
1509,0.1814
1510,0.02556
1511,-0.1055
1512,0.07525
1513,0.03619
1514,-0.07712
1515,0.1154
1516,0.03604
1517,0.06356
1518,0.00338
1519,0.1061
1520,-0.07356
1521,-0.04622
1522,-0.08458
1523,-0.2277
1524,0.1567
1525,-0.3968
1526,-0.01463
1527,0.01715
1528,-0.1454
1529,-0.02097
1530,-0.2796
1531,0.268
1532,0.1064
1533,-0.00258
1534,0.2465
1535,0.1834
1536,-0.03204
1537,-0.01582
1538,-0.01573
1539,-0.1471
1540,0.2551
1541,-0.1231
1542,0.1992
1543,-0.2441
1544,-0.002725
1545,-0.2648
1546,0.03073
1547,-0.4259
1548,0.3075
1549,-0.07916
1550,0.4353
1551,0.01311
1552,0.006184
1553,0.05387
1554,-0.03172
1555,0.07862
1556,0.0004379
1557,-0.1041
1558,-0.3446
1559,0.08249
1560,-0.2
1561,-0.07146
1562,0.2645
1563,-0.1941
1564,0.1102
1565,0.1822
1566,0.3881
1567,-0.09705
1568,-0.194
1569,0.3436
1570,0.0232
1571,-0.02959
1572,-0.1234
1573,-0.006512
1574,-0.1335
1575,-0.027
1576,0.2192
1577,-0.1734
1578,-0.05554
1579,-0.003189
1580,0.1986
1581,-0.001759
1582,-0.2775
1583,0.09933
1584,0.01338
1585,-0.04114
1586,-0.1095
1587,-0.1904
1588,0.07572
1589,0.0142
1590,-0.3185
1591,0.01463
1592,0.2584
1593,0.135
1594,-0.04385
1595,-0.0743
1596,-0.3388
1597,0.07911
1598,-0.0356
1599,0.1973
1600,0.02462
1601,0.1021
1602,0.07426
1603,-0.2111
1604,-0.003611
1605,-0.1495
1606,0.1561
1607,0.03754
1608,0.1796
1609,0.1888
1610,0.02304
1611,-0.1582
1612,0.1985
1613,0.07727
1614,-0.3008
1615,-0.1974
1616,-0.01329
1617,0.02425
1618,-0.1356
1619,-0.23
1620,-0.1348
1621,0.08676
1622,-0.1192
1623,0.129
1624,-0.2149
1625,0.1523
1626,0.116
1627,-0.1933
1628,0.3143
1629,0.2402
1630,0.09031
1631,0.1138
1632,0.15
1633,-0.02039
1634,-0.05276
1635,-0.04716
1636,0.4684
1637,0.1331
1638,0.14
1639,0.1339
1640,0.03383
1641,-0.01476
1642,-0.1812
1643,0.4537
1644,0.04628
1645,0.06532
1646,-0.1246
1647,-0.04784
1648,0.1176
1649,0.08804
1650,-0.09572
1651,0.05871
1652,-0.03395
1653,0.1352
1654,-0.0764
1655,0.0545
1656,0.3922
1657,-0.06706
1658,0.0614
1659,0.005659
1660,0.1423
1661,-0.002159
1662,0.148
1663,0.06879
1664,-0.1085
1665,-0.05484
1666,-0.1579
1667,0.1095
1668,-0.188
1669,0.1645
1670,-0.3569
1671,-0.1467
1672,-0.08502
1673,0.07299
1674,-0.153
1675,0.0351
1676,-0.1187
1677,0.1168
1678,-0.0283
1679,0.204
1680,0.09796
1681,-0.2792
1682,-0.02774
1683,0.04378
1684,-0.01138
1685,-0.0359
1686,-0.004943
1687,-0.09033
1688,-0.3134
1689,-0.005447
1690,-0.1684
1691,0.1852
1692,0.2364
1693,-0.1621
1694,-0.05913
1695,-0.06639
1696,-0.01015
1697,0.0649
1698,-0.137
1699,-0.1626
1700,-0.4659
1701,0.02509
1702,-0.255
1703,-0.1191
1704,-0.01215
1705,-0.002346
1706,0.06093
1707,-0.0107
1708,-0.1495
1709,0.1003
1710,-0.1058
1711,-0.1538
1712,-0.06212
1713,0.02009
1714,0.1214
1715,0.1912
1716,-0.1791
1717,-0.1329
1718,-0.02473
1719,0.2127
1720,-0.1465
1721,-0.0852
1722,0.2925
1723,0.03001
1724,0.1878
1725,-0.2769
1726,-0.04921
1727,0.1114
1728,0.3366
1729,-0.1446
1730,0.09652
1731,-0.1422
1732,-0.1078
1733,-0.04089
1734,0.07716
1735,0.01036
1736,-0.1309
1737,0.03483
1738,-0.1336
1739,-0.1695
1740,0.2479
1741,-0.3066
1742,-0.2439
1743,0.2601
1744,0.2972
1745,-0.2366
1746,-0.1896
1747,0.3735
1748,-0.2503
1749,-0.1032
1750,0.1151
1751,0.2176
1752,-0.04636
1753,0.1782
1754,0.1353
1755,-0.1443
1756,-0.01483
1757,-0.03604
1758,0.2436
1759,-0.02718
1760,0.01631
1761,0.07287
1762,0.002076
1763,-0.2618
1764,0.3421
1765,0.5474
1766,-0.1844
1767,0.1598
1768,0.04674
1769,-0.06728
1770,0.2038
1771,-0.2871
1772,-0.157
1773,0.1278
1774,0.03462
1775,0.1736
1776,0.09213
