t,e^(-dS)
1,129.671
2,4.87441
3,1.40663
4,1.58931
5,1.40551
6,1.02027
7,1.32313
8,1.00386
9,1.0521
10,1.0739
11,1.44354
12,0.796682
13,0.881791
14,1.08856
15,0.733154
16,0.936749
17,1.00286
18,0.986364
19,1.13826
20,0.973673
21,0.941143
22,0.917512
23,0.864676
24,0.810665
25,1.11561
26,1.44066
27,1.01647
28,0.908382
29,0.686808
30,1.22581
31,0.667244
32,0.760028
33,0.917099
34,1.15592
35,0.87075
36,0.705393
37,0.881262
38,0.850611
39,1.03365
40,1.03724
41,1.05239
42,1.03072
43,0.670387
44,0.981572
45,0.878886
46,0.990795
47,0.902398
48,0.776701
49,1.26579
50,0.980954
51,1.12165
52,0.815707
53,0.963927
54,1.19794
55,1.34972
56,0.865282
57,0.965248
58,1.00803
59,1.45863
60,1.2031
61,1.06798
62,0.873017
63,1.00995
64,0.97695
65,1.2306
66,0.841558
67,0.964168
68,1.1959
69,0.760104
70,1.19638
71,0.876692
72,0.997551
73,1.20454
74,1.03639
75,1.07325
76,1.17833
77,1.12772
78,0.879238
79,1.10467
80,1.14065
81,0.91876
82,0.996297
83,1.00295
84,1.46199
85,0.905706
86,1.1165
87,0.740374
88,1.34286
89,1.06676
90,0.79501
91,0.955415
92,0.868489
93,1.20478
94,1.0102
95,0.998393
96,1.16393
97,1.02239
98,0.713552
99,1.11885
100,0.959445
101,1.0414
102,1.03169
103,1.03564
104,0.853423
105,0.779424
106,1.07633
107,0.879765
108,1.16183
109,1.09763
110,0.718924
111,1.0526
112,0.90529
113,1.15338
114,0.989209
115,1.24645
116,0.769819
117,1.35229
118,0.759041
119,1.10463
120,1.0267
121,0.879677
122,0.857186
123,1.3622
124,0.810665
125,1.46214
126,0.803563
127,1.00898
128,1.11282
129,1.21616
130,0.997881
131,0.74104
132,1.07308
133,1.0471
134,0.911139
135,1.17011
136,0.87792
137,1.42035
138,0.802439
139,1.26377
140,1.14477
141,0.861311
142,1.01189
143,0.869532
144,1.01388
145,1.13009
146,0.952819
147,1.06586
148,0.976032
149,1.23999
150,0.866494
151,1.093
152,1.01274
153,0.898256
154,0.928375
155,1.17175
156,0.998717
157,1.08152
158,0.966871
159,0.87197
160,0.846962
161,0.822752
162,0.598457
163,0.88568
164,1.06209
165,0.938596
166,1.33282
167,1.0316
168,1.07743
169,0.921106
170,1.14798
171,0.918567
172,0.833768
173,1.09466
174,1.07576
175,0.989228
176,1.13746
177,1.18768
178,1.31298
179,1.05329
180,0.954736
181,0.878447
182,1.10164
183,1.18294
184,1.28853
185,0.986689
186,1.20382
187,0.968081
188,1.15327
189,0.880822
190,1.03332
191,0.784978
192,0.778022
193,0.970193
194,1.04198
195,1.05178
196,1.66063
197,0.837026
198,0.843159
199,1.04956
200,1.26087
201,0.942678
202,1.08816
203,0.919955
204,1.11728
205,0.766746
206,0.874065
207,1.2507
208,0.829776
209,1.02241
210,1.03758
211,1.36889
212,1.07368
213,1.03882
214,0.73823
215,0.756313
216,1.06715
217,0.913483
218,1.37878
219,1.14362
220,1.12008
221,0.696491
222,1.47167
223,1.0991
224,1.14225
225,1.28853
226,0.843159
227,0.939836
228,0.899784
229,0.942339
230,1.11405
231,0.828863
232,1.50441
233,1.10639
234,1.02484
235,0.783409
236,1.42618
237,0.742153
238,1.24321
239,1.2766
240,1.01686
241,1.01655
242,1.06569
243,0.864331
244,0.841979
245,1.08467
246,0.992319
247,0.88391
248,1.09775
249,1.12829
250,0.749537
251,0.837026
252,0.850186
253,1.02718
254,1.42006
255,0.928885
256,0.838031
257,1.16988
258,1.15512
259,1.0446
260,0.764908
261,0.856501
262,0.847894
263,0.847385
264,0.984777
265,1.25596
266,0.928672
267,0.810665
268,1.02623
269,1.04352
270,0.955329
271,0.956323
272,1.09373
273,0.791995
274,1.01337
275,1.08144
276,0.901947
277,1.27112
278,0.923209
279,0.939122
280,1.00819
281,0.931788
282,0.91876
283,1.03571
284,0.821355
285,0.942518
286,0.844762
287,0.977673
288,1.04153
289,0.818567
290,0.858902
291,0.791678
292,0.998185
293,0.908891
294,1.17657
295,0.710419
296,0.98165
297,0.634385
298,0.984088
299,0.653639
300,1.35825
301,1.16265
302,1.35934
303,1.04388
304,0.93014
305,0.97823
306,0.81996
307,1.27265
308,0.86875
309,1.06681
310,0.986512
311,1.06795
312,0.971407
313,0.750287
314,0.945511
315,1.01056
316,1.17175
317,0.935223
318,1.15488
319,0.932571
320,1.45194
321,1.11171
322,1.14442
323,0.826794
324,0.96151
325,0.975407
326,1.10198
327,1.24036
328,0.731323
329,0.739412
330,1.11104
331,0.971475
332,0.945946
333,0.681063
334,1.20816
335,1.0917
336,0.948105
337,0.862862
338,1.20599
339,1.18934
340,0.975017
341,1.2101
342,0.600796
343,1.47609
344,0.916292
345,1.40579
346,0.747441
347,1.37177
348,0.571952
349,0.867882
350,0.833935
351,1.08039
352,1.1928
353,1.35378
354,1.13179
355,0.871186
356,0.921512
357,1.05145
358,1.16021
359,1.00425
360,0.752541
361,0.862949
362,1.01677
363,1.13576
364,0.791045
365,1.03283
366,0.956925
367,1.26516
368,0.646101
369,0.797319
370,1.15685
371,0.881439
372,0.992225
373,1.10572
374,1.16579
375,0.974413
376,1.0376
377,1.11182
378,0.947527
379,1.09158
380,0.815625
381,0.859934
382,1.1284
383,0.853338
384,0.882497
385,1.16742
386,1.23195
387,0.780126
388,0.759876
389,0.686122
390,1.24682
391,1.44643
392,0.724264
393,0.902398
394,1.08141
395,0.838031
396,1.32128
397,0.939939
398,1.03248
399,0.983537
400,0.788834
401,1.27176
402,1.05212
403,0.861483
404,0.962434
405,1.16918
406,1.05142
407,0.88091
408,1.16637
409,0.90321
410,1.38639
411,1.21568
412,1.30656
413,1.05539
414,1.41255
415,1.38597
416,1.13826
417,0.953887
418,1.59138
419,0.785135
420,1.13724
421,0.919753
422,1.10072
423,1.11127
424,1.32591
425,1.02877
426,0.858387
427,1.2682
428,0.845777
429,0.91113
430,0.839961
431,1.09151
432,1.07406
433,1.18235
434,1.21799
435,0.669115
436,0.879062
437,0.96254
438,0.895118
439,1.01865
440,1.46873
441,0.769896
442,1.05078
443,0.647265
444,0.905199
445,1.07966
446,0.908537
447,0.880998
448,1.06938
449,0.940673
450,0.904204
451,0.867882
452,1.31193
453,1.15004
454,0.932655
455,0.747366
456,0.907647
457,1.09002
458,1.14339
459,0.714409
460,0.941868
461,1.15246
462,0.844424
463,0.672872
464,1.13009
465,0.880117
466,1.00455
467,0.786156
468,1.0658
469,1.03714
470,1.03748
471,1.08146
472,1.1761
473,1.11305
474,0.933271
475,0.635273
476,1.05959
477,1.13326
478,1.00093
479,0.931788
480,1.17986
481,1.27278
482,1.76103
483,0.837445
484,0.864936
485,1.12502
486,1.21689
487,0.760712
488,1.26314
489,0.978964
490,1.21046
491,1.0935
492,0.967655
493,1.18685
494,0.973556
495,0.956256
496,1.06127
497,1.07489
498,1.08908
499,0.987055
500,1.10185
501,0.920508
502,1.2043
503,0.815952
504,1.14878
505,0.725931
506,1.22863
507,1.00733
508,0.923375
509,0.677938
510,1.03258
511,1.22177
512,0.92896
513,1.15685
514,1.1184
515,1.00061
516,1.13826
517,1.06611
518,0.735062
519,1.03679
520,0.908019
521,0.8063
522,1.17928
523,1.068
524,1.07991
525,0.87915
526,0.961424
527,1.01979
528,1.14236
529,1.17951
530,1.06623
531,0.923837
532,1.03518
533,0.782235
534,1.05706
535,0.765367
536,0.632674
537,1.00811
538,1.558
539,0.9148
540,0.849421
541,1.12637
542,1.16207
543,0.894491
544,0.881527
545,0.996292
546,0.922314
547,0.915889
548,1.06322
549,0.840549
550,1.19686
551,0.832685
552,0.685779
553,0.917328
554,0.857272
555,1.02436
556,0.912507
557,0.873629
558,0.707017
559,0.794136
560,1.12165
561,0.911704
562,1.01572
563,1.07262
564,0.862431
565,0.963426
566,1.32432
567,0.897179
568,1.37177
569,1.01422
570,1.02097
571,0.927011
572,1.19818
573,1.00771
574,1.3527
575,0.744681
576,1.03761
577,1.12367
578,0.99516
579,0.918466
580,0.800035
581,1.03263
582,0.933364
583,0.918834
584,1.30148
585,0.860536
586,0.808237
587,0.892258
588,0.799795
589,0.941106
590,1.17234
591,0.941218
592,0.838702
593,1.19184
594,0.773214
595,0.963108
596,0.876779
597,1.0759
598,0.91299
599,1.29201
600,0.659548
601,0.929684
602,0.869706
603,1.18673
604,0.838199
605,1.0171
606,0.685847
607,1.31023
608,1.14993
609,1.02338
610,0.766439
