t,cg_iters
497,8478
498,7705
499,6931
500,6918
501,7399
502,7012
503,6011
504,6315
505,6408
506,6241
507,6815
508,7432
509,8298
510,8147
511,8810
512,8737
513,8416
514,7468
515,7247
516,7623
517,8021
518,8063
519,7193
520,7177
521,6953
522,6866
523,6418
524,6492
525,6907
526,7106
527,7640
528,6542
529,5946
530,5981
531,5766
532,6209
533,6226
534,6327
535,6133
536,6217
537,6139
538,6172
539,6816
540,6741
541,6989
542,6516
543,5847
544,6282
545,6416
546,5851
547,6063
548,5895
549,5720
550,5706
551,5638
552,5787
553,5413
554,5769
555,5459
556,5590
557,6136
558,6273
559,6376
560,6089
561,6997
562,7357
563,6925
564,6826
565,6900
566,6806
567,7670
568,7413
569,6347
570,5657
571,5636
572,5526
573,5404
574,5759
575,6238
576,5817
577,6065
578,6407
579,6076
580,6024
581,6686
582,6833
583,6649
584,6384
585,6464
586,6406
587,6684
588,6800
589,6459
590,6413
591,6217
592,5880
593,6040
594,5892
595,5681
596,5925
597,5582
598,5705
599,5861
600,5963
601,6322
602,6374
603,5847
604,5560
605,5458
606,5883
607,5749
608,5602
609,5712
610,5602
611,5518
612,5642
613,6022
614,6237
615,5948
616,6183
617,6643
618,6900
619,7073
620,6719
621,6626
622,6413
623,6893
624,6912
625,6844
626,6523
627,6703
628,6360
629,6056
630,6172
631,6479
632,6445
633,6573
634,6668
635,6927
636,6878
637,6449
638,5913
639,6204
640,6452
641,7046
642,6858
643,6546
644,6483
645,5882
646,5930
647,6286
648,6745
649,7267
650,6732
651,6244
652,6705
653,6787
654,7098
655,7060
656,7540
657,7853
658,7265
659,6954
660,6277
661,6568
662,6046
663,6030
664,6646
665,7149
666,6557
667,6361
668,6735
669,6409
670,6394
671,6055
672,5554
673,5965
674,7145
675,6756
676,6884
677,7251
678,6834
679,7433
680,7492
681,7456
682,7555
683,7599
684,7377
685,7093
686,6713
687,6861
688,7151
689,7419
690,6838
691,6930
692,7209
693,7664
694,7395
695,6956
696,7259
697,8390
698,8028
699,8814
700,9159
701,7705
702,7548
703,8210
704,8875
705,9534
706,8926
707,8597
708,8455
709,7485
710,7301
711,7359
712,7591
713,7027
714,6212
715,6608
716,6291
717,6764
718,7908
719,8337
720,8202
721,7825
722,7340
723,7605
724,8904
725,9340
726,9171
727,8364
728,8594
729,8173
730,7261
731,6290
732,6219
733,6478
734,6564
735,6201
736,6047
737,5522
738,5829
739,6326
740,6597
741,6891
742,6955
743,7628
744,7907
745,7412
746,8043
747,7399
748,6802
749,6626
750,6508
751,6981
752,6121
753,5681
754,5930
755,6244
756,6247
757,6351
758,6519
759,7208
760,6957
761,6434
762,6623
763,6248
764,6260
765,6487
766,7350
767,8205
768,8692
769,9082
770,9764
771,8460
772,8943
773,8162
774,7839
775,6913
776,6613
777,6529
778,6848
779,6463
780,6087
781,6278
782,5862
783,5739
784,5830
785,6246
786,6361
787,7111
788,7158
789,6821
790,6457
791,6609
792,6395
793,6433
794,6410
795,6105
796,6080
797,6427
798,6152
799,6411
800,6481
801,6601
802,7092
803,7162
804,7421
805,7688
806,7371
807,7940
808,8671
809,9366
810,8968
811,8081
812,8499
813,8183
814,7218
815,7643
816,7882
817,8187
818,8085
819,9039
820,9878
821,10521
822,10844
823,9522
824,8235
825,6586
826,7243
827,7529
828,6822
829,6484
830,6324
831,6236
832,6269
833,5859
834,6124
835,6136
836,6166
837,6260
838,5928
839,5753
840,6213
841,6541
842,6345
843,6241
844,6855
845,6825
846,6685
847,6349
848,6224
849,6203
850,6717
851,6824
852,6889
853,6886
854,6754
855,6316
856,6426
857,6007
858,6440
859,6368
860,6447
861,7029
862,7486
863,8205
864,8931
865,9550
866,9565
867,9246
868,10077
869,10450
870,10520
871,8174
872,10690
873,12088
874,12886
875,13717
876,13015
877,12581
878,11798
879,11247
880,9859
881,9122
882,7904
883,7741
884,7569
885,7806
886,8523
887,9632
888,10287
889,10245
890,9030
891,9293
892,9659
893,9290
894,9336
895,9193
896,10231
897,10861
898,10576
899,10744
900,9435
901,10440
902,9882
903,9864
904,9195
905,7323
906,6565
907,6767
908,7307
909,7794
910,8985
911,12109
912,13676
913,12479
914,10930
915,9943
916,9300
917,8991
918,9635
919,9703
920,9508
921,9381
922,8505
923,8730
924,8490
925,7688
926,7644
927,9141
928,11237
929,10623
930,9496
931,9660
932,8260
933,7961
934,7992
935,8274
936,8186
937,7949
938,7127
939,7263
940,7550
941,7795
942,8778
943,8645
944,8866
945,8509
946,7133
947,6770
948,6524
949,6335
950,6662
951,6821
952,6977
953,7664
954,7732
955,8103
956,8105
957,7075
958,6554
959,6571
960,6796
961,6448
962,7332
963,7656
964,7688
965,8068
966,8415
967,8090
968,7193
969,6921
970,7098
971,7658
972,6679
973,6481
974,6481
975,6012
976,6359
977,6560
978,6170
979,6287
980,6558
981,7120
982,7069
983,6758
984,6869
985,7073
986,7691
987,8387
988,9553
989,9482
990,9664
991,9568
992,8853
993,8054
994,8063
995,9425
996,9352
997,10647
998,10731
999,9031
1000,8411
1001,10173
1002,10368
1003,8952
1004,8777
1005,8929
1006,8519
1007,7334
1008,6858
1009,7086
1010,7244
1011,7342
1012,7647
1013,8632
1014,8465
1015,8827
1016,9073
1017,8140
1018,7336
1019,7499
1020,7812
1021,7233
1022,6465
1023,7292
1024,8311
1025,8545
1026,9535
1027,9868
1028,10585
1029,9577
1030,8651
1031,7044
1032,7190
1033,7026
1034,7073
1035,7394
1036,7430
1037,7043
1038,7040
1039,7653
1040,7514
1041,7481
1042,7371
1043,7021
1044,6225
1045,6064
1046,6409
1047,6477
1048,6228
1049,6028
1050,6139
1051,6785
1052,7320
1053,7405
1054,7100
1055,7394
1056,7365
1057,7490
1058,7523
1059,7685
1060,7319
1061,6300
1062,6174
1063,6204
1064,6716
1065,6312
1066,6009
1067,5828
1068,6038
1069,6201
1070,6502
1071,6931
1072,6582
1073,6319
1074,6326
1075,6466
1076,6786
1077,6809
1078,7770
1079,7936
1080,7956
1081,7303
1082,6739
1083,7089
1084,6411
1085,6273
1086,6139
1087,5740
1088,5942
1089,6431
1090,6012
1091,6638
1092,7776
1093,7399
1094,7286
1095,7510
1096,7365
1097,7104
1098,6618
1099,6313
1100,5747
1101,5519
1102,5833
1103,6251
1104,6319
1105,6250
1106,6268
1107,6278
1108,6202
1109,5758
1110,5696
1111,5705
1112,6267
1113,6563
1114,6839
1115,6359
1116,6368
1117,6852
1118,6643
1119,6202
1120,6583
1121,6637
1122,6850
1123,6697
1124,6117
1125,5593
1126,5234
1127,5892
1128,6218
1129,6242
1130,5830
1131,5623
1132,5419
1133,6013
1134,6110
1135,6269
1136,6188
1137,5839
1138,6067
1139,6060
1140,6337
1141,6546
1142,6284
1143,6531
1144,6262
1145,6093
1146,6946
1147,7306
1148,6822
1149,6215
1150,6126
1151,5992
1152,6705
1153,6175
1154,6038
1155,6410
1156,6229
1157,6094
1158,5512
1159,5602
1160,5648
1161,6081
1162,5874
1163,5798
1164,6284
1165,6055
1166,6053
1167,6090
1168,6089
1169,5860
1170,5758
1171,6182
1172,6472
1173,6666
1174,6467
1175,6252
1176,6391
1177,6153
1178,6264
1179,6403
1180,6738
1181,6828
1182,5840
1183,6049
1184,6557
1185,6623
1186,6245
1187,6496
1188,6843
1189,7751
1190,7532
1191,6462
1192,6224
1193,7260
1194,7051
1195,6606
1196,6228
1197,6315
1198,6701
1199,6561
1200,6384
1201,6466
1202,6668
1203,6605
1204,6453
1205,6530
1206,6701
1207,6442
1208,6816
1209,7205
1210,7360
1211,7387
1212,7692
1213,7600
1214,7667
1215,7681
1216,7503
1217,7056
1218,7080
1219,7368
1220,7458
1221,6865
1222,6296
1223,6010
1224,6084
1225,6046
1226,5900
1227,6512
1228,6611
1229,7557
1230,7775
1231,7342
1232,7296
1233,6811
1234,6559
1235,6375
1236,6689
1237,7168
1238,7221
1239,6794
1240,6883
1241,6998
1242,6648
1243,6430
1244,7218
1245,7305
1246,6426
1247,6085
1248,6271
1249,6569
1250,6786
1251,7014
1252,7001
1253,7428
1254,7786
1255,7773
1256,7579
1257,7245
1258,7223
1259,7434
1260,7164
1261,6721
1262,7284
1263,6794
1264,6799
1265,6209
1266,6138
1267,6132
1268,6668
1269,6700
1270,6307
1271,6610
1272,6108
1273,6265
1274,6690
1275,6901
1276,7205
1277,7232
1278,7140
1279,7393
1280,7434
1281,6966
1282,7099
1283,6692
1284,6363
1285,5918
1286,6295
1287,6754
1288,7175
1289,6379
1290,6696
1291,6541
1292,6632
1293,6853
1294,7328
1295,7521
1296,7797
1297,8035
1298,9113
1299,9759
1300,8965
1301,8967
1302,7682
1303,7355
1304,7333
1305,7153
1306,6888
1307,6529
1308,6227
1309,6775
1310,6182
1311,6276
1312,6172
1313,6422
1314,6748
1315,7114
1316,6563
1317,6513
1318,7073
1319,7250
1320,7738
1321,7607
1322,6642
1323,6537
1324,7242
1325,6955
1326,6309
1327,6495
1328,6090
1329,6038
1330,6269
1331,6865
1332,6418
1333,6027
1334,5939
1335,6041
1336,6388
1337,6665
1338,6055
1339,5814
1340,5635
1341,5446
1342,5622
1343,6322
1344,6247
1345,5944
1346,6132
1347,6914
1348,6805
1349,6571
1350,6424
1351,6361
1352,6006
1353,5704
1354,6248
1355,6451
1356,6207
1357,6296
1358,6207
1359,6500
1360,6471
1361,6553
1362,6483
1363,6353
1364,6286
1365,6491
1366,6562
1367,7260
1368,6969
1369,6460
1370,6224
1371,6179
1372,6246
1373,6568
1374,6807
1375,6570
1376,6269
1377,6588
1378,7034
1379,7281
1380,7354
1381,7950
1382,7636
1383,7073
1384,7538
1385,7333
1386,7270
1387,6426
1388,6241
1389,6346
1390,6289
1391,6121
1392,5845
1393,5601
1394,5755
1395,5960
1396,6227
1397,6686
1398,6909
1399,6917
1400,6899
1401,7177
1402,7138
1403,7253
1404,6996
1405,7346
1406,7089
1407,6323
1408,6266
1409,5972
1410,6537
1411,6088
1412,6294
1413,6571
1414,6209
1415,7076
1416,8087
1417,8471
1418,8106
1419,6639
1420,6793
1421,6948
1422,6398
1423,6136
1424,6242
1425,6265
1426,6522
1427,6503
1428,7032
1429,7088
1430,6586
1431,6435
1432,6265
1433,6172
1434,6380
1435,5832
1436,5572
1437,5579
1438,6395
1439,6269
1440,6518
1441,6312
1442,5795
1443,5964
1444,6113
1445,6235
1446,6033
1447,6215
1448,6265
1449,6524
1450,6707
1451,6493
1452,6707
1453,6676
1454,6378
1455,6639
1456,6771
1457,6437
1458,6471
1459,6055
1460,6879
1461,7639
1462,7848
1463,7510
1464,6317
1465,5998
1466,6071
1467,6236
1468,6482
1469,6713
1470,6577
1471,6441
1472,6198
1473,6035
1474,6181
1475,6086
1476,6331
1477,6218
1478,6251
1479,5690
1480,5400
1481,6284
1482,6669
1483,6361
1484,6226
1485,6067
1486,6709
1487,6984
1488,6454
1489,6260
1490,6567
1491,6367
1492,6292
1493,6682
1494,6886
1495,6592
1496,6307
1497,6777
1498,6901
1499,6306
1500,6311
1501,6759
1502,7241
1503,7149
1504,7372
1505,7479
1506,8108
1507,7565
1508,7765
1509,7596
1510,7133
1511,7417
1512,7303
1513,7311
1514,7516
1515,7925
1516,7181
1517,7413
1518,7538
1519,7449
1520,7071
1521,6699
1522,7066
1523,7190
1524,6503
1525,6501
1526,6034
1527,5929
1528,6084
1529,6335
1530,6578
1531,6812
1532,6380
1533,5900
1534,6186
1535,6265
1536,6072
1537,5912
1538,6488
1539,6270
1540,6095
1541,6322
1542,6563
1543,6676
1544,6581
1545,6493
1546,6927
1547,6601
1548,6363
1549,6291
1550,6298
1551,6338
1552,6727
1553,6961
1554,6605
1555,6085
1556,6428
1557,6519
1558,6984
1559,7222
1560,7550
1561,6833
1562,6983
1563,7020
1564,6636
1565,6428
1566,6718
1567,7855
1568,7547
1569,7374
1570,7279
1571,7728
1572,7917
1573,7551
1574,7740
1575,7510
1576,7326
1577,6595
1578,6894
1579,7102
1580,6741
1581,7031
1582,8195
1583,7845
1584,7557
1585,7987
1586,8047
1587,7623
1588,7301
1589,6834
1590,7217
1591,7419
1592,7611
1593,8063
1594,8464
1595,7918
1596,7565
1597,7248
1598,6927
1599,7127
1600,7553
1601,7336
1602,8111
1603,7121
1604,7045
1605,6721
1606,6102
1607,5816
1608,5477
1609,5825
1610,6387
1611,6748
1612,6820
1613,6360
1614,7136
1615,7060
1616,6770
1617,6453
1618,6479
1619,6153
1620,6720
1621,6759
1622,7397
1623,8039
1624,7449
1625,7111
1626,6745
1627,6914
1628,6475
1629,6603
1630,6329
1631,6293
1632,6745
1633,6874
1634,6586
1635,6300
1636,6090
1637,6185
1638,6148
1639,6092
1640,6516
1641,6466
1642,6230
1643,6652
1644,6616
1645,6826
1646,7529
1647,7565
1648,7582
1649,7684
1650,8379
1651,8832
1652,8851
1653,7163
1654,6957
1655,6533
1656,6255
1657,6476
1658,6347
1659,6202
1660,6124
1661,6348
1662,6864
1663,6754
1664,6837
1665,7669
1666,7824
1667,8137
1668,7882
1669,7020
1670,6431
1671,6843
1672,6499
1673,6425
1674,6381
1675,6840
1676,7112
1677,6693
1678,6978
1679,7298
1680,7419
1681,7664
1682,7579
1683,7910
1684,7961
1685,7642
1686,7687
1687,8434
1688,8023
1689,6881
1690,7668
1691,7984
1692,8248
1693,8196
1694,7594
1695,6815
1696,6994
1697,6626
1698,5884
1699,5835
1700,5685
1701,5833
1702,5638
1703,5632
1704,6111
1705,6625
1706,7106
1707,7112
1708,6546
1709,6142
1710,6359
1711,6674
1712,6374
1713,6306
1714,6333
1715,6069
1716,6672
1717,6679
1718,6543
1719,6481
1720,6373
1721,5995
1722,5978
1723,5735
1724,6028
1725,5930
1726,6194
1727,6421
1728,6778
1729,6939
1730,7584
1731,7574
1732,6838
1733,7182
1734,7260
1735,7404
1736,7474
1737,7415
1738,7125
1739,6972
1740,6449
1741,6509
1742,6708
1743,6747
1744,6632
1745,7234
1746,7981
1747,7884
1748,6929
1749,6799
1750,6886
1751,6525
1752,6951
1753,7224
1754,7862
1755,7711
1756,7240
1757,6610
1758,6820
1759,7552
1760,7775
1761,7417
1762,7398
1763,7791
1764,7926
1765,7868
1766,7680
1767,7980
1768,8111
1769,8103
1770,9473
1771,9299
1772,8632
1773,8076
1774,8142
1775,8989
1776,8689
1777,8224
1778,7474
1779,8299
1780,7716
1781,6932
1782,7073
1783,8622
1784,7496
1785,7405
1786,7208
1787,7717
1788,9170
1789,9538
1790,9984
1791,8993
1792,11321
1793,9693
1794,9105
1795,10570
1796,11021
1797,10999
1798,11813
1799,12569
1800,12932
1801,13051
1802,12260
1803,11528
1804,11145
1805,11173
1806,10577
1807,9271
1808,8352
1809,7882
1810,7539
1811,7786
1812,7672
1813,8275
1814,8212
1815,7149
1816,6305
1817,6142
1818,6487
1819,6752
1820,6593
1821,6251
1822,6614
1823,7006
1824,6623
1825,7103
1826,7136
1827,6891
1828,6339
1829,6357
1830,6173
1831,6206
1832,6144
1833,6233
1834,6045
1835,7095
1836,7616
1837,7556
1838,7347
1839,7440
1840,7241
1841,6822
1842,6972
1843,6913
1844,7968
1845,8122
1846,7611
1847,6783
1848,6689
1849,7317
1850,7584
1851,7636
1852,7485
1853,6942
1854,7466
1855,8539
1856,8085
1857,7706
1858,8058
1859,7943
1860,7771
1861,7856
1862,6819
1863,7238
1864,7060
1865,7179
1866,6997
1867,6896
1868,6972
1869,8007
1870,7460
1871,6993
1872,6804
1873,6514
1874,6758
1875,6999
1876,6565
1877,6779
1878,6447
1879,6129
1880,6245
1881,6394
1882,6567
1883,6768
1884,6449
1885,6423
1886,6710
1887,6564
1888,6575
1889,6525
1890,6138
1891,6311
1892,5912
1893,6135
1894,6456
1895,6610
1896,6844
1897,7278
1898,7668
1899,7447
1900,7312
1901,7680
1902,8307
1903,7932
1904,8857
1905,8509
1906,8061
1907,7119
1908,7257
1909,7991
1910,7999
1911,8185
1912,9291
1913,8108
1914,8391
1915,7292
1916,6953
1917,6856
1918,6652
1919,6374
1920,6532
1921,6841
1922,7294
1923,7291
1924,6677
1925,6883
1926,7083
1927,6861
1928,6868
1929,6456
1930,6258
1931,5994
1932,5831
1933,6171
1934,6414
1935,6073
1936,6585
1937,6731
1938,7411
1939,7512
1940,7016
1941,7092
1942,7639
1943,7743
1944,7683
1945,8447
1946,9149
1947,8447
1948,6737
1949,6396
1950,6791
1951,7685
1952,7231
1953,6765
1954,6582
1955,6383
1956,6741
1957,7110
1958,7708
1959,7299
1960,6403
1961,6184
1962,6148
1963,5822
1964,5704
1965,5865
1966,6012
1967,6168
1968,7139
1969,7954
1970,8354
1971,8020
1972,7302
1973,7870
1974,8130
1975,8505
1976,8320
1977,8003
1978,7104
1979,7051
1980,7104
1981,7470
1982,7937
1983,7381
1984,6682
1985,6429
1986,6985
1987,7046
1988,7207
1989,7762
1990,7132
1991,6382
1992,6098
1993,6047
1994,6566
1995,7591
1996,6745
1997,6845
1998,7300
1999,7026
2000,7756
2001,7528
2002,7331
2003,7209
2004,7205
2005,7112
2006,7253
2007,7546
2008,7796
2009,7738
2010,7510
2011,8110
2012,7504
2013,7671
2014,8564
2015,8531
2016,7878
2017,8195
2018,8870
2019,8952
2020,9508
2021,8513
2022,7439
2023,8067
2024,7681
2025,8031
2026,8457
2027,8689
2028,7839
2029,8294
2030,8184
2031,7699
2032,7550
2033,7095
2034,6438
2035,6725
2036,6697
2037,6397
2038,6511
2039,6551
2040,6805
2041,6087
2042,5944
2043,6072
2044,6114
2045,5951
2046,6022
2047,6177
2048,6697
2049,6450
2050,6650
2051,6568
2052,6763
2053,6409
2054,6679
2055,6718
2056,6004
2057,6170
2058,6182
2059,6293
2060,7582
2061,8092
2062,7776
2063,8069
2064,8167
2065,7448
2066,6935
2067,7577
2068,6884
2069,7753
2070,7815
2071,7560
2072,7010
2073,6789
2074,7144
2075,7519
2076,7101
2077,7622
2078,7237
2079,7345
2080,7357
2081,6996
2082,7755
2083,7901
2084,8266
2085,7434
2086,7205
2087,6668
2088,6108
2089,5968
2090,6109
2091,6761
2092,6930
2093,6724
2094,6972
2095,7239
2096,7422
2097,7603
2098,7679
2099,6764
2100,6875
2101,7066
2102,7710
2103,7206
2104,7304
2105,7931
2106,7646
2107,6973
2108,6834
2109,6730
2110,7571
2111,7865
2112,7777
2113,7822
2114,8639
2115,8687
2116,7725
2117,7493
2118,7734
2119,7654
2120,8615
2121,9237
2122,7642
2123,6897
2124,6792
2125,7015
2126,7139
2127,7476
2128,8499
2129,8812
2130,8055
2131,7737
2132,7674
2133,7477
2134,7487
2135,6921
2136,6910
2137,7777
2138,8698
2139,9282
2140,8129
2141,7867
2142,8863
2143,8954
2144,8669
2145,8495
2146,8768
2147,8327
2148,8420
2149,9354
2150,9503
2151,10585
2152,10076
2153,10361
2154,10944
2155,11274
2156,11976
2157,12472
2158,9487
2159,8292
2160,7991
2161,7813
2162,7736
2163,8160
2164,7666
2165,6609
2166,7252
2167,7900
2168,7769
2169,7130
2170,7416
2171,7573
2172,6917
2173,7129
2174,7605
2175,6846
2176,6378
2177,6712
2178,6691
2179,7221
2180,7552
2181,7825
2182,7857
2183,7868
2184,7873
2185,7821
2186,7316
2187,6796
2188,6759
2189,6716
2190,7017
2191,7035
2192,7167
2193,7706
2194,8302
2195,9332
2196,8047
2197,7435
2198,7451
2199,7271
2200,6968
2201,7073
2202,7085
2203,7162
2204,6929
2205,6513
2206,6469
2207,6374
2208,6430
2209,6620
2210,6201
2211,6005
2212,5978
2213,6128
2214,6370
2215,6133
2216,5936
2217,6506
2218,6422
2219,6577
2220,6184
2221,6311
2222,6954
2223,6534
2224,6223
2225,5998
2226,6295
2227,6259
2228,6233
2229,5973
2230,5715
2231,5970
2232,5974
2233,5731
2234,5576
2235,5879
2236,6252
2237,6296
2238,6406
2239,6789
2240,7250
2241,6993
2242,7032
2243,6583
2244,6009
2245,6265
2246,6428
2247,6462
2248,6439
2249,6246
2250,6492
2251,7011
2252,7160
2253,7360
2254,6698
2255,7076
2256,7007
2257,6709
2258,6283
2259,6302
2260,6223
2261,6613
2262,6426
2263,6384
2264,7330
2265,9087
2266,8813
2267,9217
2268,9346
2269,9208
2270,8721
2271,8651
2272,9083
2273,8664
2274,8972
2275,9327
2276,8502
2277,7365
2278,7599
2279,7292
2280,6142
2281,6069
2282,6650
2283,5873
2284,5406
2285,5359
2286,5793
2287,6148
2288,6199
2289,6985
2290,6490
2291,6069
2292,6230
2293,5792
2294,5558
2295,5675
2296,5714
2297,5859
2298,6525
2299,6866
2300,6790
2301,7011
2302,7348
2303,7601
2304,6950
2305,6817
2306,6937
2307,7362
2308,7154
2309,7036
2310,7518
2311,7346
2312,7661
2313,7451
2314,8552
2315,7756
2316,6995
2317,7094
2318,6734
2319,6843
2320,7243
2321,7043
2322,6551
2323,6205
2324,6309
2325,6475
2326,6876
2327,6481
2328,6591
2329,6691
2330,6607
2331,6739
2332,6450
2333,6854
2334,7259
2335,7795
2336,8375
2337,9076
2338,9822
2339,8748
2340,7186
2341,7168
2342,7094
2343,6708
2344,6063
2345,5804
2346,5905
2347,5938
2348,6215
2349,5976
2350,6151
2351,6784
2352,7084
2353,6826
2354,6717
2355,6932
2356,6871
2357,6723
2358,6433
2359,6361
2360,6461
2361,7005
2362,6951
2363,6829
2364,6181
2365,5844
2366,6204
2367,6278
2368,6485
2369,7271
2370,6686
2371,6599
2372,6770
2373,7052
2374,6832
2375,6630
2376,6504
2377,6459
2378,6830
2379,6862
2380,6746
2381,6682
2382,7157
2383,7152
2384,7475
2385,7602
2386,8376
2387,8123
2388,7725
2389,7837
2390,6682
2391,6563
2392,7199
2393,6943
2394,7166
2395,7090
2396,6891
2397,7619
2398,7537
2399,7443
2400,7106
2401,6766
2402,6967
2403,7066
2404,7102
2405,7311
2406,7105
2407,7516
2408,7853
2409,7269
2410,7100
2411,7062
2412,6861
2413,6440
2414,6426
2415,6220
2416,6081
2417,6464
2418,6598
2419,7212
2420,7563
2421,7374
2422,6860
2423,6931
2424,6818
2425,6820
2426,7214
2427,7991
2428,8056
2429,7516
2430,6978
2431,7241
2432,6956
2433,6426
2434,6068
2435,5801
2436,5395
2437,5807
2438,5945
2439,5710
2440,5844
2441,6131
2442,6169
2443,6117
2444,6174
2445,6164
2446,5852
2447,6094
2448,6756
2449,7291
2450,7121
2451,6606
2452,6638
2453,6842
2454,6967
2455,7103
2456,6994
2457,6957
2458,7165
2459,6481
2460,5955
2461,6187
2462,6443
2463,5798
2464,5700
2465,5850
2466,6086
2467,5970
2468,6212
2469,6066
2470,6218
2471,6147
2472,6049
2473,6333
2474,6197
2475,6742
2476,6804
2477,6997
2478,6565
2479,6377
2480,6228
2481,6220
2482,6387
2483,6637
2484,6689
2485,6146
2486,6241
2487,6213
2488,6555
2489,6697
2490,6496
2491,6519
2492,6315
2493,6428
2494,7007
2495,6946
2496,6890
2497,6731
