MDTU,min_width,max_width
1,0.103914,0.0710212
2,0.120899,0.0813333
3,0.13317,0.0858844
4,0.1402,0.0886521
5,0.145637,0.0912045
6,0.150088,0.0922455
7,0.150981,0.093324
8,0.155926,0.0929147
9,0.153248,0.0922685
10,0.156833,0.0928633
11,0.155271,0.09418
12,0.155271,0.09418
13,0.156414,0.095229
14,0.156516,0.0953099
15,0.156516,0.0953099
16,0.15531,0.0944486
17,0.156353,0.0946395
18,0.154897,0.0932597
19,0.1558,0.0946474
20,0.158086,0.094974
21,0.158827,0.0952451
22,0.155168,0.0946819
23,0.157115,0.0947421
24,0.152324,0.0925867
25,0.154306,0.0943575
26,0.151889,0.0934924
27,0.157874,0.0949076
28,0.159187,0.0944066
29,0.156066,0.0944852
30,0.159072,0.0939239
31,0.159072,0.0939239
32,0.159072,0.0939239
33,0.158446,0.0943471
34,0.15932,0.0946851
35,0.156907,0.0941638
36,0.158333,0.0956272
37,0.156499,0.0954924
38,0.155724,0.0942738
39,0.158749,0.094227
40,0.157676,0.0947042
41,0.157009,0.0946893
42,0.156146,0.0951226
43,0.156568,0.0946536
44,0.155998,0.0954256
45,0.157964,0.0951398
46,0.15867,0.0954654
47,0.155095,0.0944612
48,0.152332,0.0952027
49,0.151628,0.0942044
50,0.155519,0.0947386
51,0.153341,0.0933344
52,0.153562,0.0930244
53,0.155961,0.0947803
54,0.155997,0.093657
55,0.153625,0.093386
56,0.157771,0.0948963
57,0.152637,0.0934116
58,0.157667,0.0956048
59,0.15586,0.0945621
60,0.158929,0.0950426
61,0.158782,0.094819
62,0.157861,0.0948458
63,0.156954,0.0957149
64,0.153988,0.0946118
65,0.157988,0.094858
66,0.155668,0.0951265
67,0.159685,0.0957535
68,0.157183,0.0948599
69,0.152803,0.0945807
70,0.155979,0.093322
71,0.156492,0.0947805
72,0.159649,0.0936572
73,0.156973,0.0944178
74,0.158961,0.0946891
75,0.154405,0.0942029
76,0.156851,0.0941608
77,0.154607,0.0947311
78,0.156645,0.0941633
79,0.155692,0.0947734
80,0.15803,0.094776
81,0.15803,0.094776
82,0.154765,0.0954676
83,0.154758,0.0936696
84,0.155616,0.0943455
85,0.156882,0.0957875
86,0.159523,0.0961002
87,0.154952,0.0947779
88,0.158096,0.0954777
89,0.154674,0.0935664
90,0.153308,0.0937713
91,0.153308,0.0937713
92,0.154229,0.0939952
93,0.154969,0.0948477
94,0.155371,0.0946925
95,0.155174,0.0941069
96,0.159761,0.094142
97,0.156275,0.0944966
98,0.156496,0.0935094
99,0.153616,0.0942694
100,0.159919,0.0942507
101,0.155212,0.0939236
102,0.15723,0.0953822
103,0.155525,0.0929929
104,0.155525,0.0929929
105,0.157285,0.0945578
106,0.156388,0.0942971
107,0.15662,0.094328
108,0.156575,0.0945717
109,0.159088,0.094125
110,0.156123,0.0950767
111,0.157912,0.094239
112,0.158506,0.0940995
113,0.156516,0.0931297
114,0.159076,0.0944122
115,0.15566,0.0948173
116,0.157189,0.0948001
117,0.154231,0.0953685
118,0.159766,0.0948408
119,0.153824,0.0948587
120,0.157752,0.0954214
121,0.155589,0.0958887
122,0.155855,0.0965772
123,0.154476,0.0954443
124,0.15742,0.095682
125,0.158803,0.0933845
126,0.155544,0.095272
127,0.155557,0.0944
128,0.155065,0.0944101
129,0.154684,0.0944159
130,0.159724,0.0956245
131,0.159724,0.0956245
132,0.159932,0.0960984
133,0.154653,0.0954892
134,0.153875,0.0957941
135,0.154381,0.0945401
136,0.154578,0.0950164
137,0.155685,0.0936642
138,0.155725,0.0949718
139,0.157253,0.0952678
140,0.15602,0.0949355
141,0.155514,0.0954567
142,0.156345,0.0937708
143,0.152844,0.0952175
144,0.154511,0.0935906
145,0.153488,0.094238
146,0.156328,0.0949661
147,0.154568,0.0941631
148,0.159839,0.0950616
149,0.155739,0.0945503
150,0.157331,0.0941512
151,0.155134,0.095015
152,0.156242,0.0942781
153,0.156153,0.0932353
154,0.157692,0.0941774
155,0.155777,0.094103
156,0.156915,0.0947879
157,0.158634,0.0966634
158,0.157345,0.0945178
159,0.156334,0.0943439
160,0.154359,0.0955284
161,0.154608,0.0947672
162,0.154608,0.0947672
163,0.155034,0.0935457
164,0.153084,0.0940036
165,0.156337,0.0947124
166,0.156001,0.0938068
167,0.155814,0.0946954
168,0.154506,0.0950155
169,0.15583,0.0950817
170,0.157382,0.0943109
171,0.15913,0.0959453
172,0.156765,0.0940006
173,0.155954,0.0953916
174,0.154434,0.0945674
175,0.155727,0.0950382
176,0.153897,0.0950312
