MDTU,|Tr(Lx)|,|Tr(Ly)|
1,0.00844797,0.00781255
2,0.00641215,0.00414734
3,0.00641215,0.00414734
4,0.00641215,0.00414734
5,0.00641215,0.00414734
6,0.00641215,0.00414734
7,0.00588613,0.0043884
8,0.0020789,0.00449496
9,0.0020789,0.00449496
10,0.00407646,0.00456836
11,0.00702124,0.00568313
12,0.00702124,0.00568313
13,0.00702124,0.00568313
14,0.00702124,0.00568313
15,0.00606741,0.00293553
16,0.00606741,0.00293553
17,0.00606741,0.00293553
18,0.00606741,0.00293553
19,0.00606741,0.00293553
20,0.00606741,0.00293553
21,0.00619787,0.00383744
22,0.00619787,0.00383744
23,0.005843,0.00147914
24,0.005843,0.00147914
25,0.00604978,0.00172148
26,0.00604978,0.00172148
27,0.00604978,0.00172148
28,0.00604978,0.00172148
29,0.00604978,0.00172148
30,0.00546438,0.00207908
31,0.00546438,0.00207908
32,0.00546438,0.00207908
33,0.00546438,0.00207908
34,0.00786319,0.000755342
35,0.00786319,0.000755342
36,0.00786319,0.000755342
37,0.00786319,0.000755342
38,0.00786319,0.000755342
39,0.00982641,0.0011304
40,0.00946429,0.00233076
41,0.00946429,0.00233076
42,0.00956891,0.00298235
43,0.00743348,0.00223074
44,0.00743348,0.00223074
45,0.00871229,0.00150289
46,0.00871229,0.00150289
47,0.00579313,0.00129623
48,0.00579313,0.00129623
49,0.00294114,0.000302015
50,0.00294114,0.000302015
51,0.00294114,0.000302015
52,0.00388288,0.00164898
53,0.00388288,0.00164898
54,0.00225511,0.00123186
55,0.00225511,0.00123186
56,0.00225511,0.00123186
57,0.00225511,0.00123186
58,0.00225511,0.00123186
59,0.00256294,0.000478383
60,0.00296484,0.00231936
61,0.00293801,0.000770251
62,0.00293801,0.000770251
63,0.00293801,0.000770251
64,0.00293801,0.000770251
65,0.00293801,0.000770251
66,0.00293801,0.000770251
67,0.00293801,0.000770251
68,0.00260997,0.00117474
69,0.00260997,0.00117474
70,0.00260997,0.00117474
71,0.00260997,0.00117474
72,0.00260997,0.00117474
73,0.00281749,0.00121346
74,0.00281749,0.00121346
75,0.00281749,0.00121346
76,0.00281749,0.00121346
77,0.00281749,0.00121346
78,0.00281749,0.00121346
79,0.00281749,0.00121346
80,0.00281749,0.00121346
81,0.00281749,0.00121346
82,0.0049586,0.000480455
83,0.00304057,0.00142121
84,0.00272517,0.00138563
85,0.00271321,0.00398576
86,0.00271321,0.00398576
87,0.00271321,0.00398576
88,0.00271321,0.00398576
89,0.00271321,0.00398576
90,0.00271321,0.00398576
91,0.00271321,0.00398576
92,0.0028983,0.00124849
93,0.00158751,0.000795122
94,0.00175519,0.0014794
95,0.00175519,0.0014794
96,0.00205878,0.00142434
97,0.00205878,0.00142434
98,0.00205878,0.00142434
99,0.00205878,0.00142434
100,0.00205878,0.00142434
101,0.00205878,0.00142434
102,0.00205878,0.00142434
103,0.00205878,0.00142434
104,0.00205878,0.00142434
105,0.00205878,0.00142434
106,0.00205878,0.00142434
107,0.00181425,0.00380692
108,0.00181425,0.00380692
109,0.00181425,0.00380692
110,0.00164897,0.00354049
111,0.00164897,0.00354049
112,0.00164897,0.00354049
113,0.00164897,0.00354049
114,0.00164897,0.00354049
115,0.00164897,0.00354049
116,0.00164897,0.00354049
117,0.00164897,0.00354049
118,0.00164897,0.00354049
119,0.0053822,0.00206307
120,0.0050145,0.00184891
121,0.0050145,0.00184891
122,0.0050145,0.00184891
123,0.00433056,0.00186668
124,0.00433056,0.00186668
125,0.00323691,0.000225454
126,0.00368717,0.00345568
127,0.0046984,0.00114116
128,0.0046984,0.00114116
129,0.0035699,0.00299475
130,0.0035699,0.00299475
131,0.0010898,0.00726068
132,0.000495251,0.00411513
133,0.00156509,0.0057631
134,0.00156509,0.0057631
135,6.79371e-05,0.00574991
136,0.000601816,0.00539201
137,0.000601816,0.00539201
138,0.000601816,0.00539201
139,0.000601816,0.00539201
140,0.000500043,0.00847445
141,0.000500043,0.00847445
142,0.000500043,0.00847445
143,0.00192502,0.00367301
144,0.00192502,0.00367301
145,0.00239466,0.00726363
146,0.00133847,0.00369954
147,0.00117864,0.00129848
148,0.00117864,0.00129848
149,0.00117864,0.00129848
150,0.00117864,0.00129848
151,0.00117864,0.00129848
152,0.00117864,0.00129848
153,0.00117864,0.00129848
154,0.00117864,0.00129848
155,0.0015548,0.00527848
156,0.0015548,0.00527848
157,0.0015548,0.00527848
158,0.00319447,0.00307172
159,0.00319447,0.00307172
160,0.00319447,0.00307172
161,0.00215905,0.00653924
162,0.00253842,0.0045735
163,0.00253842,0.0045735
164,0.00159954,0.00365038
165,0.00159954,0.00365038
166,0.00159954,0.00365038
167,0.00159954,0.00365038
168,0.00159954,0.00365038
169,0.00111593,0.0107053
170,0.00238852,0.00950635
171,0.00238852,0.00950635
172,0.00254093,0.00805808
173,0.00254093,0.00805808
174,0.00254093,0.00805808
175,0.0033724,0.00835754
176,0.00212094,0.00497606
177,0.0038898,0.00712038
178,0.0038898,0.00712038
179,0.0038898,0.00712038
180,0.00315693,0.00639777
181,0.00315693,0.00639777
182,0.00315693,0.00639777
183,0.00315693,0.00639777
184,0.00344788,0.00764127
185,0.00463221,0.00678257
186,0.00463221,0.00678257
187,0.00639513,0.00906673
188,0.00639513,0.00906673
189,0.00639513,0.00906673
190,0.00639513,0.00906673
191,0.00639513,0.00906673
192,0.00639513,0.00906673
193,0.00626041,0.00612753
194,0.00626041,0.00612753
195,0.00626041,0.00612753
196,0.00626041,0.00612753
197,0.00528977,0.00628165
198,0.00256866,0.00722196
199,0.00441757,0.00325171
200,0.00441757,0.00325171
201,0.00441757,0.00325171
202,0.00410501,0.00469209
203,0.00176983,0.00610279
204,0.00230486,0.0100705
205,0.00230486,0.0100705
206,0.00195016,0.0150445
207,0.00195016,0.0150445
208,0.00325188,0.0179789
209,0.00325188,0.0179789
210,0.00355926,0.00997549
211,0.000329218,0.00769843
212,0.000329218,0.00769843
213,0.000329218,0.00769843
214,0.000329218,0.00769843
215,0.000329218,0.00769843
216,0.000329218,0.00769843
217,0.000329218,0.00769843
218,0.000329218,0.00769843
219,0.0014181,0.0129166
220,0.0014181,0.0129166
221,0.00370261,0.00987633
222,0.00467749,0.00645852
223,0.00612148,0.00738231
224,0.00439433,0.00413141
225,0.00439433,0.00413141
226,0.00508932,0.00915032
227,0.00754537,0.00900222
228,0.00754537,0.00900222
229,0.00881724,0.00301394
230,0.00665209,0.0105252
231,0.00853822,0.00393662
232,0.00983061,0.00908677
233,0.0131345,0.00819953
234,0.00233681,0.00913135
235,0.0150263,0.0098495
236,0.0150263,0.0098495
237,0.009474,0.00776961
238,0.00276223,0.0118425
239,0.00276223,0.0118425
240,0.00276223,0.0118425
241,0.00276223,0.0118425
242,0.0079061,0.0103125
243,0.0155777,0.0131289
244,0.0155777,0.0131289
245,0.0155777,0.0131289
246,0.0155777,0.0131289
247,0.0155777,0.0131289
248,0.00581999,0.00860828
249,0.0207716,0.00509236
250,0.016846,0.0136256
251,0.016846,0.0136256
252,0.016846,0.0136256
253,0.016846,0.0136256
254,0.016846,0.0136256
255,0.0257194,0.0145597
256,0.0184208,0.0155946
257,0.0120973,0.0109112
258,0.00766988,0.0149984
259,0.0158903,0.0156599
260,0.0158903,0.0156599
261,0.0158903,0.0156599
262,0.0182211,0.0131893
263,0.0149805,0.0136254
264,0.0149805,0.0136254
265,0.023864,0.00571941
266,0.023864,0.00571941
267,0.023864,0.00571941
268,0.0222019,0.00676483
269,0.0222019,0.00676483
270,0.0294667,0.0166452
271,0.0260465,0.0193252
272,0.0275727,0.0216351
273,0.0323538,0.029189
274,0.037383,0.0268122
275,0.0422048,0.0285229
276,0.0422048,0.0285229
277,0.0393485,0.0255263
278,0.0297392,0.0222376
279,0.0502653,0.0253238
280,0.0380206,0.0154242
281,0.0439663,0.0138308
282,0.0439663,0.0138308
283,0.0439663,0.0138308
284,0.0365213,0.00507218
285,0.0330389,0.0218455
286,0.0385258,0.0231672
287,0.0264472,0.0221966
288,0.0264472,0.0221966
289,0.0276881,0.00709965
290,0.0276881,0.00709965
291,0.0457805,0.024949
292,0.0457805,0.024949
293,0.0457805,0.024949
294,0.0457805,0.024949
295,0.0441592,0.0126201
296,0.0353814,0.0135836
297,0.0136653,0.0310341
298,0.0221813,0.00555617
299,0.0221813,0.00555617
300,0.0011763,0.0178834
301,0.0130398,0.0126811
302,0.0026042,0.00922965
303,0.0026042,0.00922965
304,0.0158586,0.0081892
305,0.0158586,0.0081892
306,0.0129047,0.00951706
307,0.01432,0.0280132
308,0.01432,0.0280132
309,0.00905543,0.026729
310,0.00905543,0.026729
311,0.0187571,0.0239189
312,0.0187571,0.0239189
313,0.0124031,0.0355257
314,0.0142517,0.0257164
315,0.0202038,0.0373197
316,0.0202038,0.0373197
317,0.0202038,0.0373197
318,0.0770731,0.0340725
319,0.0817219,0.044448
320,0.0939063,0.0639627
321,0.0802923,0.0347809
322,0.0909185,0.0237569
323,0.0725499,0.0366323
324,0.069882,0.0408654
325,0.0676926,0.0449788
326,0.0676926,0.0449788
327,0.0676926,0.0449788
328,0.0711973,0.0298949
329,0.0529134,0.0288385
330,0.0493754,0.0261342
331,0.0685109,0.0348005
332,0.0685109,0.0348005
333,0.0708384,0.0154674
334,0.0604412,0.0290226
335,0.0604412,0.0290226
336,0.0604412,0.0290226
337,0.0604412,0.0290226
338,0.0604412,0.0290226
339,0.0629418,0.0378971
340,0.0512493,0.04321
341,0.0669374,0.00549103
342,0.0577897,0.0250798
343,0.0436067,0.00516842
344,0.0698382,0.0244478
345,0.062341,0.0343245
346,0.062341,0.0343245
347,0.0856898,0.0426651
348,0.108157,0.0450618
349,0.0990013,0.027661
350,0.0973078,0.0662778
351,0.0973078,0.0662778
352,0.0973078,0.0662778
353,0.0757192,0.0621415
354,0.0757192,0.0621415
355,0.0554996,0.031508
356,0.0467469,0.0138464
357,0.0703494,0.0634944
358,0.0666578,0.0632326
359,0.0771222,0.0401978
360,0.105224,0.0471504
361,0.109982,0.074537
362,0.0614212,0.0920576
363,0.0859555,0.0524132
364,0.114951,0.0441726
365,0.0952053,0.0719197
366,0.0952053,0.0719197
367,0.0751395,0.062252
368,0.0743758,0.082417
369,0.0743758,0.082417
370,0.0743758,0.082417
371,0.0552185,0.0664317
372,0.0103532,0.0657955
373,0.03275,0.023842
374,0.03275,0.023842
375,0.066554,0.0266406
