T,G,F
135,0.01699,0.02533
136,0.01698,0.02534
137,0.01702,0.0253
138,0.01707,0.02526
139,0.01708,0.02524
140,0.01703,0.02534
141,0.01699,0.0253
142,0.01704,0.02534
143,0.017,0.0253
144,0.01708,0.02535
145,0.01697,0.02529
146,0.01699,0.02539
147,0.01697,0.02531
148,0.01707,0.02533
149,0.01702,0.02537
150,0.01705,0.02535
151,0.01702,0.02532
152,0.01708,0.02534
153,0.01701,0.02536
154,0.01708,0.02532
155,0.01698,0.0253
156,0.017,0.02532
157,0.01708,0.02534
158,0.01707,0.02532
159,0.01711,0.0252
160,0.01707,0.0252
161,0.01708,0.02519
162,0.01714,0.02521
163,0.01712,0.02509
164,0.01713,0.02514
165,0.0172,0.02509
166,0.01715,0.0251
167,0.01718,0.02509
168,0.01718,0.02505
169,0.0172,0.0251
170,0.0172,0.02498
171,0.01728,0.02504
172,0.01723,0.02501
173,0.01727,0.02494
174,0.01726,0.02491
175,0.01723,0.02496
176,0.01723,0.02493
177,0.01727,0.02498
178,0.0173,0.02482
179,0.0173,0.02491
180,0.01729,0.02488
181,0.01729,0.0249
182,0.0174,0.02488
183,0.01736,0.02488
184,0.01728,0.02487
185,0.01728,0.02494
186,0.01725,0.02494
187,0.01725,0.02492
188,0.01723,0.02496
189,0.01723,0.02493
190,0.01728,0.0249
191,0.01725,0.02491
192,0.0173,0.02495
193,0.01732,0.02494
194,0.01735,0.02483
195,0.01735,0.02478
196,0.01734,0.02478
197,0.01731,0.02485
198,0.01731,0.02474
199,0.01741,0.02472
200,0.01742,0.0247
201,0.01738,0.02475
202,0.01738,0.02478
203,0.0174,0.0247
204,0.01741,0.02472
205,0.01745,0.02459
206,0.01742,0.02456
207,0.0175,0.0246
208,0.01741,0.02464
209,0.01748,0.02458
210,0.01746,0.02459
211,0.01744,0.0245
212,0.01753,0.02456
213,0.01754,0.02454
214,0.01753,0.02451
215,0.01749,0.02452
216,0.0175,0.02452
217,0.01755,0.02454
218,0.01758,0.02454
219,0.01749,0.02453
220,0.01752,0.0245
221,0.01754,0.02447
222,0.0176,0.02437
223,0.01761,0.02437
224,0.01757,0.02435
225,0.01759,0.02435
226,0.01758,0.02435
227,0.01758,0.02434
228,0.01759,0.02432
229,0.01762,0.02439
230,0.01767,0.02425
231,0.01768,0.02422
232,0.01775,0.0242
233,0.01769,0.02416
234,0.01772,0.02416
235,0.01775,0.02411
236,0.01779,0.02412
237,0.01775,0.02407
238,0.01778,0.02405
239,0.01781,0.024
240,0.01784,0.02398
241,0.01778,0.02401
242,0.01791,0.02398
243,0.01787,0.02391
244,0.01791,0.0239
245,0.01786,0.02389
246,0.01793,0.02395
247,0.01793,0.0239
248,0.01785,0.02392
249,0.01794,0.02391
250,0.01794,0.02382
251,0.01794,0.02381
252,0.01791,0.02385
253,0.01791,0.02385
254,0.01795,0.02381
255,0.01798,0.02379
256,0.01805,0.02379
257,0.01803,0.02371
258,0.01805,0.02363
259,0.01808,0.02365
260,0.0181,0.02359
261,0.01808,0.02356
262,0.01811,0.02359
263,0.01814,0.02355
264,0.01818,0.02352
265,0.01816,0.02351
266,0.0182,0.02358
267,0.01815,0.02357
268,0.01812,0.02355
269,0.01816,0.02349
270,0.01813,0.02349
271,0.01813,0.02351
272,0.01818,0.02347
273,0.01816,0.0234
274,0.01828,0.02346
275,0.01828,0.02337
276,0.01827,0.02338
277,0.01831,0.02334
278,0.01833,0.02327
279,0.01833,0.02324
280,0.01835,0.02322
281,0.01831,0.02322
282,0.01833,0.02321
283,0.01834,0.02322
284,0.01837,0.02325
285,0.01836,0.02316
286,0.01839,0.02323
287,0.0184,0.02316
288,0.01843,0.02315
289,0.01846,0.02321
290,0.01845,0.02309
291,0.01846,0.02309
292,0.0185,0.02305
293,0.01848,0.02304
294,0.01851,0.02304
295,0.01845,0.02311
296,0.01847,0.02315
297,0.01848,0.02304
298,0.01847,0.02305
299,0.01851,0.02308
300,0.01845,0.02306
301,0.01844,0.02307
302,0.01844,0.02311
303,0.01855,0.02312
304,0.01849,0.0231
305,0.01847,0.02303
306,0.01846,0.02301
307,0.01849,0.02301
308,0.01847,0.02306
309,0.01846,0.02306
310,0.01849,0.02302
311,0.01848,0.02301
312,0.01851,0.02307
313,0.0185,0.02299
314,0.01847,0.02298
315,0.01857,0.02302
316,0.01859,0.02294
317,0.01859,0.0229
318,0.01861,0.02285
319,0.01863,0.02282
320,0.01871,0.02277
321,0.01868,0.02269
322,0.01869,0.0227
323,0.01874,0.02269
324,0.01877,0.02262
325,0.01875,0.02264
326,0.01882,0.02265
327,0.01874,0.02268
328,0.01875,0.02267
329,0.01877,0.02263
330,0.01879,0.02267
331,0.01881,0.02262
332,0.01885,0.02258
333,0.01878,0.0226
334,0.0188,0.02261
335,0.01889,0.0226
336,0.01891,0.02264
337,0.01887,0.02258
338,0.01885,0.02258
339,0.01881,0.02259
340,0.0188,0.02255
341,0.01882,0.02254
342,0.01879,0.02262
343,0.01879,0.02266
344,0.01884,0.02257
345,0.01889,0.02253
346,0.01886,0.0225
347,0.01898,0.02248
348,0.01894,0.02238
349,0.01899,0.02241
350,0.01908,0.02234
351,0.01913,0.02231
352,0.01906,0.02229
353,0.01902,0.02231
354,0.01902,0.02229
355,0.01903,0.02231
356,0.01898,0.02237
357,0.01905,0.02234
358,0.01902,0.02231
359,0.01899,0.02233
360,0.01902,0.0223
361,0.01902,0.02229
362,0.01903,0.0223
363,0.01897,0.02229
364,0.019,0.02231
365,0.019,0.02225
366,0.01914,0.02234
367,0.01904,0.02225
368,0.01901,0.02236
369,0.01905,0.02235
370,0.019,0.02235
371,0.01897,0.02237
372,0.019,0.02238
373,0.01903,0.0223
374,0.01905,0.02233
375,0.01899,0.02237
376,0.01902,0.02235
377,0.01903,0.0223
378,0.01906,0.02231
379,0.01905,0.02227
380,0.01904,0.02226
381,0.01903,0.0223
382,0.01906,0.02224
383,0.01906,0.02226
384,0.01906,0.02225
385,0.01905,0.0222
386,0.01909,0.02221
387,0.01915,0.0222
388,0.01907,0.02222
389,0.01906,0.02226
390,0.01904,0.02224
391,0.01906,0.02224
392,0.01915,0.02224
393,0.01909,0.02216
394,0.01917,0.0222
395,0.0191,0.02223
396,0.01913,0.02223
397,0.01913,0.02216
398,0.01908,0.02218
399,0.01914,0.0222
400,0.01924,0.02211
401,0.01913,0.02217
402,0.01913,0.02217
403,0.01922,0.02219
404,0.01913,0.02217
405,0.01913,0.02219
406,0.01917,0.0221
407,0.01916,0.02215
408,0.01914,0.02212
409,0.01914,0.02215
410,0.01925,0.02209
411,0.01917,0.02212
412,0.01921,0.02208
413,0.01921,0.0221
414,0.01921,0.02202
415,0.0193,0.02204
416,0.01927,0.02203
417,0.01925,0.022
418,0.01924,0.02203
419,0.01918,0.02203
420,0.01922,0.02198
421,0.01924,0.02201
422,0.01923,0.02204
423,0.01923,0.02204
424,0.01923,0.0221
425,0.01918,0.02205
426,0.01919,0.02207
427,0.01918,0.02212
428,0.01916,0.02206
429,0.01918,0.0221
430,0.01912,0.02218
431,0.01921,0.02215
432,0.01921,0.02216
433,0.01916,0.02213
434,0.01915,0.02217
435,0.01908,0.02218
436,0.01918,0.02215
437,0.01914,0.02212
438,0.01911,0.02217
439,0.01911,0.02219
440,0.0192,0.02216
441,0.01911,0.02214
442,0.01915,0.02211
443,0.0191,0.02217
444,0.01918,0.02214
445,0.01911,0.02217
446,0.01918,0.02217
447,0.01915,0.02211
448,0.01915,0.02212
449,0.01916,0.02211
450,0.01917,0.02206
451,0.01925,0.02213
452,0.01921,0.02212
453,0.01915,0.02209
454,0.01913,0.02215
455,0.01916,0.02213
456,0.01915,0.02218
457,0.01912,0.02218
458,0.01914,0.02214
459,0.01913,0.02214
460,0.01915,0.02216
461,0.01915,0.02212
462,0.01912,0.02208
463,0.0192,0.02208
464,0.01915,0.0221
465,0.01923,0.02214
466,0.01912,0.02212
467,0.01913,0.02212
468,0.01915,0.02222
469,0.01917,0.02209
470,0.01915,0.0221
471,0.01917,0.02204
472,0.01917,0.02206
473,0.01919,0.0221
474,0.01933,0.02205
475,0.01922,0.02204
476,0.01924,0.02202
477,0.01923,0.02208
478,0.01916,0.0221
479,0.0192,0.0221
480,0.01919,0.02206
481,0.0192,0.02209
482,0.0192,0.02209
483,0.01918,0.02214
484,0.01922,0.0221
485,0.01915,0.02211
486,0.01917,0.02211
487,0.01919,0.02208
488,0.0192,0.02209
489,0.01926,0.02204
490,0.01924,0.02201
491,0.01923,0.02203
492,0.01925,0.02202
493,0.01923,0.02201
494,0.01923,0.02202
495,0.0193,0.02208
496,0.01929,0.02197
497,0.01925,0.02206
498,0.0192,0.02203
499,0.01925,0.02208
500,0.01925,0.02207
501,0.01921,0.02204
502,0.01921,0.02203
503,0.01922,0.02209
504,0.01923,0.02195
505,0.01928,0.02198
506,0.01924,0.02195
507,0.01923,0.02203
508,0.01923,0.022
509,0.01927,0.02199
510,0.01926,0.02202
511,0.01928,0.02201
512,0.01928,0.02196
513,0.01925,0.02201
514,0.01929,0.022
515,0.01927,0.02202
516,0.0193,0.02198
517,0.01929,0.022
518,0.01924,0.02202
519,0.01924,0.02204
520,0.01923,0.02208
521,0.01922,0.02201
522,0.01924,0.02202
523,0.01925,0.02198
524,0.01922,0.02206
525,0.01923,0.02201
526,0.01923,0.02207
527,0.01924,0.02211
528,0.01922,0.02207
529,0.01923,0.02204
530,0.01925,0.022
531,0.01922,0.02203
532,0.01927,0.02202
533,0.01924,0.02204
534,0.01922,0.02204
535,0.01922,0.02203
536,0.01924,0.02206
537,0.01926,0.0221
538,0.01925,0.02199
539,0.01935,0.02204
540,0.01928,0.022
541,0.01932,0.02198
542,0.0193,0.02194
543,0.01929,0.02194
544,0.01932,0.02196
545,0.01926,0.02197
546,0.01928,0.02201
547,0.01929,0.02204
548,0.01923,0.02204
549,0.01929,0.02204
550,0.01925,0.02204
551,0.01923,0.02203
552,0.01925,0.02204
553,0.01922,0.02206
554,0.01925,0.02203
555,0.01922,0.022
556,0.01924,0.02196
557,0.01924,0.022
558,0.01924,0.02198
559,0.01926,0.02205
560,0.01926,0.02205
561,0.01923,0.02203
562,0.01921,0.02202
563,0.01924,0.02207
564,0.01926,0.02207
565,0.01921,0.02204
566,0.01922,0.02202
567,0.01927,0.02205
568,0.01925,0.02208
569,0.01927,0.02207
570,0.0192,0.02206
571,0.01918,0.02215
572,0.01924,0.0221
573,0.01926,0.02209
574,0.01921,0.02205
575,0.01923,0.02206
576,0.01924,0.022
577,0.01922,0.02204
578,0.01927,0.02198
579,0.01923,0.02202
580,0.01929,0.02203
581,0.01928,0.022
582,0.01929,0.02195
583,0.01926,0.02199
584,0.01924,0.02201
585,0.01929,0.02203
586,0.01926,0.02203
587,0.01927,0.02199
588,0.01923,0.02207
589,0.01925,0.022
590,0.01931,0.02204
591,0.01926,0.02204
592,0.01924,0.02206
593,0.01926,0.02204
594,0.01923,0.02206
595,0.01923,0.02204
596,0.01924,0.02207
597,0.01919,0.02212
598,0.01916,0.02214
599,0.01913,0.02213
600,0.01912,0.02218
601,0.01913,0.02217
602,0.01914,0.02217
603,0.01915,0.02217
604,0.01916,0.02219
605,0.0191,0.02218
606,0.01912,0.02214
607,0.01912,0.02218
608,0.01911,0.0222
609,0.01913,0.02219
610,0.01913,0.02215
611,0.01909,0.02223
612,0.01908,0.02222
613,0.01909,0.02227
614,0.01909,0.02224
615,0.0191,0.02227
616,0.01908,0.02227
617,0.01909,0.02222
618,0.01908,0.02226
619,0.01913,0.02222
620,0.01913,0.02224
621,0.01919,0.02219
622,0.01912,0.02221
623,0.01908,0.02223
624,0.01909,0.02225
625,0.01909,0.02227
626,0.01909,0.02223
627,0.01914,0.02224
628,0.0191,0.02227
629,0.01909,0.02224
630,0.0191,0.02228
631,0.01907,0.02227
632,0.01908,0.02224
633,0.01912,0.02219
634,0.0191,0.02223
635,0.01909,0.02222
636,0.01906,0.02217
637,0.01905,0.02223
638,0.0191,0.02222
639,0.0191,0.02226
640,0.01906,0.02223
641,0.01904,0.0222
642,0.01906,0.02226
643,0.01906,0.02223
644,0.01908,0.0223
645,0.01908,0.02228
646,0.01903,0.02229
647,0.01903,0.02234
648,0.01902,0.02225
649,0.019,0.02228
650,0.01901,0.02232
651,0.01903,0.02227
652,0.01907,0.02228
653,0.01903,0.02228
654,0.01906,0.02225
655,0.01908,0.02227
656,0.01903,0.02229
657,0.019,0.02236
658,0.01898,0.02227
659,0.01897,0.02236
660,0.01901,0.02233
661,0.01897,0.02229
662,0.01902,0.02234
663,0.01899,0.02233
664,0.01901,0.02234
665,0.019,0.02234
666,0.01905,0.02237
667,0.01898,0.02239
668,0.01903,0.02234
669,0.01897,0.02232
670,0.01899,0.02235
671,0.01898,0.02233
672,0.01899,0.02232
673,0.01903,0.02229
674,0.01899,0.02242
675,0.01901,0.02239
676,0.019,0.02231
677,0.01903,0.02228
678,0.01901,0.02229
679,0.01898,0.02231
680,0.019,0.02229
681,0.019,0.02232
682,0.0191,0.02232
683,0.01909,0.02224
684,0.01908,0.02223
685,0.01914,0.0222
686,0.01914,0.02219
687,0.01908,0.02218
688,0.0191,0.02217
689,0.01913,0.02221
690,0.01913,0.02223
691,0.01903,0.02223
692,0.01912,0.0222
693,0.01908,0.02218
694,0.01911,0.02218
695,0.01911,0.0222
696,0.01915,0.0222
697,0.01907,0.02218
698,0.01907,0.02219
699,0.0191,0.02217
700,0.01907,0.02216
701,0.01909,0.0222
702,0.01912,0.02222
703,0.01905,0.02226
704,0.01905,0.02222
705,0.01906,0.0222
706,0.01913,0.02221
707,0.0191,0.02218
708,0.0191,0.02221
709,0.0191,0.02223
710,0.01908,0.02223
711,0.01911,0.02221
712,0.01905,0.02222
713,0.01908,0.02232
714,0.01901,0.02228
715,0.01903,0.02227
716,0.01907,0.02225
717,0.01908,0.02227
718,0.01907,0.02219
719,0.01917,0.02221
720,0.0191,0.02224
721,0.01912,0.02216
722,0.0191,0.02218
723,0.01907,0.02221
724,0.01911,0.02221
725,0.01911,0.02215
726,0.01909,0.02221
727,0.01908,0.02222
728,0.01904,0.02225
729,0.01909,0.02233
730,0.01903,0.02225
731,0.01909,0.02226
732,0.01911,0.02214
733,0.01912,0.02213
734,0.01917,0.02219
735,0.01913,0.02217
736,0.01912,0.02214
737,0.01914,0.02211
738,0.01917,0.02213
739,0.01924,0.02211
740,0.01919,0.02207
741,0.01923,0.02206
742,0.01925,0.02199
743,0.01926,0.02202
744,0.01926,0.02198
745,0.01927,0.02198
746,0.01931,0.02197
747,0.01928,0.02197
748,0.01928,0.02205
749,0.01934,0.02205
750,0.01929,0.02201
751,0.01924,0.02199
752,0.0193,0.02202
753,0.01929,0.02201
754,0.01928,0.02206
755,0.01929,0.022
756,0.01927,0.02202
757,0.0192,0.02209
758,0.01925,0.02207
759,0.0192,0.02209
760,0.01926,0.02208
761,0.01916,0.02208
762,0.01918,0.02207
763,0.01918,0.02206
764,0.01915,0.02209
765,0.01916,0.02213
766,0.01918,0.02208
767,0.01921,0.02206
768,0.01919,0.02204
769,0.01918,0.02204
770,0.01926,0.02205
771,0.01925,0.02201
772,0.01925,0.022
773,0.01922,0.02201
774,0.01919,0.02202
775,0.01928,0.022
776,0.01925,0.02199
777,0.01927,0.02204
778,0.01929,0.02194
779,0.01933,0.02193
780,0.01934,0.02196
781,0.01933,0.022
782,0.01927,0.02197
783,0.01928,0.02196
784,0.01937,0.02193
785,0.01929,0.02195
786,0.01933,0.02195
787,0.01938,0.02192
788,0.01935,0.0219
789,0.01936,0.0219
790,0.01936,0.02183
791,0.01938,0.02186
792,0.01939,0.0218
793,0.01939,0.02185
794,0.0194,0.02184
795,0.0194,0.02187
796,0.01939,0.02187
797,0.01937,0.02187
798,0.0194,0.02183
799,0.01938,0.02186
800,0.01934,0.02187
801,0.0194,0.02183
802,0.01936,0.02186
803,0.01935,0.02186
804,0.01937,0.02188
805,0.01934,0.02184
806,0.01946,0.0219
807,0.01942,0.0218
808,0.01948,0.0218
809,0.01941,0.02182
810,0.01946,0.0218
811,0.01942,0.02181
812,0.01944,0.0218
813,0.01946,0.02181
814,0.01944,0.02183
815,0.01937,0.02189
816,0.01938,0.02183
817,0.01941,0.02184
818,0.01942,0.02178
819,0.01942,0.02176
820,0.01941,0.02185
821,0.01944,0.02181
822,0.01941,0.02188
823,0.01931,0.02192
824,0.01934,0.0219
825,0.01932,0.02198
826,0.01933,0.02191
827,0.01936,0.02192
828,0.01937,0.02192
829,0.01934,0.02195
830,0.01935,0.0219
831,0.01946,0.02185
832,0.01932,0.02184
833,0.01937,0.02184
834,0.01936,0.02184
835,0.01939,0.02188
836,0.01934,0.02187
837,0.01932,0.02189
838,0.01935,0.02189
839,0.01938,0.02187
840,0.0193,0.02189
841,0.01933,0.02189
842,0.01935,0.02189
843,0.01934,0.02191
844,0.01937,0.0219
845,0.01937,0.02186
846,0.01944,0.02191
847,0.01935,0.02187
848,0.01934,0.0219
849,0.0193,0.02189
850,0.01929,0.02196
851,0.01927,0.022
852,0.01931,0.02197
853,0.01934,0.02197
854,0.01933,0.02194
855,0.01933,0.02191
856,0.01935,0.02189
857,0.0193,0.02192
858,0.01934,0.02194
859,0.01928,0.02195
860,0.0193,0.02196
861,0.01925,0.02195
862,0.01931,0.02198
863,0.01926,0.02197
864,0.01928,0.02197
865,0.01926,0.02197
866,0.01925,0.02206
867,0.01928,0.02205
868,0.01928,0.02203
869,0.01923,0.02203
870,0.01919,0.02202
871,0.01922,0.02207
872,0.0192,0.02207
873,0.01925,0.02204
874,0.01924,0.02204
875,0.01922,0.02206
876,0.01924,0.02198
877,0.01921,0.022
878,0.0192,0.02205
879,0.01929,0.02208
880,0.01925,0.02204
881,0.01926,0.02209
882,0.01921,0.02208
883,0.01923,0.02204
884,0.01921,0.02207
885,0.01919,0.02212
886,0.01915,0.02214
887,0.01918,0.02215
888,0.0192,0.02214
889,0.01916,0.02215
890,0.01916,0.02216
891,0.01913,0.02213
892,0.01916,0.02213
893,0.01918,0.02211
894,0.01918,0.02211
895,0.01915,0.02215
896,0.01915,0.02216
897,0.01911,0.02218
898,0.01912,0.02215
899,0.01916,0.0221
900,0.01916,0.02214
901,0.01923,0.02215
902,0.01915,0.02217
903,0.01916,0.02212
904,0.01917,0.02219
905,0.01916,0.02215
906,0.01915,0.02219
907,0.01916,0.02209
908,0.01916,0.02209
909,0.01921,0.0221
910,0.01914,0.02217
911,0.01917,0.02206
912,0.01916,0.02211
913,0.01918,0.02204
914,0.01919,0.02208
915,0.01917,0.02211
916,0.01913,0.02216
917,0.01909,0.02219
918,0.01909,0.02222
919,0.01908,0.02224
920,0.01911,0.02227
921,0.01912,0.02224
922,0.01908,0.02219
923,0.01907,0.02225
924,0.01906,0.02222
925,0.01907,0.02224
926,0.01912,0.0222
927,0.01908,0.02225
928,0.01903,0.02224
929,0.0191,0.02229
930,0.01907,0.02223
931,0.01905,0.02223
932,0.01909,0.02225
933,0.0191,0.0222
934,0.01911,0.02226
935,0.01909,0.02222
936,0.01915,0.02219
937,0.01916,0.02212
938,0.01915,0.02218
939,0.01914,0.02212
940,0.01913,0.02227
941,0.01915,0.0222
942,0.01914,0.02226
943,0.01909,0.02221
944,0.01913,0.02219
945,0.01907,0.02223
946,0.01905,0.02224
947,0.01907,0.02219
948,0.01907,0.02224
949,0.01903,0.02225
950,0.0191,0.02228
951,0.01907,0.02222
952,0.01907,0.02218
953,0.01907,0.0222
954,0.01911,0.02221
955,0.0191,0.02218
956,0.0191,0.02216
957,0.01917,0.02216
958,0.0191,0.02217
959,0.01908,0.02218
960,0.01908,0.02216
961,0.01915,0.02213
962,0.01916,0.02211
963,0.01918,0.02209
964,0.0192,0.02213
965,0.01915,0.02217
966,0.01914,0.02213
967,0.01915,0.02214
968,0.01914,0.02211
969,0.01914,0.02217
970,0.01917,0.02205
971,0.01915,0.02213
972,0.01911,0.02214
973,0.01913,0.02221
974,0.01914,0.02217
975,0.01908,0.0222
976,0.01908,0.02219
977,0.01909,0.02216
978,0.01918,0.02217
979,0.01909,0.02217
980,0.0191,0.02221
981,0.01913,0.02219
982,0.01916,0.0222
983,0.01908,0.02223
984,0.01913,0.02219
985,0.01912,0.02217
986,0.01911,0.02216
987,0.01913,0.02217
988,0.01914,0.02216
989,0.0192,0.02214
990,0.01916,0.02216
991,0.01911,0.02221
992,0.01916,0.02214
993,0.01915,0.02216
994,0.01915,0.02217
995,0.0191,0.02219
996,0.01913,0.02221
997,0.01907,0.02218
998,0.01919,0.02217
999,0.01918,0.02208
1000,0.01918,0.0221
1001,0.01916,0.02214
1002,0.01918,0.02205
1003,0.01915,0.02207
1004,0.01919,0.02204
1005,0.01923,0.02202
1006,0.01922,0.02202
1007,0.01921,0.02201
1008,0.01929,0.02201
1009,0.01923,0.02202
1010,0.01924,0.02198
1011,0.01925,0.02205
1012,0.01918,0.02208
1013,0.01917,0.02211
1014,0.01923,0.02204
1015,0.0192,0.02206
1016,0.01922,0.02205
1017,0.01925,0.02204
1018,0.01927,0.022
1019,0.01934,0.02194
1020,0.01933,0.02188
1021,0.01937,0.02185
1022,0.01936,0.022
1023,0.01931,0.02194
1024,0.01934,0.02191
1025,0.01937,0.02187
1026,0.01933,0.02191
1027,0.01937,0.02186
1028,0.01936,0.02195
1029,0.0193,0.02191
1030,0.01935,0.02194
1031,0.01931,0.02194
1032,0.01931,0.02194
1033,0.01936,0.02198
1034,0.01938,0.02195
1035,0.01935,0.02195
1036,0.01934,0.02191
1037,0.01934,0.02188
1038,0.01934,0.02188
1039,0.01933,0.02189
1040,0.01934,0.02197
1041,0.01936,0.02193
1042,0.01931,0.02189
1043,0.01929,0.02191
1044,0.01938,0.02189
1045,0.01937,0.02185
1046,0.01937,0.0219
1047,0.01943,0.02191
1048,0.01943,0.02184
1049,0.01945,0.02183
1050,0.01941,0.02177
1051,0.01945,0.02179
1052,0.01942,0.0218
1053,0.01939,0.02182
1054,0.01943,0.0218
1055,0.01949,0.02178
1056,0.01945,0.02176
1057,0.01941,0.02176
1058,0.01946,0.02177
1059,0.01942,0.02184
1060,0.01947,0.02182
1061,0.01942,0.02183
1062,0.01942,0.02177
1063,0.01944,0.02176
1064,0.01941,0.02176
1065,0.01942,0.02183
1066,0.01942,0.0218
1067,0.01943,0.02183
1068,0.0194,0.02175
1069,0.01948,0.02174
1070,0.01944,0.02177
1071,0.0195,0.02176
1072,0.01942,0.02178
1073,0.01948,0.02176
1074,0.01944,0.02174
1075,0.01948,0.02178
1076,0.01946,0.02178
1077,0.01944,0.02184
1078,0.01945,0.02177
1079,0.01943,0.02175
1080,0.01943,0.02177
1081,0.01938,0.02182
1082,0.01948,0.02179
1083,0.01954,0.02175
1084,0.01948,0.02168
1085,0.01949,0.02173
1086,0.01944,0.02174
1087,0.01948,0.02173
1088,0.01949,0.0217
1089,0.01951,0.02171
1090,0.0195,0.02173
1091,0.01951,0.02174
1092,0.01951,0.02169
1093,0.01949,0.02171
1094,0.01949,0.02169
1095,0.01948,0.02176
1096,0.01948,0.02177
1097,0.01951,0.02173
1098,0.01942,0.02174
1099,0.01944,0.02173
1100,0.01949,0.02173
1101,0.01945,0.02185
1102,0.01936,0.02185
1103,0.01943,0.02186
1104,0.01941,0.02187
1105,0.01943,0.02178
1106,0.01943,0.02184
1107,0.01945,0.02181
1108,0.01944,0.02186
1109,0.01939,0.02186
1110,0.01936,0.02185
1111,0.01937,0.02192
1112,0.01941,0.02188
1113,0.01938,0.02189
1114,0.01937,0.02184
1115,0.0194,0.02181
1116,0.01939,0.02185
1117,0.01937,0.02193
1118,0.01933,0.02191
1119,0.01932,0.0219
1120,0.01932,0.02197
1121,0.01934,0.02194
1122,0.01925,0.02196
1123,0.01929,0.02197
1124,0.01932,0.02194
1125,0.01932,0.02189
1126,0.0193,0.02193
1127,0.01936,0.02189
1128,0.01939,0.02198
1129,0.0194,0.02188
1130,0.01941,0.02184
1131,0.01942,0.02183
1132,0.01939,0.02188
1133,0.01937,0.02188
1134,0.01936,0.02191
1135,0.01941,0.02186
1136,0.01944,0.0218
1137,0.0194,0.02186
1138,0.01943,0.02176
1139,0.01942,0.02179
1140,0.01941,0.02178
1141,0.01941,0.0218
1142,0.01945,0.0219
1143,0.0194,0.02182
1144,0.01939,0.02185
1145,0.01939,0.02183
1146,0.01943,0.02182
1147,0.01939,0.02182
1148,0.01939,0.02178
1149,0.0194,0.02179
1150,0.01939,0.02182
1151,0.01938,0.02178
1152,0.01946,0.02183
1153,0.01945,0.02178
1154,0.01942,0.02177
1155,0.0194,0.02178
