MDTU,|Tr(L)|,ReTr(L),ImTr(L)
1,0.24589,-0.103582,-0.223009
2,0.229662,-0.0926436,-0.210147
3,0.229662,-0.0926436,-0.210147
4,0.229662,-0.0926436,-0.210147
5,0.229662,-0.0926436,-0.210147
6,0.229662,-0.0926436,-0.210147
7,0.232149,-0.0932924,-0.212579
8,0.24692,-0.104958,-0.223502
9,0.24692,-0.104958,-0.223502
10,0.244962,-0.105766,-0.220952
11,0.243381,-0.107053,-0.218573
12,0.243381,-0.107053,-0.218573
13,0.243381,-0.107053,-0.218573
14,0.243381,-0.107053,-0.218573
15,0.263863,-0.121215,-0.234373
16,0.263863,-0.121215,-0.234373
17,0.263863,-0.121215,-0.234373
18,0.263863,-0.121215,-0.234373
19,0.263863,-0.121215,-0.234373
20,0.263863,-0.121215,-0.234373
21,0.2777,-0.115815,-0.252397
22,0.2777,-0.115815,-0.252397
23,0.284605,-0.117338,-0.259291
24,0.284605,-0.117338,-0.259291
25,0.313349,-0.122946,-0.288221
26,0.313349,-0.122946,-0.288221
27,0.313349,-0.122946,-0.288221
28,0.313349,-0.122946,-0.288221
29,0.313349,-0.122946,-0.288221
30,0.330822,-0.12477,-0.306391
31,0.330822,-0.12477,-0.306391
32,0.330822,-0.12477,-0.306391
33,0.330822,-0.12477,-0.306391
34,0.355575,-0.151024,-0.321909
35,0.355575,-0.151024,-0.321909
36,0.355575,-0.151024,-0.321909
37,0.355575,-0.151024,-0.321909
38,0.355575,-0.151024,-0.321909
39,0.349216,-0.142631,-0.31876
40,0.367063,-0.122125,-0.346151
41,0.367063,-0.122125,-0.346151
42,0.371445,-0.131289,-0.347469
43,0.420087,-0.143783,-0.394715
44,0.420087,-0.143783,-0.394715
45,0.443856,-0.126035,-0.425586
46,0.443856,-0.126035,-0.425586
47,0.456781,-0.119398,-0.4409
48,0.456781,-0.119398,-0.4409
49,0.512269,-0.133281,-0.494626
50,0.512269,-0.133281,-0.494626
51,0.512269,-0.133281,-0.494626
52,0.501879,-0.140698,-0.481754
53,0.501879,-0.140698,-0.481754
54,0.54187,-0.179614,-0.511236
55,0.54187,-0.179614,-0.511236
56,0.54187,-0.179614,-0.511236
57,0.54187,-0.179614,-0.511236
58,0.54187,-0.179614,-0.511236
59,0.611082,-0.18988,-0.580832
60,0.638539,-0.162385,-0.617546
61,0.643351,-0.15426,-0.624584
62,0.643351,-0.15426,-0.624584
63,0.643351,-0.15426,-0.624584
64,0.643351,-0.15426,-0.624584
65,0.643351,-0.15426,-0.624584
66,0.643351,-0.15426,-0.624584
67,0.643351,-0.15426,-0.624584
68,0.641287,-0.124227,-0.62914
69,0.641287,-0.124227,-0.62914
70,0.641287,-0.124227,-0.62914
71,0.641287,-0.124227,-0.62914
72,0.641287,-0.124227,-0.62914
73,0.649798,-0.0991708,-0.642186
74,0.649798,-0.0991708,-0.642186
