MDTU,link
1,0.674223
2,0.656581
3,0.656581
4,0.656581
5,0.656581
6,0.656581
7,0.656046
8,0.659547
9,0.659547
10,0.662784
11,0.663297
12,0.663297
13,0.663297
14,0.663297
15,0.665386
16,0.665386
17,0.665386
18,0.665386
19,0.665386
20,0.665386
21,0.666593
22,0.666593
23,0.666965
24,0.666965
25,0.670023
26,0.670023
27,0.670023
28,0.670023
29,0.670023
30,0.67098
31,0.67098
32,0.67098
33,0.67098
34,0.674255
35,0.674255
36,0.674255
37,0.674255
38,0.674255
39,0.673716
40,0.67895
41,0.67895
42,0.679217
43,0.683782
44,0.683782
45,0.686871
46,0.686871
47,0.690311
48,0.690311
49,0.693697
50,0.693697
51,0.693697
52,0.69415
53,0.69415
54,0.695046
55,0.695046
56,0.695046
57,0.695046
58,0.695046
59,0.70213
60,0.707281
61,0.705561
62,0.705561
63,0.705561
64,0.705561
65,0.705561
66,0.705561
67,0.705561
68,0.706998
69,0.706998
70,0.706998
71,0.706998
72,0.706998
73,0.712745
74,0.712745
75,0.712745
76,0.712745
77,0.712745
78,0.712745
79,0.712745
80,0.712745
81,0.712745
82,0.718202
83,0.721704
84,0.723337
85,0.723958
86,0.723958
87,0.723958
88,0.723958
89,0.723958
90,0.723958
91,0.723958
92,0.728317
93,0.730162
94,0.733434
95,0.733434
96,0.732524
97,0.732524
98,0.732524
99,0.732524
100,0.732524
101,0.732524
102,0.732524
103,0.732524
104,0.732524
105,0.732524
106,0.732524
107,0.738253
108,0.738253
109,0.738253
110,0.739887
111,0.739887
112,0.739887
113,0.739887
114,0.739887
115,0.739887
116,0.739887
117,0.739887
118,0.739887
119,0.744969
120,0.744372
121,0.744372
122,0.744372
123,0.748001
124,0.748001
125,0.749079
126,0.748679
127,0.751237
128,0.751237
129,0.753428
130,0.753428
131,0.753208
132,0.755459
133,0.763275
134,0.763275
135,0.764223
136,0.766715
137,0.766715
138,0.766715
139,0.766715
140,0.763215
141,0.763215
142,0.763215
143,0.764463
144,0.764463
145,0.764005
146,0.764659
147,0.763535
148,0.763535
149,0.763535
150,0.763535
151,0.763535
152,0.763535
153,0.763535
154,0.763535
155,0.763878
156,0.763878
157,0.763878
158,0.771633
159,0.771633
160,0.771633
161,0.77043
162,0.777155
163,0.777155
164,0.778247
165,0.778247
166,0.778247
167,0.778247
168,0.778247
169,0.78247
170,0.784392
171,0.784392
172,0.788542
173,0.788542
174,0.788542
175,0.786022
176,0.787287
177,0.7922
178,0.7922
179,0.7922
180,0.791385
181,0.791385
182,0.791385
183,0.791385
184,0.791755
185,0.788229
186,0.788229
187,0.788047
188,0.788047
189,0.788047
190,0.788047
191,0.788047
192,0.788047
193,0.79546
194,0.79546
195,0.79546
196,0.79546
197,0.796344
198,0.798927
199,0.802726
200,0.802726
201,0.802726
202,0.799193
203,0.803109
204,0.807361
205,0.807361
206,0.80768
207,0.80768
208,0.804899
209,0.804899
210,0.810751
211,0.810214
212,0.810214
213,0.810214
214,0.810214
215,0.810214
216,0.810214
217,0.810214
218,0.810214
219,0.815364
220,0.815364
221,0.818535
222,0.820255
223,0.820118
224,0.821242
225,0.821242
226,0.822857
227,0.820716
228,0.820716
229,0.827247
230,0.828442
231,0.830928
232,0.835346
233,0.833989
234,0.837712
235,0.839335
236,0.839335
