MDTU,plaq,Re(det),Im(det),link
1,1.53825,0.000424017,0.000139836,0.0564182
2,1.45825,0.000274673,9.20292e-05,0.0552039
3,1.45825,0.000274673,9.20292e-05,0.0552039
4,1.45825,0.000274673,9.20292e-05,0.0552039
5,1.45825,0.000274673,9.20292e-05,0.0552039
6,1.45825,0.000274673,9.20292e-05,0.0552039
7,1.45548,0.000281703,9.50515e-05,0.0587391
8,1.47189,0.000310417,0.000104764,0.0605266
9,1.47189,0.000310417,0.000104764,0.0605266
10,1.48826,0.000342299,0.000114012,0.0591214
11,1.49381,0.000352076,0.000117431,0.0605255
12,1.49381,0.000352076,0.000117431,0.0605255
13,1.49381,0.000352076,0.000117431,0.0605255
14,1.49381,0.000352076,0.000117431,0.0605255
15,1.50323,0.000393414,0.00013025,0.0679057
16,1.50323,0.000393414,0.00013025,0.0679057
17,1.50323,0.000393414,0.00013025,0.0679057
18,1.50323,0.000393414,0.00013025,0.0679057
19,1.50323,0.000393414,0.00013025,0.0679057
20,1.50323,0.000393414,0.00013025,0.0679057
21,1.51065,0.00043935,0.000141529,0.0736788
22,1.51065,0.00043935,0.000141529,0.0736788
23,1.51199,0.000431836,0.000138178,0.0746055
24,1.51199,0.000431836,0.000138178,0.0746055
25,1.52578,0.000478686,0.000155716,0.0837804
26,1.52578,0.000478686,0.000155716,0.0837804
27,1.52578,0.000478686,0.000155716,0.0837804
28,1.52578,0.000478686,0.000155716,0.0837804
29,1.52578,0.000478686,0.000155716,0.0837804
30,1.53212,0.000523639,0.000166845,0.0940445
31,1.53212,0.000523639,0.000166845,0.0940445
32,1.53212,0.000523639,0.000166845,0.0940445
33,1.53212,0.000523639,0.000166845,0.0940445
34,1.54799,0.000577302,0.000185976,0.098594
35,1.54799,0.000577302,0.000185976,0.098594
36,1.54799,0.000577302,0.000185976,0.098594
37,1.54799,0.000577302,0.000185976,0.098594
38,1.54799,0.000577302,0.000185976,0.098594
39,1.5455,0.000607344,0.00018807,0.0986882
40,1.57131,0.000673661,0.000206789,0.0999261
41,1.57131,0.000673661,0.000206789,0.0999261
42,1.57305,0.00068275,0.000214579,0.102059
43,1.59401,0.000801146,0.000245642,0.112318
44,1.59401,0.000801146,0.000245642,0.112318
45,1.61033,0.000901985,0.00029086,0.118642
46,1.61033,0.000901985,0.00029086,0.118642
47,1.62966,0.00101228,0.000310785,0.123124
48,1.62966,0.00101228,0.000310785,0.123124
49,1.64589,0.00110604,0.000341336,0.132486
50,1.64589,0.00110604,0.000341336,0.132486
51,1.64589,0.00110604,0.000341336,0.132486
52,1.6497,0.0011337,0.000340091,0.13263
53,1.6497,0.0011337,0.000340091,0.13263
54,1.65194,0.00120683,0.000364875,0.142396
55,1.65194,0.00120683,0.000364875,0.142396
56,1.65194,0.00120683,0.000364875,0.142396
57,1.65194,0.00120683,0.000364875,0.142396
58,1.65194,0.00120683,0.000364875,0.142396
59,1.68966,0.00143892,0.000436953,0.153225
60,1.71401,0.00166333,0.000507136,0.156987
61,1.7082,0.00160264,0.000492737,0.158027
62,1.7082,0.00160264,0.000492737,0.158027
63,1.7082,0.00160264,0.000492737,0.158027
64,1.7082,0.00160264,0.000492737,0.158027
65,1.7082,0.00160264,0.000492737,0.158027
66,1.7082,0.00160264,0.000492737,0.158027
67,1.7082,0.00160264,0.000492737,0.158027
68,1.71381,0.00170182,0.000503994,0.160513
69,1.71381,0.00170182,0.000503994,0.160513
70,1.71381,0.00170182,0.000503994,0.160513
71,1.71381,0.00170182,0.000503994,0.160513
72,1.71381,0.00170182,0.000503994,0.160513
73,1.74209,0.00188334,0.000547625,0.157081
74,1.74209,0.00188334,0.000547625,0.157081
75,1.74209,0.00188334,0.000547625,0.157081
76,1.74209,0.00188334,0.000547625,0.157081
77,1.74209,0.00188334,0.000547625,0.157081
78,1.74209,0.00188334,0.000547625,0.157081
79,1.74209,0.00188334,0.000547625,0.157081
80,1.74209,0.00188334,0.000547625,0.157081
81,1.74209,0.00188334,0.000547625,0.157081
82,1.77047,0.00217734,0.000649432,0.1623
83,1.78962,0.00240924,0.000709316,0.165808
84,1.79779,0.00259758,0.000764001,0.168709
85,1.79843,0.00266238,0.000755371,0.170819
86,1.79843,0.00266238,0.000755371,0.170819
87,1.79843,0.00266238,0.000755371,0.170819
88,1.79843,0.00266238,0.000755371,0.170819
89,1.79843,0.00266238,0.000755371,0.170819
90,1.79843,0.00266238,0.000755371,0.170819
91,1.79843,0.00266238,0.000755371,0.170819
92,1.82353,0.0029047,0.000859987,0.170873
93,1.83354,0.00315895,0.000904855,0.172437
94,1.8518,0.00331606,0.000950778,0.177255
95,1.8518,0.00331606,0.000950778,0.177255
96,1.84703,0.00332273,0.000994933,0.182075
97,1.84703,0.00332273,0.000994933,0.182075
98,1.84703,0.00332273,0.000994933,0.182075
99,1.84703,0.00332273,0.000994933,0.182075
100,1.84703,0.00332273,0.000994933,0.182075
101,1.84703,0.00332273,0.000994933,0.182075
102,1.84703,0.00332273,0.000994933,0.182075
103,1.84703,0.00332273,0.000994933,0.182075
104,1.84703,0.00332273,0.000994933,0.182075
105,1.84703,0.00332273,0.000994933,0.182075
106,1.84703,0.00332273,0.000994933,0.182075
107,1.87694,0.00384845,0.00107677,0.181387
