ReTr(L),ImTr(L)
-0.300859,-0.671829
-0.294662,-0.689274
-0.294662,-0.689274
-0.294662,-0.689274
-0.294662,-0.689274
-0.294662,-0.689274
-0.314275,-0.684691
-0.325781,-0.687164
-0.325781,-0.687164
-0.334356,-0.682516
-0.339405,-0.670863
-0.339405,-0.670863
-0.339405,-0.670863
-0.339405,-0.670863
-0.350314,-0.679119
-0.350314,-0.679119
-0.350314,-0.679119
-0.350314,-0.679119
-0.350314,-0.679119
-0.350314,-0.679119
-0.313544,-0.697664
-0.313544,-0.697664
-0.306511,-0.708272
-0.306511,-0.708272
-0.308078,-0.71521
-0.308078,-0.71521
-0.308078,-0.71521
-0.308078,-0.71521
-0.308078,-0.71521
-0.294799,-0.709536
-0.294799,-0.709536
-0.294799,-0.709536
-0.294799,-0.709536
-0.328766,-0.703746
-0.328766,-0.703746
-0.328766,-0.703746
-0.328766,-0.703746
-0.328766,-0.703746
-0.326147,-0.698128
-0.264171,-0.730465
-0.264171,-0.730465
-0.261569,-0.7203
-0.273801,-0.741241
-0.273801,-0.741241
-0.228869,-0.755432
-0.228869,-0.755432
-0.197458,-0.761953
-0.197458,-0.761953
-0.194111,-0.771635
-0.194111,-0.771635
-0.194111,-0.771635
-0.236635,-0.754144
-0.236635,-0.754144
-0.24927,-0.761234
-0.24927,-0.761234
-0.24927,-0.761234
-0.24927,-0.761234
-0.24927,-0.761234
-0.245388,-0.765216
-0.190942,-0.784419
-0.189103,-0.783184
-0.189103,-0.783184
-0.189103,-0.783184
-0.189103,-0.783184
-0.189103,-0.783184
-0.189103,-0.783184
-0.189103,-0.783184
-0.140224,-0.782702
-0.140224,-0.782702
-0.140224,-0.782702
-0.140224,-0.782702
-0.140224,-0.782702
-0.112679,-0.798741
-0.112679,-0.798741
-0.112679,-0.798741
-0.112679,-0.798741
-0.112679,-0.798741
-0.112679,-0.798741
-0.112679,-0.798741
-0.112679,-0.798741
-0.112679,-0.798741
-0.0851775,-0.807284
-0.109646,-0.80239
-0.0598191,-0.807415
-0.095945,-0.808226
-0.095945,-0.808226
-0.095945,-0.808226
-0.095945,-0.808226
-0.095945,-0.808226
-0.095945,-0.808226
-0.095945,-0.808226
-0.0456536,-0.820489
-0.050208,-0.809048
-0.00247985,-0.815758
-0.00247985,-0.815758
0.0232394,-0.818013
0.0232394,-0.818013
0.0232394,-0.818013
0.0232394,-0.818013
0.0232394,-0.818013
0.0232394,-0.818013
0.0232394,-0.818013
0.0232394,-0.818013
0.0232394,-0.818013
0.0232394,-0.818013
0.0232394,-0.818013
0.032983,-0.819828
0.032983,-0.819828
0.032983,-0.819828
0.079868,-0.80969
0.079868,-0.80969
0.079868,-0.80969
0.079868,-0.80969
0.079868,-0.80969
0.079868,-0.80969
0.079868,-0.80969
0.079868,-0.80969
0.079868,-0.80969
0.0667678,-0.817776
0.015666,-0.822474
0.015666,-0.822474
0.015666,-0.822474
0.0143974,-0.824309
0.0143974,-0.824309
-0.0502655,-0.816746
-0.074404,-0.818896
-0.0725656,-0.826941
-0.0725656,-0.826941
-0.07317,-0.819635
-0.07317,-0.819635
-0.0855178,-0.823758
-0.134104,-0.820355
-0.116237,-0.820589
-0.116237,-0.820589
-0.0354644,-0.833891
-0.0679664,-0.83059
-0.0679664,-0.83059
-0.0679664,-0.83059
-0.0679664,-0.83059
-0.0858437,-0.824805
-0.0858437,-0.824805
-0.0858437,-0.824805
-0.067447,-0.828526
-0.067447,-0.828526
-0.067964,-0.831209
-0.11006,-0.825305
-0.125849,-0.821546
-0.125849,-0.821546
-0.125849,-0.821546
-0.125849,-0.821546
-0.125849,-0.821546
-0.125849,-0.821546
-0.125849,-0.821546
-0.125849,-0.821546
-0.134901,-0.826105
-0.134901,-0.826105
-0.134901,-0.826105
-0.164911,-0.820905
-0.164911,-0.820905
-0.164911,-0.820905
-0.230697,-0.802839
-0.267126,-0.801254
-0.267126,-0.801254
-0.228823,-0.812172
-0.228823,-0.812172
-0.228823,-0.812172
-0.228823,-0.812172
-0.228823,-0.812172
-0.256703,-0.803545
-0.2903,-0.779814
-0.2903,-0.779814
-0.285815,-0.78869
-0.285815,-0.78869
-0.285815,-0.78869
-0.261525,-0.801177
-0.239228,-0.810144
-0.250872,-0.808826
-0.250872,-0.808826
-0.250872,-0.808826
-0.280021,-0.789793
-0.280021,-0.789793
-0.280021,-0.789793
-0.280021,-0.789793
-0.289181,-0.790645
-0.296476,-0.78937
-0.296476,-0.78937
-0.310003,-0.777804
-0.310003,-0.777804
-0.310003,-0.777804
-0.310003,-0.777804
-0.310003,-0.777804
-0.310003,-0.777804
-0.316054,-0.786426
-0.316054,-0.786426
-0.316054,-0.786426
-0.316054,-0.786426
-0.279964,-0.807129
-0.281906,-0.794451
-0.228131,-0.820666
-0.228131,-0.820666
-0.228131,-0.820666
-0.222739,-0.813013
-0.140855,-0.834325
-0.239405,-0.806686
-0.239405,-0.806686
-0.243757,-0.816816
-0.243757,-0.816816
-0.282988,-0.799135
-0.282988,-0.799135
-0.278068,-0.797985
-0.257373,-0.805569
-0.257373,-0.805569
-0.257373,-0.805569
-0.257373,-0.805569
-0.257373,-0.805569
-0.257373,-0.805569
-0.257373,-0.805569
-0.257373,-0.805569
-0.240355,-0.816654
-0.240355,-0.816654
-0.272796,-0.804639
-0.249276,-0.81653
-0.241737,-0.821345
-0.255663,-0.806412
-0.255663,-0.806412
-0.220485,-0.820929
-0.231316,-0.822688
-0.231316,-0.822688
-0.233159,-0.81797
-0.230016,-0.826858
-0.227501,-0.820365
-0.201435,-0.83024
-0.190381,-0.838856
-0.193056,-0.841255
-0.162768,-0.83701
-0.162768,-0.83701
-0.208579,-0.832538
-0.253339,-0.816087
-0.253339,-0.816087
-0.253339,-0.816087
-0.253339,-0.816087
-0.25061,-0.818802
-0.215394,-0.825693
-0.215394,-0.825693
-0.215394,-0.825693
-0.215394,-0.825693
-0.215394,-0.825693
-0.22959,-0.83047
-0.244579,-0.823976
-0.274476,-0.81953
-0.274476,-0.81953
-0.274476,-0.81953
-0.274476,-0.81953
-0.274476,-0.81953
-0.265116,-0.810588
-0.237321,-0.826215
-0.188105,-0.842372
-0.182888,-0.835251
-0.182389,-0.840694
-0.182389,-0.840694
-0.182389,-0.840694
-0.18873,-0.846982
-0.134454,-0.857095
-0.134454,-0.857095
-0.136545,-0.852176
-0.136545,-0.852176
-0.136545,-0.852176
-0.12368,-0.852405
-0.12368,-0.852405
-0.127862,-0.850475
-0.143193,-0.84794
-0.172678,-0.847175
-0.178676,-0.840691
-0.15832,-0.853777
-0.159961,-0.853078
-0.159961,-0.853078
-0.181062,-0.849572
-0.169789,-0.859936
-0.219608,-0.846104
-0.245023,-0.838956
-0.299181,-0.818002
-0.299181,-0.818002
-0.299181,-0.818002
-0.262955,-0.83077
-0.253138,-0.837469
-0.207538,-0.849075
-0.238349,-0.84297
-0.238349,-0.84297
-0.220871,-0.844141
-0.220871,-0.844141
-0.294897,-0.821211
-0.294897,-0.821211
-0.294897,-0.821211
-0.294897,-0.821211
-0.307371,-0.818105
-0.323479,-0.804967
-0.327449,-0.809815
-0.290722,-0.823229
-0.290722,-0.823229
-0.342429,-0.808639
-0.324249,-0.803531
-0.325504,-0.809835
-0.325504,-0.809835
-0.30322,-0.820348
-0.30322,-0.820348
-0.332264,-0.805635
-0.335745,-0.813075
-0.335745,-0.813075
-0.245436,-0.841468
-0.245436,-0.841468
-0.216151,-0.84769
-0.216151,-0.84769
-0.205428,-0.85284
-0.21912,-0.844705
-0.217199,-0.84421
-0.217199,-0.84421
-0.217199,-0.84421
-0.254422,-0.846903
-0.268156,-0.83404
-0.264025,-0.84122
-0.279261,-0.83171
-0.295101,-0.829089
-0.31018,-0.828285
-0.319217,-0.826609
-0.295034,-0.829732
-0.295034,-0.829732
-0.295034,-0.829732
-0.265223,-0.841509
-0.237061,-0.84449
-0.218457,-0.850025
-0.223284,-0.842936
-0.223284,-0.842936
-0.203208,-0.859561
-0.178998,-0.858431
-0.178998,-0.858431
-0.178998,-0.858431
-0.178998,-0.858431
-0.178998,-0.858431
-0.187834,-0.85878
-0.195965,-0.867324
-0.193129,-0.861861
-0.216617,-0.846339
-0.155254,-0.85928
-0.116611,-0.870672
-0.168876,-0.871103
-0.168876,-0.871103
-0.152589,-0.875845
-0.149096,-0.874839
-0.173093,-0.869194
-0.249546,-0.852978
-0.249546,-0.852978
-0.249546,-0.852978
-0.248566,-0.849385
-0.248566,-0.849385
-0.252654,-0.846216
-0.247065,-0.853167
-0.225621,-0.86077
-0.237791,-0.85056
-0.236207,-0.852564
-0.24855,-0.844727
-0.194658,-0.860792
-0.210715,-0.856536
-0.145619,-0.879196
-0.144855,-0.867616
-0.160002,-0.864877
-0.160002,-0.864877
-0.179715,-0.862839
-0.16741,-0.865518
-0.16741,-0.865518
-0.16741,-0.865518
-0.232038,-0.846923
-0.205879,-0.850803
-0.26557,-0.839314
-0.26557,-0.839314
-0.289407,-0.838782
-0.282499,-0.837803
-0.324629,-0.828976
-0.288882,-0.832574
-0.290237,-0.82788
-0.293332,-0.835781
-0.340924,-0.813823
-0.390006,-0.794637
-0.390006,-0.794637
-0.37591,-0.803586
-0.364843,-0.79817
-0.364843,-0.79817
-0.364843,-0.79817
-0.408254,-0.787581
-0.404009,-0.787852
-0.37083,-0.801292
-0.388634,-0.796473
-0.388634,-0.796473
-0.390178,-0.798138
-0.322167,-0.825691
-0.352974,-0.814139
-0.321771,-0.82027
-0.282486,-0.837934
-0.237162,-0.852804
-0.26881,-0.844949
-0.26881,-0.844949
-0.217974,-0.863849
-0.19994,-0.872636
-0.19994,-0.872636
-0.19994,-0.872636
-0.193179,-0.871219
-0.193179,-0.871219
-0.128546,-0.872685
-0.128546,-0.872685
-0.155375,-0.872483
-0.155375,-0.872483
-0.175054,-0.874619
-0.13696,-0.879983
-0.14803,-0.877918
-0.168974,-0.869679
-0.168974,-0.869679
-0.168974,-0.869679
-0.160699,-0.867278
-0.123953,-0.881236
-0.10873,-0.877721
-0.0807886,-0.877684
-0.0920831,-0.883868
-0.0304768,-0.886813
-0.0548986,-0.875149
0.00162996,-0.88689
0.0263456,-0.880099
0.0766358,-0.876141
0.0652423,-0.880509
0.00380724,-0.875652
0.0461635,-0.8793
0.0726525,-0.879097
0.103399,-0.882634
0.0997175,-0.877735
0.0434236,-0.88856
0.0226049,-0.889722
0.025333,-0.881426
0.025333,-0.881426
0.025333,-0.881426
0.0580615,-0.878907
0.0207358,-0.88342
0.0207358,-0.88342
0.0207358,-0.88342
0.0207358,-0.88342
0.0379234,-0.885312
0.0379234,-0.885312
0.00956025,-0.883494
0.00956025,-0.883494
0.0270166,-0.882826
0.00989659,-0.886326
-0.058669,-0.882566
-0.096465,-0.876125
-0.096465,-0.876125
-0.096465,-0.876125
-0.096465,-0.876125
-0.0949384,-0.876359
-0.0953296,-0.88484
-0.0465125,-0.880345
-0.14633,-0.883786
-0.143589,-0.876774
-0.178468,-0.870294
-0.178468,-0.870294
-0.141809,-0.870032
-0.141809,-0.870032
-0.0971323,-0.885651
-0.0650167,-0.875894
-0.0650167,-0.875894
-0.0805315,-0.885466
-0.0831109,-0.882602
-0.0593881,-0.881801
-0.11823,-0.874753
-0.104396,-0.869994
-0.130621,-0.875834
-0.130621,-0.875834
-0.132332,-0.87413
-0.132332,-0.87413
-0.157598,-0.867361
-0.149237,-0.868651
-0.135571,-0.876215
-0.158106,-0.869487
-0.154046,-0.875895
-0.154046,-0.875895
-0.204151,-0.858154
-0.220067,-0.844274
-0.254447,-0.847788
-0.310924,-0.818541
-0.303961,-0.826048
-0.319549,-0.821204
-0.360976,-0.80453
-0.388335,-0.809071
-0.388335,-0.809071
-0.388335,-0.809071
-0.388335,-0.809071
-0.379375,-0.807647
-0.291506,-0.833357
-0.302438,-0.834427
-0.302438,-0.834427
-0.34808,-0.815242
-0.33305,-0.816034
-0.33305,-0.816034
-0.312883,-0.826345
-0.356239,-0.80845
-0.343381,-0.815102
-0.343381,-0.815102
-0.28101,-0.843119
-0.215537,-0.862267
-0.215537,-0.862267
-0.203368,-0.85828
-0.168655,-0.860803
-0.196564,-0.868119
-0.239448,-0.846159
-0.208386,-0.851182
-0.183104,-0.866833
-0.183104,-0.866833
-0.183104,-0.866833
-0.20161,-0.866804
-0.244745,-0.846154
-0.231799,-0.85527
-0.231799,-0.85527
-0.217024,-0.866167
-0.1653,-0.868946
-0.200382,-0.869636
-0.241891,-0.849684
-0.241891,-0.849684
-0.241891,-0.849684
-0.241891,-0.849684
-0.241891,-0.849684
-0.209595,-0.857692
-0.149331,-0.872189
-0.169027,-0.879766
-0.169027,-0.879766
-0.169027,-0.879766
-0.134073,-0.872838
-0.134073,-0.872838
-0.0827351,-0.876935
-0.0652781,-0.879494
-0.0769444,-0.889819
-0.0330573,-0.889134
-0.0426933,-0.890748
0.00435413,-0.892234
0.00435413,-0.892234
0.0451799,-0.893555
0.0451799,-0.893555
0.0451799,-0.893555
0.0514444,-0.8868
0.0871936,-0.891934
0.123479,-0.882071
0.0911678,-0.878602
0.0605337,-0.892181
0.0970824,-0.87711
0.0970824,-0.87711
0.0970824,-0.87711
0.105592,-0.881055
0.0924069,-0.88268
0.0924069,-0.88268
0.08878,-0.891238
0.11198,-0.885895
0.11198,-0.885895
0.147605,-0.87284
0.147605,-0.87284
0.155502,-0.874065
0.12641,-0.877156
0.0592434,-0.887212
0.0383575,-0.883755
0.0383575,-0.883755
0.0383575,-0.883755
0.0540537,-0.887476
-0.000764185,-0.883053
0.00140343,-0.88568
0.00140343,-0.88568
-0.0296335,-0.894615
-0.0135707,-0.890445
-0.00841224,-0.881029
-0.00841224,-0.881029
-0.00841224,-0.881029
-0.0196556,-0.878665
-0.0434172,-0.89141
-0.0434172,-0.89141
-0.0599712,-0.89026
-0.0599712,-0.89026
-0.0353388,-0.890439
-0.0536325,-0.886235
-0.0536325,-0.886235
-0.0536325,-0.886235
-0.0261316,-0.883173
-0.0176801,-0.880601
-0.0176801,-0.880601
0.0458894,-0.888382
0.0458894,-0.888382
0.0458894,-0.888382
0.0458894,-0.888382
0.0458894,-0.888382
0.0378664,-0.8899
0.0663727,-0.883305
0.0610113,-0.887675
0.0610113,-0.887675
0.0819824,-0.884056
0.0922746,-0.883241
0.11808,-0.878827
0.131747,-0.879924
0.122821,-0.875023
0.108545,-0.879124
0.108545,-0.879124
0.108545,-0.879124
0.108545,-0.879124
0.108545,-0.879124
0.139801,-0.881613
0.181345,-0.870962
0.18575,-0.860239
0.170201,-0.865864
0.21119,-0.862128
0.196404,-0.864637
0.205143,-0.8665
0.162354,-0.868219
0.162354,-0.868219
0.162354,-0.868219
0.170645,-0.859269
0.170645,-0.859269
0.165999,-0.866474
0.109831,-0.873023
0.108942,-0.877537
0.124134,-0.872184
0.124134,-0.872184
0.124685,-0.87022
0.14954,-0.879694
0.0897554,-0.875269
0.0897554,-0.875269
0.0897554,-0.875269
0.0897554,-0.875269
0.0389471,-0.876406
0.0389471,-0.876406
0.0544395,-0.88336
0.00902014,-0.8867
0.0658296,-0.88623
0.054893,-0.880842
0.0411896,-0.880354
0.0363679,-0.877784
-0.0514136,-0.871644
-0.048622,-0.887053
-0.0365772,-0.883546
-0.074032,-0.880876
-0.074032,-0.880876
-0.0908264,-0.880918
-0.119094,-0.880876
-0.118701,-0.872534
-0.118701,-0.872534
-0.118701,-0.872534
-0.129043,-0.87146
-0.155009,-0.859174
-0.10404,-0.878809
-0.100291,-0.871335
-0.105914,-0.873186
-0.0406201,-0.87913
-0.0406201,-0.87913
-0.0406201,-0.87913
-0.0679275,-0.879594
-0.130081,-0.868635
-0.176691,-0.864841
-0.217285,-0.854237
-0.217285,-0.854237
-0.19354,-0.865648
-0.238621,-0.846146
-0.216369,-0.851849
-0.216369,-0.851849
-0.216369,-0.851849
-0.234051,-0.844556
-0.234051,-0.844556
-0.234051,-0.844556
-0.234051,-0.844556
-0.244356,-0.841186
-0.298069,-0.828856
-0.298069,-0.828856
-0.298069,-0.828856
-0.297976,-0.833924
-0.297976,-0.833924
-0.235859,-0.847994
-0.248795,-0.842794
-0.232808,-0.852115
-0.232808,-0.852115
-0.233136,-0.8527
-0.278832,-0.836348
-0.278832,-0.836348
-0.317198,-0.825507
-0.339807,-0.816926
-0.289311,-0.829635
-0.261443,-0.837326
-0.24803,-0.858474
-0.249062,-0.855114
-0.251699,-0.854378
-0.276891,-0.84308
-0.276891,-0.84308
-0.231274,-0.846011
-0.243439,-0.848785
-0.248924,-0.84547
-0.225279,-0.846279
-0.225279,-0.846279
-0.225279,-0.846279
-0.225279,-0.846279
-0.216996,-0.843437
-0.217725,-0.845751
-0.217725,-0.845751
-0.234351,-0.84136
-0.200741,-0.857976
-0.148842,-0.864513
-0.103507,-0.876255
-0.0929047,-0.869514
-0.0730052,-0.874144
-0.0730052,-0.874144
-0.0133304,-0.878346
0.0450594,-0.871425
0.0450594,-0.871425
0.0014289,-0.885977
0.0014289,-0.885977
0.0265649,-0.880872
-0.00225854,-0.887134
-0.0065327,-0.871066
0.0352335,-0.886634
0.0181295,-0.875515
0.0628617,-0.873045
0.0762305,-0.883571
0.0981719,-0.875437
0.0981719,-0.875437
0.045125,-0.883375
0.045125,-0.883375
0.0887203,-0.8738
0.0901462,-0.87276
0.0901462,-0.87276
0.0753144,-0.873336
0.0535733,-0.883486
-0.0432558,-0.883439
-0.0173301,-0.875531
-0.0261804,-0.878369
-0.0181175,-0.881091
0.000790207,-0.881252
0.000790207,-0.881252
0.000790207,-0.881252
0.000790207,-0.881252
-0.0838276,-0.877238
-0.0838276,-0.877238
-0.0817629,-0.877409
-0.0376327,-0.892871
-0.0355212,-0.884883
-0.0565599,-0.883505
-0.0924836,-0.884081
-0.102235,-0.880753
-0.103937,-0.884188
-0.11948,-0.88118
-0.11948,-0.88118
-0.170651,-0.869812
-0.136244,-0.881505
-0.20981,-0.868062
-0.169051,-0.86749
-0.169051,-0.86749
-0.169051,-0.86749
-0.169051,-0.86749
-0.153652,-0.878076
-0.159415,-0.878119
-0.169349,-0.875826
-0.12145,-0.874123
-0.103732,-0.882337
-0.0423422,-0.882681
-0.0423422,-0.882681
-0.0480836,-0.882465
-0.0956045,-0.868236
-0.0956045,-0.868236
-0.102851,-0.877786
-0.102851,-0.877786
-0.096257,-0.8837
-0.0973428,-0.886856
-0.0973428,-0.886856
-0.10556,-0.879546
-0.0477729,-0.885314
-0.133361,-0.882475
-0.116083,-0.872348
-0.140554,-0.873739
-0.171909,-0.869847
-0.171909,-0.869847
-0.24987,-0.851329
-0.2489,-0.85157
-0.225929,-0.860601
-0.225929,-0.860601
-0.296492,-0.838454
-0.308864,-0.824453
-0.381194,-0.801344
-0.381194,-0.801344
-0.381194,-0.801344
-0.320232,-0.829965
-0.262546,-0.849145
-0.262546,-0.849145
-0.284448,-0.838814
-0.284448,-0.838814
-0.292549,-0.84476
-0.326788,-0.821911
-0.36225,-0.814331
-0.455599,-0.774232
-0.518933,-0.726962
-0.557495,-0.691492
-0.546567,-0.69001
-0.48437,-0.744838
-0.479482,-0.744154
-0.479482,-0.744154
-0.470645,-0.748601
-0.470645,-0.748601
-0.470645,-0.748601
-0.451925,-0.759243
-0.451925,-0.759243
-0.467405,-0.751677
-0.432773,-0.786672
-0.43249,-0.779593
-0.43249,-0.779593
-0.442874,-0.775601
-0.442874,-0.775601
-0.480722,-0.760361
-0.480722,-0.760361
-0.442184,-0.77233
-0.404434,-0.794761
-0.414716,-0.780529
-0.444016,-0.765713
-0.446173,-0.770698
-0.450281,-0.756816
-0.450281,-0.756816
-0.4486,-0.767519
-0.481096,-0.749535
-0.483149,-0.737574
-0.527796,-0.716369
-0.590879,-0.669972
-0.590879,-0.669972
-0.591355,-0.661756
-0.639258,-0.629991
-0.663233,-0.5976
-0.63488,-0.630138
-0.67869,-0.575005
-0.67869,-0.575005
-0.661157,-0.600554
-0.677484,-0.586573
-0.677484,-0.586573
-0.663887,-0.600101
-0.680821,-0.571405
-0.67882,-0.581329
-0.670491,-0.573762
-0.706576,-0.534881
-0.656064,-0.596066
-0.656064,-0.596066
-0.673077,-0.572329
-0.661239,-0.587187
-0.663466,-0.590876
-0.64004,-0.625517
-0.64004,-0.625517
-0.64004,-0.625517
-0.64004,-0.625517
-0.649244,-0.601938
-0.60936,-0.635143
-0.60936,-0.635143
-0.60936,-0.635143
-0.60936,-0.635143
-0.603194,-0.644514
-0.603194,-0.644514
-0.619949,-0.643373
-0.632328,-0.622536
-0.632328,-0.622536
-0.607305,-0.631713
-0.607305,-0.631713
-0.621656,-0.632344
-0.621656,-0.632344
-0.638393,-0.609246
-0.624467,-0.623216
-0.601685,-0.64581
-0.580696,-0.677198
-0.596115,-0.653582
-0.623894,-0.626625
-0.6506,-0.59643
-0.670574,-0.580566
-0.686386,-0.558274
-0.66978,-0.58326
-0.616671,-0.640201
-0.613556,-0.624975
-0.590201,-0.664126
-0.556454,-0.68966
-0.53361,-0.703727
-0.51059,-0.716405
-0.51059,-0.716405
-0.474652,-0.745666
