ReTr(Ly),ImTr(Ly)
0.0493038,-0.150828
0.0138847,-0.117516
0.0138847,-0.117516
0.0138847,-0.117516
0.0138847,-0.117516
0.0138847,-0.117516
0.0416551,-0.101957
0.0482107,-0.122615
0.0482107,-0.122615
0.072285,-0.175173
0.0576481,-0.168991
0.0576481,-0.168991
0.0576481,-0.168991
0.0576481,-0.168991
0.0565936,-0.0735461
0.0565936,-0.0735461
0.0565936,-0.0735461
0.0565936,-0.0735461
0.0565936,-0.0735461
0.0565936,-0.0735461
0.0388545,-0.049683
0.0388545,-0.049683
0.0108699,0.0163365
0.0108699,0.0163365
0.0214271,-0.0613814
0.0214271,-0.0613814
0.0214271,-0.0613814
0.0214271,-0.0613814
0.0214271,-0.0613814
0.0795476,-0.0380289
0.0795476,-0.0380289
0.0795476,-0.0380289
0.0795476,-0.0380289
0.0146204,-0.024
0.0146204,-0.024
0.0146204,-0.024
0.0146204,-0.024
0.0146204,-0.024
0.061782,0.00370438
0.0405454,0.0145813
0.0405454,0.0145813
0.0564285,-0.00661211
0.0350954,-0.0197156
0.0350954,-0.0197156
0.0186365,-0.0184264
0.0186365,-0.0184264
-0.0510809,-0.0473261
-0.0510809,-0.0473261
-0.0400901,0.0305918
-0.0400901,0.0305918
-0.0400901,0.0305918
-0.0484664,0.0739314
-0.0484664,0.0739314
-0.0697437,0.0611367
-0.0697437,0.0611367
-0.0697437,0.0611367
-0.0697437,0.0611367
-0.0697437,0.0611367
-0.0555471,0.0399135
0.00227331,0.0552784
-0.0255924,0.0252601
-0.0255924,0.0252601
-0.0255924,0.0252601
-0.0255924,0.0252601
-0.0255924,0.0252601
-0.0255924,0.0252601
-0.0255924,0.0252601
-0.021916,0.0299579
-0.021916,0.0299579
-0.021916,0.0299579
-0.021916,0.0299579
-0.021916,0.0299579
-0.0642198,0.0196656
-0.0642198,0.0196656
-0.0642198,0.0196656
-0.0642198,0.0196656
-0.0642198,0.0196656
-0.0642198,0.0196656
-0.0642198,0.0196656
-0.0642198,0.0196656
-0.0642198,0.0196656
-0.0150221,0.0246876
-0.0447017,0.0370441
-0.044507,0.0311265
-0.0567371,0.0255655
-0.0567371,0.0255655
-0.0567371,0.0255655
-0.0567371,0.0255655
-0.0567371,0.0255655
-0.0567371,0.0255655
-0.0567371,0.0255655
-0.0400399,0.056456
-0.0461119,0.0199105
-0.0147455,0.0307168
-0.0147455,0.0307168
0.0133784,0.02846
0.0133784,0.02846
0.0133784,0.02846
0.0133784,0.02846
0.0133784,0.02846
0.0133784,0.02846
0.0133784,0.02846
0.0133784,0.02846
0.0133784,0.02846
0.0133784,0.02846
0.0133784,0.02846
0.044724,0.0283355
0.044724,0.0283355
0.044724,0.0283355
