MDTU,|Tr(L)|,ReTr(L),ImTr(L)
1,0.736118,-0.300859,-0.671829
2,0.749616,-0.294662,-0.689274
3,0.749616,-0.294662,-0.689274
4,0.749616,-0.294662,-0.689274
5,0.749616,-0.294662,-0.689274
6,0.749616,-0.294662,-0.689274
7,0.753373,-0.314275,-0.684691
8,0.760478,-0.325781,-0.687164
9,0.760478,-0.325781,-0.687164
10,0.760015,-0.334356,-0.682516
11,0.751833,-0.339405,-0.670863
12,0.751833,-0.339405,-0.670863
13,0.751833,-0.339405,-0.670863
14,0.751833,-0.339405,-0.670863
15,0.764148,-0.350314,-0.679119
16,0.764148,-0.350314,-0.679119
17,0.764148,-0.350314,-0.679119
18,0.764148,-0.350314,-0.679119
19,0.764148,-0.350314,-0.679119
20,0.764148,-0.350314,-0.679119
21,0.764882,-0.313544,-0.697664
22,0.764882,-0.313544,-0.697664
23,0.771751,-0.306511,-0.708272
24,0.771751,-0.306511,-0.708272
25,0.778741,-0.308078,-0.71521
26,0.778741,-0.308078,-0.71521
27,0.778741,-0.308078,-0.71521
28,0.778741,-0.308078,-0.71521
29,0.778741,-0.308078,-0.71521
30,0.768341,-0.294799,-0.709536
31,0.768341,-0.294799,-0.709536
32,0.768341,-0.294799,-0.709536
33,0.768341,-0.294799,-0.709536
34,0.776754,-0.328766,-0.703746
35,0.776754,-0.328766,-0.703746
36,0.776754,-0.328766,-0.703746
37,0.776754,-0.328766,-0.703746
38,0.776754,-0.328766,-0.703746
39,0.770554,-0.326147,-0.698128
40,0.776766,-0.264171,-0.730465
41,0.776766,-0.264171,-0.730465
42,0.766323,-0.261569,-0.7203
43,0.790193,-0.273801,-0.741241
44,0.790193,-0.273801,-0.741241
45,0.789341,-0.228869,-0.755432
46,0.789341,-0.228869,-0.755432
47,0.787122,-0.197458,-0.761953
48,0.787122,-0.197458,-0.761953
49,0.795676,-0.194111,-0.771635
50,0.795676,-0.194111,-0.771635
51,0.795676,-0.194111,-0.771635
52,0.790398,-0.236635,-0.754144
53,0.790398,-0.236635,-0.754144
54,0.801007,-0.24927,-0.761234
55,0.801007,-0.24927,-0.761234
56,0.801007,-0.24927,-0.761234
57,0.801007,-0.24927,-0.761234
58,0.801007,-0.24927,-0.761234
59,0.803599,-0.245388,-0.765216
60,0.807324,-0.190942,-0.784419
61,0.80569,-0.189103,-0.783184
62,0.80569,-0.189103,-0.783184
63,0.80569,-0.189103,-0.783184
64,0.80569,-0.189103,-0.783184
65,0.80569,-0.189103,-0.783184
66,0.80569,-0.189103,-0.783184
67,0.80569,-0.189103,-0.783184
68,0.795164,-0.140224,-0.782702
69,0.795164,-0.140224,-0.782702
70,0.795164,-0.140224,-0.782702
71,0.795164,-0.140224,-0.782702
72,0.795164,-0.140224,-0.782702
73,0.80665,-0.112679,-0.798741
74,0.80665,-0.112679,-0.798741
75,0.80665,-0.112679,-0.798741
76,0.80665,-0.112679,-0.798741
77,0.80665,-0.112679,-0.798741
78,0.80665,-0.112679,-0.798741
79,0.80665,-0.112679,-0.798741
80,0.80665,-0.112679,-0.798741
81,0.80665,-0.112679,-0.798741
82,0.811765,-0.0851775,-0.807284
83,0.809847,-0.109646,-0.80239
84,0.809628,-0.0598191,-0.807415
85,0.813901,-0.095945,-0.808226
86,0.813901,-0.095945,-0.808226
87,0.813901,-0.095945,-0.808226
88,0.813901,-0.095945,-0.808226
89,0.813901,-0.095945,-0.808226
90,0.813901,-0.095945,-0.808226
91,0.813901,-0.095945,-0.808226
92,0.821758,-0.0456536,-0.820489
93,0.810604,-0.050208,-0.809048
94,0.815761,-0.00247985,-0.815758
95,0.815761,-0.00247985,-0.815758
96,0.818343,0.0232394,-0.818013
97,0.818343,0.0232394,-0.818013
98,0.818343,0.0232394,-0.818013
99,0.818343,0.0232394,-0.818013
100,0.818343,0.0232394,-0.818013
101,0.818343,0.0232394,-0.818013
102,0.818343,0.0232394,-0.818013
103,0.818343,0.0232394,-0.818013
104,0.818343,0.0232394,-0.818013
105,0.818343,0.0232394,-0.818013
106,0.818343,0.0232394,-0.818013
107,0.820491,0.032983,-0.819828
108,0.820491,0.032983,-0.819828
109,0.820491,0.032983,-0.819828
110,0.81362,0.079868,-0.80969
111,0.81362,0.079868,-0.80969
112,0.81362,0.079868,-0.80969
113,0.81362,0.079868,-0.80969
114,0.81362,0.079868,-0.80969
115,0.81362,0.079868,-0.80969
116,0.81362,0.079868,-0.80969
117,0.81362,0.079868,-0.80969
118,0.81362,0.079868,-0.80969
119,0.820497,0.0667678,-0.817776
120,0.822623,0.015666,-0.822474
121,0.822623,0.015666,-0.822474
122,0.822623,0.015666,-0.822474
123,0.824434,0.0143974,-0.824309
124,0.824434,0.0143974,-0.824309
125,0.818292,-0.0502655,-0.816746
126,0.822269,-0.074404,-0.818896
127,0.830119,-0.0725656,-0.826941
128,0.830119,-0.0725656,-0.826941
129,0.822895,-0.07317,-0.819635
130,0.822895,-0.07317,-0.819635
131,0.828185,-0.0855178,-0.823758
132,0.831244,-0.134104,-0.820355
133,0.82878,-0.116237,-0.820589
134,0.82878,-0.116237,-0.820589
135,0.834645,-0.0354644,-0.833891
136,0.833366,-0.0679664,-0.83059
137,0.833366,-0.0679664,-0.83059
138,0.833366,-0.0679664,-0.83059
139,0.833366,-0.0679664,-0.83059
140,0.82926,-0.0858437,-0.824805
141,0.82926,-0.0858437,-0.824805
142,0.82926,-0.0858437,-0.824805
143,0.831267,-0.067447,-0.828526
144,0.831267,-0.067447,-0.828526
145,0.833983,-0.067964,-0.831209
146,0.832611,-0.11006,-0.825305
147,0.831129,-0.125849,-0.821546
148,0.831129,-0.125849,-0.821546
149,0.831129,-0.125849,-0.821546
150,0.831129,-0.125849,-0.821546
151,0.831129,-0.125849,-0.821546
152,0.831129,-0.125849,-0.821546
153,0.831129,-0.125849,-0.821546
154,0.831129,-0.125849,-0.821546
155,0.837047,-0.134901,-0.826105
156,0.837047,-0.134901,-0.826105
157,0.837047,-0.134901,-0.826105
158,0.837306,-0.164911,-0.820905
159,0.837306,-0.164911,-0.820905
160,0.837306,-0.164911,-0.820905
161,0.835327,-0.230697,-0.802839
162,0.844609,-0.267126,-0.801254
163,0.844609,-0.267126,-0.801254
164,0.843791,-0.228823,-0.812172
165,0.843791,-0.228823,-0.812172
166,0.843791,-0.228823,-0.812172
167,0.843791,-0.228823,-0.812172
168,0.843791,-0.228823,-0.812172
169,0.843552,-0.256703,-0.803545
170,0.832096,-0.2903,-0.779814
171,0.832096,-0.2903,-0.779814
172,0.838881,-0.285815,-0.78869
173,0.838881,-0.285815,-0.78869
174,0.838881,-0.285815,-0.78869
175,0.842782,-0.261525,-0.801177
176,0.844726,-0.239228,-0.810144
177,0.846839,-0.250872,-0.808826
178,0.846839,-0.250872,-0.808826
179,0.846839,-0.250872,-0.808826
180,0.837964,-0.280021,-0.789793
181,0.837964,-0.280021,-0.789793
182,0.837964,-0.280021,-0.789793
183,0.837964,-0.280021,-0.789793
184,0.84187,-0.289181,-0.790645
185,0.84321,-0.296476,-0.78937
186,0.84321,-0.296476,-0.78937
187,0.837305,-0.310003,-0.777804
188,0.837305,-0.310003,-0.777804
189,0.837305,-0.310003,-0.777804
190,0.837305,-0.310003,-0.777804
191,0.837305,-0.310003,-0.777804
192,0.837305,-0.310003,-0.777804
193,0.847559,-0.316054,-0.786426
194,0.847559,-0.316054,-0.786426
195,0.847559,-0.316054,-0.786426
196,0.847559,-0.316054,-0.786426
197,0.854305,-0.279964,-0.807129
198,0.842985,-0.281906,-0.794451
199,0.851785,-0.228131,-0.820666
200,0.851785,-0.228131,-0.820666
201,0.851785,-0.228131,-0.820666
202,0.842972,-0.222739,-0.813013
203,0.846131,-0.140855,-0.834325
204,0.841462,-0.239405,-0.806686
205,0.841462,-0.239405,-0.806686
206,0.852412,-0.243757,-0.816816
207,0.852412,-0.243757,-0.816816
208,0.847761,-0.282988,-0.799135
209,0.847761,-0.282988,-0.799135
210,0.845045,-0.278068,-0.797985
211,0.845684,-0.257373,-0.805569
212,0.845684,-0.257373,-0.805569
213,0.845684,-0.257373,-0.805569
214,0.845684,-0.257373,-0.805569
215,0.845684,-0.257373,-0.805569
216,0.845684,-0.257373,-0.805569
217,0.845684,-0.257373,-0.805569
218,0.845684,-0.257373,-0.805569
219,0.85129,-0.240355,-0.816654
220,0.85129,-0.240355,-0.816654
221,0.849624,-0.272796,-0.804639
222,0.853733,-0.249276,-0.81653
223,0.85618,-0.241737,-0.821345
224,0.84597,-0.255663,-0.806412
225,0.84597,-0.255663,-0.806412
226,0.850022,-0.220485,-0.820929
227,0.854589,-0.231316,-0.822688
228,0.854589,-0.231316,-0.822688
229,0.850552,-0.233159,-0.81797
230,0.858255,-0.230016,-0.826858
231,0.851326,-0.227501,-0.820365
232,0.854327,-0.201435,-0.83024
233,0.860189,-0.190381,-0.838856
234,0.863123,-0.193056,-0.841255
235,0.852689,-0.162768,-0.83701
236,0.852689,-0.162768,-0.83701
237,0.858268,-0.208579,-0.832538
238,0.854505,-0.253339,-0.816087
239,0.854505,-0.253339,-0.816087
240,0.854505,-0.253339,-0.816087
241,0.854505,-0.253339,-0.816087
242,0.856296,-0.25061,-0.818802
243,0.853324,-0.215394,-0.825693
244,0.853324,-0.215394,-0.825693
245,0.853324,-0.215394,-0.825693
246,0.853324,-0.215394,-0.825693
247,0.853324,-0.215394,-0.825693
248,0.861622,-0.22959,-0.83047
249,0.859509,-0.244579,-0.823976
250,0.864272,-0.274476,-0.81953
251,0.864272,-0.274476,-0.81953
252,0.864272,-0.274476,-0.81953
253,0.864272,-0.274476,-0.81953
254,0.864272,-0.274476,-0.81953
255,0.852842,-0.265116,-0.810588
256,0.859624,-0.237321,-0.826215
257,0.863119,-0.188105,-0.842372
258,0.855039,-0.182888,-0.835251
259,0.860251,-0.182389,-0.840694
260,0.860251,-0.182389,-0.840694
261,0.860251,-0.182389,-0.840694
262,0.867755,-0.18873,-0.846982
