ReTr(Lx),ImTr(Lx)
-0.00438778,0.00721911
-0.0040583,0.00496446
-0.0040583,0.00496446
-0.0040583,0.00496446
-0.0040583,0.00496446
-0.0040583,0.00496446
-0.00263615,0.00526281
0.00127446,0.00164243
0.00127446,0.00164243
-8.28195e-06,0.00407645
0.000534711,0.00700085
0.000534711,0.00700085
0.000534711,0.00700085
0.000534711,0.00700085
-0.000824084,0.00601119
-0.000824084,0.00601119
-0.000824084,0.00601119
-0.000824084,0.00601119
-0.000824084,0.00601119
-0.000824084,0.00601119
-0.000453099,0.00618129
-0.000453099,0.00618129
0.00172501,0.00558256
0.00172501,0.00558256
4.18694e-05,0.00604964
4.18694e-05,0.00604964
4.18694e-05,0.00604964
4.18694e-05,0.00604964
4.18694e-05,0.00604964
0.00128956,0.00531004
0.00128956,0.00531004
0.00128956,0.00531004
0.00128956,0.00531004
0.00218561,0.00755334
0.00218561,0.00755334
0.00218561,0.00755334
0.00218561,0.00755334
0.00218561,0.00755334
0.00427545,0.00884754
0.00287644,0.00901659
0.00287644,0.00901659
0.00244749,0.00925061
0.00209482,0.0071322
0.00209482,0.0071322
-0.000132723,0.00871127
-0.000132723,0.00871127
0.00139083,0.0056237
0.00139083,0.0056237
-0.000142789,0.00293767
-0.000142789,0.00293767
-0.000142789,0.00293767
-0.00164727,0.00351614
-0.00164727,0.00351614
-0.000841546,0.0020922
-0.000841546,0.0020922
-0.000841546,0.0020922
-0.000841546,0.0020922
-0.000841546,0.0020922
3.40988e-06,0.00256294
7.16196e-07,0.00296484
0.000258423,0.00292662
0.000258423,0.00292662
0.000258423,0.00292662
0.000258423,0.00292662
0.000258423,0.00292662
0.000258423,0.00292662
0.000258423,0.00292662
-0.00152234,0.00212001
-0.00152234,0.00212001
-0.00152234,0.00212001
-0.00152234,0.00212001
-0.00152234,0.00212001
-0.001943,0.00204034
-0.001943,0.00204034
-0.001943,0.00204034
-0.001943,0.00204034
-0.001943,0.00204034
-0.001943,0.00204034
-0.001943,0.00204034
-0.001943,0.00204034
-0.001943,0.00204034
-0.00375835,0.00323459
-0.0027445,0.00130872
-0.00231664,0.00143517
-0.00175027,0.00207318
-0.00175027,0.00207318
-0.00175027,0.00207318
-0.00175027,0.00207318
-0.00175027,0.00207318
-0.00175027,0.00207318
-0.00175027,0.00207318
-0.00142529,0.00252362
-0.000552514,0.00148826
-0.000689522,0.00161407
-0.000689522,0.00161407
-0.00121718,0.00166044
-0.00121718,0.00166044
-0.00121718,0.00166044
-0.00121718,0.00166044
-0.00121718,0.00166044
-0.00121718,0.00166044
-0.00121718,0.00166044
-0.00121718,0.00166044
-0.00121718,0.00166044
-0.00121718,0.00166044
-0.00121718,0.00166044
-0.00177454,0.00037754
-0.00177454,0.00037754
-0.00177454,0.00037754
-0.00107091,-0.0012539
-0.00107091,-0.0012539
-0.00107091,-0.0012539
-0.00107091,-0.0012539
-0.00107091,-0.0012539
-0.00107091,-0.0012539
-0.00107091,-0.0012539
-0.00107091,-0.0012539
-0.00107091,-0.0012539
-0.00505266,-0.00185436
-0.00469711,0.00175566
-0.00469711,0.00175566
-0.00469711,0.00175566
-0.00427814,0.000671784
-0.00427814,0.000671784
-0.00322385,0.000290425
-0.0032162,0.00180313
-0.0046737,0.000481121
-0.0046737,0.000481121
-0.00344589,-0.000932779
-0.00344589,-0.000932779
0.000966829,0.000502901
-0.000489813,7.31933e-05
-0.00115099,0.00106054
-0.00115099,0.00106054
6.73804e-05,8.67976e-06
0.000117091,0.000590315
0.000117091,0.000590315
0.000117091,0.000590315
0.000117091,0.000590315
0.000191021,-0.000462119
0.000191021,-0.000462119
0.000191021,-0.000462119
-0.00179109,0.000705473
-0.00179109,0.000705473
-0.000265665,-0.00237988
0.00092851,-0.000964045
0.00116816,0.000156835
0.00116816,0.000156835
0.00116816,0.000156835
0.00116816,0.000156835
0.00116816,0.000156835
0.00116816,0.000156835
0.00116816,0.000156835
0.00116816,0.000156835
0.00151822,-0.000335275
0.00151822,-0.000335275
0.00151822,-0.000335275
0.00318184,0.000283824
0.00318184,0.000283824
0.00318184,0.000283824
0.00213763,-0.000303414
-0.0013341,-0.00215957
-0.0013341,-0.00215957
0.000558002,-0.00149905
0.000558002,-0.00149905
0.000558002,-0.00149905
0.000558002,-0.00149905
0.000558002,-0.00149905
-0.000144389,0.00110655
-0.00235536,0.000396604
-0.00235536,0.000396604
-0.00241815,-0.00078031
-0.00241815,-0.00078031
-0.00241815,-0.00078031
-0.00330735,0.000659193
-0.00208871,0.000368304
-0.00384944,-0.000558908
-0.00384944,-0.000558908
-0.00384944,-0.000558908
-0.0028417,0.00137511
-0.0028417,0.00137511
-0.0028417,0.00137511
-0.0028417,0.00137511
-0.00164435,0.00303051
-0.000450599,0.00461024
-0.000450599,0.00461024
-0.00400281,0.0049875
-0.00400281,0.0049875
-0.00400281,0.0049875
-0.00400281,0.0049875
-0.00400281,0.0049875
-0.00400281,0.0049875
-0.00351271,0.00518205
-0.00351271,0.00518205
-0.00351271,0.00518205
-0.00351271,0.00518205
-0.00457706,0.00265183
-0.00218541,0.00134981
-2.0387e-05,0.00441753
-2.0387e-05,0.00441753
-2.0387e-05,0.00441753
-0.00113387,0.00394531
0.00112751,-0.00136419
0.0016285,0.00163106
0.0016285,0.00163106
0.00173653,-0.000887465
0.00173653,-0.000887465
0.00325114,-6.94825e-05
0.00325114,-6.94825e-05
0.00351893,-0.00053433
0.000327904,2.9388e-05
0.000327904,2.9388e-05
0.000327904,2.9388e-05
0.000327904,2.9388e-05
0.000327904,2.9388e-05
0.000327904,2.9388e-05
0.000327904,2.9388e-05
0.000327904,2.9388e-05
0.00133803,0.00046978
0.00133803,0.00046978
0.00370256,-1.93893e-05
0.00427711,0.00189347
0.00611904,-0.000172779
0.00275484,-0.0034236
0.00275484,-0.0034236
0.00416938,0.00291847
0.00407807,0.00634837
0.00407807,0.00634837
0.0088072,0.000420651
0.00660542,0.00078655
0.0082414,0.00223172
0.00958232,-0.00219542
0.0107806,-0.00750287
0.00109622,-0.00206374
0.0122846,0.00865325
0.0122846,0.00865325
0.00783803,0.00532185
-0.000247139,-0.00275115
-0.000247139,-0.00275115
-0.000247139,-0.00275115
-0.000247139,-0.00275115
0.00790315,-0.000215851
0.0149394,0.00441373
0.0149394,0.00441373
0.0149394,0.00441373
0.0149394,0.00441373
0.0149394,0.00441373
0.00581719,-0.00018062
0.0202429,-0.00465659
0.0157527,0.00596969
0.0157527,0.00596969
0.0157527,0.00596969
0.0157527,0.00596969
0.0157527,0.00596969
0.0255615,-0.00284554
0.0182956,0.00214344
0.0114373,0.00394134
0.00733406,0.00224467
0.0149777,-0.00530745
0.0149777,-0.00530745
0.0149777,-0.00530745
0.0178725,-0.00354718
0.0109087,-0.0102672
0.0109087,-0.0102672
0.0183563,-0.0152493
0.0183563,-0.0152493
0.0183563,-0.0152493
0.00781574,-0.0207808
0.00781574,-0.0207808
0.0206431,-0.0210274
0.0207832,-0.0156996
0.0269611,-0.00577497
0.0265991,-0.0184189
0.0167494,-0.0334207
0.028268,-0.0313395
0.028268,-0.0313395
0.0202434,-0.0337419
0.0248226,-0.0163786
0.0407937,-0.0293679
0.020208,-0.0322056
0.00797807,-0.0432364
0.00797807,-0.0432364
0.00797807,-0.0432364
0.021819,-0.0292871
0.0311054,-0.0111366
0.036366,-0.012718
0.0242541,-0.0105447
0.0242541,-0.0105447
0.0156808,-0.0228199
0.0156808,-0.0228199
0.0305535,-0.0340931
0.0305535,-0.0340931
0.0305535,-0.0340931
0.0305535,-0.0340931
0.0391497,-0.0204287
0.0286199,-0.0208026
0.0135587,-0.00170293
0.0153665,0.0159963
0.0153665,0.0159963
0.00112691,0.000337293
0.00183589,0.0129099
-0.00234005,-0.00114281
-0.00234005,-0.00114281
-0.00196785,0.015736
-0.00196785,0.015736
0.00708419,0.0107864
0.00180024,0.0142064
0.00180024,0.0142064
0.0018435,0.0088658
0.0018435,0.0088658
0.0117826,0.0145945
0.0117826,0.0145945
0.00486219,0.0114103
-0.00467783,0.0134621
-0.0144205,0.0141508
-0.0144205,0.0141508
-0.0144205,0.0141508
-0.0444398,0.0629713
-0.0189213,0.0795012
-0.0134134,0.0929434
0.00916809,0.0797671
0.00955801,0.0904148
0.0240337,0.0684534
0.021233,0.0665781
0.00500444,0.0675074
0.00500444,0.0675074
0.00500444,0.0675074
0.00416735,0.0710753
