ReTr(Lx),ImTr(Lx)
-0.0754975,0.149493
-0.0630581,0.178024
-0.0630581,0.178024
-0.0630581,0.178024
-0.0630581,0.178024
-0.0630581,0.178024
-0.0738584,0.185711
0.0389936,0.132837
0.0389936,0.132837
0.0149705,0.138593
0.0339714,0.165048
0.0339714,0.165048
0.0339714,0.165048
0.0339714,0.165048
-0.00380544,0.179394
-0.00380544,0.179394
-0.00380544,0.179394
-0.00380544,0.179394
-0.00380544,0.179394
-0.00380544,0.179394
0.053036,0.167588
0.053036,0.167588
0.125444,0.182481
0.125444,0.182481
0.0298024,0.220809
0.0298024,0.220809
0.0298024,0.220809
0.0298024,0.220809
0.0298024,0.220809
0.111938,0.193318
0.111938,0.193318
0.111938,0.193318
0.111938,0.193318
-0.00510361,0.257757
-0.00510361,0.257757
-0.00510361,0.257757
-0.00510361,0.257757
-0.00510361,0.257757
0.0329161,0.253664
-0.00182806,0.291426
-0.00182806,0.291426
0.0022999,0.286959
0.0197751,0.242886
0.0197751,0.242886
-0.071997,0.222692
-0.071997,0.222692
-0.0837794,0.17687
-0.0837794,0.17687
-0.0370381,0.155935
-0.0370381,0.155935
-0.0370381,0.155935
0.0147725,0.159289
0.0147725,0.159289
-0.0120597,0.113527
-0.0120597,0.113527
-0.0120597,0.113527
-0.0120597,0.113527
-0.0120597,0.113527
-0.0141634,0.112898
-0.000151631,0.103145
-0.0533957,0.150567
-0.0533957,0.150567
-0.0533957,0.150567
-0.0533957,0.150567
-0.0533957,0.150567
-0.0533957,0.150567
-0.0533957,0.150567
-0.043032,0.0910777
-0.043032,0.0910777
-0.043032,0.0910777
-0.043032,0.0910777
-0.043032,0.0910777
-0.056557,0.0880141
-0.056557,0.0880141
-0.056557,0.0880141
-0.056557,0.0880141
-0.056557,0.0880141
-0.056557,0.0880141
-0.056557,0.0880141
-0.056557,0.0880141
-0.056557,0.0880141
-0.0668996,0.0755361
-0.0747051,0.0561435
-0.0913328,0.0808421
