T,G,F
1154,0.01848,0.02202
1155,0.01854,0.02202
1156,0.01856,0.02202
1157,0.01847,0.02206
1158,0.01848,0.02204
1159,0.01853,0.02196
1160,0.01854,0.02199
1161,0.01851,0.02202
1162,0.0185,0.02201
1163,0.01853,0.02202
1164,0.01845,0.02208
1165,0.01844,0.02205
1166,0.01846,0.02206
1167,0.01842,0.02213
1168,0.01847,0.02207
1169,0.01847,0.02198
1170,0.01847,0.02203
1171,0.01849,0.02199
1172,0.01844,0.02206
1173,0.01853,0.02205
1174,0.01847,0.02207
1175,0.01853,0.02204
1176,0.01853,0.02199
1177,0.01848,0.02198
1178,0.0185,0.02202
1179,0.01852,0.02201
1180,0.01851,0.02202
1181,0.01855,0.02201
1182,0.01852,0.02198
1183,0.01852,0.02195
1184,0.01849,0.02194
1185,0.01854,0.02194
1186,0.01856,0.02191
1187,0.01852,0.02196
1188,0.01856,0.02193
1189,0.0186,0.0219
1190,0.01857,0.02191
1191,0.01857,0.02193
1192,0.01855,0.0219
1193,0.01861,0.02193
1194,0.0186,0.02191
1195,0.01857,0.02189
1196,0.01853,0.02196
1197,0.01852,0.02193
1198,0.01855,0.02196
1199,0.01857,0.02195
1200,0.01852,0.02197
1201,0.01856,0.02195
1202,0.01855,0.02194
1203,0.01852,0.02196
1204,0.01851,0.02201
1205,0.01851,0.022
1206,0.01852,0.022
1207,0.0185,0.02203
1208,0.01853,0.02201
1209,0.01851,0.02201
1210,0.01855,0.02197
1211,0.01853,0.022
1212,0.01846,0.02198
1213,0.01846,0.02203
1214,0.0185,0.02204
1215,0.0185,0.02202
1216,0.01852,0.02206
1217,0.01842,0.0221
1218,0.01842,0.02211
1219,0.01842,0.02212
1220,0.01842,0.02212
1221,0.01844,0.02212
1222,0.01839,0.02213
1223,0.01839,0.02218
1224,0.01837,0.02218
1225,0.01838,0.02216
1226,0.01841,0.02218
1227,0.01839,0.02215
1228,0.0184,0.02208
1229,0.01849,0.02213
1230,0.01843,0.02211
1231,0.01844,0.02204
1232,0.01845,0.02207
1233,0.01845,0.02212
1234,0.01844,0.02211
1235,0.01842,0.02206
1236,0.01845,0.02208
1237,0.01842,0.02204
1238,0.01846,0.02203
1239,0.01847,0.02204
1240,0.01844,0.02209
1241,0.01845,0.02206
1242,0.01841,0.02207
1243,0.01847,0.02207
1244,0.01844,0.02209
1245,0.01849,0.022
1246,0.01847,0.02205
1247,0.0185,0.02204
1248,0.01846,0.02209
1249,0.01849,0.02204
1250,0.0185,0.02202
1251,0.01852,0.02206
1252,0.01849,0.02203
1253,0.01847,0.02205
1254,0.01849,0.02203
1255,0.01846,0.02202
1256,0.01848,0.02202
1257,0.0185,0.02197
1258,0.01849,0.02202
1259,0.0185,0.02205
1260,0.01846,0.02204
1261,0.01841,0.02212
1262,0.01843,0.02204
1263,0.01841,0.02205
1264,0.01844,0.02209
1265,0.01844,0.02212
1266,0.01844,0.0221
1267,0.01841,0.02209
1268,0.01839,0.02208
1269,0.01845,0.02208
1270,0.01848,0.022
1271,0.01847,0.02202
1272,0.01848,0.02201
1273,0.0185,0.022
1274,0.01846,0.02202
1275,0.01847,0.02201
1276,0.01846,0.02203
1277,0.01846,0.022
1278,0.01846,0.02203
1279,0.01846,0.02201
1280,0.01845,0.02205
1281,0.01844,0.02205
1282,0.01849,0.02203
1283,0.01847,0.02211
1284,0.01839,0.02212
1285,0.01843,0.02205
1286,0.01845,0.02207
1287,0.0184,0.02209
1288,0.01843,0.02209
1289,0.01848,0.02208
1290,0.01848,0.022
1291,0.01851,0.02199
1292,0.01851,0.02199
1293,0.01853,0.02202
1294,0.0185,0.02205
1295,0.01846,0.02205
1296,0.01852,0.022
1297,0.01854,0.02199
1298,0.01851,0.02195
1299,0.01857,0.02196
1300,0.01854,0.02198
1301,0.01854,0.02192
1302,0.01853,0.02199
1303,0.01851,0.02201
1304,0.01856,0.02193
1305,0.01854,0.02201
1306,0.01855,0.022
1307,0.01847,0.02203
1308,0.0185,0.02201
1309,0.01844,0.02204
1310,0.01845,0.02204
1311,0.01855,0.02202
1312,0.01852,0.02199
1313,0.01855,0.02202
1314,0.01855,0.02196
1315,0.0185,0.02201
1316,0.01849,0.02198
1317,0.01851,0.02198
1318,0.01849,0.02207
1319,0.01847,0.02204
1320,0.01851,0.02204
1321,0.01845,0.02206
1322,0.01849,0.02209
1323,0.01848,0.02202
1324,0.01845,0.02209
1325,0.0185,0.02207
1326,0.01841,0.02206
1327,0.01846,0.02205
1328,0.01849,0.02203
1329,0.01846,0.02203
1330,0.01846,0.02202
1331,0.01845,0.02206
1332,0.01842,0.02203
1333,0.01848,0.02206
1334,0.01844,0.02211
1335,0.01844,0.02209
1336,0.01843,0.02207
1337,0.01848,0.02211
1338,0.01839,0.0221
1339,0.0184,0.02211
1340,0.0184,0.02209
1341,0.01842,0.02208
1342,0.01846,0.02203
1343,0.01845,0.02206
1344,0.01843,0.02207
1345,0.01845,0.02204
1346,0.01844,0.02204
1347,0.01845,0.02206
1348,0.01845,0.02201
1349,0.01846,0.0221
1350,0.01847,0.02206
1351,0.0184,0.02211
1352,0.01844,0.02212
1353,0.01845,0.02209
1354,0.01853,0.02201
1355,0.01857,0.02204
1356,0.01854,0.02197
1357,0.01849,0.02199
1358,0.01855,0.022
1359,0.01851,0.02195
1360,0.01852,0.02194
1361,0.01852,0.02199
1362,0.01854,0.02192
1363,0.01853,0.02191
1364,0.01855,0.02196
1365,0.01856,0.02201
1366,0.01854,0.02196
1367,0.01852,0.02194
1368,0.01852,0.02195
1369,0.01851,0.02194
1370,0.0186,0.02198
1371,0.01855,0.02196
1372,0.01856,0.02194
1373,0.01857,0.02193
1374,0.01853,0.02198
1375,0.01852,0.02193
1376,0.01853,0.02192
1377,0.01852,0.02195
1378,0.01846,0.02204
1379,0.0185,0.02197
1380,0.01853,0.02199
1381,0.0185,0.022
1382,0.01851,0.022
1383,0.01852,0.02201
1384,0.01854,0.02197
1385,0.01853,0.02202
1386,0.01843,0.0221
1387,0.01846,0.02202
1388,0.0185,0.022
1389,0.01849,0.02201
1390,0.01848,0.022
1391,0.01851,0.02201
1392,0.01847,0.02202
1393,0.01848,0.02199
1394,0.01848,0.02199
1395,0.01845,0.02203
1396,0.01852,0.02204
1397,0.01851,0.02206
1398,0.01847,0.02206
1399,0.01855,0.02201
1400,0.01856,0.022
1401,0.01848,0.02203
1402,0.01846,0.02206
1403,0.01849,0.02204
1404,0.01846,0.02208
1405,0.01849,0.02208
1406,0.01843,0.02209
1407,0.01848,0.02201
1408,0.01852,0.02205
1409,0.01849,0.02205
1410,0.01849,0.02201
1411,0.01855,0.02195
1412,0.01852,0.02199
1413,0.01856,0.02197
1414,0.0185,0.02199
1415,0.01849,0.02209
1416,0.01854,0.02201
1417,0.01852,0.02203
1418,0.01853,0.02206
1419,0.01851,0.02203
1420,0.01849,0.02204
1421,0.0185,0.02205
1422,0.01851,0.02206
1423,0.01851,0.02198
1424,0.0185,0.02201
1425,0.01849,0.02202
1426,0.0185,0.022
1427,0.0185,0.02202
1428,0.01855,0.02198
1429,0.01854,0.02203
1430,0.01854,0.02206
1431,0.01851,0.02203
1432,0.01851,0.02206
1433,0.0185,0.02205
1434,0.0185,0.02205
1435,0.01852,0.02198
1436,0.01854,0.02197
1437,0.01851,0.02198
1438,0.01854,0.02198
1439,0.01856,0.02197
1440,0.01854,0.02193
1441,0.01853,0.02198
1442,0.01855,0.02192
1443,0.01859,0.0219
1444,0.0186,0.02191
1445,0.0186,0.02191
1446,0.01854,0.02196
1447,0.01858,0.02193
1448,0.01852,0.02194
1449,0.01852,0.02198
1450,0.01856,0.02197
1451,0.01852,0.02203
1452,0.01858,0.02193
1453,0.01854,0.02198
1454,0.01854,0.02196
1455,0.01852,0.02197
1456,0.01854,0.02194
1457,0.01854,0.02191
1458,0.01857,0.02196
1459,0.0185,0.02197
1460,0.01853,0.02196
1461,0.01853,0.02197
1462,0.01853,0.02197
1463,0.01851,0.02198
1464,0.01853,0.02194
1465,0.01853,0.02201
1466,0.01852,0.02198
1467,0.01851,0.02199
1468,0.0185,0.02196
1469,0.01851,0.022
1470,0.0185,0.02201
1471,0.01847,0.02199
1472,0.01848,0.02207
1473,0.01847,0.02198
1474,0.01852,0.02201
1475,0.01853,0.022
1476,0.01859,0.02195
1477,0.01857,0.02194
1478,0.01852,0.02196
1479,0.01849,0.02198
1480,0.01849,0.02196
1481,0.01845,0.02202
1482,0.01849,0.02199
1483,0.01848,0.02196
1484,0.01853,0.02193
1485,0.01856,0.02197
1486,0.01851,0.02198
1487,0.01854,0.02199
1488,0.01857,0.02195
1489,0.01858,0.02191
1490,0.01857,0.02195
1491,0.01855,0.02193
1492,0.01854,0.02193
1493,0.01859,0.02197
1494,0.01855,0.022
1495,0.01853,0.02196
1496,0.01856,0.02194
1497,0.01859,0.02182
1498,0.01866,0.02187
1499,0.01863,0.02184
1500,0.01864,0.02196
1501,0.01856,0.02191
1502,0.01862,0.02187
1503,0.01858,0.02189
1504,0.01857,0.0219
1505,0.01862,0.0219
1506,0.01863,0.02196
1507,0.01855,0.02188
1508,0.01854,0.02194
1509,0.01851,0.02197
1510,0.01852,0.02192
1511,0.01853,0.0219
1512,0.01853,0.02193
1513,0.01853,0.022
1514,0.01851,0.02197
1515,0.01854,0.02195
1516,0.01856,0.02198
1517,0.01851,0.02195
1518,0.01855,0.02203
1519,0.01852,0.02202
1520,0.01851,0.02199
1521,0.0185,0.02196
1522,0.01851,0.02201
1523,0.01855,0.022
1524,0.01853,0.02201
1525,0.01853,0.0221
1526,0.01849,0.02206
1527,0.01845,0.02207
1528,0.01847,0.02206
1529,0.01857,0.02202
1530,0.01854,0.02193
1531,0.01853,0.02191
1532,0.01852,0.022
1533,0.01856,0.02196
1534,0.01857,0.02202
1535,0.01854,0.02197
1536,0.01856,0.022
1537,0.01849,0.022
1538,0.01846,0.02198
1539,0.0185,0.02197
1540,0.0185,0.0219
1541,0.01852,0.02199
1542,0.01852,0.02191
1543,0.01854,0.02198
1544,0.0186,0.02202
1545,0.01857,0.02199
1546,0.01849,0.02199
1547,0.01849,0.02199
1548,0.01855,0.02202
1549,0.01848,0.02199
1550,0.01846,0.02207
1551,0.01854,0.02201
1552,0.01854,0.02193
1553,0.01851,0.02195
1554,0.0185,0.02196
1555,0.01848,0.02196
1556,0.01855,0.02195
1557,0.01859,0.02189
1558,0.01861,0.02191
1559,0.01858,0.02192
1560,0.01855,0.02202
1561,0.01857,0.02201
1562,0.01861,0.02194
1563,0.0186,0.02193
1564,0.01858,0.022
1565,0.01853,0.02193
1566,0.01854,0.02193
1567,0.01853,0.02195
1568,0.01856,0.02191
1569,0.01858,0.02195
1570,0.01853,0.02196
1571,0.01856,0.022
1572,0.01852,0.02198
1573,0.0185,0.02198
1574,0.0185,0.02195
1575,0.01851,0.02196
1576,0.01856,0.02193
1577,0.01855,0.02203
1578,0.0186,0.02191
1579,0.01855,0.02189
1580,0.01858,0.02191
1581,0.01858,0.02192
1582,0.01857,0.02196
1583,0.01855,0.02192
1584,0.01856,0.02192
1585,0.01856,0.02189
1586,0.01859,0.02191
1587,0.01856,0.02195
1588,0.01859,0.02188
1589,0.01863,0.02188
1590,0.01862,0.02187
1591,0.01862,0.02193
1592,0.0186,0.02189
1593,0.01859,0.02193
1594,0.01857,0.0219
1595,0.01855,0.02192
1596,0.01857,0.02196
1597,0.01853,0.02192
1598,0.01851,0.022
1599,0.0185,0.02197
1600,0.01855,0.02203
1601,0.01856,0.0219
1602,0.01852,0.02193
1603,0.01852,0.02197
1604,0.01856,0.02199
1605,0.01855,0.02201
1606,0.01855,0.02198
1607,0.01854,0.02195
1608,0.01849,0.02194
1609,0.01853,0.022
1610,0.01862,0.02198
1611,0.0186,0.02194
1612,0.0185,0.02199
1613,0.01854,0.02194
1614,0.01852,0.02196
1615,0.01857,0.0219
1616,0.01858,0.02194
1617,0.01857,0.02193
1618,0.01857,0.0219
1619,0.01855,0.02196
1620,0.01851,0.02194
1621,0.01855,0.02194
1622,0.01854,0.02196
1623,0.01853,0.02193
1624,0.01854,0.02191
1625,0.01857,0.02187
1626,0.01854,0.02192
1627,0.01856,0.02188
1628,0.01852,0.022
1629,0.01852,0.02198
1630,0.01851,0.02196
1631,0.01848,0.02203
1632,0.01846,0.02202
1633,0.01852,0.02201
1634,0.01851,0.02203
1635,0.01847,0.02199
1636,0.01847,0.02208
1637,0.01851,0.02202
1638,0.01851,0.02196
1639,0.01852,0.02195
1640,0.01846,0.02204
1641,0.0185,0.02197
1642,0.01847,0.02203
1643,0.01847,0.02206
1644,0.01845,0.02206
1645,0.0185,0.02205
1646,0.01849,0.02199
1647,0.01848,0.02208
1648,0.01844,0.0221
1649,0.01844,0.02205
1650,0.01844,0.02205
1651,0.01848,0.02207
1652,0.01846,0.02202
1653,0.01846,0.02201
1654,0.0185,0.02202
1655,0.01848,0.02198
1656,0.0185,0.02196
1657,0.0185,0.02206
1658,0.01854,0.02195
1659,0.01856,0.022
1660,0.01849,0.02196
1661,0.01851,0.02197
1662,0.01849,0.02198
1663,0.01851,0.02198
1664,0.01849,0.02199
1665,0.01847,0.02197
1666,0.01851,0.02201
1667,0.01846,0.02201
1668,0.01852,0.02199
1669,0.01848,0.02197
1670,0.01846,0.02201
1671,0.01849,0.022
1672,0.01846,0.02202
1673,0.01849,0.02198
1674,0.01849,0.02199
1675,0.01848,0.02203
1676,0.0185,0.022
1677,0.01851,0.02201
1678,0.01852,0.02197
1679,0.01852,0.02199
1680,0.01852,0.022
1681,0.0185,0.02194
1682,0.01848,0.02195
1683,0.01849,0.02202
1684,0.01852,0.022
1685,0.01852,0.02198
1686,0.01855,0.02193
1687,0.01849,0.02205
1688,0.01851,0.02198
1689,0.01852,0.02198
1690,0.0185,0.02198
1691,0.01854,0.02199
1692,0.01851,0.02196
1693,0.01851,0.02198
1694,0.0185,0.02199
1695,0.01852,0.02197
1696,0.01851,0.02196
1697,0.01847,0.02196
1698,0.01856,0.02196
1699,0.0186,0.02193
1700,0.01859,0.0219
1701,0.01854,0.0219
1702,0.01855,0.02194
1703,0.01852,0.02195
1704,0.01855,0.02188
1705,0.01856,0.02195
1706,0.01855,0.02193
1707,0.01856,0.02193
1708,0.01857,0.02193
1709,0.01856,0.02196
1710,0.01858,0.02192
1711,0.01855,0.02199
1712,0.0186,0.02195
1713,0.01856,0.02193
1714,0.01855,0.02191
1715,0.01853,0.02189
1716,0.01857,0.02189
1717,0.0186,0.02187
1718,0.01858,0.02191
1719,0.01859,0.02187
1720,0.01856,0.02186
1721,0.01857,0.02191
1722,0.01859,0.0219
1723,0.01855,0.02193
1724,0.01859,0.02189
1725,0.01854,0.02189
1726,0.01866,0.02191
1727,0.01864,0.02187
1728,0.01863,0.02192
1729,0.01859,0.02191
1730,0.01857,0.02191
1731,0.01857,0.02198
1732,0.01857,0.02195
1733,0.01857,0.02195
1734,0.01852,0.02196
1735,0.01862,0.02194
1736,0.01861,0.02192
1737,0.01855,0.02195
1738,0.01857,0.02196
1739,0.01859,0.02187
1740,0.0186,0.02191
1741,0.01862,0.0219
1742,0.01859,0.02194
1743,0.01853,0.02196
1744,0.01857,0.02193
1745,0.01852,0.02196
1746,0.01852,0.02196
1747,0.01858,0.02195
1748,0.01859,0.02193
1749,0.01857,0.02197
1750,0.01855,0.02192
1751,0.01856,0.02192
1752,0.01855,0.02194
1753,0.01851,0.02196
1754,0.01851,0.02196
1755,0.01852,0.02195
1756,0.01856,0.02196
1757,0.01859,0.02196
1758,0.01858,0.02193
1759,0.01856,0.02192
1760,0.01858,0.02189
1761,0.01863,0.02192
1762,0.01862,0.02192
1763,0.01863,0.022
1764,0.0186,0.02198
1765,0.01858,0.02194
1766,0.01851,0.02194
1767,0.0185,0.02202
1768,0.01851,0.02197
1769,0.01859,0.02202
1770,0.01854,0.02201
1771,0.0185,0.02201
1772,0.01848,0.02199
1773,0.0185,0.02199
1774,0.01857,0.02196
1775,0.01853,0.02193
1776,0.01854,0.02192
1777,0.01854,0.02195
1778,0.01857,0.02193
1779,0.01859,0.02191
1780,0.01857,0.02192
1781,0.0186,0.02188
1782,0.01858,0.02191
1783,0.01855,0.02189
1784,0.01856,0.02187
1785,0.01859,0.02187
1786,0.01858,0.02188
1787,0.01858,0.02189
1788,0.01859,0.02194
1789,0.01855,0.02191
1790,0.01854,0.02194
1791,0.01859,0.02194
1792,0.01856,0.02197
1793,0.01859,0.02197
1794,0.01855,0.02197
1795,0.01855,0.02192
1796,0.01859,0.02193
1797,0.01853,0.02197
1798,0.01855,0.02194
1799,0.01855,0.02188
1800,0.01859,0.02193
1801,0.01859,0.02193
1802,0.01853,0.02199
1803,0.01856,0.02195
1804,0.01856,0.02196
1805,0.01857,0.02195
1806,0.01855,0.02194
1807,0.01855,0.02193
1808,0.01857,0.02198
1809,0.01849,0.02196
1810,0.01851,0.02194
1811,0.01851,0.02198
1812,0.01845,0.02207
1813,0.01845,0.02199
1814,0.01844,0.02204
1815,0.01848,0.0221
1816,0.01847,0.02205
1817,0.01846,0.02207
1818,0.01845,0.02206
1819,0.01845,0.02208
1820,0.01843,0.02206
1821,0.0185,0.02204
1822,0.01851,0.02204
1823,0.01852,0.02198
1824,0.01851,0.02199
1825,0.01848,0.022
1826,0.0185,0.02201
1827,0.01849,0.02196
1828,0.01847,0.022
1829,0.01846,0.02199
1830,0.01854,0.02197
1831,0.01857,0.02195
1832,0.01856,0.02192
1833,0.0186,0.02194
1834,0.0185,0.02195
1835,0.01859,0.02197
1836,0.01859,0.0219
1837,0.01863,0.0219
1838,0.01856,0.02193
1839,0.01852,0.02188
1840,0.0186,0.02193
1841,0.01855,0.02196
1842,0.01857,0.02187
1843,0.01856,0.02191
1844,0.01855,0.02186
1845,0.01856,0.02193
1846,0.01855,0.0219
1847,0.01856,0.02197
1848,0.01856,0.02194
1849,0.01857,0.02195
1850,0.01856,0.02195
1851,0.01857,0.02198
1852,0.01856,0.02195
1853,0.01858,0.02199
1854,0.01855,0.02203
1855,0.01857,0.022
1856,0.01851,0.02196
1857,0.0185,0.022
1858,0.0185,0.022
1859,0.01849,0.02201
1860,0.01846,0.02204
1861,0.0185,0.02203
1862,0.01848,0.02212
1863,0.01848,0.02202
1864,0.01849,0.02206
1865,0.01848,0.02205
1866,0.01847,0.02199
1867,0.01846,0.02196
1868,0.0185,0.02198
1869,0.01849,0.022
1870,0.01851,0.02202
1871,0.01847,0.02203
1872,0.01849,0.02203
1873,0.01851,0.02199
1874,0.01846,0.02202
1875,0.01842,0.02207
1876,0.01847,0.02202
1877,0.01846,0.02205
1878,0.01843,0.02206
1879,0.01847,0.02203
1880,0.0185,0.02209
1881,0.01844,0.02204
1882,0.01846,0.02201
1883,0.01848,0.02202
1884,0.01843,0.0221
1885,0.01848,0.02214
1886,0.01843,0.0221
1887,0.0184,0.02208
1888,0.01843,0.02206
1889,0.01849,0.02203
1890,0.01847,0.02202
1891,0.01846,0.02198
1892,0.01844,0.022
1893,0.01846,0.02202
1894,0.01846,0.02203
1895,0.01847,0.02203
1896,0.01853,0.02198
1897,0.01846,0.02202
1898,0.0185,0.022
1899,0.0185,0.02197
1900,0.01848,0.02198
1901,0.01853,0.02202
1902,0.01853,0.02202
1903,0.01855,0.02201
1904,0.01855,0.02202
1905,0.01854,0.02201
1906,0.01853,0.02199
1907,0.01846,0.02199
1908,0.01844,0.02198
1909,0.01844,0.02201
1910,0.01845,0.02207
1911,0.01847,0.022
1912,0.01845,0.02204
1913,0.01845,0.0221
1914,0.01844,0.02206
1915,0.01848,0.02204
1916,0.01856,0.02195
1917,0.01855,0.02194
1918,0.01852,0.02199
1919,0.01849,0.02202
1920,0.01854,0.02198
1921,0.01855,0.02206
1922,0.01851,0.022
1923,0.01858,0.02193
1924,0.01852,0.02195
1925,0.01854,0.02195
1926,0.01855,0.022
1927,0.01855,0.02193
1928,0.01856,0.02196
1929,0.01852,0.02194
1930,0.01852,0.02194
1931,0.0185,0.02199
1932,0.01853,0.022
1933,0.01855,0.02195
1934,0.01855,0.022
1935,0.01849,0.02199
1936,0.0185,0.02196
1937,0.01853,0.02197
1938,0.01853,0.022
1939,0.01852,0.02203
1940,0.01851,0.02201
1941,0.01852,0.02204
1942,0.01849,0.02204
1943,0.01852,0.02197
1944,0.01851,0.02202
1945,0.01849,0.02197
1946,0.01853,0.02195
1947,0.01855,0.02196
1948,0.01849,0.02202
1949,0.01851,0.02196
1950,0.01853,0.02193
1951,0.01854,0.02196
1952,0.01852,0.02198
1953,0.01853,0.02196
1954,0.01854,0.02199
1955,0.01851,0.02198
1956,0.01853,0.02193
1957,0.01853,0.022
1958,0.01853,0.02198
1959,0.01846,0.022
1960,0.01847,0.02204
1961,0.01852,0.022
1962,0.01849,0.02201
1963,0.01851,0.02209
1964,0.01846,0.02202
1965,0.01848,0.022
1966,0.01853,0.02202
1967,0.01849,0.02197
1968,0.01847,0.02206
1969,0.01848,0.02206
1970,0.01854,0.02202
1971,0.01848,0.02201
1972,0.01851,0.02205
1973,0.01849,0.02203
1974,0.01854,0.02202
1975,0.01856,0.02196
1976,0.01858,0.02194
1977,0.01855,0.02196
1978,0.01852,0.02199
1979,0.01851,0.02197
1980,0.01851,0.022
1981,0.01852,0.02197
1982,0.01852,0.02192
1983,0.0185,0.02197
1984,0.01855,0.02194
1985,0.01855,0.02201
1986,0.01856,0.02191
1987,0.0186,0.02194
1988,0.01858,0.02193
1989,0.01856,0.02189
1990,0.01855,0.02194
1991,0.01853,0.02195
1992,0.0185,0.02196
1993,0.01852,0.02194
1994,0.01853,0.02191
1995,0.01853,0.02194
1996,0.0186,0.02191
1997,0.0186,0.02189
1998,0.01861,0.02186
1999,0.01859,0.02189
2000,0.01859,0.02181
2001,0.01863,0.02186
2002,0.0186,0.02189
2003,0.01857,0.0219
2004,0.01858,0.02195
2005,0.01863,0.02184
2006,0.01859,0.02191
2007,0.01865,0.0219
2008,0.01859,0.02191
2009,0.01861,0.02191
2010,0.0186,0.02185
2011,0.01857,0.02193
2012,0.01855,0.02193
2013,0.01859,0.02189
2014,0.01858,0.02192
2015,0.01857,0.02192
2016,0.01858,0.02196
2017,0.01856,0.02196
2018,0.01854,0.02193
2019,0.01852,0.02197
2020,0.0186,0.02202
2021,0.01861,0.02196
2022,0.01852,0.02197
2023,0.01859,0.02194
2024,0.01856,0.02192
2025,0.01858,0.02197
2026,0.01854,0.02194
2027,0.01852,0.02194
2028,0.01856,0.02194
2029,0.0185,0.02201
2030,0.01852,0.02196
2031,0.01851,0.02196
2032,0.01851,0.02199
2033,0.01853,0.02193
2034,0.01852,0.02198
2035,0.01854,0.02198
2036,0.01849,0.02203
2037,0.01849,0.02201
2038,0.01849,0.02203
2039,0.01848,0.02205
2040,0.01851,0.02204
2041,0.01851,0.02203
2042,0.01851,0.02203
2043,0.01848,0.02201
2044,0.01847,0.0221
2045,0.01843,0.0221
2046,0.01843,0.0221
2047,0.01843,0.02208
2048,0.01842,0.02207
2049,0.0185,0.0221
2050,0.01848,0.02209
2051,0.01845,0.02206
2052,0.01847,0.02211
2053,0.01841,0.02206
2054,0.01841,0.02208
2055,0.01839,0.02208
2056,0.01838,0.02215
2057,0.01845,0.02213
2058,0.01836,0.02211
2059,0.01839,0.02211
2060,0.01833,0.02215
2061,0.0184,0.02213
2062,0.01841,0.02215
2063,0.01838,0.02215
2064,0.01841,0.02211
2065,0.01839,0.02211
2066,0.01847,0.02215
2067,0.01847,0.02201
2068,0.01844,0.02208
2069,0.01844,0.02204
2070,0.01843,0.02208
2071,0.01849,0.02204
2072,0.01846,0.02204
2073,0.01848,0.02211
2074,0.01845,0.02211
2075,0.01843,0.0221
2076,0.01841,0.02212
2077,0.01844,0.02209
2078,0.01843,0.0221
2079,0.01846,0.02208
2080,0.01843,0.0221
2081,0.01847,0.02211
2082,0.01841,0.02203
2083,0.01843,0.02206
2084,0.01845,0.02207
2085,0.01842,0.02211
2086,0.01841,0.02214
2087,0.01842,0.02209
2088,0.01846,0.02213
2089,0.01842,0.0221
2090,0.01844,0.02202
2091,0.01853,0.02204
2092,0.01846,0.02209
2093,0.01845,0.02207
2094,0.0184,0.02207
2095,0.01844,0.02206
2096,0.01846,0.02206
2097,0.01849,0.02202
2098,0.0185,0.02208
2099,0.01847,0.02206
2100,0.01853,0.02201
2101,0.01851,0.02203
2102,0.01847,0.02202
2103,0.01852,0.02195
2104,0.01851,0.02197
2105,0.01851,0.02193
2106,0.0185,0.02195
2107,0.01851,0.02198
2108,0.01854,0.02198
2109,0.01852,0.02198
2110,0.0185,0.02199
2111,0.01851,0.02199
2112,0.01846,0.02204
2113,0.01852,0.02196
2114,0.01852,0.02198
2115,0.0185,0.02198
2116,0.01844,0.022
2117,0.01851,0.02204
2118,0.01847,0.0221
2119,0.01842,0.02208
2120,0.01842,0.02202
2121,0.01843,0.02212
2122,0.01841,0.02211
2123,0.01843,0.02207
2124,0.01849,0.02206
2125,0.01845,0.02207
2126,0.01846,0.02206
2127,0.01845,0.02208
2128,0.01853,0.02206
2129,0.0185,0.02204
2130,0.0185,0.02204
2131,0.01852,0.02197
2132,0.01854,0.02201
2133,0.01849,0.02202
2134,0.01852,0.02201
2135,0.01848,0.0221
2136,0.0185,0.02203
2137,0.01848,0.022
2138,0.01848,0.02202
2139,0.01844,0.02208
2140,0.01843,0.02205
2141,0.01846,0.02207
2142,0.01847,0.02206
2143,0.01847,0.02205
2144,0.01843,0.02209
2145,0.01848,0.022
2146,0.01847,0.02204
2147,0.01851,0.02199
2148,0.01851,0.02198
2149,0.01852,0.02192
2150,0.01851,0.02199
2151,0.01851,0.02195
2152,0.01856,0.02199
2153,0.0185,0.02201
2154,0.01851,0.02196
2155,0.0185,0.02203
2156,0.01847,0.02203
2157,0.01851,0.02199
2158,0.01853,0.02198
2159,0.01852,0.02192
2160,0.01855,0.02194
2161,0.01853,0.02192
2162,0.01851,0.02197
2163,0.01855,0.02193
2164,0.01862,0.02195
2165,0.01858,0.02186
2166,0.01863,0.02187
2167,0.01865,0.02185
2168,0.01859,0.02194
2169,0.01857,0.02188
2170,0.01856,0.02189
2171,0.01857,0.02191
2172,0.01855,0.0219
2173,0.01857,0.02195
2174,0.01861,0.02191
2175,0.0186,0.02192
2176,0.0186,0.02191
2177,0.01855,0.02192
2178,0.01856,0.02195
2179,0.01859,0.02195
2180,0.01861,0.02197
2181,0.01853,0.02198
2182,0.01858,0.02195
2183,0.01861,0.02194
2184,0.01851,0.02198
2185,0.01848,0.02202
2186,0.01848,0.02201
2187,0.01849,0.02197
2188,0.01847,0.02205
2189,0.01853,0.02204
2190,0.0185,0.02204
2191,0.01854,0.02194
2192,0.01852,0.02198
2193,0.01852,0.02194
2194,0.01849,0.02203
2195,0.01851,0.02198
2196,0.01858,0.02194
2197,0.01864,0.02196
2198,0.01857,0.02198
2199,0.0185,0.02199
2200,0.01853,0.02196
2201,0.01849,0.02201
2202,0.01852,0.02202
2203,0.01853,0.02196
2204,0.01851,0.02198
2205,0.01853,0.02197
2206,0.01853,0.02196
2207,0.0185,0.02199
2208,0.01849,0.02201
2209,0.0185,0.02199
2210,0.01855,0.02195
2211,0.01856,0.02194
2212,0.01853,0.02193
2213,0.01853,0.02196
2214,0.01856,0.02199
2215,0.01862,0.0219
2216,0.0186,0.02191
2217,0.01858,0.02192
2218,0.01853,0.02194
2219,0.01852,0.02194
2220,0.01853,0.02199
2221,0.01852,0.02197
2222,0.0185,0.02202
2223,0.01859,0.02199
2224,0.01858,0.02193
2225,0.01857,0.02198
2226,0.01856,0.02199
2227,0.01849,0.02196
2228,0.01849,0.02194
2229,0.01856,0.02199
2230,0.0186,0.02188
2231,0.01856,0.02186
2232,0.01854,0.02188
2233,0.01855,0.02192
