MDTU,|Tr(L)|,ReTr(L),ImTr(L)
1,0.567951,-0.520639,0.226944
2,0.612451,-0.568747,0.227205
3,0.612451,-0.568747,0.227205
4,0.612451,-0.568747,0.227205
5,0.612451,-0.568747,0.227205
6,0.612451,-0.568747,0.227205
7,0.612451,-0.568747,0.227205
8,0.612451,-0.568747,0.227205
9,0.612451,-0.568747,0.227205
10,0.612451,-0.568747,0.227205
11,0.645633,-0.614448,0.198231
12,0.645633,-0.614448,0.198231
13,0.645633,-0.614448,0.198231
14,0.688296,-0.65893,0.198905
15,0.698908,-0.670801,0.196208
16,0.698908,-0.670801,0.196208
17,0.698908,-0.670801,0.196208
18,0.698908,-0.670801,0.196208
19,0.698908,-0.670801,0.196208
20,0.698908,-0.670801,0.196208
21,0.698908,-0.670801,0.196208
22,0.68783,-0.66173,0.187677
23,0.68783,-0.66173,0.187677
24,0.746802,-0.700736,0.258229
25,0.746802,-0.700736,0.258229
26,0.746802,-0.700736,0.258229
27,0.799108,-0.764661,0.232091
28,0.848412,-0.825828,0.194454
29,0.848412,-0.825828,0.194454
30,0.853701,-0.839661,0.154188
31,0.853701,-0.839661,0.154188
32,0.853701,-0.839661,0.154188
33,0.901572,-0.891325,0.135541
34,0.909486,-0.895621,0.158199
35,0.919252,-0.912826,0.108502
36,0.919252,-0.912826,0.108502
37,0.919252,-0.912826,0.108502
38,1.01729,-0.9947,0.213211
39,1.04124,-0.996396,0.302284
40,1.04124,-0.996396,0.302284
41,1.04124,-0.996396,0.302284
42,1.04124,-0.996396,0.302284
43,1.09421,-1.05249,0.299234
44,1.09421,-1.05249,0.299234
45,1.09421,-1.05249,0.299234
46,1.08654,-1.02707,0.354542
47,1.12726,-1.06553,0.367921
48,1.1628,-1.09301,0.39679
49,1.1628,-1.09301,0.39679
50,1.1628,-1.09301,0.39679
51,1.1628,-1.09301,0.39679
52,1.1628,-1.09301,0.39679
53,1.25469,-1.19142,0.393383
54,1.27697,-1.20664,0.417951
55,1.32626,-1.27255,0.373611
56,1.32784,-1.2869,0.327189
57,1.39996,-1.35115,0.366434
58,1.39996,-1.35115,0.366434
59,1.45187,-1.40519,0.365209
60,1.52113,-1.47781,0.360419
61,1.66879,-1.6317,0.349855
62,1.66879,-1.6317,0.349855
63,1.66879,-1.6317,0.349855
64,1.66879,-1.6317,0.349855
65,1.75251,-1.72179,0.326692
66,1.75251,-1.72179,0.326692
67,1.77312,-1.74507,0.314129
68,1.77312,-1.74507,0.314129
