ReTr(L),ImTr(L)
-0.520639,0.226944
-0.568747,0.227205
-0.568747,0.227205
-0.568747,0.227205
-0.568747,0.227205
-0.568747,0.227205
-0.568747,0.227205
-0.568747,0.227205
-0.568747,0.227205
-0.568747,0.227205
-0.614448,0.198231
-0.614448,0.198231
-0.614448,0.198231
-0.65893,0.198905
-0.670801,0.196208
-0.670801,0.196208
-0.670801,0.196208
-0.670801,0.196208
-0.670801,0.196208
-0.670801,0.196208
-0.670801,0.196208
-0.66173,0.187677
-0.66173,0.187677
-0.700736,0.258229
-0.700736,0.258229
-0.700736,0.258229
-0.764661,0.232091
-0.825828,0.194454
-0.825828,0.194454
-0.839661,0.154188
-0.839661,0.154188
-0.839661,0.154188
-0.891325,0.135541
-0.895621,0.158199
-0.912826,0.108502
-0.912826,0.108502
-0.912826,0.108502
-0.9947,0.213211
-0.996396,0.302284
-0.996396,0.302284
-0.996396,0.302284
-0.996396,0.302284
-1.05249,0.299234
-1.05249,0.299234
-1.05249,0.299234
-1.02707,0.354542
-1.06553,0.367921
-1.09301,0.39679
-1.09301,0.39679
-1.09301,0.39679
-1.09301,0.39679
-1.09301,0.39679
-1.19142,0.393383
-1.20664,0.417951
-1.27255,0.373611
-1.2869,0.327189
-1.35115,0.366434
-1.35115,0.366434
-1.40519,0.365209
-1.47781,0.360419
-1.6317,0.349855
-1.6317,0.349855
-1.6317,0.349855
-1.6317,0.349855
-1.72179,0.326692
-1.72179,0.326692
-1.74507,0.314129
-1.74507,0.314129
-1.8191,0.318379
-1.8191,0.318379
-1.79018,0.29263
-1.8975,0.218915
-1.98551,0.180863
-2.00236,0.23164
-2.00236,0.23164
-2.00236,0.23164
-2.00236,0.23164
-2.09505,0.0395348
-2.14798,0.00120143
-2.308,-0.0968683
-2.28556,-0.252979
-2.3174,-0.182877
-2.47193,-0.198285
-2.47193,-0.198285
-2.54145,-0.117242
-2.57024,-0.0076924
-2.67301,-0.181979
-2.85254,-0.248199
-2.80293,-0.278162
-2.88618,-0.23646
-2.85725,-0.400269
-2.82291,-0.321232
-2.84286,-0.123606
-2.91705,-0.00474938
-2.91705,-0.00474938
-3.02629,-0.0243134
-3.02629,-0.0243134
-3.20805,-0.179759
-3.37595,-0.15971
-3.37595,-0.15971
-3.37595,-0.15971
-3.37595,-0.15971
-3.37595,-0.15971
-3.37595,-0.15971
-3.4256,-0.377514
-3.4256,-0.377514
-3.41851,-0.287154
-3.44075,-0.326501
-3.44075,-0.326501
-3.55105,-0.331544
-3.60194,-0.160844
-3.43501,-0.185695
-3.43501,-0.185695
-3.43501,-0.185695
-3.43501,-0.185695
-3.5086,-0.0909279
-3.55998,-0.40614
-3.55998,-0.40614
-3.61881,-0.401201
-3.64688,-0.231951
-3.77596,0.00463488
-3.81948,0.0592954
-3.81948,0.0592954
-3.91268,0.0197131
-3.88531,0.305171
-3.91372,0.285183
-3.93576,0.550063
-3.97236,0.532767
-4.11024,0.458265
-4.23214,0.689586
-4.37596,0.736756
-4.44314,0.723991
-4.44314,0.723991
-4.46479,0.551111
-4.74435,0.48631
-4.69204,0.477624
-4.73038,0.318136
-4.73038,0.318136
-4.73038,0.318136
-4.82469,0.156314
-4.97191,0.0590516
-5.12078,-0.151248
-5.34565,-0.188257
-5.33174,-0.161573
-5.33174,-0.161573
-5.33174,-0.161573
-5.72792,0.021614
-5.83695,0.0460983
-5.83695,0.0460983
-6.01834,0.3555
-5.95305,0.0680911
-6.20559,0.0705449
-6.50514,0.18364
-6.45951,0.20314
-6.71242,0.393114
-6.71242,0.393114
-6.71242,0.393114
-6.71242,0.393114
-7.0289,0.384968
-7.14451,0.122774
-7.36552,-0.158051
-7.71445,-0.305478
-7.87887,-0.176
-8.35037,-0.398205
-8.61889,-0.708841
-8.76496,-0.658259
-9.46044,-0.364907
-9.98765,-0.327634
-9.90315,-0.625255
-10.6821,-0.682905
-11.383,-1.45879
-12.0251,-1.48657
-12.8271,-1.9015
-14.3195,-1.88005
-16.2456,-1.87145
-18.1365,-2.33416
-21.4154,-2.52414
-26.4966,-2.64055
-33.8227,-3.16995
-33.8227,-3.16995
-33.8227,-3.16995
-33.8227,-3.16995
-33.8227,-3.16995
-33.8227,-3.16995
-33.8227,-3.16995
-33.8227,-3.16995
-39.1964,-5.77641
-39.1964,-5.77641
-39.1964,-5.77641
-39.1964,-5.77641
-39.1964,-5.77641
-48.209,-5.65853
-48.209,-5.65853
-48.209,-5.65853
-48.209,-5.65853
-48.209,-5.65853
-48.209,-5.65853
-48.209,-5.65853
-48.209,-5.65853
-48.209,-5.65853
-48.209,-5.65853
-48.209,-5.65853
-48.209,-5.65853
-48.209,-5.65853
-48.209,-5.65853
-48.209,-5.65853
-48.209,-5.65853
-48.209,-5.65853
-48.209,-5.65853
-48.209,-5.65853
-48.209,-5.65853
-48.209,-5.65853
-48.209,-5.65853
-48.209,-5.65853
-48.209,-5.65853
-48.209,-5.65853
-48.209,-5.65853
-48.209,-5.65853
-48.209,-5.65853
-48.209,-5.65853
-48.209,-5.65853
-48.209,-5.65853
-48.209,-5.65853
-48.209,-5.65853
-48.209,-5.65853
-48.209,-5.65853
-48.209,-5.65853
-48.209,-5.65853
-48.209,-5.65853
-48.209,-5.65853
-48.209,-5.65853
-48.209,-5.65853
-48.209,-5.65853
-48.209,-5.65853
-48.209,-5.65853
-48.209,-5.65853
-48.209,-5.65853
-48.209,-5.65853
-48.209,-5.65853
-48.209,-5.65853
-48.209,-5.65853
-48.209,-5.65853
-48.209,-5.65853
-48.209,-5.65853
-48.209,-5.65853
-48.209,-5.65853
-48.209,-5.65853
-48.209,-5.65853
-48.209,-5.65853
-48.209,-5.65853
-48.209,-5.65853
-48.209,-5.65853
-48.209,-5.65853
-48.209,-5.65853
-48.209,-5.65853
-48.209,-5.65853
-48.209,-5.65853
-48.209,-5.65853
-48.209,-5.65853
-48.209,-5.65853
-48.209,-5.65853
-48.209,-5.65853
-48.209,-5.65853
-48.209,-5.65853
-48.209,-5.65853
-48.209,-5.65853
-48.209,-5.65853
-48.209,-5.65853
-48.209,-5.65853
-48.209,-5.65853
-48.209,-5.65853
-48.209,-5.65853
-48.209,-5.65853
-48.209,-5.65853
-48.209,-5.65853
-48.209,-5.65853
-48.209,-5.65853
-53.0995,-7.01775
-53.0995,-7.01775
-53.0995,-7.01775
-53.0995,-7.01775
-53.0995,-7.01775
-53.0995,-7.01775
-53.0995,-7.01775
-53.0995,-7.01775
-53.0995,-7.01775
-53.0995,-7.01775
-53.0995,-7.01775
-53.0995,-7.01775
-53.0995,-7.01775
-53.0995,-7.01775
-61.4865,-6.23588
-61.4865,-6.23588
-61.4865,-6.23588
-61.4865,-6.23588
-61.4865,-6.23588
-61.4865,-6.23588
-61.4865,-6.23588
-61.4865,-6.23588
-61.4865,-6.23588
-61.4865,-6.23588
-61.4865,-6.23588
-61.4865,-6.23588
-61.4865,-6.23588
-61.4865,-6.23588
-61.4865,-6.23588
-61.4865,-6.23588
-61.4865,-6.23588
-61.4865,-6.23588
-67.6041,-9.29311
-67.6041,-9.29311
-67.6041,-9.29311
-67.6041,-9.29311
-67.6041,-9.29311
-67.6041,-9.29311
-67.6041,-9.29311
-67.6041,-9.29311
-67.6041,-9.29311
-67.6041,-9.29311
-67.6041,-9.29311
-75.0683,-9.73154
-75.0683,-9.73154
-75.0683,-9.73154
-75.0683,-9.73154
-75.0683,-9.73154
-78.194,-14.5459
-78.194,-14.5459
-78.194,-14.5459
-78.194,-14.5459
-78.194,-14.5459
-78.194,-14.5459
-78.194,-14.5459
-78.194,-14.5459
-78.194,-14.5459
-78.194,-14.5459
-78.194,-14.5459
-78.194,-14.5459
-78.194,-14.5459
-78.194,-14.5459
-78.194,-14.5459
-83.5884,-14.1966
-83.5884,-14.1966
-83.5884,-14.1966
-83.5884,-14.1966
-83.5884,-14.1966
-83.5884,-14.1966
-83.5884,-14.1966
-83.5884,-14.1966
-83.5884,-14.1966
-83.5884,-14.1966
-83.5884,-14.1966
-83.5884,-14.1966
-83.5884,-14.1966
-83.5884,-14.1966
-90.8205,-11.6346
-90.8205,-11.6346
-99.7157,-9.15742
-99.7157,-9.15742
-99.7157,-9.15742
-99.7157,-9.15742
-99.7157,-9.15742
-99.7157,-9.15742
-99.7157,-9.15742
-99.7157,-9.15742
-99.7157,-9.15742
-99.7157,-9.15742
-99.7157,-9.15742
-99.7157,-9.15742
-99.7157,-9.15742
-99.7157,-9.15742
-99.7157,-9.15742
-99.7157,-9.15742
-99.7157,-9.15742
-99.7157,-9.15742
-99.7157,-9.15742
-104.476,-5.86971
-111.326,-5.75259
-111.326,-5.75259
-117.448,-1.35633
-117.448,-1.35633
-117.448,-1.35633
-117.448,-1.35633
-117.448,-1.35633
-117.448,-1.35633
-117.448,-1.35633
-123.481,-0.220729
-123.481,-0.220729
-123.481,-0.220729
-123.481,-0.220729
-123.481,-0.220729
-127.603,-2.82242
-127.603,-2.82242
-127.603,-2.82242
-127.603,-2.82242
-127.603,-2.82242
-127.603,-2.82242
-127.603,-2.82242
-127.603,-2.82242
-127.603,-2.82242
-134.911,-3.66504
-139.876,-1.84983
-139.876,-1.84983
-139.876,-1.84983
-139.876,-1.84983
-139.876,-1.84983
-139.876,-1.84983
-139.876,-1.84983
-139.876,-1.84983
-139.876,-1.84983
-139.876,-1.84983
-139.876,-1.84983
-139.876,-1.84983
-139.876,-1.84983
-146.463,-1.94837
-146.463,-1.94837
-146.463,-1.94837
-146.463,-1.94837
-148.535,-1.99657
-148.535,-1.99657
-153.898,-5.46534
-158.227,-3.75036
-170.309,-3.85956
-170.393,-0.346509
