MDTU,|det-1|^2,1-Re(det),Im(det)
1,0.999359,0.99968,-3.43829e-07
2,0.999891,0.999946,4.49474e-09
3,0.999921,0.999961,4.62874e-08
4,0.999921,0.99996,-9.63876e-08
5,0.999911,0.999955,4.32813e-08
6,0.999911,0.999955,4.32813e-08
7,0.99991,0.999955,-8.30077e-08
8,0.99991,0.999955,-8.30077e-08
9,0.99991,0.999955,-8.30077e-08
10,0.999904,0.999952,3.85913e-08
11,0.999886,0.999943,-1.04594e-07
12,0.999886,0.999943,-1.04594e-07
13,0.999872,0.999936,-2.80673e-08
14,0.999863,0.999931,-1.16875e-07
15,0.999863,0.999931,-1.16875e-07
16,0.999851,0.999925,6.83734e-08
17,0.999851,0.999925,6.83734e-08
18,0.999851,0.999925,6.83734e-08
19,0.999851,0.999925,6.83734e-08
20,0.999851,0.999925,6.83734e-08
21,0.999851,0.999925,6.83734e-08
22,0.999829,0.999914,-1.67117e-08
23,0.999829,0.999914,-1.67117e-08
24,0.999832,0.999916,1.78683e-07
25,0.999832,0.999916,1.78683e-07
26,0.999814,0.999907,-6.08639e-08
27,0.999814,0.999907,-6.08639e-08
28,0.999814,0.999907,-6.08639e-08
29,0.999814,0.999907,-6.08639e-08
30,0.999788,0.999894,2.64109e-07
31,0.999788,0.999894,2.64109e-07
32,0.999788,0.999894,2.64109e-07
33,0.999788,0.999894,2.64109e-07
34,0.999788,0.999894,2.64109e-07
35,0.999788,0.999894,2.64109e-07
36,0.999775,0.999888,-8.58748e-08
37,0.999775,0.999888,-8.58748e-08
38,0.99977,0.999885,-1.0016e-07
39,0.99977,0.999885,-1.0016e-07
40,0.99977,0.999885,-1.0016e-07
41,0.99977,0.999885,-1.00161e-07
42,0.999768,0.999884,-1.96406e-08
43,0.999768,0.999884,-1.96406e-08
44,0.999768,0.999884,-1.96406e-08
45,0.999768,0.999884,-1.96406e-08
46,0.999768,0.999884,-1.96406e-08
47,0.999739,0.99987,1.72804e-07
48,0.999704,0.999852,1.70253e-07
49,0.999701,0.999851,-3.53949e-09
50,0.999701,0.999851,-3.53949e-09
51,0.999651,0.999825,3.40752e-07
52,0.999651,0.999825,3.40752e-07
53,0.999632,0.999816,3.05609e-07
54,0.999632,0.999816,3.05609e-07
55,0.999609,0.999805,-5.03473e-07
56,0.999619,0.999809,-3.38905e-07
57,0.999622,0.999811,-1.81312e-08
58,0.999622,0.999811,-1.81312e-08
59,0.999622,0.999811,-1.81312e-08
60,0.999622,0.999811,-1.81312e-08
61,0.999622,0.999811,-1.81313e-08
62,0.999626,0.999813,1.49206e-07
63,0.999626,0.999813,1.49206e-07
64,0.999626,0.999813,1.49206e-07
65,0.999583,0.999791,1.41973e-07
66,0.999583,0.999791,1.41973e-07
67,0.999557,0.999779,2.16383e-07
68,0.999557,0.999779,2.16383e-07
69,0.999557,0.999779,2.16383e-07
70,0.999557,0.999779,2.16383e-07
71,0.999557,0.999779,2.16383e-07
72,0.99953,0.999765,1.21081e-07
73,0.99953,0.999765,1.21081e-07
74,0.999502,0.999751,-1.41363e-07
75,0.999502,0.999751,-1.41363e-07
76,0.999502,0.999751,-1.41363e-07
77,0.999502,0.999751,-1.41363e-07
78,0.999502,0.999751,-1.41363e-07
79,0.999466,0.999733,-1.12974e-08
80,0.999463,0.999731,5.75205e-08
81,0.999463,0.999731,5.75205e-08
82,0.999374,0.999687,6.60804e-07
83,0.999374,0.999687,6.60804e-07
84,0.999374,0.999687,6.60804e-07
85,0.999367,0.999684,2.6062e-07
86,0.999372,0.999686,-8.11821e-07
87,0.999372,0.999686,-8.11821e-07
88,0.99932,0.99966,5.04097e-08
89,0.99932,0.99966,5.04097e-08
90,0.99932,0.99966,5.04097e-08
91,0.999205,0.999602,6.61334e-08
92,0.999205,0.999602,6.61334e-08
93,0.999231,0.999615,-5.6523e-07
94,0.999166,0.999583,2.64226e-07
95,0.999151,0.999575,-5.57331e-07
96,0.999172,0.999586,-3.73441e-07
97,0.999106,0.999553,-9.47208e-08
98,0.999106,0.999553,-9.47208e-08
99,0.999106,0.999553,-9.47208e-08
100,0.999101,0.99955,-1.5786e-07
101,0.999164,0.999582,6.84602e-07
102,0.999073,0.999536,1.9069e-07
103,0.99902,0.99951,3.47877e-08
104,0.999128,0.999564,5.94979e-07
105,0.999125,0.999562,3.70618e-07
106,0.999226,0.999613,-4.49226e-07
107,0.999359,0.999679,-3.0227e-08
108,0.99946,0.99973,-1.01844e-06
109,0.999579,0.99979,7.51133e-07
110,0.999752,0.999876,-4.57549e-07
111,0.999949,0.999975,-1.6204e-07
112,0.999998,0.999999,-5.01325e-10
113,0.999998,0.999999,-5.01325e-10
114,0.999998,0.999999,-5.01325e-10
115,0.999998,0.999999,-5.01325e-10
116,1,1,-8.73824e-10
117,1,1,-8.73824e-10
118,1,1,-8.73824e-10
119,1,1,-8.73824e-10
120,1,1,-8.73824e-10
121,1,1,-8.73824e-10
122,1,1,-8.73824e-10
123,1,1,-8.73824e-10
124,1,1,-8.73824e-10
125,1,1,-8.73824e-10
126,1,1,-8.73824e-10
127,1,1,-8.73824e-10
128,1,1,-8.73824e-10
129,1,1,-8.73824e-10
130,1,1,-8.73824e-10
131,1,1,-8.73824e-10
132,1,1,-8.73824e-10
133,1,1,-8.73824e-10
134,1,1,-8.73824e-10
135,1,1,-8.73824e-10
136,1,1,-8.73824e-10
137,1,1,-8.73824e-10
138,1,1,-8.73824e-10
139,1,1,-8.73824e-10
140,1,1,-8.73824e-10
141,1,1,-8.73824e-10
142,1,1,-8.73824e-10
143,1,1,-8.73824e-10
144,1,1,-8.73824e-10
145,1,1,-8.73824e-10
146,1,1,-8.73824e-10
147,1,1,-8.73824e-10
148,1,1,-8.73824e-10
149,1,1,-8.73824e-10
150,1,1,-8.73824e-10
151,1,1,-8.73824e-10
152,1,1,-8.73824e-10
153,1,1,-8.73824e-10
154,1,1,-8.73824e-10
155,1,1,-8.73824e-10
156,1,1,-8.73824e-10
157,1,1,-8.73824e-10
158,1,1,-8.73824e-10
159,1,1,-8.73824e-10
160,1,1,-8.73824e-10
161,1,1,-8.73824e-10
162,1,1,-8.73824e-10
163,1,1,-8.73824e-10
164,1,1,-8.73824e-10
165,1,1,-8.73824e-10
166,1,1,-8.73824e-10
167,1,1,-8.73824e-10
168,1,1,-8.73824e-10
169,1,1,-8.73824e-10
170,1,1,-8.73824e-10
171,1,1,-8.73824e-10
172,1,1,-8.73824e-10
173,1,1,-8.73824e-10
174,1,1,-8.73824e-10
175,1,1,-8.73824e-10
176,1,1,-8.73824e-10
177,1,1,-8.73824e-10
178,1,1,-8.73824e-10
179,1,1,-8.73824e-10
180,1,1,-8.73824e-10
181,1,1,-8.73824e-10
182,1,1,-8.73824e-10
183,1,1,-8.73824e-10
184,1,1,-8.73824e-10
185,1,1,-8.73824e-10
186,1,1,-8.73824e-10
187,1,1,-8.73824e-10
188,1,1,-8.73824e-10
189,1,1,-8.73824e-10
190,1,1,-8.73824e-10
191,1,1,-8.73824e-10
192,1,1,-8.73824e-10
193,1,1,-8.73824e-10
194,1,1,-8.73824e-10
195,1,1,-8.73824e-10
196,1,1,-8.73824e-10
197,1,1,-8.73824e-10
198,1,1,-8.73824e-10
199,1,1,-8.73824e-10
200,1,1,-8.73824e-10
201,1,1,-8.73824e-10
202,1,1,-8.73824e-10
203,1,1,-8.73824e-10
204,1,1,-8.73824e-10
205,1,1,-8.73824e-10
206,1,1,-8.73824e-10
207,1,1,-8.73824e-10
208,1,1,-8.73824e-10
209,1,1,-8.73824e-10
210,1,1,-8.73824e-10
211,1,1,-8.73824e-10
212,1,1,-8.73824e-10
213,1,1,-8.73824e-10
214,1,1,-8.73824e-10
215,1,1,-8.73824e-10
216,1,1,-8.73824e-10
217,1,1,-8.73824e-10
218,1,1,-8.73824e-10
219,1,1,-8.73824e-10
220,1,1,-8.73824e-10
221,1,1,-8.73824e-10
222,1,1,-8.73824e-10
223,1,1,-8.73824e-10
224,1,1,-8.73824e-10
225,1,1,-8.73824e-10
226,1,1,-8.73824e-10
227,1,1,-8.73824e-10
228,1,1,-8.73824e-10
229,1,1,-8.73824e-10
230,1,1,-8.73824e-10
231,1,1,-8.73824e-10
232,1,1,-8.73824e-10
233,1,1,-8.73824e-10
234,1,1,-8.73824e-10
235,1,1,-8.73824e-10
236,1,1,-8.73824e-10
237,1,1,-8.73824e-10
238,1,1,-8.73824e-10
239,1,1,-8.73824e-10
240,1,1,-8.73824e-10
241,1,1,-8.73824e-10
242,1,1,-8.73824e-10
243,1,1,-8.73824e-10
244,1,1,-8.73824e-10
245,1,1,-8.73824e-10
246,1,1,-8.73824e-10
247,1,1,-8.73824e-10
248,1,1,-8.73824e-10
249,1,1,-8.73824e-10
250,1,1,-8.73824e-10
251,1,1,-8.73824e-10
252,1,1,-8.73824e-10
253,1,1,-8.73824e-10
254,1,1,-8.73824e-10
255,1,1,-8.73824e-10
256,1,1,-8.73824e-10
257,1,1,-8.73824e-10
258,1,1,-8.73824e-10
259,1,1,-8.73824e-10
260,1,1,-8.73824e-10
261,1,1,-8.73824e-10
262,1,1,-8.73824e-10
263,1,1,-8.73824e-10
264,1,1,-8.73824e-10
265,1,1,-8.73824e-10
266,1,1,-8.73824e-10
267,1,1,-8.73824e-10
268,1,1,-8.73824e-10
269,1,1,-8.73824e-10
270,1,1,-8.73824e-10
