MDTU,|Tr(L)|,ReTr(L),ImTr(L)
1,0.782922,-0.365548,0.692345
2,0.817324,-0.433855,0.692667
3,0.816155,-0.422556,0.698251
4,0.826911,-0.392757,0.727684
5,0.826695,-0.389161,0.729369
6,0.826695,-0.389161,0.729369
7,0.826336,-0.399639,0.72327
8,0.826336,-0.399639,0.72327
9,0.826336,-0.399639,0.72327
10,0.837206,-0.392364,0.73957
11,0.834633,-0.428024,0.716525
12,0.834633,-0.428024,0.716525
13,0.833637,-0.438031,0.709281
14,0.851392,-0.466927,0.711932
15,0.851392,-0.466927,0.711932
16,0.845794,-0.446511,0.718328
17,0.845794,-0.446511,0.718328
18,0.845794,-0.446511,0.718328
19,0.845794,-0.446511,0.718328
20,0.845794,-0.446511,0.718328
21,0.845794,-0.446511,0.718328
22,0.841761,-0.42274,0.72791
23,0.841761,-0.42274,0.72791
24,0.849243,-0.493411,0.691201
25,0.849243,-0.493411,0.691201
26,0.847535,-0.483826,0.695865
27,0.847535,-0.483826,0.695865
28,0.847535,-0.483826,0.695865
29,0.847535,-0.483826,0.695865
30,0.85202,-0.536394,0.661981
31,0.85202,-0.536394,0.661981
32,0.85202,-0.536394,0.661981
33,0.85202,-0.536394,0.661981
34,0.85202,-0.536394,0.661981
35,0.85202,-0.536394,0.661981
36,0.846122,-0.571383,0.624055
37,0.846122,-0.571383,0.624055
38,0.847763,-0.507991,0.67871
39,0.847763,-0.507991,0.67871
40,0.847763,-0.507991,0.67871
41,0.847763,-0.507991,0.67871
42,0.852133,-0.514956,0.678934
43,0.852133,-0.514956,0.678934
44,0.852133,-0.514956,0.678934
45,0.852133,-0.514956,0.678934
46,0.852133,-0.514956,0.678934
47,0.8567,-0.507021,0.690554
48,0.859337,-0.549153,0.660977
49,0.854189,-0.498966,0.693305
50,0.854189,-0.498966,0.693305
51,0.86144,-0.520689,0.686266
52,0.86144,-0.520689,0.686266
53,0.858497,-0.464434,0.722024
54,0.858497,-0.464434,0.722024
55,0.86576,-0.516864,0.694545
56,0.870809,-0.531579,0.689734
57,0.865351,-0.520378,0.691404
58,0.865351,-0.520378,0.691404
59,0.865351,-0.520378,0.691404
60,0.865351,-0.520378,0.691404
61,0.865351,-0.520378,0.691404
62,0.867384,-0.553979,0.66743
63,0.867384,-0.553979,0.66743
64,0.867384,-0.553979,0.66743
65,0.864529,-0.575204,0.645408
66,0.864529,-0.575204,0.645408
67,0.860825,-0.592468,0.624501
68,0.860825,-0.592468,0.624501
69,0.860825,-0.592468,0.624501
70,0.860825,-0.592468,0.624501
71,0.860825,-0.592468,0.624501
72,0.86618,-0.582371,0.64118
73,0.86618,-0.582371,0.64118
74,0.869533,-0.576959,0.650543
75,0.869533,-0.576959,0.650543
76,0.869533,-0.576959,0.650543
77,0.869533,-0.576959,0.650543
78,0.869533,-0.576959,0.650543
79,0.868404,-0.571464,0.653876
80,0.871135,-0.565653,0.662505
81,0.871135,-0.565653,0.662505
82,0.874077,-0.594131,0.641108
83,0.874077,-0.594131,0.641108
84,0.874077,-0.594131,0.641108
85,0.868798,-0.584879,0.642439
86,0.874115,-0.588832,0.646029
87,0.874115,-0.588832,0.646029
88,0.869699,-0.55534,0.669309
89,0.869699,-0.55534,0.669309
90,0.869699,-0.55534,0.669309
91,0.878323,-0.615434,0.626652
92,0.878323,-0.615434,0.626652
93,0.880546,-0.61267,0.632452
94,0.87407,-0.595082,0.640215
95,0.877915,-0.613474,0.628
96,0.875695,-0.623794,0.614592
97,0.87862,-0.634645,0.607618
98,0.87862,-0.634645,0.607618
99,0.87862,-0.634645,0.607618
100,0.882234,-0.623354,0.624314
101,0.881196,-0.629289,0.616849
102,0.880817,-0.640259,0.604903
103,0.878016,-0.659343,0.57981
104,0.882683,-0.645124,0.602449
105,0.878025,-0.649898,0.590391
106,0.88058,-0.676884,0.563249
107,0.870692,-0.663124,0.564244
108,0.869929,-0.665726,0.559986
109,0.863032,-0.672814,0.540505
110,0.856449,-0.68933,0.508261
111,0.844631,-0.67045,0.51371
112,0.841381,-0.632796,0.554519
113,0.841381,-0.632796,0.554519
114,0.841381,-0.632796,0.554519
115,0.841381,-0.632796,0.554519
116,0.839863,-0.601091,0.586566
117,0.839863,-0.601091,0.586566
118,0.839863,-0.601091,0.586566
119,0.839863,-0.601091,0.586566
120,0.839863,-0.601091,0.586566
121,0.839863,-0.601091,0.586566
122,0.839863,-0.601091,0.586566
123,0.839863,-0.601091,0.586566
124,0.839863,-0.601091,0.586566
125,0.839863,-0.601091,0.586566
126,0.839863,-0.601091,0.586566
127,0.839863,-0.601091,0.586566
128,0.839863,-0.601091,0.586566
129,0.839863,-0.601091,0.586566
130,0.839863,-0.601091,0.586566
131,0.839863,-0.601091,0.586566
132,0.839863,-0.601091,0.586566
133,0.839863,-0.601091,0.586566
134,0.839863,-0.601091,0.586566
135,0.839863,-0.601091,0.586566
136,0.839863,-0.601091,0.586566
137,0.839863,-0.601091,0.586566
138,0.839863,-0.601091,0.586566
139,0.839863,-0.601091,0.586566
140,0.839863,-0.601091,0.586566
141,0.839863,-0.601091,0.586566
142,0.839863,-0.601091,0.586566
143,0.839863,-0.601091,0.586566
144,0.839863,-0.601091,0.586566
145,0.839863,-0.601091,0.586566
146,0.839863,-0.601091,0.586566
147,0.839863,-0.601091,0.586566
148,0.839863,-0.601091,0.586566
149,0.839863,-0.601091,0.586566
150,0.839863,-0.601091,0.586566
151,0.839863,-0.601091,0.586566
152,0.839863,-0.601091,0.586566
153,0.839863,-0.601091,0.586566
154,0.839863,-0.601091,0.586566
155,0.839863,-0.601091,0.586566
156,0.839863,-0.601091,0.586566
157,0.839863,-0.601091,0.586566
158,0.839863,-0.601091,0.586566
159,0.839863,-0.601091,0.586566
160,0.839863,-0.601091,0.586566
161,0.839863,-0.601091,0.586566
162,0.839863,-0.601091,0.586566
163,0.839863,-0.601091,0.586566
164,0.839863,-0.601091,0.586566
165,0.839863,-0.601091,0.586566
166,0.839863,-0.601091,0.586566
167,0.839863,-0.601091,0.586566
168,0.839863,-0.601091,0.586566
169,0.839863,-0.601091,0.586566
170,0.839863,-0.601091,0.586566
171,0.839863,-0.601091,0.586566
172,0.839863,-0.601091,0.586566
173,0.839863,-0.601091,0.586566
174,0.839863,-0.601091,0.586566
175,0.839863,-0.601091,0.586566
176,0.839863,-0.601091,0.586566
177,0.839863,-0.601091,0.586566
178,0.839863,-0.601091,0.586566
179,0.839863,-0.601091,0.586566
180,0.839863,-0.601091,0.586566
181,0.839863,-0.601091,0.586566
182,0.839863,-0.601091,0.586566
183,0.839863,-0.601091,0.586566
184,0.839863,-0.601091,0.586566
185,0.839863,-0.601091,0.586566
186,0.839863,-0.601091,0.586566
187,0.839863,-0.601091,0.586566
188,0.839863,-0.601091,0.586566
189,0.839863,-0.601091,0.586566
190,0.839863,-0.601091,0.586566
191,0.839863,-0.601091,0.586566
192,0.839863,-0.601091,0.586566
193,0.839863,-0.601091,0.586566
194,0.839863,-0.601091,0.586566
195,0.839863,-0.601091,0.586566
196,0.839863,-0.601091,0.586566
197,0.839863,-0.601091,0.586566
198,0.839863,-0.601091,0.586566
199,0.839863,-0.601091,0.586566
200,0.839863,-0.601091,0.586566
201,0.839863,-0.601091,0.586566
202,0.839863,-0.601091,0.586566
203,0.839863,-0.601091,0.586566
204,0.839863,-0.601091,0.586566
205,0.839863,-0.601091,0.586566
206,0.839863,-0.601091,0.586566
207,0.839863,-0.601091,0.586566
208,0.839863,-0.601091,0.586566
209,0.839863,-0.601091,0.586566
210,0.839863,-0.601091,0.586566
211,0.839863,-0.601091,0.586566
212,0.839863,-0.601091,0.586566
213,0.839863,-0.601091,0.586566
214,0.839863,-0.601091,0.586566
215,0.839863,-0.601091,0.586566
216,0.839863,-0.601091,0.586566
217,0.839863,-0.601091,0.586566
218,0.839863,-0.601091,0.586566
219,0.839863,-0.601091,0.586566
220,0.839863,-0.601091,0.586566
221,0.839863,-0.601091,0.586566
222,0.839863,-0.601091,0.586566
223,0.839863,-0.601091,0.586566
224,0.839863,-0.601091,0.586566
225,0.839863,-0.601091,0.586566
226,0.839863,-0.601091,0.586566
227,0.839863,-0.601091,0.586566
228,0.839863,-0.601091,0.586566
229,0.839863,-0.601091,0.586566
230,0.839863,-0.601091,0.586566
231,0.839863,-0.601091,0.586566
232,0.839863,-0.601091,0.586566
233,0.839863,-0.601091,0.586566
234,0.839863,-0.601091,0.586566
235,0.839863,-0.601091,0.586566
236,0.839863,-0.601091,0.586566
237,0.839863,-0.601091,0.586566
238,0.839863,-0.601091,0.586566
239,0.839863,-0.601091,0.586566
240,0.839863,-0.601091,0.586566
241,0.839863,-0.601091,0.586566
242,0.839863,-0.601091,0.586566
243,0.839863,-0.601091,0.586566
244,0.839863,-0.601091,0.586566
245,0.839863,-0.601091,0.586566
246,0.839863,-0.601091,0.586566
247,0.839863,-0.601091,0.586566
248,0.839863,-0.601091,0.586566
249,0.839863,-0.601091,0.586566
250,0.839863,-0.601091,0.586566
251,0.839863,-0.601091,0.586566
252,0.839863,-0.601091,0.586566
253,0.839863,-0.601091,0.586566
254,0.839863,-0.601091,0.586566
255,0.839863,-0.601091,0.586566
256,0.839863,-0.601091,0.586566
257,0.839863,-0.601091,0.586566
258,0.839863,-0.601091,0.586566
259,0.839863,-0.601091,0.586566
260,0.839863,-0.601091,0.586566
261,0.839863,-0.601091,0.586566
262,0.839863,-0.601091,0.586566
263,0.839863,-0.601091,0.586566
264,0.839863,-0.601091,0.586566
265,0.839863,-0.601091,0.586566
266,0.839863,-0.601091,0.586566
267,0.839863,-0.601091,0.586566
268,0.839863,-0.601091,0.586566
269,0.839863,-0.601091,0.586566
270,0.839863,-0.601091,0.586566
271,0.839863,-0.601091,0.586566
272,0.839863,-0.601091,0.586566
273,0.839863,-0.601091,0.586566
274,0.839863,-0.601091,0.586566
275,0.839863,-0.601091,0.586566
276,0.839863,-0.601091,0.586566
277,0.839863,-0.601091,0.586566
278,0.839863,-0.601091,0.586566
279,0.839863,-0.601091,0.586566
280,0.839863,-0.601091,0.586566
281,0.839863,-0.601091,0.586566
282,0.839863,-0.601091,0.586566
283,0.839863,-0.601091,0.586566
284,0.839863,-0.601091,0.586566
285,0.839863,-0.601091,0.586566
286,0.839863,-0.601091,0.586566
287,0.839863,-0.601091,0.586566
288,0.839863,-0.601091,0.586566
289,0.839863,-0.601091,0.586566
290,0.839863,-0.601091,0.586566
291,0.839863,-0.601091,0.586566
292,0.839863,-0.601091,0.586566
293,0.839863,-0.601091,0.586566
294,0.839863,-0.601091,0.586566
295,0.839863,-0.601091,0.586566
296,0.839863,-0.601091,0.586566
297,0.839863,-0.601091,0.586566
298,0.839863,-0.601091,0.586566
299,0.839863,-0.601091,0.586566
300,0.839863,-0.601091,0.586566
301,0.839863,-0.601091,0.586566
302,0.839863,-0.601091,0.586566
303,0.839863,-0.601091,0.586566
304,0.839863,-0.601091,0.586566
305,0.839863,-0.601091,0.586566
