ReTr(Lx),ImTr(Lx)
-0.00131319,0.00360721
-0.0008877,-7.49469e-05
-0.00030195,0.000389281
-0.000250174,0.000391614
0.000194932,5.47321e-05
0.000194932,5.47321e-05
5.8794e-05,0.000239429
5.8794e-05,0.000239429
5.8794e-05,0.000239429
-0.000302158,3.37327e-05
-0.000110907,0.000160469
-0.000110907,0.000160469
6.02716e-05,-0.000234006
0.000215933,-0.000304181
0.000215933,-0.000304181
0.000263529,1.17135e-05
0.000263529,1.17135e-05
0.000263529,1.17135e-05
0.000263529,1.17135e-05
0.000263529,1.17135e-05
0.000263529,1.17135e-05
0.000206218,-3.95123e-05
0.000206218,-3.95123e-05
0.000343757,3.45559e-05
0.000343757,3.45559e-05
0.000261545,2.41903e-05
0.000261545,2.41903e-05
0.000261545,2.41903e-05
0.000261545,2.41903e-05
0.000341681,-2.97347e-05
0.000341681,-2.97347e-05
0.000341681,-2.97347e-05
0.000341681,-2.97347e-05
0.000341681,-2.97347e-05
0.000341681,-2.97347e-05
0.000278535,1.65376e-06
0.000278535,1.65376e-06
0.000389075,6.25071e-06
0.000389075,6.25071e-06
0.000389075,6.25071e-06
0.000389075,6.25071e-06
0.00031136,-5.73193e-06
0.00031136,-5.73193e-06
0.00031136,-5.73193e-06
0.00031136,-5.73193e-06
0.00031136,-5.73193e-06
0.000365159,-2.72384e-05
0.000289596,9.28242e-05
0.00015816,-2.2465e-05
0.00015816,-2.2465e-05
0.000217437,-3.50667e-05
0.000217437,-3.50667e-05
0.000154238,7.44945e-05
0.000154238,7.44945e-05
-8.69063e-05,7.72949e-05
6.76269e-05,1.72162e-05
-9.87528e-06,-3.11335e-05
-9.87528e-06,-3.11335e-05
-9.87528e-06,-3.11335e-05
-9.87528e-06,-3.11335e-05
-9.87528e-06,-3.11335e-05
-2.00994e-05,2.68132e-05
-2.00994e-05,2.68132e-05
-2.00994e-05,2.68132e-05
-8.54289e-05,4.66638e-05
-8.54289e-05,4.66638e-05
-4.74056e-05,1.13956e-05
-4.74056e-05,1.13956e-05
-4.74056e-05,1.13956e-05
-4.74056e-05,1.13956e-05
-4.74056e-05,1.13956e-05
-6.45098e-05,1.81262e-05
-6.45098e-05,1.81262e-05
-3.11879e-06,-1.96038e-05
-3.11879e-06,-1.96038e-05
-3.11879e-06,-1.96038e-05
-3.11879e-06,-1.96038e-05
-3.11879e-06,-1.96038e-05
-4.97491e-08,1.76505e-06
1.29956e-05,-2.93586e-06
1.29956e-05,-2.93586e-06
5.03979e-05,-2.73525e-05
5.03979e-05,-2.73525e-05
5.03979e-05,-2.73525e-05
3.822e-05,5.67589e-06
5.09648e-05,5.259e-07
5.09648e-05,5.259e-07
1.4388e-05,7.12822e-06
1.4388e-05,7.12822e-06
1.4388e-05,7.12822e-06
-8.82186e-06,-1.02774e-05
-8.82186e-06,-1.02774e-05
1.05934e-05,3.60498e-06
1.22764e-05,7.81741e-06
5.09078e-06,4.64799e-06
2.00945e-06,1.25678e-05
-3.77708e-08,4.40605e-06
-3.77708e-08,4.40605e-06
-3.77708e-08,4.40605e-06
-4.56942e-07,-2.16265e-07
1.6415e-06,1.34011e-06
-1.18643e-06,-1.55682e-07
-6.71634e-07,-8.93146e-07
-9.09313e-07,-8.23841e-07
-5.65348e-08,-3.39386e-08
-1.00945e-07,2.17424e-08
1.981e-08,-2.36739e-08
1.26121e-08,-8.704e-09
-3.14624e-10,1.62075e-10
-3.993e-11,-1.65746e-11
2.56851e-13,1.29226e-12
3.39091e-12,-1.14136e-12
3.39091e-12,-1.14136e-12
3.39091e-12,-1.14136e-12
3.39091e-12,-1.14136e-12
-2.40044e-12,6.5217e-13
-2.40044e-12,6.5217e-13
-2.40044e-12,6.5217e-13
-2.40044e-12,6.5217e-13
-2.40044e-12,6.5217e-13
-2.40044e-12,6.5217e-13
-2.40044e-12,6.5217e-13
-2.40044e-12,6.5217e-13
-2.40044e-12,6.5217e-13
-2.40044e-12,6.5217e-13
-2.40044e-12,6.5217e-13
-2.40044e-12,6.5217e-13
-2.40044e-12,6.5217e-13
-2.40044e-12,6.5217e-13
-2.40044e-12,6.5217e-13
-2.40044e-12,6.5217e-13
-2.40044e-12,6.5217e-13
-2.40044e-12,6.5217e-13
-2.40044e-12,6.5217e-13
-2.40044e-12,6.5217e-13
-2.40044e-12,6.5217e-13
-2.40044e-12,6.5217e-13
-2.40044e-12,6.5217e-13
-2.40044e-12,6.5217e-13
-2.40044e-12,6.5217e-13
-2.40044e-12,6.5217e-13
-2.40044e-12,6.5217e-13
-2.40044e-12,6.5217e-13
-2.40044e-12,6.5217e-13
-2.40044e-12,6.5217e-13
-2.40044e-12,6.5217e-13
-2.40044e-12,6.5217e-13
-2.40044e-12,6.5217e-13
-2.40044e-12,6.5217e-13
-2.40044e-12,6.5217e-13
-2.40044e-12,6.5217e-13
-2.40044e-12,6.5217e-13
-2.40044e-12,6.5217e-13
-2.40044e-12,6.5217e-13
-2.40044e-12,6.5217e-13
-2.40044e-12,6.5217e-13
-2.40044e-12,6.5217e-13
-2.40044e-12,6.5217e-13
-2.40044e-12,6.5217e-13
-2.40044e-12,6.5217e-13
-2.40044e-12,6.5217e-13
-2.40044e-12,6.5217e-13
-2.40044e-12,6.5217e-13
-2.40044e-12,6.5217e-13
-2.40044e-12,6.5217e-13
