ReTr(Ly),ImTr(Ly)
-0.0989089,-0.136634
-0.159268,-0.145669
-0.103694,-0.137844
-0.150815,-0.170038
-0.101757,-0.191639
-0.101757,-0.191639
-0.0983405,-0.11291
-0.0983405,-0.11291
-0.0983405,-0.11291
-0.119032,-0.106917
-0.192277,-0.0980499
-0.192277,-0.0980499
-0.111135,-0.080687
-0.0902193,-0.132604
-0.0902193,-0.132604
-0.117775,-0.0972025
-0.117775,-0.0972025
-0.117775,-0.0972025
-0.117775,-0.0972025
-0.117775,-0.0972025
-0.117775,-0.0972025
-0.138321,-0.195975
-0.138321,-0.195975
-0.102798,-0.123369
-0.102798,-0.123369
-0.0639381,-0.0854656
-0.0639381,-0.0854656
-0.0639381,-0.0854656
-0.0639381,-0.0854656
-0.166655,-0.0061432
-0.166655,-0.0061432
-0.166655,-0.0061432
-0.166655,-0.0061432
-0.166655,-0.0061432
-0.166655,-0.0061432
-0.2314,-0.0613479
-0.2314,-0.0613479
-0.20224,-0.0845035
-0.20224,-0.0845035
-0.20224,-0.0845035
-0.20224,-0.0845035
-0.19281,-0.0676514
-0.19281,-0.0676514
-0.19281,-0.0676514
-0.19281,-0.0676514
-0.19281,-0.0676514
-0.114962,-0.0737824
-0.095952,-0.0461861
-0.105805,-0.0558608
-0.105805,-0.0558608
-0.0627237,-0.0628095
-0.0627237,-0.0628095
-0.0743291,-0.0459388
-0.0743291,-0.0459388
-0.0206394,0.00370411
-0.00576396,0.057623
0.0226767,0.0379901
0.0226767,0.0379901
0.0226767,0.0379901
0.0226767,0.0379901
0.0226767,0.0379901
-0.0654765,0.0796314
-0.0654765,0.0796314
-0.0654765,0.0796314
-0.0517786,0.110596
-0.0517786,0.110596
-0.0754685,0.130854
-0.0754685,0.130854
-0.0754685,0.130854
-0.0754685,0.130854
-0.0754685,0.130854
-0.119589,0.107509
-0.119589,0.107509
-0.00488095,0.121971
-0.00488095,0.121971
-0.00488095,0.121971
-0.00488095,0.121971
-0.00488095,0.121971
-0.0784892,0.0390061
-0.0904507,0.0822235
-0.0904507,0.0822235
-0.0841045,-0.0228068
-0.0841045,-0.0228068
-0.0841045,-0.0228068
0.00616126,0.0200625
-0.0126221,0.0827222
-0.0126221,0.0827222
-0.0112147,0.121942
-0.0112147,0.121942
-0.0112147,0.121942
-0.00502166,0.056293
-0.00502166,0.056293
-0.0230454,0.035575
-0.0195159,0.0978665
-0.0048804,0.00282069
0.0903473,0.0889324
0.0325271,0.0151021
0.0325271,0.0151021
0.0325271,0.0151021
0.0452184,0.0539996
0.0207624,0.0566496
-0.0403055,0.0206572
-0.00188748,0.0859623
0.00796446,0.0499607
-0.0443843,0.0734931
-0.00906756,0.0363277
-0.021039,-0.000431387
0.00498611,0.0294869
0.0330963,0.00816735
0.018608,0.0303761
-0.00188481,-0.00344669
-0.00308801,-0.00513159
-0.00308801,-0.00513159
-0.00308801,-0.00513159
-0.00308801,-0.00513159
0.00716584,0.00496591
0.00716584,0.00496591
0.00716584,0.00496591
0.00716584,0.00496591
0.00716584,0.00496591
0.00716584,0.00496591
0.00716584,0.00496591
0.00716584,0.00496591
0.00716584,0.00496591
0.00716584,0.00496591
0.00716584,0.00496591
0.00716584,0.00496591
0.00716584,0.00496591
0.00716584,0.00496591
0.00716584,0.00496591
0.00716584,0.00496591
0.00716584,0.00496591
0.00716584,0.00496591
0.00716584,0.00496591
0.00716584,0.00496591
0.00716584,0.00496591
0.00716584,0.00496591
0.00716584,0.00496591
0.00716584,0.00496591
0.00716584,0.00496591
0.00716584,0.00496591
0.00716584,0.00496591
0.00716584,0.00496591
0.00716584,0.00496591
0.00716584,0.00496591
0.00716584,0.00496591
0.00716584,0.00496591
0.00716584,0.00496591
0.00716584,0.00496591
0.00716584,0.00496591
0.00716584,0.00496591
0.00716584,0.00496591
0.00716584,0.00496591
0.00716584,0.00496591
0.00716584,0.00496591
0.00716584,0.00496591
0.00716584,0.00496591
0.00716584,0.00496591
0.00716584,0.00496591
0.00716584,0.00496591
0.00716584,0.00496591
0.00716584,0.00496591
0.00716584,0.00496591
0.00716584,0.00496591
0.00716584,0.00496591
0.00716584,0.00496591
0.00716584,0.00496591
0.00716584,0.00496591
0.00716584,0.00496591
0.00716584,0.00496591
0.00716584,0.00496591
0.00716584,0.00496591
0.00716584,0.00496591
0.00716584,0.00496591
0.00716584,0.00496591
0.00716584,0.00496591
0.00716584,0.00496591
0.00716584,0.00496591
0.00716584,0.00496591
0.00716584,0.00496591
0.00716584,0.00496591
0.00716584,0.00496591
0.00716584,0.00496591
0.00716584,0.00496591
0.00716584,0.00496591
0.00716584,0.00496591
0.00716584,0.00496591
0.00716584,0.00496591
0.00716584,0.00496591
0.00716584,0.00496591
0.00716584,0.00496591
0.00716584,0.00496591
0.00716584,0.00496591
0.00716584,0.00496591
0.00716584,0.00496591
0.00716584,0.00496591
0.00716584,0.00496591
0.00716584,0.00496591
0.00716584,0.00496591
0.00716584,0.00496591
0.00716584,0.00496591
0.00716584,0.00496591
0.00716584,0.00496591
0.00716584,0.00496591
0.00716584,0.00496591
0.00716584,0.00496591
0.00716584,0.00496591
0.00716584,0.00496591
0.00716584,0.00496591
0.00716584,0.00496591
0.00716584,0.00496591
0.00716584,0.00496591
0.00716584,0.00496591
0.00716584,0.00496591
0.00716584,0.00496591
0.00716584,0.00496591
0.00716584,0.00496591
0.00716584,0.00496591
0.00716584,0.00496591
0.00716584,0.00496591
0.00716584,0.00496591
0.00716584,0.00496591
0.00716584,0.00496591
0.00716584,0.00496591
0.00716584,0.00496591
0.00716584,0.00496591
0.00716584,0.00496591
0.00716584,0.00496591
0.00716584,0.00496591
0.00716584,0.00496591
0.00716584,0.00496591
0.00716584,0.00496591
0.00716584,0.00496591
0.00716584,0.00496591
0.00716584,0.00496591
0.00716584,0.00496591
0.00716584,0.00496591
0.00716584,0.00496591
0.00716584,0.00496591
0.00716584,0.00496591
0.00716584,0.00496591
0.00716584,0.00496591
0.00716584,0.00496591
0.00716584,0.00496591
0.00716584,0.00496591
0.00716584,0.00496591
0.00716584,0.00496591
0.00716584,0.00496591
0.00716584,0.00496591
0.00716584,0.00496591
0.00716584,0.00496591
0.00716584,0.00496591
0.00716584,0.00496591
0.00716584,0.00496591
0.00716584,0.00496591
0.00716584,0.00496591
0.00716584,0.00496591
0.00716584,0.00496591
0.00716584,0.00496591
0.00716584,0.00496591
0.00716584,0.00496591
0.00716584,0.00496591
0.00716584,0.00496591
0.00716584,0.00496591
0.00716584,0.00496591
0.00716584,0.00496591
0.00716584,0.00496591
0.00716584,0.00496591
0.00716584,0.00496591
0.00716584,0.00496591
0.00716584,0.00496591
0.00716584,0.00496591
0.00716584,0.00496591
0.00716584,0.00496591
0.00716584,0.00496591
0.00716584,0.00496591
0.00716584,0.00496591
0.00716584,0.00496591
0.00716584,0.00496591
0.00716584,0.00496591
0.00716584,0.00496591
0.00716584,0.00496591
0.00716584,0.00496591
0.00716584,0.00496591
0.00716584,0.00496591
0.00716584,0.00496591
0.00716584,0.00496591
0.00716584,0.00496591
0.00716584,0.00496591
0.00716584,0.00496591
0.00716584,0.00496591
0.00716584,0.00496591
0.00716584,0.00496591
0.00716584,0.00496591
0.00716584,0.00496591
0.00716584,0.00496591
0.00716584,0.00496591
0.00716584,0.00496591
0.00716584,0.00496591
0.00716584,0.00496591
0.00716584,0.00496591
0.00716584,0.00496591
0.00716584,0.00496591
0.00716584,0.00496591
0.00716584,0.00496591
0.00716584,0.00496591
0.00716584,0.00496591
0.00716584,0.00496591
0.00716584,0.00496591
0.00716584,0.00496591
0.00716584,0.00496591
0.00716584,0.00496591
0.00716584,0.00496591
0.00716584,0.00496591
0.00716584,0.00496591
0.00716584,0.00496591
0.00716584,0.00496591
0.00716584,0.00496591
0.00716584,0.00496591
0.00716584,0.00496591
0.00716584,0.00496591
0.00716584,0.00496591
0.00716584,0.00496591
0.00716584,0.00496591
0.00716584,0.00496591
0.00716584,0.00496591
0.00716584,0.00496591
0.00716584,0.00496591
0.00716584,0.00496591
0.00716584,0.00496591
0.00716584,0.00496591
0.00716584,0.00496591
0.00716584,0.00496591
0.00716584,0.00496591
0.00716584,0.00496591
0.00716584,0.00496591
0.00716584,0.00496591
0.00716584,0.00496591
0.00716584,0.00496591
0.00716584,0.00496591
0.00716584,0.00496591
0.00716584,0.00496591
0.00716584,0.00496591
0.00716584,0.00496591
0.00716584,0.00496591
0.00716584,0.00496591
0.00716584,0.00496591
0.00716584,0.00496591
0.00716584,0.00496591
0.00716584,0.00496591
0.00716584,0.00496591
0.00716584,0.00496591
0.00716584,0.00496591
0.00716584,0.00496591
0.00716584,0.00496591
0.00716584,0.00496591
0.00716584,0.00496591
0.00716584,0.00496591
0.00716584,0.00496591
0.00716584,0.00496591
0.00716584,0.00496591
0.00716584,0.00496591
0.00716584,0.00496591
0.00716584,0.00496591
0.00716584,0.00496591
0.00716584,0.00496591
0.00716584,0.00496591
0.00716584,0.00496591
0.00716584,0.00496591
0.00716584,0.00496591
0.00716584,0.00496591
0.00716584,0.00496591
0.00716584,0.00496591
0.00716584,0.00496591
0.00716584,0.00496591
0.00716584,0.00496591
0.00716584,0.00496591
0.00716584,0.00496591
0.00716584,0.00496591
0.00716584,0.00496591
0.00716584,0.00496591
0.00716584,0.00496591
0.00716584,0.00496591
0.00716584,0.00496591
0.00716584,0.00496591
0.00716584,0.00496591
0.00716584,0.00496591
0.00716584,0.00496591
0.00716584,0.00496591
0.00716584,0.00496591
0.00716584,0.00496591
0.00716584,0.00496591
0.00716584,0.00496591
0.00716584,0.00496591
0.00716584,0.00496591
0.00716584,0.00496591
0.00716584,0.00496591
0.00716584,0.00496591
0.00716584,0.00496591
0.00716584,0.00496591
0.00716584,0.00496591
0.00716584,0.00496591
0.00716584,0.00496591
0.00716584,0.00496591
0.00716584,0.00496591
0.00716584,0.00496591
0.00716584,0.00496591
0.00716584,0.00496591
0.00716584,0.00496591
0.00716584,0.00496591
0.00716584,0.00496591
0.00716584,0.00496591
0.00716584,0.00496591
0.00716584,0.00496591
0.00716584,0.00496591
0.00716584,0.00496591
0.00716584,0.00496591
0.00716584,0.00496591
0.00716584,0.00496591
0.00716584,0.00496591
0.00716584,0.00496591
0.00716584,0.00496591
0.00716584,0.00496591
0.00716584,0.00496591
0.00716584,0.00496591
0.00716584,0.00496591
0.00716584,0.00496591
0.00716584,0.00496591
0.00716584,0.00496591
0.00716584,0.00496591
0.00716584,0.00496591
0.00716584,0.00496591
0.00716584,0.00496591
0.00716584,0.00496591
0.00716584,0.00496591
0.00716584,0.00496591
0.00716584,0.00496591
0.00716584,0.00496591
0.00716584,0.00496591
0.00716584,0.00496591
0.00716584,0.00496591
0.00716584,0.00496591
0.00716584,0.00496591
0.00716584,0.00496591
0.00716584,0.00496591
0.00716584,0.00496591
0.00716584,0.00496591
0.00716584,0.00496591
0.00716584,0.00496591
0.00716584,0.00496591
0.00716584,0.00496591
0.00716584,0.00496591
0.00716584,0.00496591
0.00716584,0.00496591
0.00716584,0.00496591
0.00716584,0.00496591
0.00716584,0.00496591
0.00716584,0.00496591
0.00716584,0.00496591
0.00716584,0.00496591
0.00716584,0.00496591
0.00716584,0.00496591
0.00716584,0.00496591
0.00716584,0.00496591
0.00716584,0.00496591
0.00716584,0.00496591
0.00716584,0.00496591
0.00716584,0.00496591
0.00716584,0.00496591
0.00716584,0.00496591
0.00716584,0.00496591
0.00716584,0.00496591
0.00716584,0.00496591
0.00716584,0.00496591
0.00716584,0.00496591
0.00716584,0.00496591
0.00716584,0.00496591
0.00716584,0.00496591
0.00716584,0.00496591
0.00716584,0.00496591
0.00716584,0.00496591
0.00716584,0.00496591
0.00716584,0.00496591
0.00716584,0.00496591
0.00716584,0.00496591
0.00716584,0.00496591
0.00716584,0.00496591
0.00716584,0.00496591
0.00716584,0.00496591
0.00716584,0.00496591
0.00716584,0.00496591
0.00716584,0.00496591
0.00716584,0.00496591
0.00716584,0.00496591
0.00716584,0.00496591
