ReTr(Lx),ImTr(Lx)
-0.0566065,0.0660746
-0.0670368,0.0447809
-0.0560935,0.0834761
-0.0426248,0.0301355
0.0473111,-0.0130647
0.0473111,-0.0130647
0.0221774,0.0341088
0.0221774,0.0341088
0.0221774,0.0341088
-0.0272164,0.0431919
-0.000369401,0.110363
-0.000369401,0.110363
0.00804574,0.047254
0.0136905,0.0365523
0.0136905,0.0365523
0.088033,0.0137725
0.088033,0.0137725
0.088033,0.0137725
0.088033,0.0137725
0.088033,0.0137725
0.088033,0.0137725
0.1249,0.0441236
0.1249,0.0441236
0.171731,0.0152593
0.171731,0.0152593
0.195332,0.0396945
0.195332,0.0396945
0.195332,0.0396945
0.195332,0.0396945
0.244276,0.0454531
0.244276,0.0454531
0.244276,0.0454531
0.244276,0.0454531
0.244276,0.0454531
0.244276,0.0454531
0.215117,0.0198035
0.215117,0.0198035
0.290914,0.0158931
0.290914,0.0158931
0.290914,0.0158931
0.290914,0.0158931
0.269037,0.0239166
0.269037,0.0239166
0.269037,0.0239166
0.269037,0.0239166
0.269037,0.0239166
0.2474,0.0399045
0.254231,0.090939
0.159189,0.0479024
0.159189,0.0479024
0.178296,0.0216195
0.178296,0.0216195
0.134539,0.0597159
0.134539,0.0597159
0.00469794,0.0464499
0.00537579,0.0296555
0.0056838,-0.0321696
0.0056838,-0.0321696
0.0056838,-0.0321696
0.0056838,-0.0321696
0.0056838,-0.0321696
-0.029279,0.00918461
-0.029279,0.00918461
-0.029279,0.00918461
-0.0510685,0.0458389
-0.0510685,0.0458389
-0.0888356,0.0294853
-0.0888356,0.0294853
-0.0888356,0.0294853
-0.0888356,0.0294853
-0.0888356,0.0294853
-0.0940015,0.0252654
-0.0940015,0.0252654
-0.0941928,-0.0210854
-0.0941928,-0.0210854
-0.0941928,-0.0210854
-0.0941928,-0.0210854
-0.0941928,-0.0210854
-0.0165982,-0.018996
0.00821013,-0.022589
0.00821013,-0.022589
0.072342,0.00201375
0.072342,0.00201375
0.072342,0.00201375
0.0809455,-0.0423598
0.122881,-0.0116864
0.122881,-0.0116864
0.0576082,-0.075042
0.0576082,-0.075042
0.0576082,-0.075042
0.0228315,-0.0771799
0.0228315,-0.0771799
0.118126,-0.0142516
0.107413,0.0798932
-0.0147149,-0.0152964
-0.0495916,0.0891172
0.00659844,0.0865203
0.00659844,0.0865203
0.00659844,0.0865203
-0.00903402,-1.58549e-05
0.0351089,0.0280634
-0.047982,-0.025624
-0.101407,-0.00169094
-0.0709092,-0.0236525
0.0027851,0.0243082
-0.0322364,0.0307287
-0.00233229,0.0149329
0.00679822,-0.0097119
0.0116127,0.0170541
-0.00328336,-0.00427765
-0.0106492,0.0173969
0.00437165,0.00647713
0.00437165,0.00647713
0.00437165,0.00647713
0.00437165,0.00647713
0.00116384,-0.00115208
0.00116384,-0.00115208
0.00116384,-0.00115208
0.00116384,-0.00115208
0.00116384,-0.00115208
0.00116384,-0.00115208
0.00116384,-0.00115208
0.00116384,-0.00115208
0.00116384,-0.00115208
0.00116384,-0.00115208
0.00116384,-0.00115208
0.00116384,-0.00115208
0.00116384,-0.00115208
0.00116384,-0.00115208
0.00116384,-0.00115208
0.00116384,-0.00115208
0.00116384,-0.00115208
0.00116384,-0.00115208
