MDTU,link
1,0.625206
2,0.557743
3,0.54529
4,0.544615
5,0.546461
6,0.546461
7,0.545417
8,0.545417
9,0.545417
10,0.546905
11,0.551383
12,0.551383
13,0.554551
14,0.55659
15,0.55659
16,0.558636
17,0.558636
18,0.558636
19,0.558636
20,0.558636
21,0.558636
22,0.562791
23,0.562791
24,0.562053
25,0.562053
26,0.565168
27,0.565168
28,0.565168
29,0.565168
30,0.569614
31,0.569614
32,0.569614
33,0.569614
34,0.569614
35,0.569614
36,0.571403
37,0.571403
38,0.572642
39,0.572642
40,0.572642
41,0.572642
42,0.573096
43,0.573096
44,0.573096
45,0.573096
46,0.573096
47,0.577391
48,0.581235
49,0.581849
50,0.581849
51,0.586797
52,0.586797
53,0.590186
54,0.590186
55,0.59209
56,0.591808
57,0.592971
58,0.592971
59,0.592971
60,0.592971
61,0.592971
62,0.592734
63,0.592734
64,0.592734
65,0.597485
66,0.597485
67,0.600474
68,0.600474
69,0.600474
70,0.600474
71,0.600474
72,0.603405
73,0.603405
74,0.606596
75,0.606596
76,0.606596
77,0.606596
78,0.606596
79,0.609018
80,0.611856
81,0.611856
82,0.615803
83,0.615803
84,0.615803
85,0.619267
86,0.620785
87,0.620785
88,0.623462
89,0.623462
90,0.623462
91,0.628797
92,0.628797
93,0.632159
94,0.635152
95,0.639822
96,0.642126
97,0.644628
98,0.644628
99,0.644628
100,0.64859
101,0.652982
102,0.658438
103,0.66426
104,0.666202
105,0.671968
106,0.678636
107,0.683265
108,0.693678
109,0.70593
110,0.727337
111,0.751302
112,0.776754
113,0.776754
114,0.776754
115,0.776754
116,0.813864
117,0.813864
118,0.813864
119,0.813864
120,0.813864
121,0.813864
122,0.813864
123,0.813864
124,0.813864
125,0.813864
126,0.813864
127,0.813864
128,0.813864
129,0.813864
130,0.813864
131,0.813864
132,0.813864
133,0.813864
134,0.813864
135,0.813864
136,0.813864
137,0.813864
138,0.813864
139,0.813864
140,0.813864
141,0.813864
142,0.813864
143,0.813864
144,0.813864
145,0.813864
146,0.813864
147,0.813864
148,0.813864
149,0.813864
150,0.813864
151,0.813864
152,0.813864
153,0.813864
154,0.813864
155,0.813864
156,0.813864
157,0.813864
158,0.813864
159,0.813864
160,0.813864
161,0.813864
162,0.813864
163,0.813864
164,0.813864
165,0.813864
166,0.813864
167,0.813864
168,0.813864
169,0.813864
170,0.813864
171,0.813864
172,0.813864
173,0.813864
174,0.813864
175,0.813864
176,0.813864
177,0.813864
178,0.813864
179,0.813864
180,0.813864
181,0.813864
182,0.813864
183,0.813864
184,0.813864
185,0.813864
186,0.813864
187,0.813864
188,0.813864
189,0.813864
190,0.813864
191,0.813864
192,0.813864
193,0.813864
194,0.813864
195,0.813864
196,0.813864
197,0.813864
198,0.813864
199,0.813864
200,0.813864
201,0.813864
202,0.813864
203,0.813864
204,0.813864
205,0.813864
206,0.813864
207,0.813864
208,0.813864
209,0.813864
210,0.813864
211,0.813864
212,0.813864
213,0.813864
214,0.813864
215,0.813864
216,0.813864
217,0.813864
218,0.813864
219,0.813864
220,0.813864
221,0.813864
222,0.813864
223,0.813864
224,0.813864
225,0.813864
226,0.813864
227,0.813864
228,0.813864
229,0.813864
230,0.813864
231,0.813864
232,0.813864
233,0.813864
234,0.813864
235,0.813864
236,0.813864
237,0.813864
238,0.813864
239,0.813864
240,0.813864
241,0.813864
242,0.813864
243,0.813864
244,0.813864
245,0.813864
246,0.813864
247,0.813864
248,0.813864
249,0.813864
250,0.813864
251,0.813864
252,0.813864
253,0.813864
254,0.813864
255,0.813864
256,0.813864
257,0.813864
258,0.813864
259,0.813864
260,0.813864
261,0.813864
262,0.813864
263,0.813864
264,0.813864
265,0.813864
266,0.813864
267,0.813864
268,0.813864
269,0.813864
270,0.813864
271,0.813864
272,0.813864
273,0.813864
274,0.813864
275,0.813864
276,0.813864
277,0.813864
278,0.813864
279,0.813864
280,0.813864
281,0.813864
282,0.813864
283,0.813864
284,0.813864
285,0.813864
286,0.813864
287,0.813864
288,0.813864
289,0.813864
290,0.813864
291,0.813864
292,0.813864
293,0.813864
294,0.813864
295,0.813864
296,0.813864
297,0.813864
298,0.813864
299,0.813864
300,0.813864
301,0.813864
302,0.813864
303,0.813864
304,0.813864
305,0.813864
306,0.813864
307,0.813864
308,0.813864
309,0.813864
310,0.813864
311,0.813864
312,0.813864
313,0.813864
314,0.813864
315,0.813864
316,0.813864
317,0.813864
318,0.813864
319,0.813864
320,0.813864
321,0.813864
322,0.813864
323,0.813864
324,0.813864
325,0.813864
326,0.813864
