T,G,F
194,0.02556,0.02847
195,0.02564,0.02847
196,0.02549,0.02849
197,0.02563,0.02855
198,0.02572,0.02854
199,0.02554,0.02846
200,0.02569,0.02854
201,0.02563,0.02858
202,0.02563,0.02851
203,0.02562,0.02845
204,0.0256,0.02845
205,0.02562,0.02848
206,0.02556,0.0285
207,0.0256,0.02849
208,0.02575,0.02852
209,0.0255,0.02848
210,0.02563,0.02854
211,0.02568,0.02853
212,0.02569,0.02855
213,0.02563,0.02846
214,0.02569,0.02855
215,0.02567,0.02856
216,0.02561,0.02852
217,0.02568,0.02851
218,0.0256,0.02846
219,0.0257,0.02848
220,0.02563,0.0285
221,0.02569,0.02848
222,0.0256,0.0285
223,0.02565,0.02851
224,0.02561,0.02847
225,0.02559,0.02844
226,0.02566,0.02851
227,0.02561,0.02848
228,0.0256,0.0285
229,0.02561,0.0285
230,0.0256,0.02853
231,0.02563,0.02847
232,0.02549,0.02852
233,0.02556,0.02848
234,0.02573,0.02848
235,0.02569,0.02862
236,0.02558,0.02847
237,0.02569,0.02847
238,0.02561,0.02849
239,0.02561,0.02853
240,0.02565,0.02853
241,0.0257,0.0285
242,0.02564,0.02852
243,0.02561,0.02846
244,0.02569,0.02848
245,0.02568,0.0285
246,0.02559,0.02852
247,0.02574,0.02855
248,0.02564,0.02849
249,0.02561,0.02847
250,0.02563,0.02855
251,0.02558,0.02846
252,0.02554,0.02851
253,0.0256,0.02851
254,0.02569,0.02856
255,0.02562,0.02854
256,0.02552,0.02846
257,0.02564,0.02849
258,0.02562,0.02852
259,0.02576,0.02859
260,0.02558,0.02849
261,0.02557,0.02852
262,0.02574,0.02856
263,0.02571,0.02851
264,0.02568,0.02853
265,0.0256,0.02849
266,0.02562,0.02855
267,0.02557,0.02847
268,0.02566,0.02849
269,0.02556,0.02852
270,0.02557,0.0285
271,0.02561,0.02847
272,0.02561,0.02847
273,0.02556,0.0285
274,0.02567,0.02849
275,0.02571,0.02853
276,0.02562,0.02846
277,0.02556,0.02847
278,0.02564,0.02852
279,0.0256,0.02848
280,0.02564,0.0285
281,0.02567,0.02849
282,0.0256,0.02848
283,0.02572,0.02852
284,0.02566,0.02851
285,0.02557,0.02851
286,0.02564,0.02849
287,0.0257,0.02856
288,0.02565,0.02848
289,0.02565,0.02852
290,0.02558,0.02848
291,0.02562,0.02853
292,0.0256,0.02845
293,0.02581,0.0286
294,0.02566,0.02849
295,0.02567,0.02849
296,0.02561,0.02849
297,0.0256,0.0286
298,0.02562,0.02852
299,0.02562,0.02848
300,0.02562,0.0285
301,0.02564,0.02849
302,0.02567,0.02847
303,0.02564,0.02852
304,0.0257,0.0285
305,0.02556,0.02846
306,0.02572,0.02855
307,0.02571,0.02857
308,0.02562,0.02846
309,0.02563,0.02852
310,0.0256,0.02845
311,0.02558,0.02849
312,0.0256,0.02848
313,0.02563,0.0285
314,0.02564,0.02849
315,0.02563,0.02846
316,0.02575,0.02856
317,0.02566,0.02849
318,0.02559,0.02846
319,0.02567,0.02853
320,0.02561,0.02849
321,0.02567,0.02847
322,0.02556,0.02851
323,0.02571,0.02853
324,0.0257,0.02849
325,0.02564,0.02854
326,0.02563,0.02852
327,0.02574,0.0285
328,0.02555,0.02851
329,0.02561,0.02849
330,0.0256,0.02855
331,0.02569,0.02847
332,0.02572,0.02855
333,0.02564,0.0285
334,0.02565,0.02849
335,0.02564,0.02846
336,0.02562,0.02848
337,0.0257,0.02851
338,0.0257,0.02851
339,0.02569,0.02852
340,0.0256,0.02847
341,0.02569,0.02853
342,0.02553,0.02848
343,0.02566,0.02858
344,0.02568,0.02854
345,0.0256,0.02852
346,0.02574,0.02848
347,0.02565,0.02849
348,0.02557,0.02851
349,0.02567,0.02854
350,0.02564,0.02853
351,0.02571,0.02843
352,0.02567,0.02848
353,0.02571,0.0285
354,0.02565,0.02848
355,0.02563,0.02851
356,0.02555,0.02849
357,0.02556,0.02842
358,0.0257,0.02854
359,0.02566,0.02851
360,0.02547,0.02846
361,0.02565,0.02854
362,0.02564,0.02854
363,0.02578,0.02855
364,0.02569,0.02853
365,0.0258,0.02854
366,0.02566,0.02857
367,0.02568,0.02855
368,0.02565,0.02848
369,0.02557,0.02849
370,0.02574,0.02855
371,0.02561,0.0285
372,0.02576,0.02856
373,0.02567,0.02851
374,0.02552,0.02851
375,0.02564,0.02847
376,0.02557,0.02846
377,0.02567,0.02854
378,0.02565,0.02852
379,0.0256,0.02845
380,0.02566,0.02846
381,0.02563,0.0285
382,0.02563,0.02845
383,0.02567,0.02849
384,0.02553,0.02848
385,0.02558,0.02847
386,0.02567,0.0285
387,0.02563,0.0285
388,0.02564,0.02846
389,0.02565,0.0285
390,0.02566,0.02853
391,0.02571,0.0285
392,0.02564,0.0285
393,0.02559,0.0285
394,0.02557,0.02846
395,0.02566,0.02847
396,0.02555,0.02853
397,0.0257,0.0285
398,0.0256,0.02852
399,0.02577,0.02849
400,0.02557,0.02852
401,0.02566,0.02855
402,0.0256,0.02847
403,0.02571,0.02857
404,0.02575,0.02856
405,0.02552,0.02846
406,0.02563,0.02852
407,0.0256,0.02849
408,0.02556,0.02843
409,0.02557,0.02844
410,0.02563,0.0285
411,0.02566,0.02857
412,0.02565,0.0285
413,0.02568,0.0285
414,0.0256,0.02851
415,0.02569,0.02845
416,0.02557,0.0285
417,0.02566,0.0285
418,0.02571,0.0285
419,0.02564,0.02849
420,0.02567,0.02847
421,0.02561,0.02847
422,0.02554,0.02851
423,0.02561,0.02846
424,0.02563,0.02844
425,0.02561,0.0285
426,0.02568,0.02855
427,0.02556,0.02849
428,0.0256,0.02853
429,0.02559,0.02847
430,0.02559,0.02845
431,0.02561,0.02848
432,0.02567,0.02849
433,0.0255,0.02844
434,0.02565,0.02851
435,0.02569,0.02853
436,0.02556,0.02851
437,0.02562,0.02854
438,0.02565,0.0285
439,0.02561,0.02845
440,0.02565,0.0285
441,0.02564,0.02856
442,0.02571,0.02853
443,0.02553,0.02843
444,0.0256,0.02854
445,0.02557,0.02852
446,0.02563,0.02854
447,0.02567,0.02848
448,0.02562,0.02846
449,0.02569,0.02847
450,0.02566,0.02856
451,0.02562,0.02849
452,0.02573,0.02851
453,0.02571,0.02855
454,0.0256,0.02849
455,0.02564,0.02854
456,0.02569,0.02852
457,0.0257,0.02852
458,0.02554,0.02852
459,0.02555,0.02847
460,0.02557,0.02849
461,0.0256,0.02853
462,0.02566,0.02848
463,0.02573,0.02849
464,0.02573,0.02847
465,0.02567,0.0285
466,0.02575,0.02853
467,0.02569,0.02845
468,0.0256,0.02847
469,0.02562,0.02855
470,0.02572,0.02852
471,0.02567,0.02849
472,0.02562,0.02842
473,0.02557,0.02849
474,0.02565,0.02857
475,0.02561,0.02847
476,0.02572,0.02854
477,0.02569,0.02851
478,0.02571,0.02851
479,0.02571,0.02849
480,0.02559,0.02852
481,0.02564,0.0285
482,0.02578,0.02854
483,0.02566,0.02848
484,0.02574,0.02851
485,0.02561,0.02853
486,0.02568,0.02854
487,0.02561,0.02851
488,0.0257,0.02854
489,0.0257,0.02849
490,0.02574,0.02856
491,0.02564,0.02853
492,0.02564,0.02851
493,0.02566,0.02847
494,0.02557,0.02846
495,0.02562,0.02853
496,0.02558,0.02847
497,0.02573,0.02848
498,0.02575,0.02857
499,0.02559,0.02845
500,0.02571,0.02852
501,0.02563,0.0285
502,0.02572,0.02856
503,0.02573,0.02851
504,0.02559,0.0285
505,0.02563,0.02854
506,0.02564,0.0285
507,0.02568,0.02852
508,0.02559,0.02847
509,0.02555,0.02852
510,0.0256,0.02849
511,0.02561,0.02852
512,0.02564,0.02854
513,0.02572,0.02852
514,0.02565,0.02851
515,0.02564,0.02856
516,0.02563,0.02853
517,0.02564,0.02856
518,0.02567,0.02852
519,0.02562,0.02854
520,0.0257,0.02854
521,0.02558,0.02847
522,0.02561,0.02848
523,0.0257,0.02849
524,0.02572,0.02851
525,0.02559,0.0285
526,0.02557,0.02849
527,0.02551,0.02845
528,0.02555,0.02849
529,0.02568,0.0285
530,0.02559,0.02849
531,0.02569,0.02846
532,0.02557,0.02848
533,0.02567,0.02852
534,0.02577,0.02845
535,0.02565,0.0285
536,0.02564,0.02855
537,0.02561,0.02848
538,0.02571,0.02854
539,0.02563,0.02851
540,0.02557,0.02849
541,0.02565,0.02851
542,0.02558,0.02843
543,0.02559,0.02853
544,0.02564,0.02849
545,0.02556,0.0285
546,0.02553,0.02853
547,0.0257,0.0285
548,0.02557,0.02852
549,0.02566,0.02852
550,0.02564,0.02851
551,0.02563,0.02848
552,0.02568,0.02854
553,0.02557,0.02851
554,0.02556,0.02851
555,0.02571,0.02855
556,0.0257,0.02853
557,0.02564,0.02854
558,0.02563,0.02858
559,0.02563,0.02852
560,0.02549,0.02845
561,0.02554,0.02853
562,0.02561,0.02849
563,0.02568,0.02854
564,0.02558,0.02849
565,0.02563,0.0285
566,0.0256,0.02853
567,0.02572,0.02849
568,0.02564,0.0285
569,0.02563,0.02848
570,0.02567,0.02851
571,0.02561,0.02845
572,0.02565,0.02846
573,0.02576,0.02853
574,0.02562,0.0285
575,0.02573,0.02853
576,0.02566,0.02854
577,0.02562,0.02852
578,0.02563,0.02854
579,0.02563,0.02852
580,0.02558,0.02848
581,0.02553,0.02844
582,0.02569,0.02855
583,0.02569,0.0285
584,0.02561,0.02847
585,0.02557,0.02848
586,0.02561,0.02848
587,0.02569,0.0285
588,0.02563,0.02852
589,0.0257,0.02848
590,0.02563,0.02851
591,0.02562,0.02852
592,0.02568,0.0285
593,0.02559,0.0285
594,0.02561,0.02843
595,0.02562,0.02852
596,0.02577,0.02854
597,0.02563,0.02858
598,0.02571,0.02849
599,0.02572,0.02852
600,0.02569,0.02855
601,0.02558,0.02852
602,0.02563,0.02848
603,0.0257,0.02852
604,0.02566,0.02852
605,0.0255,0.02845
606,0.02563,0.02845
607,0.02563,0.02854
608,0.0257,0.02852
609,0.02566,0.02854
610,0.02572,0.02853
611,0.02562,0.02851
612,0.02573,0.02854
613,0.0257,0.0285
614,0.02566,0.02853
615,0.02566,0.02849
616,0.0257,0.0285
617,0.02565,0.02849
618,0.02566,0.02853
619,0.02566,0.02852
620,0.02583,0.02854
621,0.0256,0.02851
622,0.02571,0.02851
623,0.02565,0.02848
624,0.02554,0.0285
625,0.02573,0.02853
626,0.0256,0.02852
627,0.02565,0.02849
628,0.0256,0.02846
629,0.02564,0.0285
630,0.0257,0.02852
631,0.02551,0.02847
632,0.0256,0.02849
633,0.02562,0.0285
634,0.0257,0.02855
635,0.02559,0.0285
636,0.02564,0.02849
637,0.02555,0.02849
638,0.02564,0.02852
639,0.02566,0.02851
640,0.02569,0.02856
641,0.02572,0.02854
642,0.02557,0.02846
643,0.02558,0.02849
644,0.02554,0.02846
645,0.02567,0.02851
646,0.02567,0.02851
647,0.0256,0.02849
648,0.02564,0.02855
649,0.02572,0.02852
650,0.02568,0.0285
651,0.02564,0.0285
652,0.02558,0.02852
653,0.0257,0.02853
654,0.02554,0.02849
655,0.02562,0.02848
656,0.02565,0.02852
657,0.02559,0.02847
658,0.02557,0.02849
659,0.02567,0.02851
660,0.02571,0.0284
661,0.02579,0.02856
662,0.02571,0.02849
663,0.02567,0.0286
664,0.02564,0.02849
665,0.02565,0.0285
666,0.02565,0.02848
667,0.02564,0.02854
668,0.0256,0.02848
669,0.02574,0.02856
670,0.02565,0.0285
671,0.02573,0.02856
672,0.02566,0.0285
673,0.02563,0.02851
674,0.02561,0.02856
675,0.02617,0.02809
676,0.02612,0.02805
677,0.02601,0.02805
678,0.02611,0.0281
679,0.02615,0.0281
680,0.02604,0.02807
681,0.0261,0.02803
682,0.02619,0.02803
683,0.0261,0.02806
684,0.026,0.02808
685,0.02609,0.02804
686,0.02616,0.02811
687,0.02598,0.02802
688,0.02604,0.02802
689,0.02605,0.02801
690,0.02602,0.02803
691,0.02606,0.02808
692,0.02607,0.02803
693,0.02616,0.02807
694,0.02609,0.02807
695,0.02612,0.02803
696,0.02611,0.02805
697,0.02603,0.02808
698,0.0262,0.0281
699,0.02611,0.02811
700,0.02614,0.02814
701,0.02603,0.02802
702,0.02609,0.02804
703,0.02606,0.02807
704,0.02608,0.02811
705,0.0261,0.02806
706,0.02614,0.02804
707,0.0261,0.02802
708,0.02608,0.02804
709,0.02599,0.02803
710,0.02604,0.02807
711,0.02616,0.0281
712,0.02607,0.02802
713,0.02618,0.02809
714,0.02612,0.02812
715,0.0261,0.02806
716,0.02597,0.02804
717,0.02611,0.0281
718,0.02599,0.02801
719,0.02603,0.02805
720,0.026,0.02807
721,0.0261,0.02808
722,0.02599,0.02803
723,0.02608,0.02806
724,0.02601,0.02807
725,0.02609,0.02806
726,0.02604,0.02802
727,0.02612,0.02807
728,0.02608,0.02807
729,0.02604,0.02804
730,0.02616,0.02807
731,0.0261,0.02806
732,0.02604,0.02807
733,0.02611,0.02806
734,0.02601,0.028
735,0.02603,0.02803
736,0.0261,0.02807
737,0.02602,0.02802
738,0.02607,0.028
739,0.02614,0.02807
740,0.02603,0.02802
741,0.02613,0.02805
742,0.02623,0.02806
743,0.02616,0.02807
744,0.02599,0.02809
745,0.02611,0.02808
746,0.02611,0.02808
747,0.02615,0.02814
748,0.02614,0.02807
749,0.02607,0.02807
750,0.02603,0.02797
751,0.02657,0.02766
752,0.02646,0.02764
753,0.02647,0.02764
754,0.02654,0.02766
755,0.0264,0.02763
756,0.02647,0.02766
757,0.0264,0.02756
758,0.02639,0.02758
759,0.02645,0.02764
760,0.0265,0.02761
761,0.02636,0.02757
762,0.02643,0.02767
763,0.02638,0.02756
764,0.0264,0.02764
765,0.02643,0.02764
766,0.02647,0.02764
767,0.02646,0.0277
768,0.0265,0.02764
769,0.02645,0.0277
770,0.02638,0.02757
771,0.02642,0.02764
772,0.02651,0.02767
773,0.02621,0.02757
774,0.02636,0.02764
775,0.02646,0.02758
776,0.02637,0.02763
777,0.02638,0.02757
778,0.02646,0.02767
779,0.0264,0.02763
780,0.02649,0.02769
781,0.02653,0.02766
782,0.02654,0.02765
783,0.02649,0.02765
784,0.02649,0.02763
785,0.02648,0.02764
786,0.02644,0.02755
787,0.02646,0.02762
788,0.02643,0.02763
789,0.02646,0.02761
790,0.0265,0.02769
791,0.02641,0.02764
792,0.02646,0.02762
793,0.02651,0.02767
794,0.02646,0.02762
795,0.02648,0.02759
796,0.02642,0.02759
797,0.02649,0.02762
798,0.02643,0.02763
799,0.02664,0.02771
800,0.0265,0.0276
801,0.02647,0.02762
802,0.02648,0.02768
803,0.02634,0.02762
804,0.02642,0.02758
805,0.02648,0.02766
806,0.02639,0.02756
807,0.02642,0.02764
808,0.02647,0.02766
809,0.02631,0.02757
810,0.02648,0.02767
811,0.02638,0.02763
812,0.02642,0.02759
813,0.02648,0.02765
814,0.02644,0.0276
815,0.02653,0.02767
816,0.02653,0.02767
817,0.02643,0.02768
818,0.0264,0.02766
819,0.02654,0.02768
820,0.02653,0.02765
821,0.02637,0.0276
822,0.02643,0.0276
823,0.02646,0.02758
824,0.02652,0.0276
825,0.02646,0.02764
826,0.02653,0.02762
827,0.02639,0.02765
828,0.02637,0.02761
829,0.02655,0.02769
830,0.02648,0.02762
831,0.0265,0.02767
832,0.02639,0.02757
833,0.02653,0.02765
834,0.02649,0.02764
835,0.0264,0.02756
836,0.02644,0.02763
837,0.02647,0.02767
838,0.02655,0.02764
839,0.02652,0.02763
840,0.02649,0.02764
841,0.02646,0.02764
842,0.02639,0.02764
843,0.0264,0.02767
844,0.02648,0.02765
845,0.02646,0.02765
846,0.02642,0.02762
847,0.02643,0.0276
848,0.0264,0.0276
849,0.02655,0.02767
850,0.02649,0.02756
851,0.02643,0.0276
852,0.02635,0.02756
853,0.0265,0.02766
854,0.02649,0.02762
855,0.02654,0.02767
856,0.02653,0.02765
857,0.02647,0.0276
858,0.02644,0.02756
859,0.0265,0.02766
860,0.02632,0.02763
861,0.02639,0.0276
862,0.02639,0.02764
863,0.0264,0.02761
864,0.02639,0.02765
865,0.02646,0.02765
866,0.02653,0.02764
867,0.0264,0.0276
868,0.02641,0.02766
869,0.0265,0.02765
870,0.02651,0.02762
871,0.02643,0.02761
872,0.02651,0.02765
873,0.02652,0.02763
874,0.02648,0.0276
875,0.02642,0.02764
876,0.0265,0.02765
877,0.0264,0.02756
878,0.02642,0.02764
879,0.02641,0.02763
880,0.02645,0.0276
881,0.02643,0.02765
882,0.02646,0.02766
883,0.02643,0.02759
884,0.02634,0.02757
885,0.02639,0.0276
886,0.02696,0.02728
887,0.02696,0.02723
888,0.02696,0.02728
889,0.02681,0.02721
890,0.02681,0.02724
891,0.02682,0.02722
892,0.02694,0.02728
893,0.02678,0.02726
894,0.02679,0.02727
895,0.02688,0.02723
896,0.02686,0.02724
897,0.02692,0.02728
898,0.02682,0.0272
899,0.02687,0.02725
900,0.02684,0.02723
901,0.02689,0.02726
902,0.02683,0.02718
903,0.0269,0.02725
904,0.0268,0.02723
905,0.02682,0.0272
906,0.0269,0.02721
907,0.02685,0.02725
908,0.02678,0.02724
909,0.02691,0.02728
910,0.02686,0.02726
911,0.02684,0.02723
912,0.02688,0.02724
913,0.02678,0.02722
914,0.02684,0.02723
915,0.02692,0.02728
916,0.02687,0.02722
917,0.02693,0.02726
918,0.02688,0.02728
919,0.02685,0.02725
920,0.02692,0.02727
921,0.02694,0.02728
922,0.02683,0.02725
923,0.02689,0.02728
924,0.02685,0.02727
925,0.02694,0.02727
926,0.02695,0.02729
927,0.02674,0.02719
928,0.02692,0.02723
929,0.0268,0.02722
930,0.02691,0.02721
931,0.02681,0.02722
932,0.02683,0.02723
933,0.02691,0.02723
934,0.02693,0.02725
935,0.02684,0.02722
936,0.02681,0.02723
937,0.02683,0.0272
938,0.02677,0.02719
939,0.02685,0.02727
940,0.02681,0.02723
941,0.02696,0.02725
942,0.02685,0.02726
943,0.0269,0.02726
944,0.02683,0.0272
945,0.02684,0.02722
946,0.02677,0.02722
947,0.0269,0.02722
948,0.02692,0.02728
949,0.0269,0.02725
950,0.02675,0.02724
951,0.02688,0.02727
952,0.02685,0.02721
953,0.02679,0.02717
954,0.02685,0.02724
955,0.02691,0.02728
956,0.02692,0.02725
957,0.02686,0.02724
958,0.02676,0.0272
959,0.02691,0.02725
960,0.02676,0.0272
961,0.0269,0.02724
962,0.02683,0.02722
963,0.02689,0.02724
964,0.02682,0.02723
965,0.02688,0.0272
966,0.02677,0.02721
967,0.02702,0.02729
968,0.02679,0.02719
969,0.02675,0.0272
970,0.02681,0.02718
971,0.02691,0.02723
972,0.02687,0.02723
973,0.02681,0.02718
974,0.02694,0.02727
975,0.02685,0.02726
976,0.02673,0.0272
977,0.02683,0.02719
978,0.02694,0.02724
979,0.0269,0.02721
980,0.02693,0.0272
981,0.02673,0.02723
982,0.02683,0.02724
983,0.02686,0.02724
984,0.02685,0.0272
985,0.0268,0.02724
986,0.02688,0.02728
987,0.02679,0.02725
988,0.02683,0.02722
989,0.02679,0.02724
990,0.02679,0.02721
991,0.02692,0.02727
992,0.02682,0.02721
993,0.02689,0.02721
994,0.0268,0.0272
995,0.02688,0.02721
996,0.02677,0.02725
997,0.0269,0.02723
998,0.02682,0.02722
999,0.02686,0.02721
1000,0.02683,0.02719
