1,3.25086,0.139793,0.0652184,0.0822564
2,3.22616,0.135179,0.0606663,0.0872966
3,3.22616,0.135179,0.0606663,0.0872966
4,3.26328,0.153436,0.0707638,0.0963569
5,3.26226,0.156906,0.0718585,0.0988172
6,3.22163,0.145998,0.0669586,0.104882
7,3.28961,0.167266,0.0743706,0.100799
8,3.28961,0.167266,0.0743706,0.100799
9,3.28937,0.167324,0.075094,0.0992976
10,3.31235,0.188414,0.0855766,0.109168
11,3.31569,0.192441,0.0855527,0.11652
12,3.27833,0.171549,0.0758585,0.115076
13,3.27833,0.171549,0.0758585,0.115076
14,3.2713,0.166617,0.0755784,0.114817
15,3.31603,0.195321,0.0888739,0.12006
16,3.31603,0.195321,0.0888739,0.12006
17,3.28173,0.187775,0.0854561,0.130882
18,3.31952,0.206921,0.0886288,0.133766
19,3.29311,0.197484,0.0886885,0.134857
20,3.29311,0.197484,0.0886885,0.134857
21,3.33728,0.207314,0.0916472,0.129418
22,3.35566,0.230404,0.0998567,0.131626
23,3.34616,0.21196,0.095212,0.12941
24,3.32399,0.20808,0.0903224,0.131202
25,3.36925,0.225751,0.100777,0.131587
26,3.35041,0.21955,0.0950927,0.133264
27,3.37693,0.230381,0.0998588,0.123733
28,3.40146,0.247567,0.108444,0.12805
29,3.4006,0.254837,0.111459,0.141221
30,3.37761,0.255248,0.107243,0.14517
31,3.3778,0.250357,0.109366,0.140331
32,3.3778,0.250357,0.109366,0.140331
33,3.34507,0.227191,0.0993521,0.143461
34,3.34507,0.227191,0.0993521,0.143461
35,3.35406,0.237419,0.106056,0.148577
36,3.3903,0.261645,0.110289,0.146516
37,3.3903,0.261645,0.110289,0.146516
38,3.3903,0.261645,0.110289,0.146516
39,3.40222,0.279421,0.119017,0.151583
40,3.40566,0.283489,0.119069,0.155055
41,3.4095,0.302209,0.127399,0.161745
42,3.4095,0.302209,0.127399,0.161745
43,3.41873,0.290359,0.125585,0.161746
44,3.43872,0.322529,0.141786,0.169973
45,3.43228,0.307653,0.132763,0.166622
46,3.45917,0.324152,0.141006,0.167738
47,3.46862,0.336016,0.146472,0.173898
48,3.44626,0.336959,0.146885,0.173871
49,3.44626,0.336959,0.146885,0.173871
50,3.45738,0.337944,0.14796,0.174386
51,3.43065,0.328947,0.139234,0.179149
52,3.4803,0.35141,0.15414,0.179154
53,3.49084,0.375381,0.160577,0.184324
54,3.48851,0.368094,0.156049,0.189576
55,3.4822,0.356647,0.154521,0.190451
56,3.42765,0.315279,0.145225,0.189833
57,3.44483,0.329332,0.143925,0.187042
58,3.44483,0.329332,0.143925,0.187042
59,3.44483,0.329332,0.143925,0.187042
60,3.44483,0.329332,0.143925,0.187042
61,3.46695,0.340085,0.145594,0.191106
62,3.46695,0.340085,0.145594,0.191106
63,3.46695,0.340085,0.145594,0.191106
64,3.46695,0.340085,0.145594,0.191106
65,3.47034,0.36191,0.157056,0.199001
66,3.48051,0.351444,0.148922,0.196883
67,3.47301,0.368894,0.157926,0.198216
68,3.4965,0.402747,0.165447,0.198931
69,3.44149,0.33856,0.148102,0.202977
70,3.44149,0.33856,0.148102,0.202977
71,3.46238,0.382107,0.161992,0.212431
72,3.43982,0.371467,0.151863,0.202891
73,3.39061,0.334041,0.136877,0.19714
74,3.41075,0.363864,0.14893,0.199742
75,3.41779,0.378148,0.161321,0.193117
76,3.4071,0.331137,0.143413,0.196366
77,3.3913,0.321598,0.131108,0.196336
78,3.3913,0.321598,0.131108,0.196336
79,3.37437,0.300143,0.126173,0.195516
80,3.40051,0.326129,0.138995,0.197236
81,3.40469,0.332893,0.146362,0.206262
82,3.4146,0.344333,0.145806,0.202214
83,3.4146,0.344333,0.145806,0.202214
84,3.4146,0.344333,0.145806,0.202214
85,3.4146,0.344333,0.145806,0.202214
86,3.42108,0.345933,0.155645,0.197698
87,3.41094,0.343484,0.14766,0.206548
88,3.42277,0.346742,0.148862,0.203971
89,3.43485,0.329315,0.14168,0.200783
90,3.44155,0.329533,0.139632,0.189929
91,3.45886,0.341241,0.148325,0.199245
92,3.42529,0.31974,0.134823,0.190186
93,3.44221,0.328788,0.14072,0.193596
94,3.41514,0.309765,0.129793,0.192124
95,3.41526,0.3006,0.134496,0.185721
96,3.4182,0.302158,0.131106,0.177817
97,3.42031,0.308918,0.126918,0.182933
98,3.42031,0.308918,0.126918,0.182933
99,3.42655,0.315235,0.135099,0.190012
100,3.42655,0.315235,0.135099,0.190012
101,3.46805,0.341678,0.142851,0.185968
102,3.49716,0.374846,0.158934,0.183288
103,3.49716,0.374846,0.158934,0.183288
104,3.46341,0.354854,0.151298,0.189935
105,3.46966,0.369327,0.15326,0.189014
106,3.51793,0.414426,0.16946,0.191148
107,3.49141,0.37745,0.158726,0.188946
108,3.49141,0.37745,0.158726,0.188946
109,3.51934,0.389315,0.166937,0.181523
110,3.51934,0.389315,0.166937,0.181523
111,3.50499,0.412859,0.176786,0.190361
112,3.46822,0.377095,0.15648,0.186429
113,3.50544,0.415986,0.176352,0.188947
114,3.52234,0.410166,0.171114,0.190632
115,3.49381,0.383499,0.164936,0.188563
116,3.46804,0.355058,0.157291,0.188493
117,3.50144,0.407528,0.180532,0.194603
118,3.50144,0.407528,0.180532,0.194603
119,3.45886,0.359773,0.148828,0.194502
120,3.50502,0.420786,0.176404,0.188942
121,3.52263,0.413648,0.178987,0.193946
122,3.52832,0.429239,0.187104,0.200493
123,3.55706,0.480337,0.205089,0.20287
124,3.55428,0.482636,0.198389,0.205736
125,3.55428,0.482636,0.198389,0.205736
126,3.55428,0.482636,0.198389,0.205736
127,3.5464,0.482968,0.205369,0.209233
128,3.53988,0.434977,0.184512,0.212476
129,3.55486,0.452277,0.194231,0.211759
130,3.53289,0.424354,0.17486,0.207649
131,3.52496,0.428344,0.175943,0.206146
132,3.56039,0.533833,0.221486,0.212709
133,3.53016,0.508857,0.209905,0.22298
134,3.54026,0.558234,0.232808,0.22737
135,3.56434,0.596336,0.243817,0.23254
136,3.53139,0.526371,0.218323,0.228756
137,3.5347,0.510297,0.210729,0.21682
138,3.50867,0.459417,0.188695,0.214982
139,3.56413,0.527714,0.220004,0.222763
140,3.55239,0.530533,0.212584,0.218306
141,3.53175,0.491708,0.210009,0.223256
142,3.55408,0.533137,0.221645,0.220785
143,3.55165,0.504067,0.215458,0.220571
144,3.55165,0.504067,0.215458,0.220571
145,3.55165,0.504067,0.215458,0.220571
146,3.54501,0.448052,0.192097,0.218964
147,3.54384,0.458464,0.198839,0.227186
148,3.55541,0.500758,0.198936,0.22808
149,3.57902,0.490841,0.208896,0.233519
150,3.5554,0.46223,0.193409,0.229499
151,3.55091,0.487339,0.207001,0.229339
152,3.51543,0.443596,0.187879,0.220535
153,3.51393,0.422468,0.173147,0.2183
154,3.51635,0.432909,0.184068,0.221269
155,3.46707,0.388795,0.164245,0.217407
156,3.45734,0.350446,0.150096,0.219391
157,3.44176,0.332676,0.141076,0.212319
158,3.44176,0.332676,0.141076,0.212319
159,3.45224,0.352873,0.153483,0.21808
160,3.46886,0.370545,0.161849,0.219142
161,3.45755,0.361155,0.159467,0.217633
162,3.45534,0.375448,0.15748,0.222436
163,3.47494,0.38972,0.161838,0.224451
164,3.48141,0.405017,0.171512,0.217258
165,3.48825,0.387659,0.167084,0.212315
166,3.48825,0.387659,0.167084,0.212315
167,3.49601,0.391904,0.164002,0.218469
168,3.49601,0.391904,0.164002,0.218469
169,3.45301,0.371251,0.153157,0.213131
170,3.43123,0.355078,0.15333,0.220964
171,3.46808,0.377269,0.163244,0.223311
172,3.45433,0.361506,0.156175,0.226858
173,3.46501,0.389998,0.163169,0.228676
174,3.45782,0.376849,0.165574,0.234039
175,3.44099,0.362136,0.155694,0.241212
176,3.44099,0.362136,0.155694,0.241212
177,3.43196,0.362076,0.150398,0.233415
178,3.43196,0.362076,0.150398,0.233415
179,3.44646,0.368385,0.162266,0.242813
180,3.42185,0.363126,0.156268,0.241139
181,3.45662,0.38825,0.167225,0.250754
182,3.42058,0.362109,0.151149,0.241161
183,3.44449,0.390559,0.164382,0.248197
184,3.4602,0.391671,0.164498,0.250583
185,3.46286,0.4094,0.177427,0.254968
186,3.49249,0.419006,0.178618,0.255896
187,3.50233,0.470614,0.188727,0.256604
188,3.44651,0.383559,0.168043,0.252935
189,3.41273,0.377485,0.166396,0.248916
190,3.39872,0.342201,0.14828,0.234293
191,3.36953,0.303921,0.136683,0.23308
192,3.36953,0.303921,0.136683,0.23308
193,3.3542,0.294062,0.127993,0.23243
194,3.39397,0.33328,0.144744,0.238604
195,3.38174,0.335195,0.147614,0.232538
196,3.3563,0.322432,0.136392,0.240462
197,3.3563,0.322432,0.136392,0.240462
198,3.37535,0.329964,0.143586,0.235472
199,3.39041,0.355883,0.149512,0.241905
200,3.39041,0.355883,0.149512,0.241905
201,3.40445,0.35453,0.148718,0.238988
202,3.44305,0.358817,0.152634,0.24125
203,3.44949,0.364623,0.153607,0.243619
204,3.46105,0.378306,0.155083,0.236575
205,3.4556,0.366212,0.156376,0.237926
206,3.46291,0.384378,0.166508,0.235718
207,3.47614,0.40615,0.168198,0.237886
208,3.47614,0.40615,0.168198,0.237886
209,3.49349,0.40719,0.170948,0.237508
210,3.474,0.389706,0.172386,0.233976
211,3.474,0.389706,0.172386,0.233976
212,3.46414,0.38255,0.163293,0.226591
213,3.4906,0.408971,0.177287,0.233
214,3.47943,0.392103,0.164253,0.229715
215,3.45254,0.384591,0.159632,0.226655
216,3.45254,0.384591,0.159632,0.226655
217,3.45831,0.390926,0.165184,0.229443
218,3.45959,0.39506,0.169595,0.235474
219,3.46382,0.393276,0.172304,0.245038
220,3.46382,0.393276,0.172304,0.245038
221,3.49178,0.412622,0.17702,0.236017
222,3.49552,0.401156,0.170517,0.231379
223,3.46138,0.369999,0.160709,0.232024
224,3.46327,0.368309,0.156587,0.228007
225,3.42473,0.351036,0.150304,0.230645
226,3.42473,0.351036,0.150304,0.230645
227,3.42473,0.351036,0.150304,0.230645
228,3.44432,0.365056,0.161391,0.237902
229,3.42743,0.373801,0.157952,0.236433
230,3.42792,0.369922,0.152567,0.228714
231,3.43359,0.367344,0.15425,0.221749
232,3.4006,0.336204,0.141991,0.223211
233,3.4006,0.336204,0.141991,0.223211
234,3.4006,0.336204,0.141991,0.223211
235,3.38382,0.339309,0.145748,0.222435
236,3.35624,0.31623,0.129891,0.213826
237,3.35624,0.31623,0.129891,0.213826
238,3.36976,0.333263,0.141009,0.218534
239,3.40154,0.328761,0.139677,0.230012
240,3.42968,0.361191,0.155282,0.233544
241,3.40044,0.342646,0.146035,0.234508
242,3.39251,0.326002,0.138724,0.241456
243,3.36506,0.30282,0.132707,0.249168
244,3.3183,0.279423,0.118147,0.248076
245,3.29806,0.262277,0.114949,0.238508
246,3.26658,0.234111,0.103158,0.244543
247,3.25498,0.208276,0.0929971,0.234207
248,3.25322,0.223993,0.0995524,0.235312
249,3.26403,0.239351,0.106279,0.236991
250,3.23895,0.218115,0.0946877,0.243149
251,3.23895,0.218115,0.0946877,0.243149
252,3.21048,0.207306,0.0937893,0.245639
253,3.21201,0.210591,0.0961634,0.251547
254,3.21201,0.210591,0.0961634,0.251547
255,3.18749,0.197721,0.0911557,0.242832
256,3.18229,0.1991,0.0898359,0.240827
257,3.14371,0.178188,0.0788011,0.244998
258,3.14371,0.178188,0.0788011,0.244998
259,3.14987,0.180641,0.0824738,0.238906
260,3.14987,0.180641,0.0824738,0.238906
261,3.14987,0.180641,0.0824738,0.238906
262,3.14987,0.180641,0.0824738,0.238906
263,3.19624,0.201316,0.0888721,0.245293
264,3.19624,0.201316,0.0888721,0.245293
265,3.21222,0.209655,0.0951906,0.238395
266,3.22207,0.223224,0.0962787,0.239831
267,3.20419,0.19997,0.0878738,0.241299
268,3.21416,0.217065,0.0972953,0.242181
269,3.20575,0.206829,0.0911386,0.23803
270,3.1825,0.193138,0.0881836,0.243487
271,3.20131,0.209804,0.0941146,0.239756
272,3.20131,0.209804,0.0941146,0.239756
273,3.20897,0.216217,0.0939926,0.245509
274,3.23575,0.248494,0.108528,0.247651
275,3.18469,0.199045,0.0866357,0.248764
276,3.18469,0.199045,0.0866357,0.248764
277,3.19054,0.214482,0.0939172,0.247862
278,3.18751,0.207412,0.0890946,0.251481
279,3.18488,0.216106,0.0948374,0.252699
280,3.20486,0.220292,0.0968359,0.249699
281,3.16739,0.203797,0.090891,0.254606
282,3.16739,0.203797,0.090891,0.254606
283,3.13708,0.177035,0.08283,0.253491
284,3.13708,0.177035,0.08283,0.253491
285,3.13708,0.177035,0.08283,0.253491
286,3.13708,0.177035,0.08283,0.253491
287,3.1508,0.173284,0.0796407,0.25208
288,3.15297,0.17599,0.0791409,0.248904
289,3.14137,0.181589,0.0817992,0.247424
290,3.11505,0.169693,0.076499,0.240723
291,3.08505,0.159494,0.0727049,0.24432
292,3.08287,0.155154,0.0734889,0.257864
293,3.08287,0.155154,0.0734889,0.257864
294,3.0786,0.152436,0.0679576,0.249921
295,3.08047,0.15013,0.0677528,0.251669
296,3.09116,0.162536,0.0730231,0.255303
297,3.04972,0.140859,0.0602808,0.256059
298,3.04972,0.140859,0.0602808,0.256059
299,3.04972,0.140859,0.0602808,0.256059
300,3.06532,0.14099,0.0632354,0.255298
301,3.08211,0.155102,0.0698592,0.261393
302,3.07174,0.153266,0.0676171,0.258254
303,3.07174,0.153266,0.0676171,0.258254
304,3.11643,0.164759,0.0775782,0.252727
305,3.08361,0.143126,0.0690049,0.2505
306,3.04602,0.131611,0.0618236,0.247296
307,3.07938,0.150738,0.067975,0.256344
308,3.02626,0.120751,0.0556708,0.240654
309,3.04976,0.136521,0.0616246,0.241922
310,3.04053,0.122745,0.0578701,0.236119
311,3.04053,0.122745,0.0578701,0.236119
312,3.04053,0.122745,0.0578701,0.236119
313,3.04889,0.137911,0.0639103,0.238814
314,3.01781,0.120707,0.0550565,0.233193
315,3.00155,0.121899,0.0547372,0.232056
316,3.05341,0.137837,0.0627516,0.244117
317,3.01052,0.117091,0.0549711,0.241493
318,3.02625,0.130341,0.0601058,0.240161
319,2.96583,0.102957,0.0482015,0.24752
320,2.97916,0.111859,0.0534598,0.244166
321,2.98651,0.112192,0.0513856,0.252087
322,2.99511,0.11265,0.0514021,0.247086
323,3.01374,0.123607,0.057425,0.243715
324,3.00012,0.114814,0.0530424,0.241637
325,2.99422,0.119245,0.0546762,0.251077
326,2.99422,0.119245,0.0546762,0.251077
327,2.99422,0.119245,0.0546762,0.251077
328,3.00907,0.120893,0.0583394,0.256602
329,2.98375,0.118141,0.0546101,0.255657
330,2.98871,0.118634,0.0553973,0.258541
331,2.98444,0.11829,0.0549001,0.248845
332,2.98444,0.11829,0.0549001,0.248845
333,2.98444,0.11829,0.0549001,0.248845
334,2.9764,0.117269,0.0513947,0.246044
335,2.98505,0.120617,0.0528349,0.249361
336,2.98505,0.120617,0.0528349,0.249361
337,2.98505,0.120617,0.0528349,0.249361
338,2.97463,0.117364,0.0522253,0.248063
339,2.98672,0.119105,0.0533346,0.248479
340,2.98672,0.119105,0.0533346,0.248479
341,2.98672,0.119105,0.0533346,0.248479
342,3.03757,0.133691,0.0611594,0.255051
343,3.01295,0.129217,0.0571651,0.251907
344,3.02385,0.14313,0.0646483,0.255264
345,3.03202,0.129825,0.0609197,0.256709
346,3.01,0.119012,0.0548229,0.254205
347,3.0588,0.13845,0.062437,0.264011
348,3.0588,0.13845,0.062437,0.264011
349,3.08297,0.146183,0.0642992,0.266125
350,3.06113,0.139979,0.0642147,0.267546
351,3.06113,0.139979,0.0642147,0.267546
352,3.05231,0.140136,0.0630961,0.262717
353,3.05617,0.144045,0.0662963,0.261439
354,3.05186,0.143593,0.0653542,0.264931
355,3.05086,0.149606,0.0649402,0.273012
356,3.05086,0.149606,0.0649402,0.273012
357,3.06285,0.150236,0.0687328,0.272113
