1,0.0234287,0.0539784
2,0.028054,0.0726619
3,0.028054,0.0726619
4,0.028054,0.0726619
5,0.028054,0.0726619
6,0.028054,0.0726619
7,0.028054,0.0726619
8,0.028054,0.0726619
9,0.028054,0.0726619
10,0.00822069,0.0405514
11,0.0304844,0.0330687
12,0.0304844,0.0330687
13,0.0304844,0.0330687
14,0.00587763,0.0225972
15,0.0293065,0.049679
16,0.0293065,0.049679
17,0.0373404,0.0258151
18,0.011612,0.0239894
19,0.0266549,0.0308779
20,0.00730027,0.0495874
21,0.00730027,0.0495874
22,0.0304239,0.0463582
23,0.0304239,0.0463582
24,0.0391995,0.0410699
25,0.0391995,0.0410699
26,0.0391995,0.0410699
27,0.0511454,0.0447462
28,0.0309516,0.0285362
29,0.0434637,0.0469396
30,0.0434637,0.0469396
31,0.0301561,0.0520586
32,0.00836109,0.0539505
33,0.00836109,0.0539505
34,0.00836109,0.0539505
35,0.00836109,0.0539505
36,0.0629607,0.072664
37,0.0629607,0.072664
38,0.0629607,0.072664
39,0.0629607,0.072664
40,0.0462571,0.0984943
41,0.0462571,0.0984943
42,0.0462571,0.0984943
43,0.0320729,0.0669165
44,0.0320729,0.0669165
45,0.0320729,0.0669165
46,0.080165,0.0640499
47,0.062129,0.06134
48,0.0408605,0.0560072
49,0.0406295,0.0862605
50,0.0406295,0.0862605
51,0.0406295,0.0862605
52,0.0535689,0.0571218
53,0.0535689,0.0571218
54,0.0627715,0.0399035
55,0.0627715,0.0399035
56,0.0823996,0.0610109
57,0.0550304,0.0498523
58,0.0550304,0.0498523
59,0.0589832,0.0745711
60,0.0589832,0.0745711
61,0.0273783,0.0587503
62,0.0725994,0.110337
63,0.0725994,0.110337
64,0.0487359,0.0600148
65,0.0242758,0.0406108
66,0.0242758,0.0406108
67,0.0467492,0.0132946
68,0.0459863,0.0155789
69,0.0459863,0.0155789
70,0.057189,0.0708391
71,0.0535331,0.0335601
72,0.0614303,0.0576158
73,0.0620461,0.0462576
74,0.0554255,0.0632909
75,0.0554255,0.0632909
76,0.0554255,0.0632909
77,0.0239387,0.054928
78,0.0239387,0.054928
79,0.0180391,0.0512138
80,0.034831,0.0303079
81,0.034831,0.0303079
82,0.0082773,0.015508
83,0.0181527,0.0462753
84,0.0417345,0.0255822
85,0.0430801,0.0133552
86,0.0392793,0.0267233
87,0.0392793,0.0267233
88,0.0502844,0.0305509
89,0.0268328,0.0282098
90,0.0254984,0.0372583
91,0.0585129,0.0331538
92,0.0766894,0.0738306
93,0.104085,0.0669108
94,0.101933,0.0669467
95,0.073511,0.0787824
96,0.073511,0.0787824
97,0.0946675,0.0761507
98,0.126512,0.0933087
99,0.126512,0.0933087
100,0.115837,0.0653107
101,0.092003,0.0519167
102,0.042762,0.0419289
103,0.059977,0.0358596
104,0.059977,0.0358596
105,0.059977,0.0358596
106,0.0366285,0.0185141
107,0.0997754,0.0440185
108,0.0858606,0.0601851
109,0.0817038,0.0862569
110,0.0817038,0.0862569
111,0.105488,0.0682457
112,0.107078,0.0682812
113,0.102627,0.0740237
114,0.102627,0.0740237
115,0.0904207,0.0786471
116,0.0904207,0.0786471
117,0.07248,0.0393898
118,0.07248,0.0393898
119,0.102941,0.0432875
120,0.0890285,0.0431632
121,0.108805,0.0363369
122,0.0610025,0.0601236
123,0.0610025,0.0601236
124,0.0291836,0.07755
125,0.0291836,0.07755
126,0.0274533,0.0900733
127,0.0599053,0.0835782
128,0.075472,0.103075
129,0.064122,0.064107
130,0.0570583,0.0805371
131,0.0507688,0.0799486
132,0.0721507,0.0928823
133,0.0608074,0.0823901
134,0.0608074,0.0823901
135,0.0681251,0.0671086
136,0.0681251,0.0671086
137,0.0240562,0.0522168
138,0.0597305,0.0377327
139,0.0312626,0.0174641
140,0.0596357,0.0160796
141,0.0132986,0.0135004
142,0.0132986,0.0135004
143,0.0132986,0.0135004
144,0.0190355,0.0288339
145,0.0351707,0.0359096
146,0.0351707,0.0359096
147,0.0303786,0.0332864
148,0.0308501,0.0274852
149,0.0453486,0.0545257
150,0.0453486,0.0545257
151,0.0673232,0.0539857
152,0.0673232,0.0539857
153,0.0290532,0.0759473
154,0.0290532,0.0759473
155,0.0442529,0.0648439
156,0.0442529,0.0648439
