1,0.556553,-0.419527,-0.365715
2,0.559116,-0.3859,-0.404589
3,0.559116,-0.3859,-0.404589
4,0.559116,-0.3859,-0.404589
5,0.559116,-0.3859,-0.404589
6,0.559116,-0.3859,-0.404589
7,0.559116,-0.3859,-0.404589
8,0.559116,-0.3859,-0.404589
9,0.559116,-0.3859,-0.404589
10,0.556146,-0.385305,-0.401046
11,0.558278,-0.378671,-0.410222
12,0.558278,-0.378671,-0.410222
13,0.558278,-0.378671,-0.410222
14,0.561537,-0.417787,-0.375202
15,0.568901,-0.430606,-0.371789
16,0.568901,-0.430606,-0.371789
17,0.553302,-0.423256,-0.356366
18,0.568377,-0.424165,-0.378334
19,0.591329,-0.430444,-0.405449
20,0.593268,-0.450771,-0.38571
21,0.593268,-0.450771,-0.38571
22,0.592344,-0.459821,-0.373411
23,0.592344,-0.459821,-0.373411
24,0.562703,-0.436954,-0.354551
25,0.562703,-0.436954,-0.354551
26,0.562703,-0.436954,-0.354551
27,0.580463,-0.441599,-0.376733
28,0.587687,-0.427705,-0.403044
29,0.588542,-0.434131,-0.397381
30,0.588542,-0.434131,-0.397381
31,0.578887,-0.40097,-0.417532
32,0.593419,-0.412737,-0.426372
33,0.593419,-0.412737,-0.426372
34,0.593419,-0.412737,-0.426372
35,0.593419,-0.412737,-0.426372
36,0.588779,-0.411175,-0.421421
37,0.588779,-0.411175,-0.421421
38,0.588779,-0.411175,-0.421421
39,0.588779,-0.411175,-0.421421
40,0.598844,-0.409844,-0.436626
41,0.598844,-0.409844,-0.436626
42,0.598844,-0.409844,-0.436626
43,0.60826,-0.399374,-0.458781
44,0.60826,-0.399374,-0.458781
45,0.60826,-0.399374,-0.458781
46,0.589658,-0.418965,-0.414928
47,0.602091,-0.438285,-0.412819
48,0.61456,-0.468529,-0.3977
49,0.60414,-0.441125,-0.412787
50,0.60414,-0.441125,-0.412787
51,0.60414,-0.441125,-0.412787
52,0.59936,-0.473278,-0.367751
53,0.59936,-0.473278,-0.367751
54,0.593328,-0.45479,-0.381056
55,0.593328,-0.45479,-0.381056
56,0.59252,-0.459129,-0.374541
57,0.607136,-0.454147,-0.402944
58,0.607136,-0.454147,-0.402944
59,0.610359,-0.441735,-0.421199
60,0.610359,-0.441735,-0.421199
61,0.609989,-0.46384,-0.396155
62,0.607153,-0.493665,-0.353454
63,0.607153,-0.493665,-0.353454
64,0.615243,-0.489709,-0.372436
65,0.598443,-0.50841,-0.31568
66,0.598443,-0.50841,-0.31568
67,0.633607,-0.557754,-0.300614
68,0.620911,-0.535771,-0.313815
69,0.620911,-0.535771,-0.313815
70,0.613776,-0.508229,-0.344129
71,0.615917,-0.487393,-0.376566
72,0.618997,-0.475471,-0.396339
73,0.621256,-0.459084,-0.41857
74,0.607605,-0.444206,-0.414566
75,0.607605,-0.444206,-0.414566
76,0.607605,-0.444206,-0.414566
77,0.617533,-0.468884,-0.401864
78,0.617533,-0.468884,-0.401864
79,0.642304,-0.483834,-0.422445
80,0.620455,-0.477485,-0.396197
81,0.620455,-0.477485,-0.396197
82,0.639009,-0.496815,-0.40188
83,0.618858,-0.491704,-0.375783
84,0.638639,-0.494881,-0.403674
85,0.618896,-0.476193,-0.395314
86,0.629973,-0.468875,-0.42074
87,0.629973,-0.468875,-0.42074
88,0.629338,-0.493115,-0.391029
89,0.63241,-0.520463,-0.35925
90,0.63036,-0.519959,-0.356365
91,0.620384,-0.51762,-0.341974
92,0.634122,-0.521391,-0.360919
93,0.621575,-0.546816,-0.295546
94,0.622733,-0.533763,-0.32077
95,0.629458,-0.542168,-0.319799
96,0.629458,-0.542168,-0.319799
97,0.61697,-0.50979,-0.347514
98,0.615359,-0.505935,-0.350281
99,0.615359,-0.505935,-0.350281
100,0.634577,-0.552403,-0.312312
101,0.630223,-0.548755,-0.309918
102,0.634422,-0.524602,-0.356769
103,0.627556,-0.525725,-0.342695
104,0.627556,-0.525725,-0.342695
105,0.627556,-0.525725,-0.342695
106,0.608872,-0.52843,-0.302469
107,0.626929,-0.536309,-0.324674
108,0.637357,-0.545404,-0.329785
109,0.621364,-0.557136,-0.275122
110,0.621364,-0.557136,-0.275122
111,0.617831,-0.54403,-0.292825
112,0.646439,-0.557241,-0.327666
113,0.628049,-0.536439,-0.326618
114,0.628049,-0.536439,-0.326618
115,0.63134,-0.551497,-0.307311
116,0.63134,-0.551497,-0.307311
117,0.620377,-0.545926,-0.294674
118,0.620377,-0.545926,-0.294674
119,0.632876,-0.566685,-0.281781
120,0.61879,-0.562951,-0.25688
121,0.619946,-0.582858,-0.211212
122,0.626777,-0.57929,-0.239317
123,0.626777,-0.57929,-0.239317
124,0.634013,-0.587796,-0.237631
125,0.634013,-0.587796,-0.237631
126,0.631817,-0.587306,-0.232948
127,0.637111,-0.609131,-0.186734
128,0.631144,-0.607923,-0.169626
129,0.630091,-0.605199,-0.175354
130,0.625986,-0.602121,-0.171198
131,0.631716,-0.6021,-0.191158
132,0.629599,-0.602296,-0.183396
133,0.632755,-0.600773,-0.198624
134,0.632755,-0.600773,-0.198624
135,0.617947,-0.578582,-0.217028
136,0.617947,-0.578582,-0.217028
137,0.621275,-0.569225,-0.24893
138,0.619676,-0.579569,-0.219314
139,0.644913,-0.622282,-0.169343
140,0.639448,-0.622881,-0.144613
141,0.646503,-0.6282,-0.152745
142,0.646503,-0.6282,-0.152745
143,0.646503,-0.6282,-0.152745
144,0.644212,-0.620181,-0.174313
145,0.632769,-0.621326,-0.119794
146,0.632769,-0.621326,-0.119794
147,0.613189,-0.608232,-0.0778046
148,0.611152,-0.608271,-0.0592698
149,0.606342,-0.602084,-0.0717309
150,0.606342,-0.602084,-0.0717309
151,0.621961,-0.614237,-0.0977129
152,0.621961,-0.614237,-0.0977129
153,0.632924,-0.622594,-0.113885
154,0.632924,-0.622594,-0.113885
155,0.634396,-0.621705,-0.126259
156,0.634396,-0.621705,-0.126259
157,0.642852,-0.624646,-0.151905
158,0.642852,-0.624646,-0.151905
159,0.635159,-0.622059,-0.128335
160,0.623828,-0.615,-0.104579
161,0.623828,-0.615,-0.104579
162,0.623828,-0.615,-0.104579
163,0.639537,-0.626729,-0.127353
164,0.627679,-0.616213,-0.11943
165,0.641377,-0.613073,-0.188431
166,0.632306,-0.604322,-0.186024
167,0.624088,-0.60203,-0.164455
168,0.641012,-0.622097,-0.154566
169,0.654719,-0.641223,-0.132251
170,0.649553,-0.641166,-0.104041
171,0.633397,-0.629079,-0.0738339
172,0.637857,-0.631393,-0.0905825
173,0.638435,-0.638171,-0.0183579
174,0.630722,-0.628111,-0.0573227
175,0.631046,-0.627941,-0.0625201
176,0.635508,-0.627179,-0.102553
177,0.635508,-0.627179,-0.102553
178,0.64217,-0.633707,-0.103911
179,0.633008,-0.62276,-0.113443
180,0.646435,-0.634387,-0.124222
181,0.646435,-0.634387,-0.124222
182,0.624107,-0.61805,-0.0867408
183,0.633193,-0.628044,-0.0805871
184,0.632334,-0.628914,-0.0656785
185,0.635515,-0.628845,-0.0918357
186,0.635515,-0.628845,-0.0918357
187,0.631061,-0.612825,-0.15061
188,0.629411,-0.610266,-0.154058
189,0.649786,-0.627211,-0.169786
190,0.634141,-0.626515,-0.0980511
191,0.625608,-0.617685,-0.09925
192,0.640879,-0.631541,-0.109003
193,0.646403,-0.633983,-0.126106
194,0.624178,-0.61132,-0.12604
195,0.611203,-0.593318,-0.146779
196,0.628697,-0.616197,-0.12474
197,0.622699,-0.606821,-0.139721
198,0.622699,-0.606821,-0.139721
199,0.622699,-0.606821,-0.139721
200,0.646422,-0.638127,-0.103223
201,0.646422,-0.638127,-0.103223
202,0.64095,-0.637249,-0.0687862
203,0.640054,-0.638159,-0.0492213
204,0.633981,-0.63361,-0.0216747
205,0.626644,-0.626587,-0.00840089
206,0.626644,-0.626587,-0.00840089
207,0.617122,-0.617082,0.0070013
208,0.61829,-0.617633,0.0285076
209,0.635324,-0.632827,0.0562677
210,0.644179,-0.644109,0.00948686
211,0.652261,-0.652022,0.0176235
212,0.652261,-0.652022,0.0176235
213,0.632992,-0.631995,0.0355053
214,0.63619,-0.635809,0.0220303
215,0.63619,-0.635809,0.0220303
216,0.619741,-0.619345,0.0221536
217,0.619741,-0.619345,0.0221536
218,0.639037,-0.638663,-0.0218747
219,0.640038,-0.640025,-0.00414144
220,0.640038,-0.640025,-0.00414144
221,0.625684,-0.623949,-0.0465695
222,0.63261,-0.628633,-0.0708262
223,0.63261,-0.628633,-0.0708262
224,0.627475,-0.624014,-0.0658119
225,0.627475,-0.624014,-0.0658119
226,0.632831,-0.623076,-0.110687
227,0.632831,-0.623076,-0.110687
228,0.631325,-0.620786,-0.114875
229,0.633238,-0.61964,-0.130523
230,0.637843,-0.621912,-0.141662
231,0.645753,-0.634769,-0.118599
232,0.627591,-0.620376,-0.0948894
233,0.645684,-0.637675,-0.101384
234,0.642447,-0.637329,-0.0809325
235,0.637666,-0.627644,-0.112609
236,0.649654,-0.642168,-0.0983419
237,0.639484,-0.630991,-0.103874
238,0.639484,-0.630991,-0.103874
239,0.646762,-0.634039,-0.127658
240,0.646762,-0.634039,-0.127658
241,0.646762,-0.634039,-0.127658
242,0.635863,-0.623173,-0.126405
243,0.632471,-0.62374,-0.104726
244,0.644189,-0.625589,-0.15368
245,0.655733,-0.641726,-0.134806
246,0.653519,-0.644687,-0.107077
247,0.653519,-0.644687,-0.107077
248,0.646023,-0.637853,-0.102418
249,0.640468,-0.63542,-0.08025
250,0.640468,-0.63542,-0.08025
251,0.640468,-0.63542,-0.08025
252,0.640468,-0.63542,-0.08025
253,0.622217,-0.617084,-0.0797623
254,0.633728,-0.629205,-0.0755779
255,0.633728,-0.629205,-0.0755779
256,0.643501,-0.632659,-0.117627
257,0.651812,-0.647525,-0.0746356
258,0.659631,-0.657221,-0.0563359
259,0.643176,-0.637334,-0.0864956
260,0.643176,-0.637334,-0.0864956
261,0.667168,-0.661142,-0.0894618
262,0.667168,-0.661142,-0.0894618
263,0.657559,-0.651169,-0.0914504
