MDTU,|Tr(L)|,ReTr(L),ImTr(L)
1,0.544778,0.54476,0.00448359
2,0.332515,0.330682,-0.0348675
3,0.252431,0.25218,0.0112565
4,0.210852,0.210843,-0.0018992
5,0.181367,0.181218,-0.00735065
6,0.171012,0.164792,0.0457041
7,0.232919,0.219091,0.0790585
8,0.175426,0.159435,0.0731765
9,0.139309,0.116961,0.0756785
10,0.128797,0.119974,0.0468498
11,0.194078,0.175814,0.082192
12,0.0622416,0.059249,0.0190677
13,0.11271,0.072567,0.0862415
14,0.0938767,0.0861145,0.0373781
15,0.166164,0.143223,0.084249
16,0.0955508,0.0899025,0.032365
17,0.166388,0.14101,0.088324
18,0.246835,0.173288,0.175781
19,0.205752,0.189704,0.079662
20,0.215673,0.209796,0.050002
21,0.200139,0.178518,0.0904815
22,0.151801,0.144638,0.0460809
23,0.220468,0.219558,0.0200074
24,0.18928,0.189273,0.00163735
25,0.171103,0.171087,0.00233341
26,0.15599,0.15599,0.000227802
27,0.15599,0.15599,0.000227802
28,0.099011,0.0970475,-0.0196203
29,0.199842,0.192655,0.053114
30,0.238867,0.238326,-0.0160535
31,0.238867,0.238326,-0.0160535
32,0.238867,0.238326,-0.0160535
33,0.223802,0.221555,-0.0316359
34,0.238113,0.237802,0.0121698
35,0.234576,0.227882,0.055638
36,0.170461,0.15811,0.0637035
37,0.165205,0.165205,0.000477021
38,0.132007,0.12972,0.0244646
39,0.121112,0.121072,0.00308856
40,0.126109,0.122731,0.0289926
41,0.134933,0.133428,0.0200942
42,0.160843,0.157845,-0.0309098
43,0.115768,0.115301,-0.0103979
44,0.121549,0.118699,0.0261638
45,0.0881099,0.087507,0.01029
46,0.0304457,0.0179836,0.0245669
47,0.118036,0.097982,0.0658175
48,0.111616,0.0868355,0.0701265
49,0.101353,0.057719,0.0833125
50,0.11414,0.057986,0.098314
51,0.0506429,0.0265993,0.0430951
52,0.0381505,0.038072,0.00244707
53,0.0924297,0.06592,0.0647905
54,0.185316,0.136272,0.125586
55,0.181613,0.133738,0.122871
56,0.0700227,0.064475,0.0273157
57,0.133677,0.132389,0.0185093
58,0.104358,0.102087,0.0216501
59,0.169352,0.169238,0.0061878
60,0.103338,0.097752,-0.033517
61,0.140232,0.134537,-0.0395602
62,0.0868434,0.0856975,-0.0140609
63,0.15197,0.143989,0.0486021
64,0.134489,0.133248,0.018225
65,0.132472,0.132028,0.0108401
66,0.138903,0.131184,0.0456621
67,0.132715,0.132708,-0.00133426
68,0.20569,0.197451,-0.0576325
69,0.190415,0.189855,0.0145983
70,0.177364,0.177161,0.00848185
71,0.234248,0.234226,0.00323291
72,0.238637,0.234819,-0.0425146
73,0.167459,0.159173,-0.0520245
74,0.201197,0.194484,-0.05154
75,0.183156,0.172555,-0.0614065
76,0.198729,0.197161,-0.0249105
77,0.239666,0.237827,-0.029633
78,0.143924,0.14296,0.0166336
79,0.188779,0.176948,-0.0657805
80,0.0895112,0.0722615,-0.0528255
81,0.171945,0.160079,-0.062769
82,0.149945,0.149379,-0.0130115
83,0.200852,0.1658,-0.113366
84,0.212142,0.210424,-0.0269389
85,0.195056,0.175715,-0.084683
86,0.155817,0.148438,-0.0473834
87,0.156698,0.156347,-0.0104811
88,0.147622,0.140447,0.0454625
89,0.141031,0.139567,-0.0202703
90,0.120033,0.109846,-0.0483908
91,0.189109,0.173611,-0.074976
92,0.243271,0.224186,-0.0944545
93,0.189193,0.176145,-0.069042
94,0.165703,0.153613,-0.062133
95,0.136306,0.103316,-0.088911
96,0.173461,0.155873,-0.0761055
97,0.170014,0.169908,0.0059829
98,0.150993,0.150838,-0.0068477
99,0.169667,0.166022,-0.0349807
100,0.172429,0.156107,-0.073227
101,0.172429,0.156107,-0.073227
102,0.199288,0.173795,-0.0975245
103,0.169094,0.152219,-0.0736365
104,0.145986,0.145774,-0.0078595
105,0.197,0.194667,-0.0302254
106,0.208486,0.204145,-0.0423253
107,0.219362,0.191657,-0.106712
108,0.173404,0.149612,-0.087666
109,0.165563,0.158986,-0.0462032
110,0.148885,0.143716,-0.0388907
111,0.161858,0.149371,-0.06234
112,0.188057,0.187963,-0.0059509
113,0.181857,0.181538,0.0107545
114,0.150357,0.150255,-0.0055322
115,0.172746,0.172724,-0.00273135
116,0.154212,0.152349,-0.0238965
117,0.220635,0.206564,-0.077532
118,0.182765,0.172279,-0.0610185
119,0.182765,0.172279,-0.0610185
120,0.168477,0.157342,-0.0602325
121,0.166802,0.164544,-0.0273529
122,0.202193,0.19968,-0.0317836
123,0.117669,0.10764,-0.0475363
124,0.194679,0.184929,-0.060838
125,0.233224,0.227847,-0.0497942
