ReTr(Lx),ReTr(Ly),ImTr(Lx),ImTr(Ly)
-0.0173183,0.0592055,null,null,null
0.094565,null,0.154623,null,null
-0.0332708,0.0231153,null,null,null
0.148032,null,0.072565,null,null
0.0204316,0.0587245,null,null,null
0.112781,null,0.175621,null,null
-0.0306534,0.0576705,null,null,null
0.183689,null,0.0927775,null,null
-0.0498806,0.0478012,null,null,null
0.188759,null,0.075874,null,null
-0.079869,0.077469,null,null,null
0.189541,null,0.0556015,null,null
-0.073801,-0.0491518,null,null,null
0.13323,null,0.078153,null,null
-0.073801,-0.0491518,null,null,null
0.13323,null,0.078153,null,null
-0.0890335,0.065035,null,null,null
0.191479,null,0.0324504,null,null
-0.0734205,0.093866,null,null,null
0.135225,null,0.0487513,null,null
-0.0795595,0.0509165,null,null,null
0.152888,null,0.0632905,null,null
-0.0822015,0.0098704,null,null,null
0.221463,null,0.092514,null,null
-0.0484012,0.0445431,null,null,null
0.175724,null,0.059011,null,null
-0.107522,0.0527785,null,null,null
0.148834,null,0.112065,null,null
-0.0772515,0.0485858,null,null,null
0.187559,null,0.047635,null,null
-0.11241,0.0769255,null,null,null
0.131211,null,0.0451469,null,null
-0.052873,0.0107488,null,null,null
0.1088,null,0.062693,null,null
-0.0708785,-0.00264401,null,null,null
0.109142,null,0.0435371,null,null
-0.094478,-0.0207039,null,null,null
0.141904,null,0.0680005,null,null
-0.0635735,0.00671845,null,null,null
0.131987,null,0.084844,null,null
-0.0325762,0.0456387,null,null,null
0.092095,null,0.081401,null,null
-0.0199432,0.0315847,null,null,null
0.164005,null,0.103044,null,null
-0.056102,0.0465025,null,null,null
0.175878,null,0.085541,null,null
-0.0161785,0.006451,null,null,null
0.143637,null,0.0812725,null,null
0.00323495,-0.0244616,null,null,null
0.160535,null,0.0497322,null,null
-0.00606015,0.0105247,null,null,null
0.138041,null,0.054462,null,null
-0.051373,0.0366727,null,null,null
0.111861,null,0.0634555,null,null
-0.0904695,0.00182886,null,null,null
0.070371,null,0.0177962,null,null
-0.0132956,0.053391,null,null,null
0.0886455,null,0.080043,null,null
-0.0211618,0.0227688,null,null,null
0.119104,null,0.0448564,null,null
-0.0275465,0.112826,null,null,null
0.150482,null,-0.00148438,null,null
0.0190278,0.090789,null,null,null
0.0370094,null,0.0490474,null,null
-0.00408401,0.0015441,null,null,null
0.070228,null,0.0367958,null,null
-0.00468817,0.0237733,null,null,null
0.070152,null,0.0281119,null,null
-0.0264447,-0.0116391,null,null,null
0.0779085,null,0.0035667,null,null
-0.051457,0.0173497,null,null,null
0.081161,null,0.0197827,null,null
-0.0377856,0.0293518,null,null,null
0.0532285,null,-0.0102094,null,null
-0.086456,0.00604505,null,null,null
0.0372991,null,-0.0191579,null,null
-0.116309,0.027159,null,null,null
0.113709,null,-0.0505415,null,null
-0.0889805,0.0329766,null,null,null
0.126617,null,-0.0549145,null,null
-0.137596,0.0481203,null,null,null
0.074694,null,-0.00448249,null,null
-0.128146,0.08631,null,null,null
0.0802625,null,0.00530865,null,null
-0.113685,0.0395319,null,null,null
0.096237,null,-0.050803,null,null
-0.094107,0.121529,null,null,null
0.0128758,null,0.0082014,null,null
-0.101464,0.118483,null,null,null
0.0331251,null,0.0223307,null,null
-0.0497998,0.0857265,null,null,null
0.0829875,null,0.0148365,null,null
-0.0477694,0.068644,null,null,null
0.0195118,null,0.0142797,null,null
-0.0482042,0.0390069,null,null,null
0.066745,null,0.017035,null,null
-0.062062,0.0776755,null,null,null
0.0687925,null,0.061983,null,null
-0.048855,0.0761365,null,null,null
0.045654,null,0.0421529,null,null
-0.0218864,0.0961185,null,null,null
0.034173,null,0.00629665,null,null
-0.0304293,0.060279,null,null,null
0.0392146,null,0.0171337,null,null
-0.0152712,0.0551595,null,null,null
0.0171033,null,0.0122974,null,null
-0.077524,0.076789,null,null,null
-0.0283999,null,0.0255659,null,null
-0.0642215,0.073351,null,null,null
0.0470218,null,0.0284023,null,null
-0.0234611,0.0191276,null,null,null
0.0545885,null,-2.85523e-05,null,null
-0.0428162,0.052081,null,null,null
0.0079374,null,0.0116621,null,null
-0.0441863,0.061794,null,null,null
0.00247485,null,-0.0367613,null,null
-0.0842865,0.140258,null,null,null
-0.0432543,null,0.00736745,null,null
-0.069552,0.0903045,null,null,null
-0.0532465,null,0.00190596,null,null
-0.0966465,0.067827,null,null,null
-0.0509765,null,0.0074276,null,null
-0.0485184,0.12293,null,null,null
-0.018745,null,-0.0243,null,null
0.0066755,0.103163,null,null,null
-0.0154881,null,-0.00136744,null,null
-0.0252747,0.050021,null,null,null
-0.0222509,null,-0.0446356,null,null
-0.0370711,0.115118,null,null,null
-0.104876,null,-0.0204543,null,null
-0.0183738,0.097935,null,null,null
-0.0835845,null,0.051054,null,null
-0.046656,0.077701,null,null,null
-0.068652,null,0.0511875,null,null
-0.0503305,0.0065137,null,null,null
-0.0667655,null,0.0743035,null,null
-0.0669855,0.093128,null,null,null
-0.054527,null,0.050337,null,null
-0.103729,0.112188,null,null,null
-0.095443,null,0.0484451,null,null
-0.0823875,0.102361,null,null,null
-0.0861255,null,0.0506125,null,null
-0.0899355,0.112163,null,null,null
-0.0588005,null,0.053634,null,null
-0.099414,0.139727,null,null,null
-0.056372,null,0.0307624,null,null
-0.153556,0.136161,null,null,null
-0.0266445,null,-0.0228665,null,null
-0.0868765,0.0854005,null,null,null
-0.0477631,null,0.0138875,null,null
-0.052107,0.0810655,null,null,null
-0.056671,null,-0.0045952,null,null
-0.0662985,0.109369,null,null,null
-0.0467782,null,0.0202668,null,null
-0.105992,0.074935,null,null,null
-0.0282878,null,0.046447,null,null
-0.0912,0.0753475,null,null,null
-0.093469,null,0.0264882,null,null
-0.0606105,0.0617435,null,null,null
-0.037644,null,0.0150501,null,null
-0.0588465,0.0524815,null,null,null
-0.07363,null,0.0249255,null,null
-0.107195,0.0297987,null,null,null
-0.159411,null,0.0516135,null,null
-0.117103,0.0212997,null,null,null
-0.081835,null,0.0244999,null,null
-0.092027,-0.0232046,null,null,null
-0.092668,null,0.061323,null,null
-0.109316,-0.0239019,null,null,null
-0.0567395,null,0.0409408,null,null
-0.1157,-0.06678,null,null,null
-0.118005,null,0.0176242,null,null
-0.1157,-0.06678,null,null,null
-0.118005,null,0.0176242,null,null
-0.155292,-0.0175142,null,null,null
-0.099988,null,0.00122861,null,null
-0.077773,-0.0340297,null,null,null
-0.0475556,null,-0.0395179,null,null
-0.064203,0.0244719,null,null,null
-0.0876005,null,-0.0344602,null,null
-0.124371,0.056722,null,null,null
-0.0788215,null,-0.0498743,null,null
-0.139707,0.0414448,null,null,null
-0.0768035,null,0.0184106,null,null
-0.099673,0.0526975,null,null,null
-0.064654,null,-0.0175566,null,null
-0.059076,0.0321122,null,null,null
-0.13153,null,-0.0329178,null,null
-0.111074,0.038129,null,null,null
-0.159565,null,-0.0304716,null,null
-0.084738,0.0280117,null,null,null
-0.089125,null,0.0113747,null,null
-0.131189,0.0104632,null,null,null
-0.107229,null,0.0324121,null,null
-0.113406,0.00361839,null,null,null
-0.137523,null,0.0053285,null,null
-0.0710725,-0.00220921,null,null,null
-0.061694,null,-0.0241031,null,null
-0.0452907,-0.0134527,null,null,null
-0.069602,null,-0.0522765,null,null
-0.10331,0.0098161,null,null,null
-0.115071,null,-0.0424568,null,null
-0.151524,0.026537,null,null,null
-0.08176,null,-0.0457511,null,null
-0.124066,0.028571,null,null,null
-0.0567285,null,-0.0154057,null,null
-0.132196,-0.0153633,null,null,null
-0.105696,null,-0.0242196,null,null
-0.145379,-0.0224801,null,null,null
-0.032538,null,0.0228433,null,null
-0.149264,-0.00466826,null,null,null
-0.0451183,null,-0.0169558,null,null
-0.142036,-0.0237227,null,null,null
-0.0936365,null,-0.00933085,null,null
-0.151086,0.0112625,null,null,null
-0.0261658,null,-0.0260449,null,null
-0.130676,-0.0289571,null,null,null
-0.103105,null,0.0220316,null,null
-0.143071,-0.0491856,null,null,null
-0.0957285,null,-0.0292911,null,null
-0.08345,-0.0563345,null,null,null
-0.0786425,null,0.0301391,null,null
-0.105242,-0.0247066,null,null,null
-0.051031,null,0.0140146,null,null
-0.0794205,-0.0786795,null,null,null
-0.0200343,null,0.0547175,null,null
-0.0916085,-0.11212,null,null,null
-0.074252,null,0.0593635,null,null
-0.097493,-0.129562,null,null,null
-0.0332156,null,0.0332238,null,null
-0.109821,-0.127009,null,null,null
-0.078296,null,0.00360252,null,null
-0.11585,-0.146276,null,null,null
-0.0321698,null,0.0310488,null,null
-0.0899215,-0.141175,null,null,null
-0.0278576,null,-0.0135002,null,null
-0.0777765,-0.172174,null,null,null
-0.0351142,null,0.0123467,null,null
-0.118251,-0.160654,null,null,null
0.0247104,null,0.00107483,null,null
-0.113218,-0.150765,null,null,null
0.0454579,null,0.0559165,null,null
-0.0903395,-0.170419,null,null,null
0.0198864,null,0.0251753,null,null
-0.055893,-0.133548,null,null,null
-0.0098238,null,-0.0398446,null,null
-0.061421,-0.119458,null,null,null
0.0363276,null,0.0519955,null,null
-0.069036,-0.154949,null,null,null
-0.000966,null,0.0654915,null,null
-0.051638,-0.112873,null,null,null
0.0187057,null,0.0340753,null,null
-0.064202,-0.15357,null,null,null
0.0075221,null,-0.0418941,null,null
-0.0646245,-0.147618,null,null,null
0.0108301,null,0.0184205,null,null
-0.0646245,-0.147618,null,null,null
0.0108301,null,0.0184205,null,null
-0.0367755,-0.122998,null,null,null
0.0575665,null,0.0213495,null,null
-0.0139043,-0.147676,null,null,null
0.0680265,null,0.00755425,null,null
-0.052378,-0.156784,null,null,null
0.14377,null,0.0492616,null,null
-0.0202557,-0.184293,null,null,null
0.118176,null,0.0516825,null,null
0.00108822,-0.0949035,null,null,null
0.058508,null,0.0315805,null,null
0.0277861,-0.158747,null,null,null
0.00545165,null,0.0050787,null,null
-0.0575475,-0.158605,null,null,null
0.0419701,null,0.0339031,null,null
-0.00852755,-0.156345,null,null,null
0.083322,null,0.0249421,null,null
0.0146512,-0.155946,null,null,null
0.0564985,null,0.010154,null,null
0.0146512,-0.155946,null,null,null
0.0564985,null,0.010154,null,null
0.000931535,-0.082896,null,null,null
0.073917,null,0.0220218,null,null
0.000931535,-0.082896,null,null,null
0.073917,null,0.0220218,null,null
0.0223348,-0.075762,null,null,null
0.117264,null,0.0792785,null,null
-0.0042155,-0.110218,null,null,null
0.10429,null,0.0414443,null,null
0.019059,-0.0493933,null,null,null
0.0812525,null,0.00271975,null,null
-0.0140411,-0.05073,null,null,null
0.067178,null,0.00365879,null,null
-0.0119229,-0.138942,null,null,null
0.00310226,null,-0.0339128,null,null
-0.0119229,-0.138942,null,null,null
0.00310226,null,-0.0339128,null,null
-0.000887645,-0.0933805,null,null,null
0.081869,null,-0.0171521,null,null
-0.0184669,-0.128707,null,null,null
0.0574155,null,-0.0096625,null,null
-0.0444828,-0.102693,null,null,null
0.105682,null,-0.00194451,null,null
-0.069319,-0.137271,null,null,null
0.058406,null,-0.0208593,null,null
-0.080583,-0.079807,null,null,null
0.081107,null,-0.0361893,null,null
-0.0512015,-0.14617,null,null,null
0.0855955,null,7.6008e-05,null,null
-0.0141127,-0.120793,null,null,null
0.0671245,null,0.017874,null,null
-0.102792,-0.124102,null,null,null
0.057097,null,-0.00288883,null,null
-0.074936,-0.133446,null,null,null
0.0565945,null,-0.0581685,null,null
-0.089281,-0.0979585,null,null,null
0.0333599,null,-0.0448446,null,null
-0.0633575,-0.0968915,null,null,null
0.0130744,null,-0.031754,null,null
-0.0633575,-0.0968915,null,null,null
0.0130744,null,-0.031754,null,null
-0.0535895,-0.154198,null,null,null
-0.0036144,null,0.0275807,null,null
-0.063016,-0.140303,null,null,null
0.114683,null,-0.0310544,null,null
-0.0234228,-0.0614015,null,null,null
0.119411,null,0.0264254,null,null
-0.0427568,-0.109233,null,null,null
0.090572,null,0.0201089,null,null
-0.0229062,-0.0842775,null,null,null
0.092421,null,0.0320934,null,null
-0.0170072,-0.0753465,null,null,null
0.0418734,null,0.00104083,null,null
0.0196043,-0.0396237,null,null,null
0.0715345,null,0.00114647,null,null
-0.0116965,-0.058477,null,null,null
0.018147,null,0.0450229,null,null
0.0124827,-0.080006,null,null,null
0.0390682,null,0.0300685,null,null
0.0124827,-0.080006,null,null,null
0.0390682,null,0.0300685,null,null
0.0269762,-0.101762,null,null,null
0.0401082,null,0.0317104,null,null
-0.0261184,-0.074843,null,null,null
0.0395734,null,0.00080795,null,null
-0.0121305,-0.078556,null,null,null
0.0172251,null,-0.0337981,null,null
0.0127291,-0.0148959,null,null,null
0.08338,null,0.0096311,null,null
0.0127291,-0.0148959,null,null,null
0.08338,null,0.0096311,null,null
0.00551595,-0.0800765,null,null,null
-0.0033815,null,-0.0261487,null,null
-0.0274179,-0.056576,null,null,null
0.0487982,null,0.0158175,null,null
0.0238959,-0.100567,null,null,null
0.0393617,null,-0.0139055,null,null
0.0374429,-0.0464761,null,null,null
0.0141669,null,0.0431532,null,null
-0.0087439,-0.0112625,null,null,null
0.125522,null,0.0083647,null,null
-0.0248948,-0.0116083,null,null,null
0.0489947,null,-0.0352699,null,null
-0.00191292,-0.067342,null,null,null
0.0757945,null,-0.0700165,null,null
0.0439808,-0.0744945,null,null,null
0.0393234,null,-0.0438409,null,null
0.0423653,-0.091556,null,null,null
0.0335812,null,-0.0378836,null,null
0.0423653,-0.091556,null,null,null
0.0335812,null,-0.0378836,null,null
0.0355183,-0.079509,null,null,null
0.0109003,null,-0.0675225,null,null
-0.00812055,-0.0635625,null,null,null
0.0299501,null,-0.00665165,null,null
-0.00812055,-0.0635625,null,null,null
0.0299501,null,-0.00665165,null,null
-0.0073936,-0.059899,null,null,null
0.023869,null,-0.0202983,null,null
0.0108042,-0.0817915,null,null,null
0.0494692,null,-0.0230387,null,null
-0.00854965,-0.12131,null,null,null
0.0290773,null,-0.0675235,null,null
0.02241,-0.0658945,null,null,null
0.0433304,null,-0.0144252,null,null
-0.0357435,-0.080669,null,null,null
0.0619585,null,-0.0291268,null,null
-0.0653315,-0.0658705,null,null,null
0.0109721,null,-0.055498,null,null
-0.0122032,-0.0239729,null,null,null
0.00808005,null,-0.0266871,null,null
-0.0146406,-0.012384,null,null,null
0.0343326,null,-0.018144,null,null
0.000114665,-0.0093018,null,null,null
0.0292292,null,-0.0529535,null,null
-0.0273029,-0.0625285,null,null,null
0.0330522,null,-0.00776945,null,null
-0.0374669,-0.0054269,null,null,null
0.093257,null,0.0101771,null,null
-0.0591455,-0.0186801,null,null,null
0.093758,null,-0.0254422,null,null
-0.077911,0.0169343,null,null,null
0.0157223,null,0.023581,null,null
-0.057509,0.0116361,null,null,null
0.0941485,null,-0.0408592,null,null
-0.072909,0.0360728,null,null,null
0.06832,null,-0.0450759,null,null
-0.0460098,-0.0092452,null,null,null
-0.0071071,null,-0.0250968,null,null
-0.0051946,-0.0185158,null,null,null
0.0675735,null,0.0116066,null,null
0.00526705,0.0241652,null,null,null
0.0652885,null,0.0211577,null,null
-0.0235196,0.0312786,null,null,null
-0.012032,null,0.0083739,null,null
-0.0104044,-0.0239841,null,null,null
0.029742,null,0.000639,null,null
0.0362385,0.0358258,null,null,null
0.0190136,null,0.0141681,null,null
0.0128579,0.00771755,null,null,null
0.0503905,null,0.00148664,null,null
0.0236273,-0.0207682,null,null,null
0.0170396,null,-0.0404093,null,null
0.00279922,-0.0100251,null,null,null
0.0886905,null,-0.0067165,null,null
0.058312,0.0450217,null,null,null
0.0474749,null,-0.00206629,null,null
-0.0409771,-0.00233683,null,null,null
0.082839,null,0.0155026,null,null
-0.070409,0.0261019,null,null,null
0.0428992,null,-0.0377384,null,null
-0.056475,0.0693955,null,null,null
0.044034,null,-0.0217806,null,null
-0.058267,0.034244,null,null,null
0.0671535,null,-0.0055589,null,null
-0.054106,0.0682755,null,null,null
0.0416567,null,-0.0405373,null,null
-0.0349052,0.063083,null,null,null
0.050748,null,0.00133844,null,null
-0.017244,-0.0249763,null,null,null
0.0737685,null,-0.0183241,null,null
0.00179127,0.0253493,null,null,null
0.130455,null,0.067711,null,null
-0.0264547,-0.0172299,null,null,null
0.138312,null,0.0145151,null,null
-0.00658735,0.0088822,null,null,null
0.128824,null,0.0587255,null,null
0.0385172,-0.062834,null,null,null
0.169721,null,0.072224,null,null
0.0301941,-0.0367417,null,null,null
0.153307,null,0.0396066,null,null
0.0751615,-0.0709735,null,null,null
0.194622,null,0.0499288,null,null
0.0271099,-0.092371,null,null,null
0.143804,null,0.0635285,null,null
0.0187646,-0.0452539,null,null,null
0.103252,null,0.13829,null,null
0.0439211,-0.106301,null,null,null
0.122328,null,0.184561,null,null
0.087051,-0.0956095,null,null,null
0.104048,null,0.134525,null,null
0.106398,-0.0739115,null,null,null
0.0789185,null,0.149018,null,null
0.051254,-0.0863545,null,null,null
0.087303,null,0.109643,null,null
0.051254,-0.0863545,null,null,null
0.087303,null,0.109643,null,null
0.0570585,-0.107897,null,null,null
0.11865,null,0.057409,null,null
0.0297655,-0.120674,null,null,null
0.0949465,null,0.105718,null,null
0.0660235,-0.140743,null,null,null
0.12179,null,0.0597715,null,null
0.0778535,-0.0991565,null,null,null
0.12156,null,0.0845055,null,null
0.128851,-0.128423,null,null,null
0.070299,null,0.0937495,null,null
0.084,-0.121207,null,null,null
0.112276,null,0.140917,null,null
0.114442,-0.145145,null,null,null
0.09152,null,0.129065,null,null
0.116566,-0.144851,null,null,null
0.106768,null,0.134821,null,null
0.105372,-0.162285,null,null,null
0.105751,null,0.122286,null,null
0.0874345,-0.153231,null,null,null
0.0600245,null,0.134593,null,null
0.0196849,-0.136057,null,null,null
0.0499055,null,0.141011,null,null
0.027043,-0.09621,null,null,null
0.0557605,null,0.143727,null,null
0.027043,-0.09621,null,null,null
0.0557605,null,0.143727,null,null
0.0220049,-0.0952415,null,null,null
0.0342927,null,0.0565925,null,null
-0.0072558,-0.141771,null,null,null
0.0440822,null,0.0395836,null,null
