MDTU,min_width,max_width
136,0.271487,0.131573
137,0.274583,0.132012
138,0.277974,0.133574
139,0.278037,0.133395
140,0.280734,0.133242
141,0.276614,0.133459
142,0.28276,0.131715
143,0.276687,0.132093
144,0.283147,0.134192
145,0.276569,0.13385
146,0.279537,0.135174
147,0.277312,0.131893
148,0.281992,0.132991
149,0.280023,0.131572
150,0.280023,0.131572
151,0.281593,0.132877
152,0.281768,0.135571
153,0.278663,0.135207
154,0.283092,0.132502
155,0.271938,0.132169
156,0.279568,0.132006
157,0.283813,0.135195
158,0.284137,0.133849
159,0.290572,0.137341
160,0.287044,0.135711
161,0.279757,0.134109
162,0.267726,0.132608
163,0.279739,0.133481
164,0.278521,0.132481
165,0.283194,0.1332
166,0.281401,0.13576
167,0.278186,0.135934
168,0.276909,0.132133
169,0.273679,0.133015
170,0.271835,0.133108
171,0.286121,0.133779
172,0.276717,0.135727
173,0.288602,0.135195
174,0.271469,0.135871
175,0.284296,0.133706
176,0.281033,0.136882
177,0.280368,0.135513
178,0.279901,0.136515
179,0.282053,0.136598
180,0.277482,0.132334
181,0.278939,0.135827
182,0.285306,0.135908
183,0.279837,0.134596
184,0.276094,0.135935
185,0.280284,0.134774
186,0.279929,0.134861
187,0.289056,0.137706
188,0.291006,0.138566
189,0.2873,0.136417
190,0.283718,0.134888
191,0.275424,0.137147
192,0.283756,0.138694
193,0.283014,0.135509
194,0.286727,0.138862
195,0.287497,0.137778
196,0.288342,0.137001
197,0.283522,0.135805
198,0.277075,0.13751
199,0.281977,0.137915
200,0.273519,0.137031
201,0.268093,0.13515
202,0.27697,0.137097
203,0.286718,0.139642
204,0.282555,0.138491
205,0.283231,0.136502
206,0.270182,0.135453
207,0.273234,0.131851
208,0.27858,0.133634
209,0.27593,0.135545
210,0.278889,0.137899
211,0.275803,0.135085
212,0.274022,0.136562
213,0.279213,0.135192
214,0.274525,0.136543
215,0.286901,0.136692
216,0.283985,0.136469
217,0.28077,0.138803
218,0.281689,0.138757
219,0.273847,0.137192
220,0.277668,0.136123
221,0.280387,0.135623
222,0.276658,0.134731
223,0.271163,0.134158
224,0.267164,0.135746
225,0.270605,0.135592
226,0.267747,0.137204
227,0.266547,0.13335
228,0.278448,0.137437
229,0.278448,0.137437
230,0.275484,0.135536
231,0.27404,0.135736
232,0.27952,0.134489
233,0.279649,0.13337
234,0.272016,0.133546
235,0.278985,0.137739
236,0.282371,0.139105
237,0.277309,0.134021
238,0.281757,0.132993
239,0.283372,0.134189
240,0.283961,0.133521
241,0.273453,0.135888
242,0.272462,0.135648
243,0.271682,0.136378
244,0.267391,0.133369
245,0.264141,0.134522
246,0.269907,0.133417
247,0.264269,0.134459
248,0.270757,0.134774
249,0.273644,0.13467
250,0.268889,0.135161
251,0.275998,0.13338
252,0.277503,0.133691
253,0.272171,0.132792
254,0.274287,0.133693
255,0.26241,0.135087
256,0.272814,0.13571
257,0.272008,0.135576
258,0.27539,0.134028
259,0.278512,0.13414
260,0.269782,0.135614
261,0.284976,0.136967
262,0.275467,0.135051
263,0.275124,0.13721
264,0.278213,0.136606
265,0.274718,0.136972
266,0.279092,0.136603
267,0.287395,0.138282
268,0.283797,0.139759
269,0.282059,0.137525
270,0.283637,0.136073
271,0.283637,0.136073
272,0.279806,0.137958
273,0.280406,0.132586
274,0.275648,0.135935
275,0.27369,0.135956
276,0.279779,0.134608
277,0.282786,0.137549
278,0.281102,0.1355
279,0.277793,0.136302
280,0.274029,0.132617
281,0.274029,0.132617
282,0.281537,0.135183
283,0.281537,0.135183
284,0.287748,0.135407
285,0.285045,0.133855
286,0.284969,0.135615
287,0.289444,0.135837
288,0.290753,0.139086
289,0.290753,0.139086
290,0.282111,0.137194
291,0.288938,0.134563
292,0.27508,0.134349
293,0.270772,0.132374
294,0.282165,0.132639
295,0.280414,0.131562
296,0.286281,0.134392
297,0.288367,0.134864
298,0.291655,0.134624
299,0.290372,0.133855
300,0.274892,0.133001
301,0.274892,0.133001
302,0.269361,0.132381
303,0.272225,0.132171
304,0.278705,0.133693
305,0.270345,0.134845
306,0.277955,0.133911
307,0.279189,0.133062
308,0.273383,0.135338
309,0.270705,0.133339
310,0.276646,0.130948
311,0.276646,0.130948
312,0.274445,0.13017
313,0.27865,0.135259
314,0.277013,0.132717
315,0.277172,0.132995
316,0.277172,0.132995
317,0.281684,0.133552
318,0.27926,0.133486
319,0.275447,0.130402
320,0.273839,0.130871
321,0.280339,0.134151
322,0.275716,0.134951
323,0.272115,0.131153
324,0.270182,0.132911
325,0.275132,0.132449
326,0.275132,0.132449
327,0.283288,0.134175
328,0.285894,0.135508
329,0.285894,0.135508
330,0.278248,0.132289
331,0.270818,0.132069
332,0.275974,0.132774
333,0.272402,0.134255
334,0.279485,0.131769
335,0.273459,0.132664
336,0.280223,0.134232
337,0.280589,0.13321
338,0.281252,0.134887
339,0.276179,0.133213
340,0.273941,0.131116
341,0.263539,0.131506
342,0.265326,0.131001
343,0.271399,0.1332
344,0.271603,0.133415
345,0.275533,0.134575
346,0.278756,0.134435
347,0.277952,0.134718
348,0.273941,0.133934
349,0.271817,0.133182
350,0.273965,0.133059
351,0.276862,0.134554
352,0.273113,0.129798
353,0.284827,0.130639
354,0.273942,0.132456
355,0.272939,0.134392
356,0.27904,0.1335
357,0.284131,0.134622
358,0.274716,0.133911
359,0.279315,0.131322
360,0.27415,0.133268
361,0.277562,0.132126
362,0.278826,0.133423
363,0.276785,0.132877
364,0.270184,0.133634
365,0.276867,0.13054
366,0.271484,0.133294
367,0.274519,0.132902
368,0.275999,0.13245
369,0.278034,0.130576
370,0.284988,0.133513
371,0.276647,0.131785
372,0.267597,0.1312
373,0.282252,0.133116
374,0.282252,0.133116
375,0.276071,0.131436
376,0.280353,0.132352
377,0.280588,0.134512
378,0.274287,0.134731
379,0.272999,0.136072
380,0.271803,0.134434
381,0.286253,0.134816
382,0.27192,0.13432
383,0.281752,0.135581
384,0.279028,0.135572
385,0.278501,0.135
386,0.281498,0.134212
387,0.281498,0.134212
388,0.275136,0.131041
389,0.280348,0.134316
390,0.272851,0.133576
391,0.270501,0.134713
392,0.269761,0.135447
393,0.286867,0.136171
394,0.269903,0.132624
395,0.269407,0.133885
396,0.268241,0.134256
397,0.264864,0.133226
398,0.271145,0.135478
399,0.279943,0.133821
400,0.2754,0.132381
401,0.277969,0.132776
402,0.281556,0.136181
403,0.276483,0.136291
404,0.271247,0.136673
405,0.271247,0.136673
406,0.27683,0.135445
407,0.27442,0.135035
408,0.27711,0.136586
409,0.275267,0.133069
410,0.27411,0.133659
411,0.282569,0.131494
412,0.275624,0.136632
413,0.275624,0.136632
414,0.279815,0.134471
415,0.278537,0.133465
416,0.275163,0.136
417,0.27833,0.134138
418,0.277182,0.133895
419,0.277077,0.133644
420,0.270408,0.132034
421,0.28114,0.135927
422,0.272494,0.135643
423,0.273485,0.135908
424,0.273485,0.135908
425,0.285901,0.139214
426,0.272883,0.135336
427,0.279704,0.136409
428,0.279849,0.136575
429,0.288142,0.138571
430,0.294528,0.137586
431,0.290689,0.137623
432,0.289809,0.140397
433,0.289809,0.140397
434,0.289809,0.140397
435,0.297163,0.139323
436,0.297163,0.139323
437,0.283387,0.137088
438,0.28423,0.137989
439,0.283975,0.135998
440,0.278711,0.135257
441,0.277284,0.136067
442,0.274525,0.136068
443,0.277849,0.136812
444,0.278546,0.13536
445,0.277453,0.134871
446,0.26685,0.135758
447,0.271618,0.133216
448,0.270365,0.132052
449,0.272539,0.131637
450,0.278446,0.132776
451,0.270079,0.135426
452,0.281558,0.134059
453,0.280362,0.133959
454,0.279384,0.134942
455,0.285127,0.135756
456,0.28276,0.13463
457,0.279685,0.135664
458,0.288372,0.135388
459,0.287028,0.137275
460,0.287028,0.137275
461,0.275926,0.133091
462,0.280464,0.133289
463,0.273544,0.133597
464,0.284373,0.134318
465,0.276438,0.133137
466,0.280144,0.137656
467,0.28488,0.136714
468,0.280661,0.136473
469,0.278116,0.136711
470,0.282312,0.136958
471,0.282931,0.135446
472,0.279963,0.132702
473,0.285768,0.1342
474,0.284401,0.135124
475,0.286905,0.133484
476,0.283813,0.132081
477,0.282512,0.132258
478,0.278808,0.132602
479,0.282535,0.133778
480,0.280409,0.135706
481,0.280409,0.135706
482,0.290662,0.136123
483,0.282622,0.133894
484,0.28735,0.135207
485,0.28735,0.135207
486,0.278169,0.135652
487,0.287327,0.138471
488,0.293373,0.136311
489,0.286218,0.135867
490,0.29259,0.135549
491,0.289123,0.133309
492,0.288128,0.134415
493,0.277258,0.137362
494,0.288177,0.137693
495,0.285898,0.137006
496,0.287182,0.135986
497,0.28389,0.135179
498,0.284427,0.135001
499,0.287752,0.138695
500,0.288055,0.135485
501,0.285986,0.138415
502,0.283443,0.13591
503,0.285138,0.137355
504,0.284853,0.136287
505,0.279386,0.136058
506,0.288418,0.137984
507,0.291017,0.136205
508,0.292439,0.136906
509,0.293614,0.139426
510,0.283596,0.137141
511,0.289778,0.138808
512,0.279809,0.137199
513,0.277359,0.137313
514,0.288093,0.137784
515,0.286314,0.134977
516,0.289458,0.137973
517,0.281376,0.134501
518,0.2889,0.134721
519,0.28072,0.135815
520,0.280026,0.134926
521,0.280631,0.135783
522,0.280507,0.136546
523,0.28318,0.136276
524,0.286894,0.137178
525,0.290234,0.137862
526,0.28627,0.136631
527,0.285638,0.137231
528,0.279805,0.13525
529,0.282853,0.137235
530,0.290481,0.137287
531,0.286499,0.137395
532,0.29137,0.138065
533,0.283928,0.135703
534,0.278498,0.136936
535,0.282929,0.135899
536,0.283778,0.137466
537,0.290956,0.138687
538,0.284781,0.138215
539,0.284781,0.138215
540,0.284781,0.138215
541,0.288814,0.136319
542,0.287583,0.138154
543,0.279686,0.134207
544,0.282288,0.134939
545,0.27971,0.134965
546,0.271346,0.134128
547,0.270254,0.132699
548,0.277029,0.134444
549,0.277029,0.134444
550,0.271655,0.135817
551,0.281502,0.137437
552,0.268805,0.133209
553,0.282723,0.135016
554,0.281249,0.132164
555,0.284182,0.137169
556,0.282999,0.135879
557,0.283115,0.136083
558,0.27453,0.136169
559,0.282392,0.135116
560,0.273465,0.13651
561,0.277783,0.135643
562,0.271896,0.13353
563,0.273381,0.132486
564,0.272235,0.131662
565,0.274913,0.134229
566,0.275324,0.132293
567,0.28167,0.132542
568,0.281386,0.132659
569,0.275412,0.134284
570,0.272857,0.132855
571,0.271597,0.134112
572,0.270155,0.136105
573,0.277318,0.135699
574,0.273298,0.13527
575,0.273298,0.13527
576,0.274269,0.134094
577,0.268272,0.135559
578,0.273336,0.135727
579,0.273336,0.135727
580,0.276264,0.136383
581,0.272663,0.138459
582,0.26772,0.138387
583,0.282105,0.137104
584,0.281118,0.136655
585,0.28474,0.136656
586,0.278584,0.136545
587,0.275742,0.13532
588,0.26987,0.135399
589,0.277767,0.134725
590,0.277767,0.134725
591,0.281123,0.135709
592,0.272831,0.136049
593,0.283118,0.138465
594,0.270861,0.138979
595,0.278785,0.137738
596,0.288181,0.141741
597,0.281068,0.142319
598,0.280247,0.139284
599,0.273604,0.139938
600,0.271512,0.138403
601,0.282664,0.140829
602,0.281247,0.141689
603,0.285089,0.139798
604,0.289385,0.139956
605,0.280849,0.13821
606,0.277772,0.139797
607,0.284441,0.137884
608,0.290347,0.137362
609,0.289166,0.138848
610,0.288797,0.137598
611,0.293458,0.139828
612,0.286256,0.13746
613,0.278346,0.13611
614,0.270276,0.135725
615,0.273041,0.136705
616,0.280603,0.14089
617,0.281077,0.139114
618,0.283667,0.136909
619,0.280337,0.140147
620,0.273255,0.137016
621,0.281131,0.135533
622,0.276017,0.139707
623,0.272937,0.138441
624,0.274265,0.13667
625,0.278579,0.138998
626,0.27286,0.139552
627,0.28239,0.139077
628,0.278691,0.13846
629,0.27221,0.137691
630,0.277248,0.13902
631,0.274958,0.139234
632,0.279692,0.137408
633,0.270842,0.139588
634,0.274781,0.13934
635,0.281808,0.140424
636,0.281939,0.138878
637,0.273649,0.13618
638,0.275583,0.138076
639,0.275881,0.136781
640,0.275881,0.136781
641,0.275094,0.136673
642,0.276693,0.135365
643,0.278997,0.135993
644,0.278274,0.134082
645,0.267833,0.132337
646,0.281039,0.132792
647,0.277394,0.134892
648,0.27727,0.133617
649,0.271492,0.137106
650,0.27109,0.137039
651,0.268515,0.136881
652,0.273453,0.133902
653,0.279836,0.135457
654,0.279836,0.135457
655,0.279836,0.135457
656,0.273057,0.134979
657,0.271584,0.136105
658,0.273555,0.135997
659,0.275275,0.136316
660,0.273276,0.135588
661,0.280943,0.1355
662,0.278098,0.138009
663,0.278857,0.136291
664,0.276205,0.135911
665,0.276174,0.136046
666,0.289329,0.138884
667,0.27667,0.137995
668,0.276809,0.137832
669,0.278435,0.136991
670,0.268892,0.137962
671,0.281181,0.137804
672,0.275873,0.135521
673,0.285858,0.137772
674,0.285858,0.137772
675,0.278468,0.134924
676,0.274632,0.133568
677,0.272139,0.135259
678,0.27421,0.135851
679,0.269738,0.13336
680,0.281239,0.133932
681,0.268007,0.136504
682,0.27871,0.136027
683,0.267235,0.134455
684,0.271085,0.132192
685,0.276759,0.134429
686,0.285858,0.137547
687,0.281736,0.133621
688,0.281736,0.133621
689,0.279435,0.136072
690,0.28324,0.13614
691,0.278676,0.137633
692,0.279203,0.138205
693,0.27602,0.137397
694,0.27971,0.133504
695,0.280538,0.135229
696,0.278446,0.135986
697,0.27627,0.136914
698,0.27627,0.136914
699,0.271564,0.135634
700,0.273474,0.135067
701,0.270492,0.135023
702,0.278811,0.135318
703,0.275041,0.131549
704,0.270468,0.132759
705,0.273025,0.135247
706,0.270228,0.136435
707,0.273124,0.134298
708,0.279332,0.137652
709,0.276432,0.13418
710,0.277359,0.132029
711,0.277487,0.13515
712,0.281011,0.13311
713,0.275543,0.133453
714,0.277204,0.132995
715,0.282265,0.133598
716,0.282446,0.135496
717,0.274742,0.133304
718,0.280567,0.134341
719,0.273597,0.132714
720,0.281854,0.134033
721,0.279274,0.132966
722,0.282233,0.133879
723,0.279835,0.136666
724,0.287071,0.13464
725,0.280642,0.131859
726,0.27539,0.133992
727,0.27539,0.133992
728,0.28255,0.133577
729,0.280376,0.132502
730,0.292435,0.13706
731,0.279575,0.136444
732,0.283891,0.136065
733,0.286149,0.137244
734,0.279661,0.134198
735,0.290804,0.136424
736,0.290591,0.13678
737,0.283305,0.13639
738,0.285698,0.13521
739,0.283687,0.133702
740,0.286581,0.133867
741,0.301521,0.13728
742,0.297823,0.136169
743,0.298704,0.138529
744,0.295262,0.135749
745,0.292496,0.138545
746,0.294189,0.139902
747,0.297961,0.137968
748,0.293898,0.138548
749,0.293898,0.138548
750,0.300065,0.13652
751,0.299594,0.135236
752,0.298541,0.138753
753,0.296231,0.133696
754,0.296359,0.130746
755,0.287094,0.131878
756,0.277836,0.133716
757,0.292758,0.132634
758,0.298805,0.137168
759,0.290058,0.136319
760,0.28301,0.134254
761,0.282839,0.132237
762,0.279792,0.133134
763,0.278691,0.13245
764,0.271083,0.130648
765,0.274913,0.1313
766,0.275678,0.132691
767,0.269853,0.131985
768,0.275502,0.129845
769,0.275502,0.129845
770,0.279587,0.129585
771,0.276116,0.129567
772,0.278655,0.130457
773,0.276512,0.133361
774,0.271701,0.131149
775,0.286053,0.133333
776,0.28076,0.133193
777,0.28076,0.133193
778,0.285721,0.135165
779,0.286674,0.135865
780,0.280658,0.133224
781,0.281309,0.135119
782,0.289988,0.130851
783,0.285977,0.133855
784,0.283559,0.133632
785,0.284219,0.132778
786,0.293246,0.130825
787,0.287412,0.133476
788,0.287048,0.134191
789,0.302301,0.138209
790,0.303885,0.138611
791,0.308584,0.138794
792,0.298674,0.138089
793,0.298674,0.138089
794,0.307754,0.132449
795,0.31122,0.135049
796,0.317936,0.135349
797,0.299672,0.133855
798,0.315721,0.136252
799,0.304907,0.135003
800,0.299797,0.132666
801,0.303099,0.132105
802,0.295016,0.129265
803,0.28787,0.133797
804,0.292087,0.13197
805,0.278236,0.136237
806,0.283986,0.135023
807,0.281799,0.136285
808,0.290655,0.133999
809,0.285223,0.134001
810,0.28668,0.135945
811,0.281093,0.135321
812,0.281093,0.135321
813,0.287333,0.137175
814,0.281346,0.133191
815,0.277364,0.132845
816,0.278373,0.135397
817,0.275987,0.131137
818,0.269421,0.131845
819,0.270042,0.1331
820,0.279733,0.132201
821,0.277328,0.132941
822,0.280617,0.135651
823,0.285911,0.134977
824,0.277626,0.132018
825,0.278574,0.135108
826,0.278574,0.135108
827,0.282531,0.133623
828,0.276932,0.130571
829,0.278755,0.132221
830,0.269788,0.131519
831,0.282478,0.1339
832,0.282478,0.1339
833,0.276858,0.134341
834,0.271376,0.13267
835,0.276332,0.131735
836,0.270758,0.133255
837,0.278034,0.135499
838,0.275536,0.133391
839,0.275536,0.133391
840,0.272762,0.134717
841,0.27696,0.133582
842,0.278752,0.136109
843,0.269464,0.13522
844,0.272861,0.132984
845,0.276243,0.134835
846,0.289484,0.133004
847,0.270409,0.135404
848,0.279166,0.136464
849,0.269208,0.13651
850,0.272466,0.134684
851,0.271753,0.131769
852,0.276058,0.132672
853,0.277633,0.132923
854,0.275365,0.133281
855,0.278811,0.134627
856,0.278811,0.134627
857,0.286383,0.13573
858,0.292428,0.138602
859,0.288532,0.135914
860,0.283995,0.135896
861,0.280557,0.137052
862,0.279385,0.137383
863,0.277007,0.13587
864,0.280531,0.137476
865,0.275466,0.135036
866,0.276822,0.133149
867,0.276822,0.133149
868,0.267572,0.134866
869,0.269791,0.131732
870,0.279353,0.134331
871,0.279434,0.132276
872,0.279538,0.133956
873,0.271506,0.133482
874,0.278842,0.133298
875,0.280156,0.134062
876,0.272227,0.133201
877,0.274398,0.132004
878,0.27061,0.133498
879,0.272344,0.131792
880,0.267648,0.130792
881,0.278428,0.131846
882,0.28276,0.132371
883,0.276409,0.133144
884,0.285956,0.135344
885,0.286403,0.135801
886,0.272346,0.133964
887,0.280859,0.135448
888,0.290097,0.135448
889,0.293835,0.135149
890,0.289806,0.137758
891,0.289806,0.137758
892,0.282113,0.137969
893,0.277336,0.137289
894,0.286701,0.13489
895,0.283308,0.136629
896,0.281235,0.13862
897,0.278575,0.135869
898,0.275243,0.135829
899,0.280625,0.136582
900,0.280625,0.136582
901,0.283935,0.138141
902,0.279875,0.135848
903,0.272759,0.136597
904,0.276147,0.137849
905,0.277371,0.137853
906,0.278677,0.137324
907,0.27518,0.135206
908,0.271433,0.134662
909,0.281769,0.13559
910,0.279471,0.13562
911,0.272988,0.135043
912,0.276329,0.134585
913,0.279378,0.134314
914,0.27258,0.136262
915,0.277762,0.134459
916,0.277762,0.134459
917,0.277146,0.131355
918,0.269759,0.133977
919,0.270085,0.135198
920,0.284581,0.132095
921,0.272763,0.131537
922,0.273673,0.132981
923,0.272032,0.132119
924,0.270807,0.135271
925,0.282692,0.133506
926,0.282849,0.133596
927,0.279557,0.133281
928,0.281853,0.137325
929,0.279663,0.135636
930,0.280099,0.139888
931,0.279048,0.138637
932,0.277284,0.134734
933,0.285483,0.137404
934,0.27485,0.138322
935,0.282855,0.136026
936,0.274274,0.137305
937,0.276262,0.136246
938,0.280123,0.136018
939,0.279774,0.137048
940,0.269227,0.135444
941,0.271759,0.133056
942,0.268026,0.132199
943,0.273778,0.132596
944,0.263191,0.132473
945,0.272812,0.133022
946,0.273761,0.134052
947,0.264602,0.133513
948,0.269164,0.136938
949,0.274533,0.134375
950,0.27352,0.13342
951,0.277101,0.133789
952,0.278102,0.13496
953,0.281355,0.137488
954,0.283046,0.135066
955,0.282416,0.136955
956,0.278564,0.136301
957,0.269899,0.135523
958,0.264571,0.135372
959,0.260942,0.131149
960,0.260942,0.131149
961,0.266359,0.131096
962,0.261864,0.131751
963,0.258635,0.132957
964,0.270332,0.1338
965,0.267636,0.134461
966,0.26872,0.132442
967,0.265731,0.134405
968,0.270245,0.132719
969,0.268014,0.134797
970,0.26871,0.132581
971,0.266301,0.133291
972,0.282195,0.132077
973,0.281552,0.134953
974,0.268879,0.133611
975,0.281034,0.137306
976,0.281668,0.133627
977,0.272887,0.132222
978,0.277375,0.134263
979,0.282696,0.133411
980,0.282184,0.13272
981,0.270464,0.130134
982,0.274225,0.134256
983,0.275423,0.13153
984,0.273927,0.132561
985,0.279376,0.133918
986,0.284678,0.134947
987,0.278857,0.137267
988,0.285682,0.137331
989,0.285682,0.137331
990,0.279088,0.134422
991,0.278693,0.136431
992,0.28205,0.136683
993,0.276182,0.13564
994,0.276182,0.13564
995,0.284342,0.136242
996,0.282626,0.13585
997,0.281045,0.139096
998,0.289535,0.138068
999,0.278814,0.136916
1000,0.278814,0.136916
1001,0.287555,0.136882
1002,0.287555,0.136882
1003,0.286899,0.138247
1004,0.277392,0.136111
1005,0.280543,0.138028
1006,0.288537,0.138775
1007,0.279644,0.135876
1008,0.279644,0.135876
1009,0.286125,0.138894
1010,0.2923,0.138898
1011,0.279204,0.137962
1012,0.280858,0.137408
1013,0.294453,0.137784
1014,0.294453,0.137784
1015,0.295905,0.138335
1016,0.292603,0.138476
1017,0.294467,0.13713
1018,0.291227,0.136748
1019,0.287342,0.136483
1020,0.29643,0.135284
1021,0.285729,0.138816
1022,0.28849,0.136301
1023,0.276417,0.134006
1024,0.279054,0.13226
1025,0.280504,0.135489
1026,0.283516,0.134641
1027,0.283516,0.134641
1028,0.281629,0.136489
1029,0.275765,0.134878
1030,0.281496,0.136539
1031,0.28131,0.132996
1032,0.276858,0.134626
1033,0.288087,0.136975
1034,0.273749,0.134014
1035,0.282628,0.136519
1036,0.286649,0.133786
1037,0.278919,0.136529
1038,0.276429,0.134798
1039,0.27491,0.133031
1040,0.278835,0.13319
1041,0.271223,0.132805
1042,0.279233,0.131166
1043,0.271283,0.132188
1044,0.280566,0.134066
1045,0.286663,0.136124
1046,0.281319,0.137396
1047,0.278022,0.135635
1048,0.28134,0.136473
1049,0.296004,0.139341
1050,0.282782,0.138702
1051,0.280889,0.1366
1052,0.273008,0.133833
1053,0.27676,0.135222
1054,0.277963,0.137412
1055,0.284308,0.138311
1056,0.269267,0.135658
1057,0.269267,0.135658
1058,0.268671,0.138016
1059,0.273543,0.136431
1060,0.274631,0.135586
1061,0.265488,0.135266
1062,0.280152,0.136712
1063,0.268669,0.133231
1064,0.275073,0.133905
1065,0.270733,0.133674
1066,0.2761,0.134839
1067,0.268145,0.132898
1068,0.272717,0.13252
1069,0.275259,0.135641
1070,0.265737,0.13029
1071,0.26763,0.133809
1072,0.266924,0.133862
1073,0.26758,0.133189
1074,0.275596,0.134158
1075,0.279706,0.136053
1076,0.285069,0.135799
1077,0.285069,0.135799
1078,0.284013,0.136228
1079,0.273418,0.137723
1080,0.275873,0.135042
1081,0.282034,0.136272
1082,0.276179,0.136029
1083,0.276615,0.136059
1084,0.27578,0.1315
1085,0.273339,0.134249
1086,0.266352,0.133542
1087,0.27144,0.134181
1088,0.272233,0.134169
1089,0.268356,0.130788
1090,0.259557,0.131197
1091,0.266978,0.134056
1092,0.272446,0.132078
1093,0.266351,0.134796
1094,0.276168,0.135974
1095,0.26926,0.134213
1096,0.27399,0.134954
1097,0.273767,0.136962
1098,0.272443,0.134077
1099,0.269265,0.135826
1100,0.271894,0.136566
1101,0.276521,0.13779
1102,0.277714,0.137948
1103,0.277714,0.137948
1104,0.272859,0.137169
1105,0.278454,0.140411
1106,0.281244,0.139105
1107,0.281707,0.139302
1108,0.279631,0.140599
1109,0.289126,0.139883
1110,0.287609,0.140646
1111,0.280166,0.139816
1112,0.28784,0.142081
1113,0.284263,0.140922
1114,0.282791,0.140814
1115,0.281663,0.139315
1116,0.285023,0.137628
1117,0.274674,0.136643
1118,0.285144,0.139372
1119,0.278799,0.139002
1120,0.274688,0.137537
1121,0.287993,0.140191
1122,0.275237,0.140877
1123,0.273621,0.137789
1124,0.277254,0.137345
1125,0.273956,0.137964
1126,0.284765,0.141019
1127,0.270119,0.136548
1128,0.264794,0.133796
1129,0.263798,0.134224
1130,0.271825,0.134292
1131,0.275158,0.134021
1132,0.275306,0.135391
1133,0.277559,0.134915
1134,0.279635,0.135479
1135,0.271818,0.13205
1136,0.270426,0.132176
1137,0.277631,0.13504
1138,0.277277,0.136334
1139,0.280167,0.134959
1140,0.280167,0.134959
1141,0.294213,0.134555
1142,0.276741,0.133768
1143,0.279318,0.133812
1144,0.280291,0.133497
1145,0.280205,0.133846
1146,0.280205,0.133846
1147,0.289871,0.134354
1148,0.282383,0.134942
1149,0.282383,0.134942
1150,0.286154,0.134629
1151,0.282452,0.135068
