MDTU,min_min,min_max,max_min,max_max5
124,-3.31557,0.373024,-0.46883,0.630684
125,-3.35064,0.354055,-0.412163,0.708337
126,-3.87335,0.404801,-0.464582,0.731739
127,-2.74754,0.360849,-0.403706,0.693365
128,-4.13264,0.346837,-0.577951,0.652558
129,-2.85528,0.337983,-0.396769,0.639885
130,-2.88558,0.340167,-0.55286,0.683938
131,-3.59231,0.459865,-0.453435,0.638079
132,-3.3195,0.359061,-0.410794,0.653132
133,-2.7546,0.334296,-0.351893,0.654305
134,-2.8864,0.318889,-0.473331,0.65828
135,-4.84003,0.364965,-0.488267,0.698343
136,-3.7998,0.37791,-0.41742,0.673375
137,-3.11575,0.406753,-0.475245,0.698598
138,-2.77803,0.321784,-0.509195,0.683023
139,-2.39351,0.383998,-0.554258,0.673017
140,-3.22253,0.41874,-0.48986,0.653144
141,-3.22512,0.325637,-0.471076,0.633847
142,-3.1908,0.318608,-0.438001,0.644797
143,-3.2642,0.389839,-0.375419,0.677024
144,-3.73401,0.391507,-0.449878,0.667649
145,-2.64548,0.336156,-0.407555,0.663768
146,-2.54889,0.43762,-0.449457,0.717888
147,-2.80376,0.354384,-0.49666,0.685696
148,-3.00686,0.427328,-0.682921,0.688347
149,-3.18433,0.344906,-0.65967,0.68181
150,-3.18433,0.344906,-0.65967,0.68181
151,-2.96594,0.348022,-0.418339,0.66332
152,-3.53846,0.368266,-0.539252,0.750864
153,-4.60479,0.448783,-0.424574,0.683688
154,-3.69654,0.42725,-0.32546,0.652708
155,-3.21327,0.336338,-0.407829,0.654275
156,-3.65486,0.348386,-0.40852,0.639952
157,-3.53274,0.323803,-0.553746,0.631362
158,-3.16934,0.387651,-0.536005,0.683408
159,-4.90937,0.406104,-0.438755,0.713628
160,-2.64465,0.374338,-0.726586,0.658734
161,-3.06371,0.335259,-0.451187,0.683268
162,-2.7033,0.403916,-0.359055,0.642133
163,-2.8622,0.324798,-0.479094,0.644387
164,-3.96006,0.357189,-0.516287,0.645663
165,-3.85853,0.315028,-0.624201,0.655509
166,-3.5098,0.397424,-0.440435,0.635291
167,-3.36173,0.358879,-0.452772,0.680957
168,-2.75111,0.320109,-0.361797,0.683097
169,-2.62625,0.336313,-0.44591,0.706184
170,-2.80303,0.37967,-0.71083,0.655777
171,-4.71303,0.393615,-0.39455,0.64733
172,-3.46567,0.359274,-0.463881,0.679953
173,-3.83559,0.35394,-0.323933,0.701487
174,-2.52313,0.373418,-0.478992,0.70195
175,-5.0876,0.397612,-0.754695,0.711199
176,-3.40657,0.393031,-0.430668,0.749707
177,-3.01275,0.380397,-0.442849,0.662088
178,-3.24078,0.385637,-0.368682,0.711756
179,-3.64239,0.33092,-0.651701,0.670461
180,-3.59229,0.343953,-0.349633,0.661017
181,-2.65133,0.348004,-0.382471,0.701416
182,-3.70415,0.423297,-0.466953,0.724932
183,-3.86527,0.462522,-0.343457,0.67165
184,-3.87779,0.316164,-0.548033,0.714745
185,-3.03519,0.348212,-0.467368,0.649832
186,-3.98656,0.3689,-0.570744,0.656984
187,-3.66796,0.345676,-0.484824,0.67049
188,-5.09043,0.424269,-0.657882,0.725369
189,-4.83381,0.374575,-0.482952,0.659993
190,-3.52638,0.320588,-0.521419,0.682255
191,-2.86414,0.378607,-0.485316,0.692152
192,-3.11928,0.353724,-0.493115,0.689164
193,-2.53954,0.412292,-0.549592,0.701301
194,-3.8007,0.338328,-0.51853,0.735382
195,-3.12605,0.380524,-0.731241,0.67967
196,-4.84334,0.326864,-0.580605,0.694733
197,-3.14034,0.358413,-0.451919,0.63463
198,-2.65174,0.351105,-0.4913,0.663946
199,-3.59079,0.357616,-0.583121,0.659424
200,-2.8497,0.428649,-0.462774,0.634869
201,-4.33766,0.393008,-0.610543,0.655992
202,-2.89008,0.395292,-0.441591,0.672418
203,-4.55042,0.388302,-0.43688,0.652904
204,-3.53698,0.373598,-0.607842,0.719903
205,-3.44457,0.389522,-0.50133,0.646332
206,-2.39593,0.340127,-0.649185,0.632877
207,-4.73197,0.362434,-0.354599,0.660666
208,-2.59589,0.358327,-0.557917,0.711289
209,-2.6274,0.396314,-0.401705,0.646976
210,-3.31435,0.362631,-0.604443,0.658965
211,-3.03629,0.384099,-0.499933,0.679108
212,-2.88716,0.394361,-0.44793,0.68293
213,-3.07543,0.359759,-0.494291,0.673247
214,-3.00406,0.322543,-0.451379,0.70644
215,-3.56271,0.34406,-0.462645,0.673006
216,-3.02402,0.375279,-0.417747,0.691793
217,-3.48915,0.368732,-0.417977,0.68487
218,-4.01997,0.45946,-0.480302,0.671452
219,-2.92339,0.414975,-0.510391,0.678537
220,-2.776,0.403062,-0.547541,0.698749
221,-3.36703,0.326919,-0.48945,0.693571
222,-3.92825,0.337912,-0.520635,0.691909
223,-4.01964,0.372614,-0.398668,0.708891
224,-2.48012,0.351418,-0.342263,0.751276
225,-2.91034,0.349977,-0.457531,0.706013
226,-2.65586,0.377009,-0.405111,0.678484
227,-3.01647,0.334331,-0.604186,0.673759
228,-4.06436,0.329501,-0.606336,0.630196
229,-4.06436,0.329501,-0.606336,0.630196
230,-3.09065,0.378219,-0.443,0.635053
231,-2.76083,0.358456,-0.580832,0.631418
232,-3.90827,0.38299,-0.369795,0.669723
233,-3.67141,0.379623,-0.456923,0.641335
234,-3.17012,0.360554,-0.454346,0.656789
235,-3.02066,0.388161,-0.508453,0.683614
236,-3.14957,0.471001,-0.501224,0.681405
237,-3.68575,0.350643,-0.450487,0.678364
238,-4.45367,0.379206,-0.499941,0.656274
239,-2.90724,0.365865,-0.479344,0.663718
240,-2.64428,0.392649,-0.483186,0.690591
241,-2.54631,0.398549,-0.507468,0.700202
242,-2.67599,0.365547,-0.495621,0.659255
243,-2.83852,0.333797,-0.40919,0.682048
244,-2.7463,0.327113,-0.35368,0.626119
245,-2.68468,0.367552,-0.453559,0.661402
246,-3.12328,0.362781,-0.457186,0.675527
247,-2.65476,0.399188,-0.433075,0.669333
248,-3.22726,0.361492,-0.475752,0.65967
249,-3.17741,0.381834,-0.486684,0.641427
250,-3.11367,0.359738,-0.614677,0.655294
251,-5.6147,0.378694,-0.573401,0.623863
252,-3.45124,0.329966,-0.430855,0.635617
253,-2.46057,0.343927,-0.519909,0.709398
254,-2.9863,0.373591,-0.431956,0.651087
255,-2.82359,0.425909,-0.504029,0.690996
256,-4.06017,0.402215,-0.48372,0.660284
257,-3.16777,0.4191,-0.528618,0.659969
258,-2.51128,0.403835,-0.424649,0.689226
259,-4.32602,0.352073,-0.439726,0.665113
260,-2.41489,0.350906,-0.66491,0.631446
261,-5.45148,0.351928,-0.459415,0.691102
262,-3.13543,0.409862,-0.453511,0.641941
263,-3.36565,0.382104,-0.549129,0.691032
264,-3.66432,0.350166,-0.475633,0.668497
265,-3.50263,0.362223,-0.386444,0.629963
266,-2.50101,0.350114,-0.516186,0.65674
267,-3.51067,0.33007,-0.614525,0.743036
268,-3.54187,0.324989,-0.464769,0.723563
269,-4.67601,0.357013,-0.781084,0.672847
270,-3.34667,0.34716,-0.425692,0.68134
271,-3.34667,0.34716,-0.425692,0.68134
272,-3.35745,0.485481,-0.741683,0.759869
273,-2.98416,0.362642,-0.520912,0.697189
274,-3.1497,0.37436,-0.375558,0.675625
275,-2.91567,0.338479,-0.600968,0.641275
276,-3.81622,0.349474,-0.485171,0.708788
277,-2.8388,0.391947,-0.557414,0.6569
278,-3.42753,0.355631,-0.445023,0.67701
279,-2.3313,0.347477,-0.686532,0.65946
280,-3.04143,0.33675,-0.456897,0.681545
281,-3.04143,0.33675,-0.456897,0.681545
282,-5.36071,0.335669,-0.59133,0.707359
283,-5.36071,0.335669,-0.59133,0.707359
284,-4.77495,0.35115,-0.581088,0.643952
285,-4.05877,0.360577,-0.438459,0.634221
286,-4.39868,0.412475,-0.546402,0.671174
287,-3.97879,0.437968,-0.382876,0.699874
288,-3.26083,0.407846,-0.448718,0.682321
289,-3.26083,0.407846,-0.448718,0.682321
290,-2.33835,0.339976,-0.512308,0.659607
291,-3.27005,0.399729,-0.440045,0.653211
292,-3.667,0.338868,-0.428096,0.666655
293,-3.47601,0.334388,-0.440159,0.675104
294,-4.59781,0.307137,-0.544695,0.63787
295,-3.79425,0.363623,-0.422359,0.711141
296,-3.01877,0.380613,-0.491664,0.640235
297,-3.03901,0.350234,-0.45477,0.649072
298,-4.28433,0.442126,-0.450354,0.626757
299,-4.49787,0.361759,-0.558144,0.660756
300,-3.17139,0.337943,-0.462421,0.623341
301,-3.17139,0.337942,-0.462421,0.623341
302,-2.74769,0.376015,-0.440424,0.647127
303,-2.74433,0.35949,-0.484454,0.648945
304,-4.17254,0.330442,-0.431664,0.619696
305,-2.37881,0.368463,-0.385556,0.668822
306,-3.88076,0.403685,-0.502494,0.653391
307,-3.74368,0.385071,-0.396844,0.665837
308,-2.96314,0.331852,-0.657379,0.635951
309,-3.18805,0.457197,-0.485052,0.656924
310,-2.94529,0.316534,-0.588123,0.646513
311,-2.94529,0.316534,-0.588123,0.646513
312,-2.81452,0.359701,-0.381386,0.659064
313,-2.7688,0.333897,-0.379864,0.671202
314,-3.26266,0.361422,-0.492185,0.651478
315,-3.6888,0.321943,-0.530777,0.640144
316,-3.6888,0.321943,-0.530777,0.640144
317,-3.73732,0.341466,-0.513034,0.640311
318,-3.72896,0.426146,-0.457446,0.673506
319,-3.70615,0.402476,-0.369995,0.740501
320,-2.69433,0.367282,-0.550083,0.624887
321,-3.22754,0.356509,-0.48655,0.702524
322,-3.44093,0.345451,-0.541503,0.652999
323,-3.4246,0.33635,-0.452776,0.629565
324,-2.66832,0.33104,-0.581593,0.65792
325,-2.52221,0.385317,-0.405347,0.65864
326,-2.52221,0.385317,-0.405347,0.65864
327,-3.36276,0.412702,-0.355133,0.662433
328,-3.46742,0.346488,-0.57803,0.622336
329,-3.46742,0.346488,-0.57803,0.622336
330,-3.44071,0.330454,-0.455992,0.628259
331,-2.41716,0.358795,-0.722217,0.648523
332,-2.51795,0.369621,-0.527681,0.668595
333,-3.24219,0.440066,-0.497118,0.64505
334,-4.25508,0.365603,-0.455042,0.674491
335,-2.65349,0.320284,-0.430504,0.653311
336,-2.92935,0.368216,-0.515465,0.648043
337,-3.00658,0.329093,-0.477796,0.658812
338,-3.10591,0.356937,-0.585774,0.657766
339,-2.92952,0.410801,-0.389492,0.643366
340,-3.60577,0.352886,-0.43332,0.649031
341,-2.63854,0.322886,-0.893382,0.634224
342,-2.9839,0.367408,-0.552455,0.674913
343,-2.76401,0.337701,-0.415488,0.671123
344,-3.22861,0.387753,-0.423416,0.644344
345,-3.11375,0.426359,-0.451462,0.655543
346,-3.51308,0.352901,-0.512407,0.651595
347,-3.86586,0.324576,-0.456759,0.662966
348,-3.32619,0.388859,-0.555416,0.682148
349,-3.51631,0.350409,-0.487233,0.675851
350,-3.28531,0.364168,-0.707188,0.65806
351,-3.31902,0.409245,-0.449385,0.644122
352,-2.56231,0.34417,-0.508131,0.620042
353,-3.29566,0.467544,-0.461375,0.651453
354,-2.60199,0.35254,-0.586438,0.6412
355,-3.33209,0.372423,-0.414115,0.68246
356,-4.7296,0.388192,-0.405569,0.682352
357,-3.47281,0.35949,-0.4902,0.655912
358,-3.56657,0.376988,-0.507988,0.665246
359,-5.09678,0.350428,-0.404046,0.657425
360,-3.41975,0.399938,-0.489567,0.640883
361,-2.77574,0.404308,-0.569792,0.703838
362,-3.01876,0.405468,-0.511133,0.680858
363,-2.30398,0.334215,-0.395485,0.660512
364,-3.36165,0.383181,-0.474137,0.641657
365,-2.74788,0.30315,-0.520989,0.643563
366,-3.3745,0.345736,-0.574019,0.661203
367,-3.1672,0.336198,-0.426014,0.628718
368,-2.75311,0.372346,-0.480737,0.684238
369,-4.00089,0.40477,-0.374447,0.685319
370,-4.50776,0.342764,-0.389695,0.653327
371,-3.46985,0.356866,-0.370275,0.648933
372,-2.43016,0.408643,-0.672498,0.666416
373,-4.00693,0.334385,-0.402641,0.631591
374,-4.00693,0.334385,-0.402641,0.631591
375,-2.65499,0.410394,-0.418847,0.656547
376,-3.21871,0.370612,-0.437965,0.675102
377,-3.65268,0.410092,-0.468142,0.681375
378,-3.14659,0.363422,-0.697106,0.656898
379,-2.43401,0.472555,-0.424211,0.661014
380,-2.63764,0.382831,-0.395099,0.641207
381,-4.68851,0.330895,-0.41862,0.642464
382,-2.86057,0.348936,-0.480457,0.72689
383,-2.79182,0.40191,-0.427432,0.692514
384,-3.2765,0.384368,-0.530057,0.683894
385,-4.05243,0.356268,-0.47397,0.728379
386,-4.05608,0.387706,-0.44456,0.667852
387,-4.05608,0.387706,-0.44456,0.667852
388,-3.55229,0.351853,-0.365472,0.653726
389,-3.27363,0.35915,-0.3953,0.62729
390,-3.49066,0.370318,-0.517617,0.675964
391,-4.03038,0.319074,-0.555516,0.67677
392,-2.97733,0.35898,-0.572018,0.670489
393,-4.65688,0.310883,-0.511119,0.633453
394,-2.80653,0.38108,-0.536936,0.704535
395,-2.64463,0.366173,-0.572349,0.659279
396,-3.14856,0.319742,-0.438668,0.653007
397,-2.64153,0.394843,-0.621066,0.632491
398,-3.02504,0.342313,-0.551985,0.661201
399,-2.81286,0.400149,-0.50786,0.713853
400,-4.2364,0.343704,-0.608644,0.698166
401,-4.23038,0.316787,-0.513874,0.661435
402,-6.19168,0.355669,-0.411318,0.714309
403,-2.98339,0.423195,-0.503936,0.69049
404,-2.94489,0.375713,-0.432767,0.661707
405,-2.94489,0.375713,-0.432767,0.661707
406,-3.39923,0.341719,-0.618117,0.694764
407,-3.13829,0.336923,-0.416207,0.641251
408,-3.03493,0.310969,-0.585739,0.656861
409,-2.84472,0.339324,-0.507801,0.632108
410,-3.71166,0.367364,-0.424344,0.661623
411,-3.40635,0.353934,-0.573122,0.612499
412,-3.7595,0.422913,-0.76293,0.640437
413,-3.7595,0.422913,-0.76293,0.640437
414,-2.88788,0.361798,-0.473906,0.660081
415,-4.10353,0.351027,-0.455531,0.658046
416,-3.29478,0.327659,-0.461198,0.658147
417,-3.71438,0.335162,-0.416765,0.632456
418,-3.32646,0.359628,-0.62957,0.670293
419,-3.27496,0.340902,-0.495286,0.66896
420,-2.98504,0.379072,-0.43315,0.627238
421,-2.4566,0.348233,-0.586691,0.65989
422,-2.69374,0.344112,-0.487857,0.651105
423,-3.02809,0.381412,-0.387741,0.665756
424,-3.02809,0.381412,-0.387741,0.665756
425,-3.01418,0.426327,-0.498335,0.690892
426,-2.81604,0.406653,-0.611262,0.665542
427,-3.3104,0.433987,-0.396235,0.694299
428,-3.73603,0.392803,-0.782052,0.647985
429,-3.34146,0.371435,-0.414946,0.649202
430,-4.2253,0.389795,-0.474543,0.685612
431,-3.82377,0.370814,-0.542458,0.66955
432,-2.38369,0.327497,-0.381031,0.649281
433,-2.38369,0.327497,-0.381031,0.649281
434,-2.38369,0.327497,-0.381031,0.649281
435,-4.40592,0.363631,-0.465794,0.731528
436,-4.40592,0.363631,-0.465794,0.731528
437,-3.95877,0.374609,-0.578507,0.704755
438,-3.16289,0.334466,-0.497753,0.646119
439,-2.91219,0.387353,-0.3965,0.656579
440,-2.5301,0.349414,-0.539117,0.655184
441,-2.73447,0.434088,-0.411211,0.679747
442,-2.401,0.409799,-0.48694,0.690619
443,-3.39941,0.501341,-0.488621,0.692399
444,-2.70017,0.362756,-0.408752,0.622872
445,-3.81503,0.321903,-0.471014,0.651327
446,-2.40811,0.383155,-0.451803,0.68414
447,-3.03197,0.339284,-0.540531,0.684032
448,-2.76751,0.388063,-0.426017,0.667146
449,-3.00628,0.474675,-0.497532,0.661079
450,-4.03007,0.349291,-0.447545,0.677439
451,-2.688,0.327627,-0.548535,0.698591
452,-3.72537,0.390348,-0.352901,0.69196
453,-3.9113,0.382821,-0.395347,0.697872
454,-2.72751,0.348306,-0.542039,0.652072
455,-3.77532,0.347007,-0.342612,0.637107
456,-3.09067,0.377899,-0.461941,0.643021
457,-3.17439,0.356609,-0.477871,0.67386
458,-2.96618,0.345082,-0.725618,0.66585
459,-3.17105,0.368944,-0.519206,0.675708
460,-3.17105,0.368944,-0.519206,0.675708
461,-3.27632,0.345369,-0.481632,0.706191
462,-3.92592,0.352137,-0.555762,0.676321
463,-3.04605,0.323927,-0.783703,0.613694
464,-3.85663,0.427657,-0.397413,0.648846
465,-3.63052,0.374313,-0.602762,0.653654
466,-2.64751,0.345362,-0.403365,0.663246
467,-3.00086,0.379371,-0.527933,0.664112
468,-4.70206,0.433013,-0.413515,0.677333
469,-3.38614,0.339178,-0.57456,0.646227
470,-3.47628,0.365529,-0.428131,0.706141
471,-2.52088,0.377418,-0.441967,0.668723
472,-3.04504,0.401667,-0.475754,0.695244
473,-3.34112,0.409042,-0.380465,0.662245
474,-2.88938,0.330082,-0.497538,0.684422
475,-3.56126,0.378345,-0.407789,0.660596
476,-4.83116,0.39594,-0.37795,0.697847
477,-2.62098,0.355202,-0.366821,0.64571
478,-5.10656,0.300402,-0.526636,0.637208
479,-2.96785,0.360123,-0.449131,0.66572
480,-2.96373,0.35378,-0.482935,0.664236
481,-2.96373,0.35378,-0.482935,0.664236
482,-4.39154,0.353311,-0.584144,0.746767
483,-3.26371,0.348902,-0.417269,0.67071
484,-3.85807,0.37248,-0.507966,0.674938
485,-3.85807,0.37248,-0.507966,0.674938
486,-3.36493,0.379513,-0.907638,0.668023
487,-4.62464,0.340974,-0.506827,0.684068
488,-4.06915,0.359816,-0.675763,0.686696
489,-3.40393,0.374615,-0.411266,0.686739
490,-3.15259,0.389291,-0.382608,0.670205
491,-3.56507,0.319895,-0.456896,0.672305
492,-3.22789,0.471138,-0.618722,0.648605
493,-3.25086,0.398294,-0.437318,0.689953
494,-3.39467,0.372826,-0.411663,0.698427
495,-2.51847,0.356398,-0.464717,0.712116
496,-4.33719,0.335871,-0.467037,0.673797
497,-3.4406,0.388346,-0.467475,0.667086
498,-3.43222,0.32407,-0.534358,0.637952
499,-3.29289,0.439158,-0.503857,0.682581
500,-3.01416,0.332772,-0.551638,0.718806
501,-3.17905,0.373588,-0.649899,0.650155
502,-3.70814,0.402274,-0.467107,0.655125
503,-2.97995,0.405925,-0.580153,0.637223
504,-2.94871,0.327533,-0.72797,0.696177
505,-3.11197,0.362343,-0.51953,0.645723
506,-3.39918,0.39777,-0.565508,0.658693
507,-4.29195,0.386228,-0.492843,0.630373
508,-3.22617,0.359941,-0.419951,0.679963
509,-3.40439,0.358319,-0.567185,0.661452
510,-2.68201,0.339265,-0.475567,0.657772
511,-3.21501,0.335434,-0.565423,0.650745
512,-3.81983,0.35508,-0.512204,0.665557
513,-3.89619,0.390941,-0.574945,0.638933
514,-4.63778,0.351502,-0.580442,0.695278
515,-3.30686,0.445337,-0.544863,0.646002
516,-2.91751,0.418702,-0.551627,0.685694
517,-3.08097,0.4152,-0.488557,0.655251
518,-2.98353,0.404222,-0.547075,0.726143
519,-3.8388,0.392719,-0.449892,0.651518
520,-3.3572,0.369865,-0.676455,0.671284
521,-3.46036,0.319372,-0.41065,0.658611
522,-4.53167,0.439885,-0.554427,0.65422
523,-5.22141,0.388838,-0.353587,0.650823
524,-3.53087,0.401207,-0.559289,0.690979
525,-4.81215,0.370965,-0.484689,0.688537
526,-3.04477,0.391842,-0.681505,0.673396
527,-3.01459,0.399017,-0.454866,0.661882
528,-2.91801,0.346158,-0.797052,0.707207
529,-4.88792,0.349956,-0.519005,0.660532
530,-3.23093,0.371112,-0.494944,0.656031
531,-2.93914,0.343402,-0.468503,0.658168
532,-5.25344,0.356123,-0.692493,0.658549
533,-2.99858,0.365052,-0.492045,0.692484
534,-2.57608,0.375868,-0.584579,0.662434
535,-3.31229,0.373311,-0.512363,0.696635
536,-2.4528,0.351384,-0.443954,0.663989
537,-3.35259,0.361613,-0.601204,0.65893
538,-3.84874,0.359604,-0.788031,0.721166
539,-3.84874,0.359604,-0.788031,0.721166
540,-3.84874,0.359604,-0.788031,0.721166
541,-3.27464,0.397059,-0.49915,0.69261
542,-3.24169,0.383988,-0.481162,0.691606
543,-4.5236,0.413205,-0.695409,0.669843
544,-3.3607,0.348798,-0.542808,0.660707
545,-3.40824,0.412285,-0.415653,0.612199
546,-2.34438,0.367564,-0.498369,0.683536
547,-3.4095,0.416882,-0.401713,0.629483
548,-3.23181,0.419034,-0.544541,0.684256
549,-3.23181,0.419034,-0.544541,0.684256
550,-3.07124,0.294761,-0.479684,0.665333
551,-3.20221,0.384935,-0.57543,0.656442
552,-2.6675,0.316164,-0.504819,0.658355
553,-3.79127,0.398738,-0.7243,0.729045
554,-2.96869,0.356283,-0.524209,0.643463
555,-3.3687,0.317787,-0.409249,0.66492
556,-3.47059,0.400294,-0.508935,0.697351
557,-3.89536,0.391587,-0.395112,0.662139
558,-5.07528,0.380811,-0.580565,0.728602
559,-2.83434,0.348969,-0.423305,0.643811
560,-2.88217,0.326698,-0.519635,0.708502
561,-2.87382,0.382262,-0.3538,0.680194
562,-3.08585,0.376421,-0.459559,0.634181
563,-2.88253,0.364535,-0.362193,0.669161
564,-3.23364,0.394311,-0.438778,0.629894
565,-2.76804,0.341952,-0.417585,0.706607
566,-3.3894,0.379567,-0.475043,0.660553
567,-2.84107,0.362639,-0.499439,0.651686
568,-3.55891,0.330469,-0.41443,0.649057
569,-2.8205,0.385887,-0.407449,0.659974
570,-3.04228,0.364306,-0.434195,0.662446
571,-3.48814,0.381025,-0.502993,0.696113
572,-3.482,0.368028,-0.447847,0.655197
573,-3.18577,0.333397,-0.418057,0.649885
574,-3.79374,0.326149,-0.51073,0.669682
575,-3.79374,0.326149,-0.51073,0.669682
576,-3.46427,0.336466,-0.517103,0.664248
577,-2.46165,0.338296,-0.430137,0.712584
578,-3.49989,0.373997,-0.391535,0.712048
579,-3.49989,0.373997,-0.391535,0.712048
580,-2.75519,0.389715,-0.587612,0.678473
581,-2.62148,0.383842,-0.523476,0.800598
