MDTU,plaq_ss,plaq_st
310,1.06816,1.10834
311,1.06816,1.10834
312,1.07173,1.12739
313,1.04036,1.11293
314,1.04638,1.12794
315,1.05151,1.12158
316,1.05151,1.12158
317,1.04848,1.09769
318,1.09634,1.11082
319,1.1028,1.10026
320,1.14214,1.10918
321,1.10673,1.09461
322,1.11625,1.10538
323,1.11728,1.09387
324,1.136,1.08451
325,1.11361,1.10501
326,1.11361,1.10501
327,1.1411,1.07799
328,1.16603,1.07293
329,1.16603,1.07293
330,1.16776,1.08263
331,1.16852,1.07862
332,1.14407,1.07925
333,1.14154,1.08914
334,1.15101,1.07623
335,1.13765,1.07088
336,1.1631,1.07954
337,1.15649,1.08455
338,1.14486,1.06782
339,1.15883,1.10026
340,1.14556,1.09275
341,1.13092,1.09099
342,1.09065,1.09711
343,1.11424,1.10454
344,1.13004,1.09797
345,1.133,1.10434
346,1.12288,1.07731
347,1.13477,1.0784
348,1.16995,1.06902
349,1.14649,1.07321
350,1.16618,1.06454
351,1.12506,1.07541
352,1.11151,1.10219
353,1.10793,1.10703
354,1.12258,1.0984
355,1.1258,1.09901
356,1.134,1.09165
357,1.14416,1.0776
358,1.14614,1.10676
359,1.13164,1.0937
360,1.10017,1.09919
361,1.12865,1.11067
362,1.12278,1.08956
363,1.14462,1.0871
364,1.1137,1.10393
365,1.12645,1.09039
366,1.11596,1.08449
367,1.12902,1.09085
368,1.12716,1.07402
369,1.15276,1.08449
370,1.10457,1.06331
371,1.09247,1.08135
372,1.0907,1.08968
373,1.05639,1.10096
374,1.05639,1.10096
375,1.07477,1.12532
376,1.08759,1.09475
377,1.07381,1.09414
378,1.07576,1.10289
379,1.06486,1.1018
380,1.07131,1.11488
381,1.07175,1.08623
382,1.07865,1.0995
383,1.05956,1.0954
384,1.06134,1.0871
385,1.06381,1.11242
386,1.03283,1.10878
387,1.03283,1.10878
388,1.08208,1.11217
389,1.07924,1.09015
390,1.09139,1.09914
391,1.09105,1.08675
392,1.09028,1.09329
393,1.06974,1.08793
394,1.11313,1.0884
395,1.11461,1.07451
396,1.10932,1.08038
397,1.10755,1.06904
398,1.11754,1.05989
399,1.08327,1.06686
400,1.0998,1.09246
401,1.1088,1.10903
402,1.08363,1.09098
403,1.07123,1.1029
404,1.05933,1.09252
405,1.05933,1.09252
406,1.05906,1.09303
407,1.06788,1.09928
408,1.05112,1.0877
409,1.03194,1.11374
410,1.05832,1.11511
411,1.06625,1.11283
412,1.07529,1.09172
413,1.07529,1.09172
414,1.09128,1.09489
415,1.06924,1.08765
416,1.08883,1.09013
417,1.08449,1.08392
418,1.05223,1.11121
419,1.06123,1.09414
420,1.09859,1.11712
421,1.05334,1.09456
422,1.05573,1.09893
423,1.03454,1.10428
424,1.03454,1.10428
425,1.01029,1.11011
426,1.03539,1.14441
427,1.01408,1.1388
428,1.03336,1.13051
429,1.04111,1.14149
430,1.04892,1.1221
431,1.06021,1.10738
432,1.06592,1.11262
433,1.06592,1.11262
434,1.06592,1.11262
435,1.04423,1.10297
436,1.04423,1.10297
437,1.048,1.11663
438,1.04308,1.10873
439,1.0421,1.12285
440,1.0554,1.12249
441,1.0549,1.13511
442,1.05713,1.12626
443,1.0359,1.11777
444,1.03387,1.12521
445,1.04085,1.14541
446,1.05221,1.12056
447,1.06527,1.13178
448,1.05038,1.11769
449,1.07435,1.13896
450,1.04617,1.11664
451,1.05567,1.11753
452,1.04906,1.12484
453,1.04116,1.13103
454,1.04185,1.15074
455,1.01315,1.11252
456,1.01475,1.13009
457,1.04611,1.12645
458,1.02228,1.11071
459,1.03678,1.12117
460,1.03678,1.12117
461,1.07647,1.13796
462,1.05276,1.12697
463,1.06469,1.13364
464,1.0653,1.10907
465,1.07252,1.12248
466,1.02595,1.10756
467,1.04822,1.131
468,1.04024,1.1114
469,1.04994,1.12688
470,1.04612,1.11876
471,1.05804,1.12986
472,1.02732,1.13926
473,1.05836,1.12848
474,1.05568,1.13108
475,1.0642,1.1241
476,1.04233,1.1286
477,1.03969,1.15281
478,1.02849,1.1346
479,1.04348,1.14884
480,1.02725,1.13685
481,1.02725,1.13685
482,1.05384,1.13117
483,1.02766,1.1233
484,1.02309,1.13561
485,1.02309,1.13561
486,1.02982,1.14394
487,1.02195,1.13281
488,1.03342,1.14481
489,1.03916,1.1444
490,1.02419,1.14509
491,1.00864,1.1465
492,1.01295,1.14182
493,1.0053,1.13568
494,1.01162,1.1388
495,1.01226,1.15237
496,0.999737,1.1454
497,0.987709,1.14372
498,1.04395,1.12315
499,1.03485,1.10827
500,1.03697,1.13359
501,1.02491,1.12047
502,1.02981,1.13004
503,1.02221,1.12518
504,1.05758,1.12553
505,1.05222,1.08892
506,1.0366,1.10833
507,1.00557,1.10914
508,1.00103,1.14365
509,0.998329,1.13216
510,1.00306,1.1363
511,0.992212,1.12311
512,1.00492,1.12516
513,1.02034,1.12931
514,1.0105,1.13217
515,1.00326,1.13524
516,0.990456,1.1191
517,1.02187,1.13587
518,0.980618,1.1225
519,0.990332,1.12267
520,1.00047,1.10554
521,1.00744,1.12884
522,1.01012,1.12059
523,0.996491,1.11659
524,0.985191,1.13461
525,0.977476,1.1365
526,0.974221,1.14631
527,0.961081,1.13092
528,0.98967,1.14087
529,1.01366,1.14769
530,0.995619,1.15477
531,1.0093,1.13858
532,0.997632,1.12028
533,1.0178,1.13714
534,1.00926,1.12729
535,1.02498,1.1276
536,1.02728,1.10361
537,1.01548,1.11836
538,1.00654,1.12429
539,1.00654,1.12429
540,1.00654,1.12429
541,1.0216,1.1498
542,0.986391,1.11001
543,1.06086,1.13982
544,1.03878,1.12613
545,1.03302,1.11584
546,1.01387,1.0961
547,1.04786,1.10314
548,1.04186,1.09197
549,1.04186,1.09197
550,1.03013,1.09862
551,1.01683,1.09356
552,1.0261,1.10699
553,1.05069,1.11115
554,1.06455,1.11553
555,1.0528,1.08917
556,1.05796,1.1209
557,1.06708,1.09555
558,1.06965,1.09013
559,1.06987,1.11793
560,1.06961,1.11705
561,1.04615,1.10282
562,1.04936,1.1402
563,1.06178,1.13516
564,1.0292,1.11102
565,1.05173,1.13248
566,1.04017,1.13716
567,1.03805,1.14064
568,1.04328,1.12899
569,1.0678,1.12498
570,1.06942,1.11483
571,1.09322,1.10553
572,1.08649,1.10664
573,1.05034,1.05438
574,1.09698,1.09806
575,1.09698,1.09806
576,1.08222,1.0805
577,1.08978,1.09437
578,1.08114,1.0849
579,1.08114,1.0849
580,1.09031,1.08432
581,1.1339,1.09238
582,1.09705,1.09448
583,1.10126,1.0823
584,1.08213,1.10111
585,1.07898,1.09714
586,1.07936,1.09128
587,1.09473,1.1046
588,1.09444,1.09195
589,1.09277,1.08
590,1.09277,1.08
591,1.08008,1.07779
592,1.11039,1.07769
593,1.11569,1.07844
594,1.09506,1.08678
595,1.07995,1.10323
596,1.07266,1.10392
597,1.09758,1.1001
598,1.08605,1.09112
599,1.09661,1.08098
600,1.11289,1.08956
601,1.09313,1.06791
602,1.09739,1.07335
603,1.09588,1.06887
604,1.08441,1.0701
605,1.11367,1.07147
606,1.11356,1.08634
607,1.10477,1.07566
608,1.09025,1.07486
609,1.10721,1.09508
610,1.10569,1.07899
611,1.09527,1.07196
612,1.10658,1.06735
613,1.11463,1.07532
614,1.14607,1.08016
615,1.1275,1.06899
616,1.09567,1.067
617,1.101,1.07922
618,1.10715,1.07369
619,1.11314,1.06415
620,1.10809,1.0617
621,1.11439,1.08461
622,1.1078,1.05256
623,1.11117,1.05462
624,1.09998,1.08896
625,1.082,1.07749
626,1.08624,1.078
627,1.08798,1.07154
628,1.07869,1.06466
629,1.11891,1.09019
630,1.09247,1.07148
631,1.08593,1.0769
632,1.05448,1.08479
633,1.06779,1.09513
634,1.0728,1.09692
635,1.06309,1.08242
636,1.05617,1.1073
637,1.0535,1.11104
638,1.03202,1.10269
639,1.06632,1.10469
640,1.06632,1.10469
641,1.09307,1.08051
642,1.08119,1.07458
643,1.08187,1.09186
644,1.03615,1.09274
645,1.05702,1.12285
646,1.0228,1.10417
647,1.03942,1.10352
648,1.06905,1.11423
649,1.07178,1.09006
650,1.07509,1.08743
651,1.0673,1.09199
652,1.06767,1.11019
653,1.07698,1.08687
654,1.07698,1.08687
655,1.07698,1.08687
656,1.07058,1.08676
657,1.08323,1.08015
658,1.0839,1.10007
659,1.09064,1.10067
660,1.0763,1.10174
661,1.07633,1.09652
662,1.05881,1.09734
663,1.07464,1.10963
664,1.07548,1.09791
665,1.0769,1.1165
666,1.04472,1.10187
667,1.07738,1.11989
668,1.06789,1.11658
669,1.05946,1.10621
670,1.05545,1.12456
671,1.04586,1.11103
672,1.0557,1.11443
673,1.04313,1.10428
674,1.04313,1.10428
675,1.05054,1.12997
676,1.04134,1.1262
677,1.05213,1.1188
678,1.01164,1.11078
679,1.04331,1.11524
680,1.05236,1.10417
681,1.06967,1.09733
682,1.05502,1.12305
683,1.06686,1.10867
684,1.06838,1.10075
685,1.05438,1.10501
686,1.03983,1.10891
687,1.04157,1.12414
688,1.04157,1.12414
689,1.02334,1.10517
690,1.03227,1.10261
691,1.02445,1.08537
692,1.05345,1.10332
693,1.0481,1.08285
694,1.08646,1.08848
695,1.08401,1.08613
696,1.10654,1.08005
697,1.089,1.0709
698,1.089,1.0709
699,1.1089,1.07077
700,1.09918,1.08919
701,1.0873,1.06837
702,1.10688,1.07124
703,1.09309,1.09405
704,1.10181,1.10053
705,1.06848,1.08539
706,1.07909,1.08447
707,1.06899,1.10008
708,1.03232,1.09331
709,1.05445,1.10346
710,1.05139,1.10226
711,1.07514,1.10003
712,1.04839,1.09277
713,1.06387,1.10803
714,1.07624,1.10498
715,1.06362,1.10743
716,1.07527,1.09654
717,1.06994,1.0934
718,1.08805,1.12548
719,1.1008,1.11357
720,1.10127,1.11132
721,1.10668,1.11386
722,1.08021,1.09401
723,1.09789,1.09779
724,1.09325,1.08983
725,1.1218,1.12739
726,1.11956,1.08834
727,1.11956,1.08834
728,1.13079,1.10924
729,1.13476,1.08463
730,1.09801,1.07821
731,1.11425,1.0668
732,1.10596,1.07824
733,1.10921,1.06424
734,1.11011,1.0793
735,1.08447,1.08378
736,1.08735,1.09231
737,1.09559,1.08978
738,1.09753,1.08666
739,1.10666,1.06771
740,1.13337,1.06989
741,1.08505,1.05032
742,1.08852,1.07891
743,1.07114,1.08603
744,1.09307,1.0953
745,1.09568,1.08889
746,1.10264,1.08852
747,1.11616,1.09112
748,1.10807,1.08132
749,1.10807,1.08132
750,1.13687,1.10116
751,1.12953,1.11584
752,1.12488,1.09579
753,1.11684,1.09431
754,1.10796,1.11744
755,1.10067,1.13341
756,1.09447,1.1156
757,1.09698,1.11795
758,1.0881,1.09941
759,1.09904,1.09995
760,1.09082,1.11414
761,1.10915,1.10695
762,1.12591,1.09732
763,1.11253,1.11158
764,1.11964,1.09911
765,1.12891,1.08864
766,1.11752,1.09484
767,1.11113,1.1176
768,1.10805,1.11804
769,1.10805,1.11804
770,1.09942,1.13045
771,1.08027,1.10168
772,1.11498,1.11912
773,1.11418,1.09774
774,1.11767,1.12097
775,1.10829,1.10277
776,1.12176,1.10616
777,1.12176,1.10616
778,1.10181,1.10766
779,1.11459,1.09718
780,1.13781,1.08625
781,1.11717,1.107
782,1.11645,1.12009
783,1.09935,1.11034
784,1.08591,1.12295
785,1.09452,1.1346
786,1.09002,1.13667
787,1.08093,1.15255
788,1.0604,1.16046
789,1.03748,1.12436
790,1.07922,1.17958
791,1.03272,1.15647
792,1.0669,1.178
793,1.0669,1.178
794,1.09283,1.16362
795,1.08194,1.17298
796,1.06965,1.16184
797,1.09335,1.19196
798,1.07839,1.17726
799,1.09554,1.18281
800,1.08827,1.17544
801,1.05921,1.15021
802,1.08689,1.15856
803,1.06665,1.14856
804,1.08116,1.14553
805,1.0652,1.14418
806,1.0615,1.14485
807,1.06555,1.13804
808,1.05497,1.1201
809,1.04941,1.11803
810,1.05013,1.12537
811,1.04901,1.11783
812,1.04901,1.11783
813,1.08478,1.11856
814,1.10095,1.11551
815,1.1129,1.10676
816,1.1106,1.09124
817,1.12722,1.12117
818,1.09985,1.11723
819,1.09978,1.12246
820,1.09966,1.12829
821,1.07037,1.09554
822,1.07475,1.11968
823,1.05664,1.12043
824,1.08757,1.12627
825,1.07354,1.11159
826,1.07354,1.11159
827,1.0692,1.09293
828,1.09306,1.12793
829,1.03293,1.10312
830,1.05216,1.12527
831,1.02659,1.10924
832,1.02659,1.10924
833,1.03924,1.12307
834,1.01836,1.11798
835,1.06175,1.11171
836,1.04921,1.11475
837,1.05588,1.06923
838,1.08661,1.11102
839,1.08661,1.11102
840,1.05067,1.08808
841,1.09226,1.08914
842,1.08592,1.0956
843,1.13145,1.08449
844,1.12327,1.09336
845,1.15673,1.0744
846,1.14137,1.07786
847,1.13242,1.06719
848,1.11861,1.08664
849,1.1225,1.05502
850,1.13897,1.0715
851,1.12522,1.08321
852,1.12153,1.08775
853,1.11186,1.06833
854,1.12073,1.08181
855,1.12538,1.04912
856,1.12538,1.04912
857,1.16438,1.06336
858,1.15483,1.03525
859,1.15886,1.03967
860,1.16641,1.05747
861,1.16874,1.06153
862,1.15527,1.06617
863,1.17962,1.04824
864,1.168,1.04419
865,1.17239,1.06742
866,1.13635,1.07515
867,1.13635,1.07515
868,1.14939,1.06802
869,1.14374,1.06961
870,1.14066,1.04021
871,1.16043,1.05958
872,1.14216,1.05464
873,1.16745,1.06131
874,1.13864,1.06603
875,1.16644,1.05041
876,1.15916,1.06055
877,1.13556,1.09066
878,1.11636,1.05662
879,1.12099,1.07629
880,1.12428,1.08967
881,1.13154,1.09775
882,1.12165,1.06958
883,1.11663,1.08943
884,1.12486,1.07547
885,1.13243,1.08327
886,1.13292,1.07586
887,1.14108,1.09816
888,1.11688,1.10223
889,1.12164,1.06388
890,1.1211,1.05985
891,1.1211,1.05985
892,1.14194,1.06639
893,1.14078,1.06287
894,1.10608,1.05155
895,1.1201,1.07103
896,1.11767,1.06553
897,1.11022,1.08063
898,1.09448,1.0907
899,1.05206,1.08404
900,1.05206,1.08404
901,1.04077,1.07744
902,1.05171,1.08599
903,1.073,1.10332
904,1.07805,1.08586
905,1.0789,1.09008
906,1.04484,1.10448
907,1.03003,1.09318
908,1.03211,1.09809
909,1.04911,1.11475
910,1.0799,1.10551
911,1.0802,1.09384
912,1.11231,1.0868
913,1.10645,1.09577
914,1.10918,1.08719
915,1.09798,1.0721
916,1.09798,1.0721
917,1.10022,1.07849
918,1.08345,1.0727
919,1.10701,1.10893
920,1.08692,1.08216
921,1.11713,1.08536
922,1.09155,1.07452
923,1.10736,1.07697
924,1.10763,1.09025
925,1.09765,1.08435
926,1.07152,1.08328
927,1.09676,1.09111
928,1.09834,1.07235
929,1.07366,1.08388
930,1.06387,1.0761
931,1.06596,1.08093
932,1.07131,1.10003
933,1.06841,1.0823
934,1.06743,1.08183
935,1.06338,1.07911
936,1.07259,1.08702
937,1.09433,1.10131
938,1.09267,1.10207
939,1.07946,1.08409
940,1.06803,1.09883
941,1.07508,1.09089
942,1.09714,1.09624
943,1.08711,1.08082
944,1.10338,1.08906
945,1.11638,1.06708
946,1.14565,1.07529
947,1.12789,1.05105
948,1.11086,1.06884
949,1.0988,1.08154
950,1.08513,1.09187
951,1.05487,1.08838
952,1.04223,1.09282
953,1.06324,1.08417
954,1.07009,1.07823
955,1.10675,1.0758
956,1.11277,1.06669
957,1.11067,1.04905
958,1.1229,1.043
959,1.14386,1.07458
960,1.14386,1.07458
961,1.13513,1.07632
962,1.11876,1.0701
963,1.13118,1.08769
964,1.11521,1.07241
965,1.1235,1.06661
966,1.12482,1.07715
967,1.09002,1.07767
968,1.09476,1.08817
969,1.06006,1.10239
970,1.07101,1.11451
971,1.05866,1.11661
972,1.0342,1.128
973,1.02446,1.14599
974,1.01072,1.13022
975,0.989613,1.11892
976,1.03526,1.1076
977,1.06788,1.12997
978,1.0406,1.10821
979,1.0904,1.12462
980,1.08712,1.12667
981,1.1102,1.12932
982,1.08286,1.10578
983,1.07438,1.10716
984,1.08607,1.09258
985,1.10066,1.09848
986,1.07914,1.08199
987,1.06909,1.08054
988,1.06798,1.0952
989,1.06798,1.0952
990,1.0892,1.09456
991,1.0962,1.07969
992,1.0686,1.09273
993,1.11328,1.10144
994,1.11328,1.10144
995,1.09698,1.07512
996,1.0868,1.07598
997,1.11802,1.08241
998,1.10619,1.08554
999,1.10276,1.08009
1000,1.10276,1.08009
1001,1.06201,1.07974
1002,1.06201,1.07974
1003,1.07739,1.09385
1004,1.049,1.10734
1005,1.0761,1.10028
1006,1.04322,1.09387
1007,1.03381,1.09957
1008,1.03381,1.09957
1009,1.05439,1.08859
1010,1.02042,1.09324
1011,1.06738,1.10896
1012,1.06783,1.10664
1013,1.07118,1.08565
1014,1.07118,1.08565
1015,1.06812,1.09173
1016,1.06576,1.11115
1017,1.09159,1.09145
1018,1.10697,1.10347
1019,1.11841,1.08668
1020,1.11325,1.08851
1021,1.09125,1.09586
1022,1.09154,1.08996
1023,1.13288,1.08004
1024,1.11497,1.08168
1025,1.11591,1.07719
1026,1.11751,1.07692
1027,1.11751,1.07692
1028,1.12626,1.07747
1029,1.12258,1.06885
1030,1.08821,1.06787
1031,1.1085,1.08397
1032,1.10193,1.08228
1033,1.10211,1.07294
1034,1.09166,1.07914
1035,1.07476,1.08849
1036,1.05226,1.10495
1037,1.03086,1.08462
1038,1.0518,1.11523
1039,1.02752,1.10626
1040,1.04783,1.12354
1041,1.01341,1.09899
1042,1.06316,1.12191
1043,1.05354,1.10576
1044,1.06635,1.1165
1045,1.03375,1.09642
1046,1.05867,1.11501
1047,1.06162,1.09924
1048,1.05467,1.11218
1049,1.03145,1.09239
1050,1.04087,1.13016
1051,1.06256,1.11157
1052,1.08734,1.09244
1053,1.09552,1.08537
1054,1.07751,1.10639
1055,1.07182,1.07924
1056,1.0955,1.11095
1057,1.0955,1.11095
1058,1.08134,1.10634
1059,1.06704,1.10238
1060,1.0841,1.10478
1061,1.07967,1.0869
1062,1.08745,1.11634
1063,1.08514,1.09213
1064,1.08972,1.07822
1065,1.06398,1.10532
1066,1.05496,1.10586
1067,1.06472,1.12368
1068,1.02321,1.0951
1069,1.07049,1.11546
1070,1.05516,1.12036
1071,1.0515,1.11637
1072,1.04891,1.11944
1073,1.05074,1.11183
1074,1.03087,1.10025
1075,1.02779,1.11892
1076,1.01185,1.08268
1077,1.01185,1.08268
1078,1.04948,1.11545
1079,1.03454,1.12275
1080,1.04904,1.11229
1081,1.05526,1.10566
1082,1.02808,1.09429
1083,1.0529,1.09261
1084,1.0639,1.10123
1085,1.06323,1.10845
1086,1.07354,1.1087
1087,1.04845,1.09764
1088,1.06554,1.08964
1089,1.05452,1.11385
1090,1.07697,1.12012
1091,1.03576,1.11914
1092,1.05302,1.1044
1093,1.03642,1.12493
1094,1.01808,1.10189
1095,1.03301,1.11477
1096,1.05005,1.10976
1097,1.03773,1.1084
1098,1.0507,1.10924
1099,1.04056,1.10438
1100,1.04324,1.10355
1101,1.03683,1.11897
1102,1.03558,1.12476
1103,1.03558,1.12476
1104,1.01246,1.12342
1105,0.990359,1.10741
1106,1.00364,1.10943
1107,1.00824,1.1166
1108,0.991332,1.13229
1109,0.955863,1.14152
1110,0.976048,1.12736
1111,0.967456,1.1256
1112,0.948671,1.12203
1113,0.98016,1.13119
1114,0.983359,1.11059
1115,0.984187,1.1406
1116,0.989276,1.12288
1117,1.04239,1.10715
1118,1.01598,1.12563
1119,1.00568,1.08766
1120,1.02109,1.10973
1121,1.01965,1.11161
1122,0.988293,1.11995
1123,1.00018,1.11596
1124,0.99655,1.14236
1125,0.948694,1.12217
1126,0.967887,1.12982
1127,0.98565,1.13053
1128,1.01137,1.1381
1129,1.00739,1.12987
1130,1.04224,1.13705
1131,1.02298,1.13103
1132,1.03178,1.12936
1133,1.05083,1.11757
1134,1.04289,1.10841
1135,1.07749,1.10415
1136,1.07551,1.09394
1137,1.06655,1.10171
1138,1.05778,1.09825
1139,1.07877,1.08479
1140,1.07877,1.08479
1141,1.06946,1.0753
1142,1.12787,1.09571
1143,1.10591,1.08849
1144,1.12031,1.10239
1145,1.12255,1.08235
1146,1.12255,1.08235
1147,1.1184,1.09822
1148,1.11232,1.08574
1149,1.11232,1.08574
1150,1.09598,1.09746
1151,1.1145,1.08835
1152,1.09928,1.09235
1153,1.08741,1.08893
