ReTr(Ly),ImTr(Ly)
0.552966,-0.0216316
0.43406,-0.00545484
0.39793,0.00578516
0.4345,0.00352934
0.431984,0.0494944
0.381819,0.0583127
0.36791,0.086416
0.379368,0.0343311
0.365214,0.0804913
0.366627,-0.0352431
0.33333,-0.0437526
0.279751,-0.0757469
0.275732,-0.0555133
0.251277,-0.0889412
0.248699,-0.0776504
0.280913,-0.0732287
0.26117,-0.0480674
0.242849,-0.0353034
0.245221,-0.0401264
0.218667,-0.0502976
0.194607,-0.051334
0.165673,-0.0523205
0.134392,-0.0772321
0.119608,-0.115413
0.119917,-0.114415
0.0979111,-0.0908719
0.163717,-0.0787729
0.15833,-0.0925469
0.178854,-0.085625
0.182113,-0.085806
0.154836,-0.0717715
0.126779,-0.0708946
0.149131,-0.090349
0.090472,-0.0923041
0.0793829,-0.0889195
0.0622197,-0.12157
0.063808,-0.0869771
0.072141,-0.121264
0.0412791,-0.0805753
0.028708,-0.0627234
0.0629658,-0.0708732
0.0703653,-0.02302
0.0533197,-0.0437872
0.0119775,-0.0258124
-0.0268779,-0.0466898
-0.0268779,-0.0466898
-0.0148258,-0.0659926
0.0158796,-0.0549739
0.0158796,-0.0549739
0.0158796,-0.0549739
-0.0263304,-0.0825977
-0.0204529,-0.091305
-0.0204529,-0.091305
-0.0127859,-0.0888454
-0.0532166,-0.0971864
-0.0884797,-0.0740462
-0.065955,-0.0195614
-0.0721482,-0.0118345
-0.0955498,0.00154912
-0.0760915,-0.0282369
-0.0376504,-0.000608846
-0.0699565,-0.00840336
-0.0699565,-0.00840336
-0.0699565,-0.00840336
-0.0699565,-0.00840336
-0.0699565,-0.00840336
-0.0699565,-0.00840336
-0.0699565,-0.00840336
-0.0699565,-0.00840336
-0.0699565,-0.00840336
-0.0699565,-0.00840336
-0.0278729,-0.0163522
-0.0278729,-0.0163522
-0.0278729,-0.0163522
-0.0278729,-0.0163522
-0.0278729,-0.0163522
-0.0394041,-0.038286
-0.052652,-0.0143521
-0.0744325,-0.058871
-0.0645618,-0.0684166
-0.031293,-0.0625737
-0.031293,-0.0625737
-0.031293,-0.0625737
-0.031293,-0.0625737
-0.031293,-0.0625737
-0.031293,-0.0625737
-0.031293,-0.0625737
-0.031293,-0.0625737
-0.031293,-0.0625737
-0.031293,-0.0625737
-0.0504939,-0.0834509
-0.0504939,-0.0834509
-0.0250304,-0.0414288
-0.0117716,-0.028558
-0.0517236,-0.0123901
0.014453,-0.00903784
0.014453,-0.00903784
0.000246815,0.0139064
-0.0226431,-0.0240606
-0.00614157,-0.0212524
-0.016031,-0.00518229
-0.016031,-0.00518229
-0.00417111,0.0296634
-0.0126434,0.0115573
-0.043159,0.0317156
-0.043159,0.0317156
-0.043159,0.0317156
-0.043159,0.0317156
-0.043159,0.0317156
-0.043159,0.0317156
-0.043159,0.0317156
-0.00324661,0.014311
-0.00324661,0.014311
0.00218114,-0.00023733
-0.00736889,0.0387048
-0.0136404,0.019103
-0.0136404,0.019103
0.0277236,0.0221925
0.0434143,0.018456
0.0383899,0.0238024
-0.0132215,0.00891357
-0.0132215,0.00891357
0.030881,-0.0281396
0.030881,-0.0281396
-0.0040577,0.00582908
-0.0040577,0.00582908
-0.0363417,0.0492581
-0.0363417,0.0492581
-0.0363417,0.0492581
-0.0230897,0.0105319
-0.00663847,0.0520939
-0.00663847,0.0520939
-0.00663847,0.0520939
-0.0234917,0.00955981
0.00261834,-0.013906
-0.0327202,0.0335457
-0.0388415,0.023622
-0.0380252,-0.000738925
-0.0204104,-0.00842101
-0.0204104,-0.00842101
-0.0204104,-0.00842101
-0.00324576,0.0124876
0.0227322,0.0390485
0.00854916,-0.0145348
0.0433645,-0.00107113
0.0323331,-0.0415649
0.0180326,-0.0594865
0.0290446,-0.0512846
0.0290446,-0.0512846
0.0290446,-0.0512846
0.0290446,-0.0512846
0.0290255,-0.0420954
0.0290255,-0.0420954
0.0221939,-0.0158164
0.036274,0.0052545
0.0352639,0.0384296
-0.00587379,0.0389619
-0.0260131,0.066003
-0.0308192,0.0141635
-0.0318424,0.0239341
-0.0115124,0.0436195
-0.0216439,0.00638305
-0.0216439,0.00638305
-0.00643898,-0.00357475
-0.00643898,-0.00357475
-0.00643898,-0.00357475
0.0391399,-0.0121005
0.0287043,-0.0121479
0.0362851,-0.0291964
0.0401881,0.00556885
-0.0194992,-0.00970594
-0.0194992,-0.00970594
-0.0194992,-0.00970594
0.0442268,-0.0314161
0.0260939,-0.00175607
0.0332834,-0.00839889
-0.00253827,-0.00338437
-0.035931,-0.02106
-0.00190226,-0.0379829
-0.00190226,-0.0379829
0.0366353,-0.0154856
0.00175217,-0.0349822
0.00175217,-0.0349822
-0.0153286,0.0170192
-0.0196771,-0.0141394
0.0107277,-0.0457216
0.0428934,-0.0345939
0.0428934,-0.0345939
0.0428934,-0.0345939
0.0428934,-0.0345939
0.0428934,-0.0345939
0.0428934,-0.0345939
0.0428934,-0.0345939
0.00392475,-0.0374661
0.00543008,-0.0260244
0.0103075,-0.0494311
0.0103075,-0.0494311
0.0103075,-0.0494311
0.0103075,-0.0494311
-0.0361877,-0.0532264
-0.0361877,-0.0532264
-0.0373284,-0.0310321
-0.0373284,-0.0310321
0.00325741,-0.0347074
-0.0505076,-0.0243364
-0.0862042,-0.0217859
-0.0743914,-0.0171524
-0.0743914,-0.0171524
-0.0613841,0.00517125
-0.0613841,0.00517125
-0.075578,0.0106286
-0.0765345,0.0540215
-0.0287477,-0.0277425
-0.0287477,-0.0277425
-0.0287477,-0.0277425
-0.0624261,0.00567068
-0.0624261,0.00567068
-0.0624261,0.00567068
-0.0393659,-0.023331
-0.068247,-0.0792786
0.00313648,-0.0578033
0.00313648,-0.0578033
0.00313648,-0.0578033
0.0202664,-0.0744186
0.0202664,-0.0744186
0.039208,-0.0923696
-0.00128961,-0.06445
0.0229146,-0.0797357
0.0396269,-0.0392513
0.0411364,-0.0992808
0.0411364,-0.0992808
0.0319544,-0.089119
0.0319544,-0.089119
0.00460095,-0.113648
-0.00705015,-0.0670365
0.0166831,-0.0443869
0.0166831,-0.0443869
0.0166831,-0.0443869
0.0166831,-0.0443869
0.045448,-0.0303553
0.045448,-0.0303553
0.045448,-0.0303553
0.045448,-0.0303553
0.045448,-0.0303553
0.0784589,-0.0110757
0.026939,-0.056818
0.00700098,-0.100106
0.0293878,-0.0878506
0.0293878,-0.0878506
0.0092813,-0.0654879
-0.0146812,-0.080318
-0.0443064,-0.120291
-0.0230051,-0.116059
-0.0230051,-0.116059
-0.0230051,-0.116059
-0.00580641,-0.071287
-0.00580641,-0.071287
-0.00580641,-0.071287
-0.0286581,-0.0494583
-0.0286581,-0.0494583
-0.0220811,-0.067744
-0.00359445,-0.0887275
-0.0095658,-0.058994
-0.0095658,-0.058994
-0.0486899,-0.078808
-0.0486899,-0.078808
-0.0486899,-0.078808
-0.103078,-0.0757471
-0.0877574,-0.0525702
-0.0547459,-0.0438971
-0.0920632,-0.0306361
-0.0729545,-0.0176437
-0.0729545,-0.0176437
-0.0740991,-0.00365436
-0.0741104,-0.010626
-0.0677996,-0.0344751
-0.0380474,-0.0593911
-0.0380474,-0.0593911
-0.0626419,-0.0222491
-0.0111127,-0.0216465
-0.0403455,-0.0392368
-0.0352591,-0.0294986
-0.0236604,0.020038
-0.0236604,0.020038
-0.00358212,0.0120565
-0.0277715,0.0294648
-0.0171494,0.00751791
-0.022774,0.0231298
-0.022774,0.0231298
-0.0198996,0.0709999
-0.0198996,0.0709999
0.0246973,0.0543154
-0.0246314,0.0752727
0.00458235,0.0455383
0.00458235,0.0455383
0.00458235,0.0455383
0.00458235,0.0455383
0.00458235,0.0455383
0.0157031,0.0290611
0.0143396,0.043148
-0.0366542,0.033538
-0.0366542,0.033538
-0.0366542,0.033538
-0.0366542,0.033538
0.004853,0.0406741
0.00273563,0.0382881
-0.0188864,0.00271727
0.0218752,-0.0172429
0.0429299,-0.014949
0.040622,0.00908141
0.040622,0.00908141
0.040622,0.00908141
0.0116193,0.0269645
0.0112564,0.00835973
0.0194602,0.0302631
-0.002015,0.010695
0.0355313,0.0344962
0.0355313,0.0344962
0.0355313,0.0344962
0.0355313,0.0344962
0.0355313,0.0344962
0.0355313,0.0344962
0.0373749,0.0246533
0.040142,0.045407
0.055548,0.0127591
0.055548,0.0127591
0.0195087,0.00441165
0.0486811,-0.0292685
0.0486811,-0.0292685
0.0227106,-0.0115609
0.0394655,0.000620915
0.0394655,0.000620915
0.0394655,0.000620915
0.0394655,0.000620915
0.0394655,0.000620915
0.0394655,0.000620915
0.0394655,0.000620915
-0.0042849,-0.00975538
0.0034777,-0.0603414
0.0034777,-0.0603414
0.0287004,-0.025963
0.0149062,0.0123391
0.0488973,-0.0115941
0.0488973,-0.0115941
0.0488973,-0.0115941
0.0488973,-0.0115941
-0.0139871,-0.0366845
-0.0139871,-0.0366845
0.0365976,-0.044097
0.0577114,-0.0357761
0.0577114,-0.0357761
0.12423,-0.0224552
0.104728,0.0101463
0.0618853,0.00679192
0.0134089,-0.0123687
0.0524666,-0.0252505
0.00532461,-0.00787497
0.034939,0.0159431
0.0725527,-0.0149395
0.0230878,-0.0500128
0.0623624,-0.0607417
0.0623624,-0.0607417
0.0114547,-0.0245394
0.0226496,-0.0701182
0.0393054,-0.0607439
0.0196611,-0.0462134
0.0339159,-0.0478781
