ReTr(L),ImTr(L)
0.763328,0.0234241
0.749988,0.0384637
0.724669,0.0173549
0.706989,-0.00913633
0.705154,-0.00387076
0.711997,-0.0148884
0.693723,-0.0862031
0.701069,-0.0357594
0.690961,-0.0733516
0.693568,-0.105402
0.677154,-0.0984931
0.691031,-0.0715849
0.673899,-0.0960724
0.688152,-0.0445289
0.691353,0.0115567
0.684628,0.0114776
0.673161,-0.0118006
0.687743,-0.0166079
0.682095,-0.0324226
0.672405,-0.0366854
0.663242,-0.066717
0.671318,-0.0860807
0.686735,-0.123671
0.667345,-0.151871
0.670339,-0.137439
0.680774,-0.136319
0.678435,-0.133794
0.69033,-0.102909
0.688254,-0.141484
0.691406,-0.0562218
0.682411,-0.0569195
0.691745,-0.102675
0.68055,-0.0845105
0.686444,-0.0995058
0.682125,-0.125385
0.673315,-0.134289
0.677948,-0.149147
0.66672,-0.137411
0.677438,-0.149253
0.676184,-0.171997
0.665356,-0.160519
0.655736,-0.177595
0.66379,-0.179479
0.67177,-0.152834
0.679205,-0.148267
0.679205,-0.148267
0.653419,-0.22244
0.661525,-0.157984
0.661525,-0.157984
0.661525,-0.157984
0.654185,-0.187616
0.638485,-0.190325
0.638485,-0.190325
0.650385,-0.19889
0.656038,-0.184062
0.660766,-0.162791
0.661811,-0.186456
0.66454,-0.137277
0.677414,-0.123955
0.677743,-0.0825101
0.658412,-0.116049
0.644158,-0.114766
0.644158,-0.114766
0.644158,-0.114766
0.644158,-0.114766
0.644158,-0.114766
0.644158,-0.114766
0.644158,-0.114766
0.644158,-0.114766
0.644158,-0.114766
0.644158,-0.114766
0.644208,-0.114855
0.644208,-0.114855
0.644208,-0.114855
0.644208,-0.114855
0.644208,-0.114855
0.648209,-0.11626
0.654525,-0.094715
0.651012,-0.077631
0.65717,-0.0786414
0.679545,-0.068807
0.679545,-0.068807
0.679545,-0.068807
0.679545,-0.068807
0.679545,-0.068807
0.679545,-0.068807
0.679545,-0.068807
0.679545,-0.068807
0.679545,-0.068807
0.679545,-0.068807
0.662643,-0.101339
0.662643,-0.101339
0.664121,-0.136279
0.659075,-0.11788
0.660566,-0.108477
0.673554,-0.0534418
0.673554,-0.0534418
0.664885,-0.0639025
0.662771,-0.0582512
0.677715,-0.0354291
0.672432,-0.0671139
0.672432,-0.0671139
0.670482,-0.0704656
0.680392,-0.0557135
0.680604,-0.0750214
0.680604,-0.0750214
0.680604,-0.0750214
0.680604,-0.0750214
0.680604,-0.0750214
0.680604,-0.0750214
0.680604,-0.0750214
0.659544,-0.0916478
0.659544,-0.0916478
0.656181,-0.10104
0.657139,-0.0499234
0.672269,-0.0614449
0.672269,-0.0614449
0.679996,-0.025607
0.675368,-0.044949
0.67609,-0.0521889
0.671304,-0.104131
0.671304,-0.104131
0.668411,-0.0839696
0.668411,-0.0839696
0.659965,-0.0795649
0.659965,-0.0795649
0.66349,-0.077913
0.66349,-0.077913
0.66349,-0.077913
0.67172,-0.0403652
0.653974,-0.0397345
0.653974,-0.0397345
0.653974,-0.0397345
0.670591,-0.0339566
0.671027,-0.0837943
0.671898,-0.0502838
0.673421,-0.0461274
0.667911,-0.0440793
0.673717,-0.00243716
0.673717,-0.00243716
0.673717,-0.00243716
0.667175,0.028925
0.672725,0.044505
0.667651,0.0505566
0.678834,0.0175609
0.677832,0.0279536
0.672334,0.00714755
0.671021,0.0206904
0.671021,0.0206904
0.671021,0.0206904
0.671021,0.0206904
0.660268,0.0357269
0.660268,0.0357269
0.67029,0.00974629
0.664892,-0.00417801
0.662911,-0.0179239
0.657798,0.0122132
0.669845,-0.00646501
0.669253,0.0242506
0.668482,0.0564015
0.66018,0.0601124
0.652186,0.0600842
0.652186,0.0600842
0.6679,0.0952209
0.6679,0.0952209
0.6679,0.0952209
0.671839,0.0772453
0.64903,0.119319
0.652748,0.101369
0.658156,0.093039
0.648012,0.090203
0.648012,0.090203
0.648012,0.090203
0.657119,0.0798405
0.66205,0.0468457
0.657679,0.120657
0.667299,0.114178
0.660416,0.142225
0.632555,0.16152
0.632555,0.16152
0.650724,0.158697
0.65948,0.132662
0.65948,0.132662
0.667699,0.12366
0.668764,0.151714
0.658609,0.117195
0.656985,0.129222
0.656985,0.129222
0.656985,0.129222
0.656985,0.129222
0.656985,0.129222
0.656985,0.129222
0.656985,0.129222
0.652144,0.12023
0.662599,0.117702
0.671056,0.0868366
0.671056,0.0868366
0.671056,0.0868366
0.671056,0.0868366
0.660606,0.0826145
0.660606,0.0826145
0.673414,0.0826131
0.673414,0.0826131
0.662885,0.119157
0.655719,0.141495
0.659909,0.104929
0.67351,0.113153
0.67351,0.113153
0.664606,0.135421
0.664606,0.135421
0.643879,0.121979
0.651903,0.107343
0.66485,0.075703
0.66485,0.075703
0.66485,0.075703
0.662473,0.0539629
0.662473,0.0539629
0.662473,0.0539629
0.675442,0.0711454
0.677514,0.0531223
0.678675,0.0693803
0.678675,0.0693803
0.678675,0.0693803
0.671881,0.0470863
0.671881,0.0470863
0.664756,0.0592222
0.659259,-0.00914709
0.677262,0.0263114
0.680658,0.0250506
0.671861,-0.00909139
0.671861,-0.00909139
0.674655,0.0181031
0.674655,0.0181031
0.665476,0.0620735
0.675195,0.0341574
0.65336,0.093576
0.65336,0.093576
0.65336,0.093576
0.65336,0.093576
0.651048,0.120267
0.651048,0.120267
