T,G,F
348,0.009799,0.02141
349,0.009795,0.02138
350,0.009823,0.0214
351,0.009812,0.02143
352,0.009799,0.02137
353,0.009797,0.02134
354,0.009804,0.02135
355,0.009797,0.02136
356,0.009797,0.02132
357,0.009792,0.02134
358,0.009803,0.0213
359,0.009805,0.02134
360,0.009797,0.02137
361,0.009814,0.02141
362,0.009806,0.02137
363,0.009806,0.02139
364,0.009801,0.02136
365,0.009802,0.02138
366,0.009825,0.02133
367,0.009811,0.02136
368,0.009813,0.02134
369,0.009817,0.0214
370,0.009801,0.02139
371,0.009358,0.02035
372,0.009356,0.02041
373,0.009358,0.02038
374,0.009364,0.02032
375,0.009364,0.02037
376,0.009367,0.02032
377,0.009361,0.02032
378,0.009373,0.02031
379,0.009373,0.02036
380,0.009367,0.02033
381,0.009364,0.02032
382,0.009379,0.02034
383,0.009371,0.02035
384,0.009366,0.02035
385,0.009383,0.02031
386,0.009367,0.02031
387,0.009383,0.02034
388,0.009389,0.02033
389,0.009371,0.02035
390,0.00937,0.02035
391,0.009371,0.02036
392,0.009372,0.02037
393,0.00938,0.02037
394,0.009386,0.02035
395,0.009367,0.02037
396,0.009359,0.02038
397,0.009367,0.02038
398,0.009379,0.02036
399,0.009354,0.02031
400,0.009361,0.0204
401,0.009371,0.02031
402,0.009344,0.02038
403,0.009355,0.02034
404,0.009376,0.0203
405,0.00937,0.02028
406,0.009359,0.02034
407,0.009376,0.02036
408,0.009372,0.02039
409,0.009384,0.0204
410,0.009375,0.02034
411,0.009379,0.02038
412,0.009374,0.02038
413,0.009373,0.0204
414,0.009353,0.02039
415,0.009366,0.02037
416,0.009358,0.02037
417,0.009366,0.02043
418,0.009356,0.0204
419,0.009347,0.02038
420,0.009366,0.0204
421,0.01029,0.02242
422,0.01029,0.02244
423,0.0103,0.02239
424,0.0103,0.02242
425,0.01031,0.02241
426,0.0103,0.02243
427,0.01031,0.02241
428,0.01029,0.02241
429,0.01029,0.02241
430,0.01029,0.02244
431,0.0103,0.02242
432,0.01031,0.02243
433,0.01029,0.02242
434,0.01029,0.02243
435,0.01028,0.02238
436,0.01029,0.02246
437,0.0103,0.02243
438,0.0103,0.02243
439,0.01029,0.02245
440,0.0103,0.02241
441,0.01031,0.02238
442,0.0103,0.02237
443,0.01032,0.02246
444,0.0103,0.02242
445,0.0103,0.02242
446,0.01031,0.0224
447,0.01031,0.02235
448,0.01031,0.02235
449,0.0103,0.0224
450,0.01031,0.0224
451,0.0103,0.02238
452,0.0103,0.02241
453,0.0103,0.0224
454,0.01029,0.02235
455,0.01031,0.0224
456,0.0103,0.02235
457,0.0103,0.02238
458,0.01029,0.02246
459,0.0103,0.02244
460,0.01029,0.02241
461,0.01031,0.0224
462,0.01031,0.02242
463,0.01032,0.02242
464,0.01032,0.02242
465,0.01032,0.02242
466,0.0103,0.02241
467,0.01031,0.02238
468,0.0103,0.02243
469,0.01029,0.02238
470,0.0103,0.02238
471,0.0103,0.02236
472,0.01029,0.02238
473,0.0103,0.02238
474,0.01033,0.02242
475,0.01033,0.02245
476,0.01032,0.02238
477,0.01029,0.02244
478,0.0103,0.02241
479,0.01031,0.02244
480,0.01031,0.02241
481,0.0103,0.02241
482,0.01031,0.02237
483,0.01031,0.02238
484,0.01032,0.0224
485,0.01031,0.0224
486,0.01032,0.02239
487,0.01032,0.02239
488,0.01032,0.02239
489,0.01031,0.0224
490,0.01031,0.02234
491,0.01031,0.02239
492,0.01031,0.02235
493,0.0103,0.02235
494,0.01031,0.02242
495,0.01029,0.02244
496,0.01029,0.02237
497,0.0103,0.02237
498,0.01031,0.02235
499,0.01031,0.02235
500,0.0103,0.02238
501,0.01033,0.02239
502,0.0103,0.02244
503,0.0103,0.02238
504,0.0103,0.02241
505,0.0103,0.02239
506,0.0103,0.02239
507,0.01029,0.02241
508,0.01029,0.0224
509,0.01031,0.02243
510,0.01031,0.02242
511,0.0103,0.02242
512,0.01031,0.0224
513,0.01031,0.02237
514,0.01031,0.02235
515,0.01031,0.02238
516,0.01031,0.02235
517,0.01031,0.02236
518,0.01031,0.02239
519,0.01031,0.02239
520,0.0103,0.02238
521,0.0103,0.02238
522,0.0103,0.02232
523,0.0103,0.02235
524,0.01032,0.02234
525,0.01032,0.0224
526,0.01033,0.02236
527,0.01032,0.02235
528,0.01032,0.02234
529,0.01032,0.02235
530,0.01031,0.02237
531,0.0103,0.02234
532,0.0103,0.02239
533,0.0103,0.02236
534,0.01031,0.02236
535,0.01032,0.02235
536,0.01032,0.0224
537,0.01031,0.02235
538,0.01031,0.0224
539,0.01031,0.02243
540,0.01031,0.02236
541,0.01031,0.0224
542,0.01032,0.02237
543,0.01031,0.02244
544,0.01031,0.02239
545,0.01033,0.0224
546,0.01031,0.02238
547,0.01032,0.02236
548,0.01031,0.02231
549,0.01032,0.02243
550,0.0103,0.02242
551,0.01029,0.02239
552,0.01031,0.02238
553,0.01031,0.0224
554,0.0103,0.02243
555,0.0103,0.02234
556,0.0103,0.02246
557,0.0103,0.02246
558,0.01031,0.02243
559,0.0103,0.0224
560,0.0103,0.02241
561,0.01029,0.02239
562,0.01029,0.02245
563,0.0103,0.02239
564,0.01029,0.02242
565,0.0103,0.02243
566,0.0103,0.02238
567,0.0103,0.02238
568,0.0103,0.02241
569,0.01032,0.02238
570,0.01029,0.02241
571,0.01029,0.02242
572,0.01029,0.02244
573,0.01029,0.02247
574,0.01028,0.02244
575,0.0103,0.02235
576,0.01031,0.02238
577,0.0103,0.02241
578,0.01031,0.02243
579,0.01029,0.02235
580,0.0103,0.0224
581,0.01032,0.02238
582,0.01029,0.02238
583,0.01032,0.02239
584,0.01029,0.02241
585,0.01028,0.02237
586,0.0103,0.02242
587,0.01031,0.02241
588,0.0103,0.02245
589,0.0103,0.0224
590,0.0103,0.02242
591,0.0103,0.02236
592,0.0103,0.02241
593,0.01031,0.02241
594,0.01031,0.0224
595,0.01031,0.02238
596,0.01031,0.02237
597,0.01029,0.02242
598,0.01029,0.02241
599,0.01031,0.0224
600,0.01031,0.0224
601,0.01029,0.02239
602,0.0103,0.02242
603,0.0103,0.02243
604,0.01029,0.02241
605,0.01029,0.02243
606,0.01031,0.02236
607,0.0103,0.02235
608,0.01031,0.02238
609,0.01031,0.02239
610,0.01031,0.02234
611,0.0103,0.02238
612,0.01029,0.02244
613,0.01029,0.02235
614,0.01029,0.02245
615,0.01028,0.02239
616,0.0103,0.02245
617,0.01029,0.02248
618,0.01029,0.02248
619,0.01029,0.02245
620,0.01029,0.02244
621,0.01031,0.0224
622,0.01029,0.02243
623,0.01029,0.02236
624,0.0103,0.02243
625,0.0103,0.0224
626,0.0103,0.02238
627,0.01031,0.02243
628,0.0103,0.02235
629,0.01029,0.02242
630,0.01029,0.02241
631,0.0103,0.02242
632,0.01028,0.02238
633,0.01031,0.02241
634,0.0103,0.02246
635,0.0103,0.02238
636,0.01029,0.02241
637,0.01031,0.02238
638,0.0103,0.0224
639,0.01029,0.02242
640,0.01029,0.02233
641,0.01031,0.02238
642,0.0103,0.0224
643,0.0103,0.02235
644,0.01031,0.02238
645,0.01031,0.02242
646,0.01031,0.0224
647,0.0103,0.02236
648,0.01031,0.02236
649,0.01031,0.02244
650,0.0103,0.02236
651,0.01031,0.02243
652,0.0103,0.02247
653,0.01029,0.0224
654,0.0103,0.02241
655,0.0103,0.02241
656,0.01028,0.02244
657,0.01029,0.02246
658,0.01029,0.02242
659,0.0103,0.02244
660,0.01029,0.02248
661,0.0103,0.02242
662,0.01029,0.02241
663,0.01029,0.02247
664,0.01029,0.02251
665,0.01029,0.02245
666,0.0103,0.0225
667,0.0103,0.02244
668,0.01029,0.02247
669,0.0103,0.02243
670,0.0103,0.02241
671,0.01028,0.02242
672,0.01028,0.02249
673,0.01029,0.02241
674,0.01028,0.02244
675,0.01028,0.02242
676,0.01028,0.0224
677,0.01029,0.02239
678,0.01029,0.02243
679,0.0103,0.02243
680,0.01031,0.02243
681,0.01029,0.02243
682,0.01029,0.02245
683,0.01029,0.02245
684,0.01029,0.0224
685,0.0103,0.02243
686,0.01029,0.02243
687,0.01031,0.02246
688,0.01029,0.02243
689,0.01029,0.02244
690,0.01027,0.02242
691,0.01027,0.02243
692,0.01029,0.0224
693,0.01031,0.02246
694,0.01028,0.02245
695,0.01028,0.0224
696,0.0103,0.02246
697,0.01032,0.02242
698,0.0103,0.02241
699,0.01028,0.02239
700,0.01029,0.02244
701,0.01029,0.02242
702,0.01027,0.02245
703,0.01028,0.02239
704,0.0103,0.02245
705,0.0103,0.02244
706,0.01029,0.02251
707,0.01029,0.02251
708,0.01028,0.02249
709,0.01027,0.02252
710,0.01027,0.02252
711,0.01028,0.02247
712,0.01027,0.02248
713,0.01028,0.02252
714,0.01028,0.0225
715,0.01029,0.02247
716,0.01028,0.02246
717,0.0103,0.02244
718,0.0103,0.0225
719,0.01029,0.02249
720,0.01027,0.02244
721,0.01028,0.02251
722,0.01029,0.02257
723,0.01029,0.02253
724,0.01028,0.02255
725,0.01027,0.02251
726,0.01028,0.02247
727,0.01027,0.02249
728,0.01028,0.02251
729,0.01028,0.02248
730,0.01029,0.02246
731,0.01029,0.02245
732,0.01029,0.02246
733,0.01029,0.02245
734,0.01029,0.02241
735,0.01029,0.02241
736,0.01029,0.02245
737,0.01029,0.02243
738,0.0103,0.02241
739,0.0103,0.02242
740,0.01028,0.0224
741,0.01029,0.02241
742,0.01029,0.02241
743,0.01028,0.02245
744,0.01028,0.02239
745,0.01028,0.02245
746,0.0103,0.02246
747,0.01031,0.02242
748,0.01032,0.02243
749,0.01032,0.0224
750,0.01031,0.02247
751,0.01031,0.02241
752,0.0103,0.02242
753,0.0103,0.02243
754,0.0103,0.02243
755,0.01029,0.0224
756,0.01031,0.02241
757,0.0103,0.02241
758,0.01029,0.02243
759,0.01031,0.02242
760,0.01029,0.0224
761,0.01029,0.02242
762,0.01031,0.02241
763,0.01031,0.02245
764,0.0103,0.0224
765,0.01031,0.02239
766,0.0103,0.02242
767,0.01031,0.02242
768,0.01029,0.02242
769,0.0103,0.02247
770,0.01031,0.02241
771,0.0103,0.0224
772,0.01031,0.02238
773,0.01031,0.02239
774,0.01032,0.02243
775,0.01032,0.02236
776,0.01032,0.02233
777,0.01033,0.02235
778,0.01031,0.02236
779,0.0103,0.02234
780,0.01031,0.02235
781,0.01031,0.02233
782,0.01032,0.02234
783,0.01033,0.02234
784,0.01033,0.02231
785,0.01034,0.02233
786,0.01034,0.02227
787,0.01033,0.0223
788,0.01035,0.02233
789,0.01034,0.02232
790,0.01033,0.02231
791,0.01032,0.02233
792,0.01034,0.0223
793,0.01033,0.02234
794,0.01033,0.02232
795,0.01032,0.02231
796,0.01034,0.02233
797,0.01034,0.02233
798,0.01034,0.02233
799,0.01034,0.02228
800,0.01034,0.02221
801,0.01034,0.02228
802,0.01034,0.02225
803,0.01035,0.02227
804,0.01033,0.02226
805,0.01032,0.0223
806,0.01032,0.02237
807,0.01032,0.02228
808,0.01031,0.0223
809,0.01031,0.02232
810,0.01031,0.02228
811,0.01033,0.02233
812,0.01031,0.02227
813,0.01033,0.0223
814,0.01032,0.02229
815,0.01032,0.02229
816,0.01032,0.02227
817,0.01033,0.02231
818,0.01034,0.02235
819,0.01032,0.0223
820,0.01033,0.02228
821,0.01033,0.02227
822,0.01033,0.02231
823,0.01032,0.02231
824,0.01031,0.02234
825,0.01031,0.02233
826,0.01031,0.02232
827,0.01031,0.02235
828,0.01032,0.02241
829,0.01032,0.02231
830,0.01031,0.02233
831,0.01033,0.02234
832,0.01033,0.02236
833,0.01031,0.02233
834,0.01032,0.0223
835,0.0103,0.02237
836,0.0103,0.02237
837,0.01029,0.02238
838,0.01029,0.02238
839,0.0103,0.0224
840,0.01029,0.02235
841,0.01031,0.02238
842,0.01031,0.02232
843,0.0103,0.02237
844,0.01032,0.02238
845,0.01031,0.02232
846,0.01031,0.02236
847,0.01032,0.02236
848,0.01031,0.02236
849,0.01032,0.02234
850,0.01031,0.02238
851,0.0103,0.02233
852,0.0103,0.02235
853,0.01031,0.0224
854,0.01031,0.02243
855,0.0103,0.0224
856,0.0103,0.02238
857,0.0103,0.02238
858,0.0103,0.02239
859,0.01031,0.02233
860,0.01032,0.02234
861,0.01031,0.02238
862,0.01032,0.02237
863,0.01032,0.02233
864,0.01034,0.02238
865,0.01031,0.02237
866,0.0103,0.02236
867,0.01029,0.02241
868,0.0103,0.0224
869,0.01031,0.02238
870,0.01031,0.02241
871,0.0103,0.02241
872,0.01034,0.02242
873,0.01031,0.02241
874,0.0103,0.02244
875,0.01031,0.02247
876,0.01029,0.02246
877,0.01029,0.02246
878,0.01028,0.02242
879,0.01028,0.02247
880,0.01028,0.02247
881,0.01029,0.02248
882,0.01029,0.02245
883,0.0103,0.02245
884,0.0103,0.02241
885,0.01029,0.02244
886,0.01029,0.02249
887,0.01031,0.02243
888,0.0103,0.02249
889,0.01028,0.02241
890,0.0103,0.02245
891,0.01031,0.02247
892,0.01028,0.02249
893,0.01029,0.02248
894,0.0103,0.02243
895,0.01028,0.02244
896,0.01029,0.02247
897,0.0103,0.0225
898,0.0103,0.02245
899,0.0103,0.02244
900,0.01029,0.02242
901,0.0103,0.02248
902,0.0103,0.02241
903,0.0103,0.02245
904,0.0103,0.02247
905,0.01029,0.0224
906,0.01028,0.02248
907,0.01029,0.02243
908,0.01031,0.02243
909,0.01031,0.02241
910,0.0103,0.02234
911,0.01031,0.0224
912,0.0103,0.02238
913,0.0103,0.02241
914,0.01033,0.02234
915,0.01032,0.02236
916,0.01031,0.02237
917,0.01031,0.02241
918,0.01032,0.02236
919,0.01031,0.02238
920,0.01031,0.02234
921,0.0103,0.02234
922,0.0103,0.02244
923,0.01031,0.02241
924,0.0103,0.0224
925,0.0103,0.02237
926,0.01031,0.02236
927,0.01029,0.02237
928,0.01029,0.0224
929,0.01029,0.0224
930,0.0103,0.02241
931,0.01031,0.02235
932,0.01033,0.02242
933,0.01033,0.02233
934,0.01032,0.02236
935,0.01031,0.02239
936,0.01033,0.02234
937,0.01032,0.02237
938,0.01033,0.02227
939,0.01031,0.02232
940,0.0103,0.02229
941,0.01031,0.02236
942,0.01031,0.02233
943,0.01032,0.02235
944,0.01032,0.02236
945,0.01033,0.02231
946,0.01031,0.02231
947,0.01032,0.02235
948,0.01032,0.0224
949,0.0103,0.02237
950,0.01031,0.02238
951,0.01032,0.02239
952,0.01032,0.02238
953,0.01031,0.02235
954,0.0103,0.02242
955,0.0103,0.02236
956,0.0103,0.02241
957,0.0103,0.02235
958,0.0103,0.02242
959,0.01032,0.02246
960,0.01031,0.02237
961,0.01031,0.02234
962,0.01031,0.02242
963,0.01032,0.02243
964,0.01032,0.02236
965,0.01032,0.02239
966,0.01032,0.02235
967,0.01033,0.02234
968,0.01032,0.0223
969,0.01034,0.02235
970,0.01032,0.02232
971,0.01032,0.0223
972,0.01032,0.02235
973,0.01031,0.0224
974,0.0103,0.02237
975,0.01029,0.02237
976,0.01031,0.0224
977,0.0103,0.02236
978,0.01031,0.02236
979,0.01032,0.02235
980,0.01031,0.02236
981,0.0103,0.02237
982,0.01031,0.02232
983,0.0103,0.02241
984,0.01032,0.02248
985,0.0103,0.02244
986,0.01029,0.02239
987,0.01029,0.02243
988,0.0103,0.02242
989,0.01031,0.02247
990,0.01031,0.02243
991,0.0103,0.0224
992,0.01029,0.02244
993,0.0103,0.02244
994,0.0103,0.02247
995,0.01028,0.02242
996,0.01028,0.02248
997,0.01029,0.0224
998,0.01032,0.0224
999,0.01031,0.02241
1000,0.01029,0.02241
1001,0.01029,0.02244
1002,0.01032,0.0224
1003,0.01031,0.02239
1004,0.01031,0.02242
1005,0.01031,0.0224
1006,0.01032,0.02235
1007,0.0103,0.02238
1008,0.01032,0.02246
1009,0.01031,0.02241
1010,0.0103,0.0224
1011,0.01031,0.0224
1012,0.0103,0.02239
1013,0.01031,0.02238
1014,0.01031,0.02237
1015,0.01031,0.02235
1016,0.0103,0.02238
1017,0.01031,0.02232
1018,0.0103,0.02236
1019,0.01032,0.0224
1020,0.01032,0.02238
1021,0.01031,0.02233
1022,0.01031,0.02236
1023,0.01032,0.02242
1024,0.01032,0.02233
1025,0.01033,0.02236
1026,0.01033,0.0224
1027,0.0103,0.02237
1028,0.01031,0.02236
1029,0.0103,0.02233
1030,0.01032,0.02234
1031,0.01032,0.02238
1032,0.0103,0.02239
1033,0.01031,0.02232
1034,0.01031,0.02235
1035,0.01031,0.02236
1036,0.01032,0.02238
1037,0.01031,0.02242
1038,0.0103,0.02245
1039,0.0103,0.02237
1040,0.01031,0.02238
1041,0.01032,0.02235
1042,0.01031,0.02236
1043,0.01032,0.02241
1044,0.01031,0.02237
1045,0.0103,0.02234
1046,0.01031,0.02235
1047,0.01032,0.02232
1048,0.01031,0.02234
1049,0.01031,0.02231
1050,0.01033,0.02233
1051,0.01031,0.02233
1052,0.01033,0.02239
1053,0.01033,0.02233
1054,0.01032,0.02231
1055,0.01032,0.02235
1056,0.01032,0.02238
1057,0.01033,0.02234
1058,0.01033,0.0223
1059,0.01032,0.02236
1060,0.01032,0.02229
1061,0.01032,0.0223
1062,0.01033,0.02231
1063,0.01032,0.02231
1064,0.01032,0.02236
1065,0.01032,0.02237
1066,0.01031,0.02234
1067,0.01031,0.02232
1068,0.01031,0.02236
1069,0.01031,0.02232
1070,0.01031,0.02233
1071,0.01031,0.02233
1072,0.01032,0.02235
1073,0.01031,0.02232
1074,0.01031,0.02241
1075,0.01031,0.02234
1076,0.0103,0.02245
1077,0.0103,0.02241
1078,0.0103,0.02239
1079,0.01031,0.02245
1080,0.01031,0.02235
1081,0.01031,0.02238
1082,0.01031,0.02233
1083,0.01032,0.02239
1084,0.01031,0.02233
1085,0.01032,0.02238
1086,0.01031,0.02236
1087,0.0103,0.02236
1088,0.01031,0.02237
1089,0.01031,0.02241
1090,0.01032,0.02239
1091,0.01032,0.02235
1092,0.01032,0.02232
1093,0.01031,0.02234
1094,0.01031,0.02231
1095,0.01032,0.02233
1096,0.01031,0.02235
1097,0.01032,0.02233
1098,0.01032,0.02237
1099,0.01032,0.02238
1100,0.01031,0.02238
1101,0.01031,0.02236
1102,0.01031,0.02235
1103,0.01031,0.02236
1104,0.01031,0.02234
1105,0.01031,0.02236
1106,0.0103,0.02229
1107,0.01032,0.02234
1108,0.01032,0.02232
1109,0.0103,0.02231
1110,0.0103,0.02231
1111,0.01032,0.02231
1112,0.01031,0.02241
1113,0.01032,0.02232
1114,0.01032,0.02237
1115,0.01032,0.02232
1116,0.01033,0.02232
1117,0.01034,0.02235
1118,0.01034,0.02236
1119,0.01031,0.02237
1120,0.0103,0.02234
1121,0.01031,0.02232
1122,0.01032,0.02235
1123,0.01031,0.02234
1124,0.01031,0.02231
1125,0.01032,0.02233
1126,0.01031,0.02237
1127,0.01032,0.02235
1128,0.01031,0.02238
1129,0.01032,0.02233
1130,0.01032,0.02239
1131,0.01031,0.02234
1132,0.01031,0.0224
1133,0.01032,0.02236
1134,0.0103,0.02236
1135,0.01031,0.02234
1136,0.01032,0.02234
1137,0.01031,0.02232
1138,0.01032,0.02231
1139,0.01031,0.02237
1140,0.01031,0.02235
1141,0.01032,0.02237
1142,0.01032,0.02237
1143,0.01033,0.02233
1144,0.01032,0.02237
1145,0.01033,0.02235
1146,0.01033,0.02235
1147,0.01031,0.02236
1148,0.01031,0.02233
1149,0.01031,0.02232
1150,0.01032,0.0223
1151,0.01032,0.02228
1152,0.01032,0.0223
