MDTU,link
1015,1.08423
1016,1.08521
1017,1.08521
1018,1.08521
1019,1.08561
1020,1.08632
1021,1.08632
1022,1.08621
1023,1.08621
1024,1.08812
1025,1.08812
1026,1.08652
1027,1.08652
1028,1.08652
1029,1.08779
1030,1.08779
1031,1.08519
1032,1.08569
1033,1.08569
1034,1.08569
1035,1.08732
1036,1.08471
1037,1.08456
1038,1.08472
1039,1.08472
1040,1.08644
1041,1.08644
1042,1.08523
1043,1.08523
1044,1.08579
1045,1.08645
1046,1.08745
1047,1.08758
1048,1.08795
1049,1.089
1050,1.089
1051,1.08867
1052,1.08867
1053,1.09
1054,1.08909
1055,1.08711
1056,1.0892
1057,1.0892
1058,1.0892
1059,1.0892
1060,1.0892
1061,1.0892
1062,1.08906
1063,1.0884
1064,1.0884
1065,1.08871
1066,1.088
1067,1.08814
1068,1.0885
1069,1.0899
1070,1.0899
1071,1.08678
1072,1.0865
1073,1.0876
1074,1.08639
1075,1.08411
1076,1.0844
1077,1.0844
1078,1.0844
1079,1.08429
1080,1.08429
1081,1.08642
1082,1.08642
1083,1.08516
1084,1.08606
1085,1.08606
1086,1.08738
1087,1.08683
1088,1.0858
1089,1.08682
1090,1.08625
1091,1.0883
1092,1.08549
1093,1.08669
1094,1.08717
1095,1.08686
1096,1.08704
1097,1.08704
1098,1.08781
1099,1.08666
1100,1.08555
1101,1.08687
1102,1.08747
1103,1.08729
1104,1.08833
1105,1.08842
1106,1.08842
1107,1.0894
1108,1.08764
1109,1.08844
1110,1.08844
1111,1.08844
1112,1.08808
1113,1.08901
1114,1.08901
1115,1.08901
1116,1.08875
1117,1.08851
1118,1.08734
1119,1.08653
1120,1.08653
1121,1.08773
1122,1.08773
1123,1.08736
1124,1.08741
1125,1.08741
1126,1.08599
1127,1.08599
1128,1.087
1129,1.08651
1130,1.0857
1131,1.08603
1132,1.08556
1133,1.08649
1134,1.08649
1135,1.08625
1136,1.08771
1137,1.08771
1138,1.08771
1139,1.08581
1140,1.08701
1141,1.08701
1142,1.08701
1143,1.08583
1144,1.08795
1145,1.08795
1146,1.08897
1147,1.08847
1148,1.08904
1149,1.08891
1150,1.08891
1151,1.08891
1152,1.08891
1153,1.08981
1154,1.08981
1155,1.08981
1156,1.08981
1157,1.08803
1158,1.08906
1159,1.08822
1160,1.08741
1161,1.08736
1162,1.08549
1163,1.08787
1164,1.08654
1165,1.08531
1166,1.08599
1167,1.08542
1168,1.08584
1169,1.08584
