ReTr(Lx),ImTr(Lx)
0.00171165,-0.000624211
0.00171165,-0.000624211
0.00735179,0.00429754
0.0111147,-0.00184816
0.00952055,-0.0021417
0.00365281,0.00229432
0.00365281,0.00229432
0.00365281,0.00229432
0.00365281,0.00229432
0.00365281,0.00229432
0.00365281,0.00229432
0.00365281,0.00229432
0.00365281,0.00229432
0.00365281,0.00229432
0.00365281,0.00229432
0.00651265,0.00918663
-0.00384812,0.0126644
0.00256605,0.010193
0.00713155,0.011667
0.00713155,0.011667
0.00713155,0.011667
0.00713155,0.011667
0.00713155,0.011667
0.0128931,0.00526626
0.0128931,0.00526626
0.00884245,-0.00286645
0.00884245,-0.00286645
0.0152986,0.00317569
0.0133581,0.00142951
0.0116595,-0.00319036
0.0116595,-0.00319036
0.0116595,-0.00319036
0.0116595,-0.00319036
0.0116595,-0.00319036
0.0116595,-0.00319036
0.0123691,-0.0160847
0.0123691,-0.0160847
0.0123691,-0.0160847
0.0116192,-0.0163069
0.00292124,-0.00144934
0.00292124,-0.00144934
0.00292124,-0.00144934
0.00292124,-0.00144934
0.00292124,-0.00144934
0.00292124,-0.00144934
0.00950192,0.00189018
0.0101474,0.00821944
0.00215544,0.0142725
0.00923278,0.00282631
0.00846724,0.0105052
0.00340284,0.00822643
0.00340284,0.00822643
0.00340284,0.00822643
0.00340284,0.00822643
0.00340284,0.00822643
0.00340284,0.00822643
0.00340284,0.00822643
0.0105089,0.00551995
0.00619956,0.00678257
0.00542309,0.0136501
-0.00365945,0.00605104
-0.00365945,0.00605104
-0.00365945,0.00605104
-0.00365945,0.00605104
-0.00529964,0.0121087
-0.00529964,0.0121087
-0.00529964,0.0121087
-0.00478528,0.00300294
-0.00478528,0.00300294
-0.00557695,-0.0011601
-0.00557695,-0.0011601
-0.00255759,0.00667727
-0.00255759,0.00667727
-0.00255759,0.00667727
-0.00450697,-0.0061998
-0.00450697,-0.0061998
-0.00450697,-0.0061998
-0.00450697,-0.0061998
-0.00687301,-0.00657097
-0.00687301,-0.00657097
-0.00687301,-0.00657097
-0.00678516,-0.0091002
-0.00678516,-0.0091002
-0.00291481,-0.00647995
-0.00124459,-0.00814841
0.00775967,-0.0164186
0.00775967,-0.0164186
0.0024426,-0.0165875
-0.000980841,-0.00674216
-0.000980841,-0.00674216
-0.00671633,-0.0115655
-0.00671633,-0.0115655
-0.00221692,-0.00663524
-0.00321575,-0.00848632
0.00344056,0.0012882
0.00908141,0.00114679
0.00908141,0.00114679
0.00305031,0.00769277
-0.00061426,-0.00162713
0.00189231,0.00347051
0.00189231,0.00347051
-0.00166505,0.00307705
-0.00195192,-0.00718976
-0.00234118,-0.00624735
0.00485081,0.00177179
0.00485081,0.00177179
0.00485081,0.00177179
0.00553666,0.00482778
0.00553666,0.00482778
0.00553666,0.00482778
0.00553666,0.00482778
0.00553666,0.00482778
0.00553666,0.00482778
0.00553666,0.00482778
0.00553666,0.00482778
0.00553666,0.00482778
0.00553666,0.00482778
0.000847041,0.00312729
0.00380793,-0.00107649
0.00380793,-0.00107649
-0.00317074,0.00119196
-0.00726858,0.00914568
-0.0023218,0.00687255
0.00334978,0.00391528
-0.00167582,-0.00198618
-0.0035232,-0.00489603
-0.013519,-0.0100141
-0.013519,-0.0100141
-0.0112808,-0.00740763
-0.0139363,-8.78431e-05
-0.0139363,-8.78429e-05
-0.000288349,0.00733929
-0.000288349,0.00733929
-0.000288349,0.00733929
0.00134954,0.00386978
-0.00438546,0.00794493
-0.0052205,-0.00518757
-0.0052205,-0.00518757
-0.0052205,-0.00518757
0.0059736,-0.000642179
0.00479548,0.000191291
-0.010523,0.0139492
-0.010523,0.0139492
-0.010523,0.0139492
-0.010523,0.0139492
-0.010523,0.0139492
-0.00481912,0.00148853
-0.0097713,0.00542003
-0.0097713,0.00542003
-0.0097713,0.00542003
-0.0097713,0.00542003
-0.0151479,-0.00188839
-0.00644795,0.00369124
-0.00644795,0.00369124
-0.01786,0.013578
-0.0156431,-0.0018545
