ReTr(Ly),ImTr(Ly)
0.00557504,-0.00694367
0.00557504,-0.00694367
0.00162606,0.00102303
-0.00160226,0.00142975
-0.00171394,0.00131959
0.00425203,-0.00457152
0.00425203,-0.00457152
0.00425203,-0.00457152
0.00425203,-0.00457152
0.00425203,-0.00457152
0.00425203,-0.00457152
0.00425203,-0.00457152
0.00425203,-0.00457152
0.00425203,-0.00457152
0.00425203,-0.00457152
-0.0093763,-0.00617227
0.000326016,0.00359603
0.00470218,0.00104082
0.0083894,-0.00612577
0.0083894,-0.00612577
0.0083894,-0.00612577
0.0083894,-0.00612577
0.0083894,-0.00612577
0.00488768,-0.00812016
0.00488768,-0.00812016
-0.00090117,-0.00614044
-0.00090117,-0.00614044
0.00156061,-0.00775935
-2.52821e-05,-0.00443884
0.0030207,-0.00413544
0.0030207,-0.00413544
0.0030207,-0.00413544
0.0030207,-0.00413544
0.0030207,-0.00413544
0.0030207,-0.00413544
-0.00115058,-0.00803467
-0.00115058,-0.00803467
-0.00115058,-0.00803467
0.00550914,-0.0107651
0.00252259,-0.00370989
0.00252259,-0.00370989
0.00252259,-0.00370989
0.00252259,-0.00370989
0.00252259,-0.00370989
0.00252259,-0.00370989
0.00363556,-0.0027727
0.00354939,-0.00304962
0.00280639,-0.0002043
0.00667793,-0.00378755
0.0054623,0.00137445
0.00134402,0.00202626
0.00134402,0.00202626
0.00134402,0.00202626
0.00134402,0.00202626
0.00134402,0.00202626
0.00134402,0.00202626
0.00134402,0.00202626
0.004463,-0.00319608
0.00223949,-0.00278194
-0.00151435,0.00163221
-0.00226796,7.1673e-05
-0.00226796,7.1673e-05
-0.00226796,7.1673e-05
-0.00226796,7.1673e-05
-0.00131651,-0.000415012
-0.00131651,-0.000415012
-0.00131651,-0.000415012
-0.00645226,-0.00161136
-0.00645226,-0.00161136
-0.00276234,0.00110704
-0.00276234,0.00110704
-0.00232816,0.000715615
-0.00232816,0.000715615
-0.00232816,0.000715615
-0.00203234,-0.00216734
-0.00203234,-0.00216734
-0.00203234,-0.00216734
-0.00203234,-0.00216734
-0.00156214,-0.000623665
-0.00156214,-0.000623665
-0.00156214,-0.000623665
3.1231e-05,-0.0018166
3.1231e-05,-0.0018166
0.000109912,0.00100101
-0.00192031,0.00181121
0.00161041,0.00356396
0.00161041,0.00356396
0.00153568,-7.01792e-05
0.000269611,0.00249913
0.000269611,0.00249913
0.000306503,0.00267506
0.000306503,0.00267506
0.00165585,-0.00103984
-0.00209353,-0.000871485
-0.00223135,0.00155528
-0.000776838,0.00326036
-0.000776838,0.00326036
-0.00255152,0.000409988
0.00180311,0.00221593
0.0034755,-0.00143125
0.0034755,-0.00143125
0.00499471,-0.000609826
0.00604562,-0.00175821
0.00518809,3.12537e-05
0.00809105,-0.00495504
0.00809105,-0.00495504
0.00809105,-0.00495504
0.00465109,0.0010598
0.00465109,0.0010598
0.00465109,0.0010598
0.00465109,0.0010598
0.00465109,0.0010598
0.00465109,0.0010598
0.00465109,0.0010598
0.00465109,0.0010598
0.00465109,0.0010598
0.00465109,0.0010598
0.00562334,0.00488747
0.00634225,0.0106257
0.00634225,0.0106257
-0.0035015,-6.34254e-05
-0.00422269,-0.00800484
-0.0174404,0.00331564
-0.000498271,-0.00119474
-0.0019651,0.000591182
-0.00259704,-0.00524473
0.00451951,-0.0103226
0.00451951,-0.0103226
0.00152134,-2.03666e-05
0.00274635,-2.79179e-05
0.00274635,-2.79179e-05
0.00593853,0.00409366
0.00593853,0.00409366
0.00593853,0.00409366
0.00405757,0.0179319
-0.0101673,0.00422649
-0.00938511,-0.000539665
-0.00938511,-0.000539665
-0.00938511,-0.000539665
-0.0130531,-0.00102795
-0.00305012,-0.00525055
-0.00232162,0.00461399
-0.00232162,0.00461399
-0.00232162,0.00461399
-0.00232162,0.00461399
-0.00232162,0.00461399
-0.00161468,0.0127485
0.0114144,0.00627208
0.0114144,0.00627208
0.0114144,0.00627208
0.0114144,0.00627208
0.0102133,0.000585385
0.0103047,-0.0017111
0.0103047,-0.0017111
0.0105938,0.00170275
0.00883293,-0.00575905
0.00883293,-0.00575905
0.0117866,-0.00112456
0.00431049,-0.00370345
0.000816477,-0.0119026
-0.0072287,-0.00157372
-0.0072287,-0.00157372
0.0046273,0.00412245
0.0046273,0.00412245
0.0046273,0.00412245
0.0046273,0.00412245
0.0046273,0.00412245
0.00139171,-0.000327702
0.00139171,-0.000327702
0.00538122,0.00056108
-0.000926564,0.00230949
-0.00500901,0.00342821
-0.00500385,0.00824299
-0.00676163,0.00256806
-0.00443461,-0.000543595
-0.0126573,0.00789166
-0.00690784,-0.000508639
0.000362593,0.000597543
0.000362593,0.000597543
0.000362593,0.000597543
0.000362593,0.000597543
-0.00444394,-0.00774689
0.000614234,-0.00463674
0.00139746,0.00644876
0.00386524,0.0118286
-0.000413049,0.00121078
-0.000413049,0.00121078
0.00611706,0.0053945
0.00611706,0.0053945
0.00539108,0.00429998
0.00539108,0.00429998
0.00539108,0.00429998
0.00539108,0.00429998
0.00746549,-0.00599104
0.00303885,-0.00346586
0.00766873,-0.00715104
0.00286403,0.000560217
0.00286403,0.000560217
0.00739999,0.0143167
0.00317408,0.0130002
0.00044748,0.0142968
0.00044748,0.0142968
0.00044748,0.0142968
0.000100875,0.0032457
0.00796192,-0.00543084
0.00796192,-0.00543084
0.00796192,-0.00543084
0.00479819,-0.000745229
0.00159979,-0.00509209
-0.00856005,0.00417263
-0.00856005,0.00417263
-0.00579397,0.00856162
-0.00579397,0.00856162
-0.00880341,-0.0003559
0.00322126,-0.00682031
0.00322126,-0.00682031
0.00533144,-0.000529828
0.00719439,-0.00733102
0.014146,-0.00408736
0.00747804,-0.000173514
-0.00504459,-0.0122978
-0.00504459,-0.0122978
-0.0118328,-0.00986211
-0.0190794,-0.0145901
-0.0103189,-0.0228875
-0.0161296,-0.020801
-0.0161296,-0.020801
-0.0142135,-0.0249334
-0.006185,-0.02286
-0.00849665,-0.016706
-0.0213107,-0.0309514
-0.026036,-0.0209107
-0.0236649,-0.0318146
-0.0290976,-0.0356267
-0.0176378,-0.0247206
-0.0176378,-0.0247206
-0.0176378,-0.0247206
-0.0157158,-0.0190406
-0.0157158,-0.0190406
-0.018903,-0.0141172
-0.0176056,-0.0286249
-0.0290304,-0.0096125
-0.0436863,-0.0357739
-0.0285899,-0.00832491
-0.0311744,-0.00604588
-0.0311744,-0.00604588
-0.0310805,-0.00691785
-0.0310805,-0.00691785
-0.0358764,0.000327097
-0.0424331,-0.0195855
-0.0545834,0.00148671
-0.0437823,0.00197981
-0.0344293,0.0167306
-0.0531401,-0.00516926
-0.0531401,-0.00516926
-0.0423435,4.79834e-05
-0.0417354,0.0145294
-0.0594489,0.00913079
-0.059173,0.0144611
-0.0486155,0.0130784
-0.0405085,-0.0276735
-0.0405085,-0.0276735
-0.0146007,-0.00800796
0.0126257,-0.01801
-0.00910776,-0.0204987
-0.00910776,-0.0204987
-0.00910776,-0.0204987
-0.0169615,-0.0139634
-0.0317141,-0.012627
-0.0019404,-0.00675979
-0.026156,0.0274133
0.00179461,0.0207669
-0.00381349,0.0131879
-0.00898418,0.0112346
0.00132609,-0.0034755
0.0201641,-0.0114703
0.0201641,-0.0114703
0.0201641,-0.0114703
0.00565335,-0.0126595
0.0348821,0.024795
0.00190507,0.04629
-0.0116133,0.0723729
-0.00182434,0.0706443
-0.0147276,0.0815147
0.0105713,0.0692302
0.00463003,0.0649101
0.03596,0.0358034
0.03596,0.0358034
0.0019643,0.0587597
-0.0268012,0.0165108
0.0216289,0.0328247
0.0216289,0.0328247
-0.00442875,0.0371353
0.00417052,0.023917
-0.0179708,-0.0107594
-0.0179708,-0.0107594
-0.0026374,-0.00509384
0.0288276,-0.0105567
0.0288276,-0.0105567
0.0858909,0.0075855
0.0939731,0.0232077
0.0883826,0.049335
0.0675534,0.0230784
0.0770004,0.0464399
0.0770004,0.0464399
0.0605084,0.0246356
0.0740341,0.0135102
0.0985814,0.038304
0.0947535,0.0569542
0.071451,0.04043
0.0608805,0.0523636
0.0866646,0.065248
0.0856876,0.0315218
0.0856876,0.0315218
0.0852693,0.0349969
0.0848334,0.008836
0.0824734,-0.00041417
0.0603957,0.0100565
0.0513697,0.0350524
0.061293,0.0476328
0.0129074,0.0466087
0.0158264,0.0797107
0.0158264,0.0797107
-0.00715329,0.0720321
0.0230046,0.0952246
0.0210934,0.1002
0.0166143,0.0906804
0.0155614,0.056112
0.0155614,0.056112
0.0100472,0.039611
0.0115234,0.027987
0.0442495,0.0280639
0.0955971,0.011834
0.0542861,0.0453325
0.0542861,0.0453325
0.0362217,0.0278159
0.0610557,0.0200295
0.0627871,0.0283769
0.0627871,0.0283769
0.0561251,0.0236916
0.00025151,0.0465957
0.0113604,0.0366784
0.0294725,0.0571538
0.0242549,0.0490614
0.00651241,0.0664157
-0.0214519,0.0821749
0.0202724,0.0579169
0.0315555,0.11042
0.0793666,0.0730072
0.0288854,0.0624137
0.0474326,0.0870053
0.0474326,0.0870053
0.0728821,0.0306147
0.073223,0.0360051
0.073223,0.0360051
0.0543584,0.0350453
0.0543584,0.0350453
0.0283234,0.044026
0.0283234,0.044026
0.0567866,0.047261
0.0567866,0.047261
0.0579374,0.0392239
0.0579374,0.0392239
0.0018123,0.0746075
-0.0102963,0.0312124
0.03075,0.0680504
0.03075,0.0680504
0.0543066,0.0642915
0.0477505,0.0754596
0.0559006,0.020694
0.0450471,-0.00604804
0.0700421,-0.0367927
0.0446884,-0.0191264
0.0412746,-0.0478596
0.0312401,-0.0162411
0.0296395,-0.0370714
0.0497334,-0.0104026
0.0198296,-0.0405795
0.0123244,-0.0085594
0.0123244,-0.0085594
0.023522,-0.0315703
0.0300839,-0.0320083
0.0300839,-0.0320083
0.0587846,-0.0166973
0.0268052,-0.0201886
0.0268052,-0.0201886
0.0294861,-0.00865438
0.0475899,0.0184781
0.0351919,0.0176456
0.0108631,0.0216985
0.0108631,0.0216985
0.0108631,0.0216985
0.00529584,0.0105631
0.00529584,0.0105631
0.00529584,0.0105631
0.00529584,0.0105631
0.00257371,0.0242708
0.0114383,0.0220889
0.0114383,0.0220889
0.0282421,0.030733
0.0022471,0.0282697
-0.000726346,0.000922107
-0.00709165,-0.00619071
-0.00709165,-0.00619071
-0.00709165,-0.00619071
