ReTr(Ly),ImTr(Ly)
-0.0303383,-0.00775001
-0.0303383,-0.00775001
-0.0246935,0.0371452
-0.0565204,-0.00271791
-0.0491955,0.012187
-0.026769,0.000263716
-0.026769,0.000263716
-0.026769,0.000263716
-0.026769,0.000263716
-0.026769,0.000263716
-0.026769,0.000263716
-0.026769,0.000263716
-0.026769,0.000263716
-0.026769,0.000263716
-0.026769,0.000263716
-0.0830028,0.0466888
-0.044437,0.0915524
-0.00494638,0.0300491
0.0165637,-0.0271979
0.0165637,-0.0271979
0.0165637,-0.0271979
0.0165637,-0.0271979
0.0165637,-0.0271979
-0.0129246,-0.0588209
-0.0129246,-0.0588209
-0.0524545,-0.0501936
-0.0524545,-0.0501936
0.00728464,-0.0698499
0.0134073,-0.0575065
-0.0060153,-0.0485563
-0.0060153,-0.0485563
-0.0060153,-0.0485563
-0.0060153,-0.0485563
-0.0060153,-0.0485563
-0.0060153,-0.0485563
-0.0525205,-0.068497
-0.0525205,-0.068497
-0.0525205,-0.068497
0.027122,-0.0948041
0.0135078,-0.0405416
0.0135078,-0.0405416
0.0135078,-0.0405416
0.0135078,-0.0405416
0.0135078,-0.0405416
0.0135078,-0.0405416
0.021054,-0.00472685
0.0464501,-0.0148019
0.0648242,-0.00718899
0.0256106,-0.0247795
0.0626456,-0.0303738
0.0102331,0.01631
0.0102331,0.01631
0.0102331,0.01631
0.0102331,0.01631
0.0102331,0.01631
0.0102331,0.01631
0.0102331,0.01631
0.0395078,-0.0380185
0.0460154,-0.00491968
-0.0326375,0.0309206
0.000983182,0.0184886
0.000983182,0.0184886
0.000983182,0.0184886
0.000983182,0.0184886
0.0374935,-0.0293689
0.0374935,-0.0293689
0.0374935,-0.0293689
-0.00357012,-0.0292135
-0.00357012,-0.0292135
-0.0304533,-0.00699504
-0.0304533,-0.00699503
-0.0263572,0.00300789
-0.0263572,0.00300789
-0.0263572,0.00300789
-0.0482106,-0.012687
-0.0482106,-0.012687
-0.0482106,-0.012687
-0.0482106,-0.012687
-0.0361749,-0.00289784
-0.0361749,-0.00289784
-0.0361749,-0.00289784
-0.00049079,0.0296786
-0.00049079,0.0296786
-0.0258594,0.0156487
-0.0844203,0.0656359
-0.025041,0.0477604
-0.025041,0.0477604
0.014321,0.0285809
-0.0282725,0.0559416
-0.0282725,0.0559416
-0.0182259,0.0263461
-0.0182259,0.0263461
0.00903986,0.01107
-0.0322626,0.00648915
-0.0365849,0.0784115
-0.0237709,0.0637996
-0.0237709,0.0637996
-0.0450271,0.0234479
-0.0106407,0.0299195
-0.0128669,0.00848545
-0.0128669,0.00848545
0.0121613,0.0467075
-0.0117403,0.0108669
-0.052998,0.00375104
-0.018751,-0.0270936
-0.018751,-0.0270936
-0.018751,-0.0270936
-0.00135006,-0.0118998
-0.00135006,-0.0118998
-0.00135006,-0.0118998
-0.00135006,-0.0118998
-0.00135006,-0.0118998
-0.00135006,-0.0118998
-0.00135006,-0.0118998
-0.00135006,-0.0118998
-0.00135006,-0.0118998
-0.00135006,-0.0118998
-0.0493787,0.0401007
0.00946846,0.0916409
0.00946846,0.0916409
-0.0257724,0.0247609
-0.00990775,0.0146488
-0.0597584,0.019749
-0.074463,0.0133102
-0.0613146,0.0525635
-0.0271417,0.0498193
-0.0159394,0.016651
-0.0159394,0.016651
0.0207939,0.0317648
0.0012897,-0.0321274
0.0012897,-0.0321274
0.00714716,-0.00256799
0.00714716,-0.00256799
0.00714716,-0.00256799
0.030823,0.00643939
-0.0364659,-0.0226672
-0.0275547,-0.0228642
-0.0275547,-0.0228642
-0.0275547,-0.0228642
-0.00752955,-0.0260119
-0.0184585,-0.0131721
0.0216384,0.00271371
0.0216384,0.00271371
0.0216384,0.00271371
0.0216384,0.00271371
0.0216384,0.00271371
0.0223854,0.0167589
0.0477516,0.0176954
0.0477516,0.0176954
0.0477516,0.0176954
0.0477516,0.0176954
0.0288172,0.000813824
-0.00508474,-0.0145632
-0.00508474,-0.0145632
-0.0184295,-0.00422687
-0.0324238,-0.015381
-0.0324238,-0.015381
0.0390061,-0.013672
0.0162859,-0.0299484
0.0130656,-0.0416402
-0.0124572,-0.0084783
-0.0124572,-0.0084783
0.0139435,-0.0116929
0.0139435,-0.0116929
0.0139435,-0.0116929
0.0139435,-0.0116929
0.0139435,-0.0116929
-0.0219389,-0.0229711
-0.0219389,-0.0229711
0.0033252,-0.000984139
-0.0266884,0.0222432
-0.0206504,0.0186761
-0.0294217,0.0200292
-0.0500786,0.0217686
-0.0328369,0.00625656
-0.0844251,0.0732205
-0.0607984,0.0181655
0.00865861,0.0494785
0.00865861,0.0494785
0.00865861,0.0494785
0.00865861,0.0494785
-0.0110741,-9.68602e-05
-0.00506299,0.014145
8.47673e-05,0.028284
-0.0352911,0.0420951
-0.0323531,0.0340234
-0.0323531,0.0340234
0.0220109,-0.00303926
0.0220109,-0.00303926
0.0113999,0.0341987
0.0113999,0.0341987
0.0113999,0.0341987
0.0113999,0.0341987
0.0509189,-0.0265786
0.0140283,-0.0171021
0.029308,-0.0827616
-0.0371829,0.015977
-0.0371829,0.015977
-0.00246756,0.0648315
0.0334681,0.0270584
-0.00748585,0.045719
-0.00748585,0.045719
-0.00748585,0.045719
0.0104037,0.013832
-0.00142462,-0.0392836
-0.00142462,-0.0392836
-0.00142462,-0.0392836
-0.0243685,-0.00227184
-0.0207826,-0.0676714
-0.0628156,-0.0155361
-0.0628156,-0.0155361
-0.0612082,0.0158686
-0.0612082,0.0158686
-0.0543758,0.0129132
0.0262082,0.00633624
0.0262082,0.00633624
0.0115999,-0.00261508
0.0895439,-0.0308154
0.0896798,0.0111066
0.0350012,-0.011485
-0.0409779,-0.0483533
-0.0409779,-0.0483533
-0.0284859,-0.059986
-0.0413671,-0.054418
-0.0423131,-0.0237566
-0.0261276,-0.0399745
-0.0261276,-0.0399745
-0.0619036,-0.0598566
-0.0188889,-0.0139157
-0.0284504,-0.0395854
-0.114549,-0.0797579
-0.137404,-0.0590104
-0.125892,-0.0924174
-0.145095,-0.0671131
-0.109799,-0.0655739
-0.109799,-0.0655739
-0.109799,-0.0655739
-0.0846236,-0.0136928
-0.0846236,-0.0136928
-0.11317,-0.0230428
-0.0712001,-0.04219
-0.135824,-0.0102527
-0.146971,-0.087142
-0.109644,-0.0180401
-0.135576,0.00395266
-0.135576,0.00395266
-0.117667,-0.0414149
-0.117667,-0.0414149
-0.140965,-0.0102221
-0.141331,-0.0228925
-0.125505,-0.0330696
-0.114215,-0.0266037
-0.0673714,-0.03123
-0.118105,-0.0266454
-0.118105,-0.0266454
-0.115596,0.006395
-0.112299,0.0153422
-0.197313,-0.00381279
-0.198636,-0.0355634
-0.150256,-0.0168597
-0.0699378,-0.0313374
-0.0699378,-0.0313374
-0.0247436,-0.062811
0.0423275,-0.0404104
-0.0374629,-0.0378886
-0.0374629,-0.0378886
-0.0374629,-0.0378886
-0.0357857,-0.0628251
-0.050904,-0.0348504
-0.0312461,-0.005617
-0.0470365,0.0174431
-0.0712027,-0.00199833
-0.0341347,0.0034319
-0.0698865,-0.011095
-0.0502597,-0.0116352
0.00237284,0.00573639
0.00237284,0.00573639
0.00237284,0.00573639
-0.0619118,0.00214334
-0.0173565,0.0314893
-0.0258355,0.0548665
-0.0637699,0.0227511
-0.0370347,0.0320149
-0.0541145,0.0705102
-0.0246022,0.0409765
-0.00233326,0.0448695
0.0295685,0.0427642
0.0295685,0.0427642
0.052348,0.0759489
-0.0332612,0.0345603
0.0534022,0.00729998
0.0534022,0.00729998
0.00521033,0.00466356
0.036171,0.0548026
-0.00661344,0.0204565
-0.00661344,0.0204565
0.0724817,0.0108951
0.0915424,0.00402369
0.0915424,0.00402369
0.178235,0.0171699
0.191367,0.0180395
0.189896,0.0590761
0.146911,0.0342731
0.125244,0.0695367
0.125244,0.0695367
0.141885,0.0322836
0.115519,0.0545015
0.136185,0.113137
0.179757,0.131979
0.139967,0.0993615
0.105676,0.0842243
0.139119,0.106776
0.124687,0.0995858
0.124687,0.0995858
0.131104,0.0948739
0.127726,0.0911916
0.104307,0.0299988
0.103823,-0.0216139
0.0988109,0.00818189
0.0986308,0.0858356
0.0578075,0.121668
0.00359221,0.115678
0.00359221,0.115678
-0.0421915,0.107324
0.0208039,0.113041
0.063819,0.135984
0.0760295,0.0816185
0.0469556,0.0916826
0.0469556,0.0916826
0.0234606,0.0813355
0.0431881,0.0986161
0.103473,0.0674209
0.102613,0.0643299
0.0733756,0.0987585
0.0733756,0.0987585
0.108291,0.0493331
0.108429,0.039005
0.138665,0.0742475
0.138665,0.0742475
0.121275,0.0979012
0.0799627,0.0777266
0.0505071,0.0837291
0.0505382,0.121164
0.0692042,0.125989
0.00422326,0.145051
-0.0397864,0.214216
0.0308944,0.210399
0.0573997,0.23173
0.0865361,0.168009
0.0582199,0.148575
0.0593337,0.159021
0.0593337,0.159021
0.105377,0.0683627
0.107173,0.0565855
0.107173,0.0565855
0.10416,0.0527831
0.10416,0.0527831
0.0527454,0.0394658
0.0527454,0.0394658
0.0785451,0.057324
0.0785451,0.057324
0.0696181,0.0957957
0.0696181,0.0957957
0.0480536,0.0387142
0.0134398,0.0325119
0.103354,0.0622756
0.103354,0.0622756
0.111569,0.0273602
0.140984,-0.0131701
0.14053,-0.0245874
0.135774,-0.00903544
0.19784,-0.0746688
0.149629,-0.0531446
0.148646,-0.0554684
0.103909,-0.0403671
0.107487,-0.0870465
0.142156,-0.040307
0.103728,-0.156469
0.052596,-0.0356105
0.052596,-0.0356105
0.0847113,-0.0943786
0.117047,-0.0615441
0.117047,-0.0615441
0.166455,-0.0948777
0.151171,-0.0453881
0.151171,-0.0453881
0.064834,-0.0144376
0.0703045,0.0224091
0.0626913,0.0302082
0.0230909,0.0627651
0.0230909,0.0627651
0.0230909,0.0627651
0.0207204,0.0284186
0.0207204,0.0284186
0.0207204,0.0284186
0.0207204,0.0284186
0.0160265,0.0951353
0.0168265,0.0845777
0.0168265,0.0845777
0.0274267,0.120421
0.0185865,0.037145
