MDTU,abs_delta_S
665,1.47
666,0.441
667,0.3478
668,0.7349
669,0.5447
670,0.5819
671,0.2034
672,0.0721
673,1.526
674,0.2519
675,0.09697
676,0.4484
677,0.8187
678,1.496
679,1.137
680,0.2522
681,0.1672
682,0.7233
683,0.3913
684,0.2554
685,0.981
686,0.04287
687,0.1033
688,1.052
689,0.006465
690,0.2188
691,0.208
692,0.5073
693,0.09362
694,0.4294
695,0.09895
696,0.8191
697,0.2074
698,1.008
699,0.7094
700,0.4376
701,0.6539
702,0.3508
703,0.835
704,1.114
705,0.6238
706,0.4341
707,0.8751
708,0.0785
709,0.05675
710,0.3392
711,1.886
712,0.8319
713,0.2549
714,0.09301
715,0.5051
716,0.8199
717,0.6871
718,0.4131
719,0.2208
720,0.01033
721,0.6672
722,1.127
723,0.6564
724,0.5671
725,0.5936
726,0.001349
727,0.2194
728,0.3187
729,0.5498
730,0.6096
731,0.8892
732,0.1629
733,1.716
734,0.7347
735,1.076
736,0.2535
737,0.846
738,0.2633
739,0.6265
740,0.3653
741,0.2957
742,0.09204
743,0.8264
744,0.5146
745,0.8804
746,0.01588
747,0.6493
748,0.34
749,0.8124
750,0.2081
751,0.03599
752,0.3482
753,0.4887
754,0.249
755,0.7913
756,0.2057
757,0.445
758,1.751
759,0.01481
760,0.5994
761,1.028
762,0.2731
763,0.1403
764,0.2662
765,0.1073
766,0.1824
767,0.6249
768,0.1005
769,0.4846
770,1.299
771,0.2583
772,0.05296
773,0.895
774,1.026
775,0.1219
776,0.6317
777,0.1841
778,0.07598
779,0.501
780,0.6175
781,0.4697
782,0.2691
783,0.3357
784,0.8719
785,0.2412
786,0.2054
787,0.3637
788,0.7706
789,0.5206
790,0.0521
791,0.7718
792,0.7739
793,0.05152
794,0.001453
795,0.1606
796,0.5552
797,0.2042
798,0.3714
799,0.4488
800,0.2591
801,1.373
802,0.2612
803,0.3994
804,0.8443
805,1.049
806,0.04566
807,0.6405
808,0.8782
809,1.181
810,0.03008
811,0.703
812,0.7997
813,0.1452
814,0.2216
815,0.04835
816,0.3378
817,0.7835
818,0.915
819,0.2889
820,0.05995
821,0.3794
822,0.04745
823,0.6474
824,0.4543
825,0.2675
826,0.1432
827,1.339
828,0.5661
829,0.8555
830,0.8292
831,0.1213
832,0.8422
833,0.2126
834,0.4017
835,0.7183
836,0.06118
837,0.5879
838,0.5863
839,1.144
840,0.4173
841,0.1638
842,0.7833
843,0.1589
844,0.2321
845,0.3084
846,0.4147
847,0.5521
848,0.3794
849,0.2279
850,1.149
851,0.4797
852,0.04658
853,1.304
854,0.8749
855,0.452
856,0.1877
857,0.864
858,1.077
859,1.262
860,0.3877
861,0.7733
862,0.07104
863,1.594
864,0.636
865,0.5389
866,0.2843
867,0.1463
868,0.03784
869,0.05698
870,0.116
871,0.9985
872,0.3991
873,0.07254
874,0.7886
875,1.933
876,0.5776
877,0.06071
878,0.3693
879,0.1027
880,0.2748
881,0.3593
882,0.341
883,0.2377
884,0.4271
885,0.2808
886,0.2559
887,0.947
888,0.4261
889,0.246
890,1.349
891,1.566
892,0.4081
893,1.352
894,1.656
895,0.4418
896,1.136
897,0.1706
898,0.09813
899,1.364
900,0.5285
901,0.1987
902,0.3963
903,0.5326
904,0.1943
905,0.3468
906,0.03992
907,0.2663
908,1.004
909,0.4477
910,0.3608
911,0.4871
912,0.3487
913,1.15
914,0.07543
915,0.6089
916,0.3481
917,0.4186
918,0.2297
919,1.073
920,0.3135
921,0.5101
922,0.9982
923,1.526
924,0.2752
925,0.06787
926,0.6011
927,0.27
928,0.1209
929,0.1042
930,0.2722
931,0.1839
932,0.1769
933,0.7426
934,0.2155
935,0.5191
936,0.4869
937,0.4041
938,0.09561
939,1.531
940,1.049
941,0.504
942,0.4424
943,0.2066
944,0.5976
945,0.4452
946,0.06116
947,0.06202
948,0.2268
949,0.3493
950,0.5182
951,0.2941
952,0.6994
953,1.071
954,0.02661
955,0.719
956,0.0585
957,0.8983
958,0.1444
959,1.12
960,0.6087
961,0.6579
962,0.312
963,1.157
964,0.2925
965,0.06314
966,0.1359
967,0.4371
968,0.6365
969,1.356
970,0.02296
971,0.3861
972,0.4354
973,1.08
974,0.3911
975,0.4345
976,0.2226
977,2
978,0.371
979,0.0388
980,0.6712
981,1.235
982,0.547
983,0.04084
984,0.3319
985,0.5651
986,0.4948
987,0.6896
988,0.1057
989,1.206
990,1.547
991,1.017
992,0.8829
993,0.2301
994,0.1191
995,0.1832
996,0.5103
997,1.324
998,0.006288
999,0.2006
1000,0.2434
1001,0.1704
1002,0.8084
1003,0.946
1004,0.1003
1005,0.5259
1006,0.9027
1007,0.5415
1008,0.6274
1009,0.3508
1010,0.8726
1011,0.03795
1012,0.1473
1013,0.3791
1014,0.3231
1015,0.1215
1016,0.392
1017,0.5471
1018,0.2926
1019,1.343
1020,0.556
1021,0.4892
1022,0.4188
1023,0.3603
1024,0.7654
1025,0.004641
1026,0.3866
1027,0.1695
1028,0.1199
1029,0.2614
1030,0.5714
1031,0.6173
1032,0.929
1033,0.1185
1034,1.108
1035,0.03657
1036,0.4398
1037,0.6769
1038,0.07993
1039,0.05711
1040,0.1137
1041,0.4185
1042,0.8087
1043,0.0772
1044,0.4241
1045,0.06657
1046,1.604
1047,0.2197
1048,1.109
1049,0.2716
1050,0.3225
1051,0.2866
1052,0.02744
1053,0.7092
1054,0.8219
1055,0.04849
1056,0.1539
1057,0.8764
1058,0.01071
1059,0.05578
1060,1.057
1061,0.007503
1062,0.02899
1063,0.7795
1064,0.5716
1065,0.5918
1066,0.4696
1067,0.9022
1068,0.9561
1069,0.4291
1070,0.6767
1071,0.1328
1072,1.368
1073,0.1433
1074,0.1489
1075,0.2457
1076,0.4163
1077,0.215
1078,0.9333
1079,0.6365
1080,0.1533
1081,0.2298
1082,0.2351
1083,0.7845
1084,1.523
1085,0.1454
1086,0.2895
1087,0.451
1088,0.5562
1089,0.2962
1090,0.2836
1091,0.4863
1092,0.7365
1093,0.2974
1094,0.1036
1095,0.5335
1096,0.03494
1097,0.4432
1098,0.4769
1099,0.5245
1100,0.1059
1101,0.6646
1102,0.7416
1103,0.6319
1104,0.6895
1105,0.5045
1106,0.1243
1107,0.3414
1108,0.3085
1109,0.06914
1110,0.1528
1111,0.4485
1112,0.5262
1113,0.02756
1114,0.7591
1115,1.475
1116,0.4766
1117,0.8722
1118,0.4136
1119,0.7577
1120,0.3949
1121,0.4855
1122,0.1567
1123,0.3318
1124,0.2825
1125,0.2471
1126,0.1384
1127,0.8753
1128,0.2248
1129,0.7911
1130,0.4769
1131,0.04869
1132,0.3888
1133,0.4899
1134,0.5725
1135,0.6192
1136,1.27
1137,0.8965
1138,0.8633
1139,0.7487
1140,0.6294
1141,0.05177
1142,1.048
1143,0.001102
1144,0.3532
1145,1.339
1146,0.391
1147,0.1267
1148,0.296
1149,0.4627
1150,0.6568
1151,0.5246
1152,0.547
1153,0.4137
1154,0.2702
1155,0.1347
1156,0.4399
1157,0.5582
1158,0.09025
1159,0.3421
1160,0.6581
1161,1.138
1162,0.4548
1163,0.6273
1164,0.02512
1165,0.5819
1166,0.27
1167,0.3143
1168,0.7679
1169,0.7026
1170,0.7784
1171,0.2617
1172,0.2016
1173,0.3207
1174,0.4898
1175,0.5284
1176,0.1054
1177,0.1264
1178,0.8334
1179,0.11
1180,0.9623
1181,0.05585
1182,0.09873
1183,0.3581
1184,0.5419
1185,0.551
1186,0.4899
1187,0.2727
1188,0.6656
1189,0.8486
1190,0.1404
1191,0.2478
1192,0.2306
1193,0.3021
1194,2.008
1195,0.3216
1196,0.2442
1197,0.1666
1198,0.7307
1199,0.5144
1200,1.336
1201,0.3889
1202,0.494
1203,0.3725
1204,0.2489
1205,0.9187
1206,0.1736
1207,0.1965
1208,1.048
1209,0.7678
1210,0.3521
1211,0.4601
1212,0.8038
1213,0.9131
1214,0.9694
1215,0.6405
1216,0.5758
1217,0.09859
1218,0.8585
1219,0.7383
1220,0.4455
1221,0.3366
1222,0.2964
1223,0.7237
1224,0.7935
1225,1.674
1226,0.5578
1227,0.183
1228,1.082
1229,1.285
1230,0.5629
1231,0.4832
1232,1.11
1233,0.1006
1234,1.392
1235,1.899
1236,0.7251
1237,0.3712
1238,0.05265
1239,0.3891
1240,0.1729
1241,0.1846
1242,0.5983
1243,0.7746
1244,0.03383
1245,0.5882
1246,1.157
1247,0.472
1248,1.39
1249,0.6751
1250,0.8435
1251,0.1521
1252,0.5494
1253,0.7043
1254,0.2428
1255,0.1966
1256,0.4778
1257,0.03512
1258,1.061
1259,1.44
1260,0.869
1261,0.06153
1262,0.1057
1263,0.1059
1264,0.4172
1265,0.2649
1266,0.05081
1267,0.6786
1268,0.2141
1269,0.2986
1270,0.4544
1271,0.8276
1272,1.168
1273,0.4692
1274,0.3334
1275,0.2386
1276,0.9603
1277,0.1797
1278,0.4491
1279,0.1458
1280,0.04825
1281,0.5889
1282,0.5751
1283,0.1353
1284,0.4991
1285,0.725
1286,0.8098
1287,0.4583
1288,0.7326
1289,0.06594
1290,0.3538
1291,0.004595
1292,0.3701
1293,0.5712
1294,0.2942
1295,0.2769
1296,0.1802
1297,0.3495
1298,0.2438
1299,0.1082
1300,0.5386
1301,0.5585
1302,0.5887
1303,1.889
1304,0.1854
1305,0.184
1306,0.04422
1307,0.287
1308,0.4627
1309,0.3293
1310,0.773
1311,0.6318
1312,0.07276
1313,0.8463
1314,1.248
1315,0.1272
1316,1.161
1317,0.02693
1318,0.003867
1319,1.558
1320,0.2254
1321,0.5381
1322,0.4796
1323,1.212
1324,0.9126
1325,0.4915
1326,0.6385
1327,0.02305
1328,1.077
1329,0.2406
1330,0.2517
1331,0.426
1332,0.07258
1333,0.03681
1334,0.3521
1335,0.7645
1336,0.8344
1337,1.056
1338,0.231
1339,0.2777
1340,0.6301
1341,0.5708
1342,0.7592
1343,0.7841
1344,0.5162
1345,0.3978
1346,0.1625
1347,0.9005
1348,0.5655
1349,0.2302
1350,0.8943
1351,0.09915
1352,0.06056
1353,0.9712
1354,0.04883
1355,0.8703
1356,0.2858
1357,0.9979
1358,0.9776
1359,0.2267
1360,0.1851
1361,1.289
1362,1.283
1363,0.736
1364,0.4804
1365,0.3289
1366,0.7112
1367,0.03216
1368,0.2576
1369,0.9692
1370,0.8496
1371,0.7011
1372,0.7989
1373,0.2546
1374,0.4766
1375,0.3654
1376,0.6614
1377,0.02511
1378,0.4685
1379,0.7244
1380,0.2831
1381,0.9458
1382,0.2942
1383,0.9498
1384,0.2669
1385,1.216
1386,0.06921
1387,0.7591
1388,1.263
1389,0.8534
1390,0.04929
1391,1.279
1392,0.9887
1393,0.2075
1394,0.7011
1395,0.2273
1396,0.822
1397,0.5868
1398,0.1753
1399,0.5378
1400,1.686
1401,0.7924
1402,0.8143
1403,0.3916
1404,0.5583
1405,0.203
1406,0.2266
1407,0.4472
1408,0.2301
1409,0.7718
1410,0.3093
1411,0.5233
1412,0.1331
1413,0.5651
1414,0.2234
1415,1.047
1416,0.1477
1417,0.7867
1418,0.2855
1419,0.3169
1420,0.2709
1421,0.3649
1422,0.8856
1423,0.7037
1424,1.018
1425,0.3012
1426,0.2729
1427,0.7624
1428,0.7515
1429,0.4411
1430,0.2003
1431,0.3561
1432,0.003244
1433,0.9106
1434,0.6932
1435,1.738
1436,0.902
1437,0.1588
1438,0.4719
1439,1.646
1440,1.748
1441,0.612
1442,1.206
1443,0.7559
1444,0.7905
1445,0.1937
1446,0.8806
1447,0.2251
1448,0.478
1449,0.6516
1450,1.696
1451,1.422
1452,0.3003
1453,0.4766
1454,0.2918
1455,0.08032
1456,0.8915
1457,0.6384
1458,0.4621
1459,0.1957
1460,0.06474
1461,0.5802
1462,0.1412
1463,0.5211
1464,0.9017
1465,0.1553
1466,0.4472
1467,0.2354
1468,0.6671
1469,0.441
1470,0.03469
1471,0.783
1472,0.7315
1473,0.7207
1474,0.4651
1475,0.5193
1476,1.606
1477,0.4442
1478,0.8993
1479,1.206
1480,1.37
1481,0.919
1482,0.7359
1483,1.199
1484,0.9699
1485,1.332
1486,0.1683
1487,0.7814
1488,0.1129
1489,0.3639
1490,1.218
1491,0.2438
1492,0.4531
1493,1.122
1494,0.3145
1495,1.023
1496,0.8996
1497,0.2744
1498,0.1129
1499,0.332
1500,0.8003
1501,0.5892
1502,0.9142
1503,1.361
1504,0.5165
1505,0.253
1506,0.03668
1507,0.08531
1508,0.8314
1509,0.3774
1510,0.3452
1511,0.1896
1512,0.8782
1513,1.118
1514,0.386
1515,0.8861
1516,1.853
1517,0.1727
1518,0.5401
1519,0.01036
1520,0.655
1521,0.6375
1522,1.708
1523,0.4432
1524,0.03052
1525,0.2994
1526,0.3286
1527,0.1782
1528,0.08194
1529,0.1334
1530,1.099
1531,0.612
1532,1.177
1533,0.1938
1534,0.9338
1535,0.5943
1536,0.1167
1537,0.5041
1538,0.7948
1539,0.2067
1540,0.7361
1541,1.915
1542,0.6369
1543,0.03616
1544,0.729
1545,0.3501
1546,0.4083
1547,0.187
1548,0.2524
1549,0.3647
1550,0.1298
1551,0.2743
1552,0.414
1553,0.7412
1554,0.5256
1555,0.008841
1556,0.02221
1557,0.79
1558,1.123
1559,0.1024
1560,0.3821
1561,0.04875
1562,0.8337
1563,0.1701
1564,0.4153
1565,0.5794
1566,0.125
1567,0.1641
1568,1.055
1569,0.8295
1570,0.07872
1571,0.5882
1572,0.199
1573,1.008
1574,0.1631
1575,0.2761
1576,1.091
1577,0.02256
1578,0.9103
1579,0.2466
1580,0.7992
1581,0.418
1582,0.7693
1583,0.6585
1584,0.1313
1585,0.1819
1586,1.082
1587,0.9677
1588,0.5421
1589,0.4672
1590,0.3999
1591,0.01965
1592,0.869
1593,0.4428
1594,0.05149
1595,0.7933
1596,0.1174
1597,0.6574
1598,0.6486
1599,0.732
1600,1.118
1601,1.026
1602,0.3843
1603,0.5542
1604,0.4226
1605,1.062
1606,0.8731
1607,0.02165
1608,0.9309
1609,0.5176
1610,0.6996
1611,0.2397
1612,0.0131
1613,1.027
1614,1.088
1615,0.02951
1616,0.8475
1617,0.2951
1618,0.3484
1619,0.5398
1620,0.9074
1621,0.2112
1622,0.5218
1623,0.3968
1624,0.1926
1625,0.4177
1626,0.08446
1627,0.453
1628,0.9338
1629,1.73
1630,1.504
1631,0.8285
1632,0.7738
1633,0.2557
1634,0.5913
1635,0.1806
1636,1.53
1637,0.1505
1638,1.959
1639,0.559
1640,0.04613
1641,0.8162
1642,0.8228
1643,0.777
1644,1.38
1645,1.002
1646,1.691
1647,0.5154
1648,0.3194
1649,0.7842
1650,0.2292
1651,0.5172
1652,0.8018
1653,1.583
1654,0.8878
1655,0.1509
1656,0.3989
1657,0.4225
1658,0.5146
1659,0.485
1660,0.7738
1661,0.1141
1662,0.4955
1663,0.3752
1664,0.6089
1665,0.1413
1666,0.4634
1667,0.5709
1668,0.2295
1669,0.1467
1670,0.6677
1671,0.4442
1672,1.929
1673,0.151
1674,1.157
1675,0.7986
1676,0.9166
1677,0.4497
1678,0.2037
1679,0.9947
1680,1.463
1681,0.3867
1682,0.2349
1683,0.4819
1684,0.4363
1685,0.7836
1686,0.148
1687,0.6052
1688,0.6625
1689,1.6
1690,0.6932
1691,0.01803
1692,0.002135
1693,0.3742
1694,0.0442
1695,0.4836
1696,1.102
1697,0.4845
1698,0.9781
1699,0.03299
1700,0.4904
1701,0.1025
1702,0.2296
1703,0.1518
1704,0.2672
1705,1.191
1706,1.196
1707,0.663
1708,1.118
1709,1.245
1710,0.7627
1711,0.1961
1712,0.4575
1713,0.1404
1714,0.09604
1715,0.3364
1716,0.07228
1717,0.826
1718,0.2018
1719,0.3516
1720,0.01717
1721,0.8201
1722,0.3942
1723,0.7666
1724,0.6747
1725,0.2039
1726,0.01274
1727,0.5931
1728,1.134
1729,0.06887
1730,0.03031
1731,1.102
1732,0.1649
1733,0.2189
1734,0.6013
1735,0.3743
1736,0.1396
1737,0.3272
1738,0.7684
1739,0.782
1740,0.4276
1741,0.6923
1742,0.5659
1743,0.02027
1744,1.65
1745,1.616
1746,0.2193
1747,0.09025
1748,0.2197
1749,1.635
1750,0.6405
1751,0.6802
1752,0.4871
1753,0.274
1754,0.02553
1755,1.513
1756,0.1273
1757,0.9416
1758,0.2625
1759,0.2087
1760,0.4427
1761,0.3081
1762,0.5724
1763,0.6565
1764,0.04852
1765,0.1886
1766,0.1885
1767,1.072
1768,0.5731
1769,0.2452
1770,0.7261
1771,0.4325
1772,0.1271
1773,0.7437
1774,0.01436
1775,0.8584
1776,0.2705
1777,0.3753
1778,0.7202
1779,0.1278
1780,0.4921
1781,0.7673
1782,1.179
1783,0.01536
1784,1.476
1785,0.3101
1786,0.6266
1787,0.4117
1788,0.975
1789,0.03023
1790,0.06161
1791,0.3028
1792,0.8677
1793,0.2096
1794,0.9039
1795,1.388
1796,0.3027
1797,0.2143
1798,0.3601
1799,0.3756
1800,0.906
1801,0.1414
1802,0.03348
1803,0.4027
1804,0.4881
1805,0.5792
1806,0.6893
1807,1.423
1808,0.6225
1809,0.007866
1810,0.6185
1811,0.4429
1812,0.1025
1813,0.3637
1814,0.6799
1815,0.06578
1816,1.229
1817,1.035
1818,0.1855
1819,1.012
1820,0.5336
1821,1.263
1822,0.2262
1823,0.1048
1824,0.4272
1825,0.1952
1826,0.4576
1827,0.1975
1828,0.114
1829,0.2899
1830,0.08545
1831,0.1377
1832,0.862
1833,0.05648
1834,0.005842
1835,0.2102
1836,0.3113
1837,0.5151
1838,0.2441
1839,1.11
1840,0.5373
1841,0.1064
1842,0.702
1843,0.1219
1844,0.2996
1845,0.6149
1846,0.3648
1847,0.05977
1848,0.5957
1849,0.3068
1850,0.6568
1851,1.136
1852,1.267
1853,0.7353
1854,0.3722
1855,0.7282
1856,0.2372
1857,0.5062
1858,0.4924
1859,0.7884
1860,0.3105
1861,1.082
1862,1.095
1863,0.3108
1864,0.685
1865,0.5208
1866,1.656
1867,0.004839
1868,0.4468
1869,1.032
1870,0.08174
1871,0.7013
1872,1.68
1873,0.897
1874,1.053
1875,0.6514
1876,0.7398
1877,0.3256
1878,0.4801
1879,1.256
1880,0.2441
1881,0.3054
1882,0.3375
1883,1.748
1884,0.03315
1885,0.6601
1886,0.6433
1887,0.6993
1888,0.2499
1889,0.887
1890,0.9628
1891,0.4837
1892,0.8237
1893,0.4392
1894,0.8281
1895,0.2531
1896,0.3162
1897,0.1524
1898,1.229
1899,0.1229
1900,0.3452
1901,0.3828
1902,0.8963
1903,0.692
1904,0.3678
1905,0.6993
1906,0.1676
1907,0.4464
1908,0.9675
1909,0.3164
1910,0.08161
1911,0.1243
1912,1.469
1913,0.2377
1914,0.0945
1915,0.2631
1916,0.213
1917,0.2506
1918,0.4291
1919,0.7611
1920,0.2101
1921,0.2129
1922,0.307
1923,0.1656
1924,0.03756
1925,0.2146
1926,0.09046
