ReTr(Lx),ImTr(Lx)
0.00375495,0.036153
0.00375495,0.036153
0.040568,0.0523331
0.0491516,-0.024154
0.0571393,0.0156993
0.0436947,0.0854722
0.0436947,0.0854722
0.0436947,0.0854722
0.0436947,0.0854722
0.0436947,0.0854722
0.0436947,0.0854722
0.0436947,0.0854722
0.0436947,0.0854722
0.0436947,0.0854722
0.0436947,0.0854722
0.0244736,0.0675648
-0.00187061,0.0693659
0.0095739,0.0568449
0.043137,0.0876718
0.043137,0.0876718
0.043137,0.0876718
0.043137,0.0876718
0.043137,0.0876718
0.0639586,0.0814184
0.0639586,0.0814184
0.0395279,0.0676371
0.0395279,0.0676371
0.063425,0.0682946
0.0505085,0.0484895
0.0931571,0.0347824
0.0931571,0.0347824
0.0931571,0.0347824
0.0931571,0.0347824
0.0931571,0.0347824
0.0931571,0.0347824
0.0743886,0.00141744
0.0743886,0.00141744
0.0743886,0.00141744
0.0680621,-0.0280781
0.0259294,-0.0276067
0.0259294,-0.0276067
0.0259294,-0.0276067
0.0259294,-0.0276067
0.0259294,-0.0276067
0.0259294,-0.0276067
0.0770299,0.0193599
0.0949655,0.0257798
0.0606446,-0.00358405
0.0789756,0.0145259
0.0606172,0.0179566
0.0345099,0.0594526
0.0345099,0.0594526
0.0345099,0.0594526
0.0345099,0.0594526
0.0345099,0.0594526
0.0345099,0.0594526
0.0345099,0.0594526
0.101605,0.0347175
0.0751865,0.0447664
0.0546389,0.0841968
0.0220546,0.0452586
0.0220546,0.0452586
0.0220546,0.0452586
0.0220546,0.0452586
-0.00342413,0.0632205
-0.00342413,0.0632205
-0.00342413,0.0632205
0.0202901,0.00751066
0.0202901,0.00751066
-0.00890446,0.0189016
-0.00890446,0.0189016
0.0250426,0.0289549
0.0250426,0.0289549
0.0250426,0.0289549
0.0400419,-0.0313138
0.0400419,-0.0313138
0.0400419,-0.0313138
0.0400419,-0.0313138
0.045464,-0.0190944
0.045464,-0.0190944
0.045464,-0.0190944
0.0386126,-0.0267601
0.0386126,-0.0267601
0.0565385,-0.0414106
0.03987,-0.0794347
0.0312054,-0.113458
0.0312054,-0.113458
0.0138843,-0.0925403
0.0235565,-0.058065
0.0235565,-0.058065
0.00945001,-0.0915956
0.00945001,-0.0915956
0.0303165,-0.0459741
0.0094265,-0.05807
0.0249421,-0.00522694
0.0201145,-0.00542526
0.0201145,-0.00542526
0.0258356,-0.0090711
0.000364817,-0.00787662
-0.0169579,0.0279169
-0.0169579,0.0279169
-0.0297069,0.0226364
0.0184999,-0.00446796
-0.0188316,0.0472095
0.00347336,0.0211881
0.00347336,0.0211881
0.00347336,0.0211881
0.0667667,0.0507311
0.0667667,0.0507311
0.0667667,0.0507311
0.0667667,0.0507311
0.0667667,0.0507311
0.0667667,0.0507311
0.0667667,0.0507311
0.0667667,0.0507311
0.0667667,0.0507311
0.0667667,0.0507311
0.0277056,0.0141225
0.0663835,0.0297297
0.0663835,0.0297297
-0.0049365,-0.00991206
-0.0383834,0.0470754
0.00415926,0.0401183
0.05616,0.0612699
-0.0206533,0.0322486
0.00444075,0.0198513
-0.0423019,-0.0492766
-0.0423019,-0.0492766
-0.0283774,-0.0387556
-0.0489856,0.00980427
-0.0489856,0.00980427
-0.017406,0.0213584
-0.017406,0.0213584
-0.017406,0.0213584
-0.00174316,0.0135914
-0.0336759,0.0380472
-0.0411306,0.0158702
-0.0411306,0.0158702
-0.0411306,0.0158702
0.0314689,0.0155757
0.00340205,0.0229485
-0.0447035,0.0325983
-0.0447035,0.0325983
-0.0447035,0.0325983
-0.0447035,0.0325983
-0.0447035,0.0325983
-0.0287482,-0.0574402
-0.0377136,-0.0418451
-0.0377136,-0.0418451
-0.0377136,-0.0418451
-0.0377136,-0.0418451
-0.0588789,-0.0456696
-0.0345994,-0.024831
-0.0345994,-0.024831
-0.069055,0.00708411
-0.0493437,-0.0376279
-0.0493437,-0.0376279
-0.029125,-0.112615
-0.0678373,-0.0959292
-0.0370995,-0.097924
-0.0550991,-0.0332667
-0.0550991,-0.0332667
-0.0567744,0.0194704
-0.0567744,0.0194704
-0.0567744,0.0194704
-0.0567744,0.0194704
-0.0567744,0.0194704
-0.0962912,0.0344035
-0.0962912,0.0344035
-0.0543835,0.0338701
-0.0524561,0.0534162
0.0232681,0.0486155
0.0151534,0.0529364
-0.0331407,0.0141195
0.00185415,0.036819
0.0361513,0.00904346
0.0488113,0.052374
0.00639871,0.0277433
0.00639871,0.0277433
0.00639871,0.0277433
0.00639871,0.0277433
0.00908209,0.0357136
-0.055501,0.0388781
-0.0243379,0.0395249
-0.0208032,0.0137228
-0.0580471,0.00746639
-0.0580471,0.00746639
-0.0387982,0.0447975
-0.0387982,0.0447975
0.0273481,-0.0375103
0.0273481,-0.0375103
0.0273481,-0.0375103
0.0273481,-0.0375103
0.008676,0.00195845
0.0266901,0.0215144
-0.0195166,0.0252208
-0.068725,-0.0101983
-0.068725,-0.0101983
-0.0124085,-0.0130441
0.00828545,-0.0632213
0.0202144,-0.00610628
0.0202144,-0.00610628
0.0202144,-0.00610628
0.0256271,-0.0610453
-0.0620306,-0.0348552
-0.0620306,-0.0348552
-0.0620306,-0.0348552
-0.0192831,0.0218652
-0.00274574,0.00982359
0.00801415,-0.0088588
0.00801415,-0.0088588
-0.00603172,0.00480767
-0.00603172,0.00480767
-0.0191801,-0.0183673
0.0131006,-0.0538955
0.0131006,-0.0538955
0.0395835,-0.080842
0.0485791,-0.0700684
0.0693557,-0.073117
0.0571799,-0.0842761
0.0458506,-0.0386424
0.0458506,-0.0386424
-0.0242495,-0.0515761
-0.0757608,0.0151264
-0.0794434,0.0450335
-0.0762238,0.0352157
-0.0762238,0.0352157
-0.0916134,0.0140003
-0.0369543,-0.0112819
-0.0615665,-0.000729691
-0.0808629,-0.0696662
-0.0861737,-0.00332461
-0.0743048,-0.0153236
-0.0836947,0.00220135
-0.0387855,-0.0358808
-0.0387855,-0.0358808
-0.0387855,-0.0358808
-0.075595,-0.0317881
-0.075595,-0.0317881
-0.0661315,0.00610189
-0.0217989,-0.0338323
0.00816004,-0.0399854
-0.0336115,-0.0454394
-0.0717248,0.0158385
0.00488516,-0.00877946
0.00488516,-0.00877946
-0.0717064,-0.00868101
-0.0717064,-0.00868101
-0.0975889,-0.00784355
-0.121643,-0.00885011
-0.117278,-0.0183824
-0.119751,-0.00328741
-0.0961329,-0.026841
-0.158059,-0.0281661
-0.158059,-0.0281661
-0.159844,-0.016868
-0.119365,0.0106782
-0.136967,0.0104871
-0.0962148,-0.0197503
-0.0705618,-0.0812689
-0.0614152,-0.160781
-0.0614152,-0.160781
-0.0140634,-0.0794199
-0.0526089,-0.0930344
-0.0541619,0.0215455
-0.0541619,0.0215455
-0.0541619,0.0215455
-0.098212,0.0638434
-0.0653786,0.0315949
-0.0874474,0.0087646
-0.05194,0.0566296
-0.090621,0.0389139
-0.0704324,-0.0259746
-0.0199889,-0.026093
-0.0881454,-0.0271479
-0.0754617,-0.0243684
-0.0754617,-0.0243684
-0.0754617,-0.0243684
-0.0470042,-0.0644263
-0.118411,-0.0106396
-0.146396,-0.0179609
-0.118763,0.00539446
-0.121236,0.0670729
-0.105325,0.0695019
-0.0948481,0.131096
-0.142131,0.1361
-0.150956,0.105713
-0.150956,0.105713
-0.170864,0.0877429
-0.171444,0.117975
-0.189814,0.1239
-0.189814,0.1239
-0.131162,0.114932
-0.126309,0.042422
-0.0945923,0.0961572
-0.0945923,0.0961572
-0.0745876,0.107807
-0.104047,0.1065
-0.104047,0.1065
-0.0734656,0.0959944
-0.0775828,0.126051
-0.0869234,0.0957497
-0.01221,0.120566
-0.0196136,0.082828
-0.0196136,0.082828
-0.0168893,0.0960749
-0.0482622,0.10559
-0.101766,0.0989302
-0.0740594,0.0771324
-0.0566533,0.068561
-0.100281,0.0249947
-0.0324354,0.081887
-0.00483113,0.0775186
-0.00483113,0.0775186
0.00306053,0.0849314
-0.058101,0.103711
-0.0763774,0.0301037
-0.0890744,0.0791996
-0.107774,0.0983186
-0.0356935,0.11044
-0.0639912,0.136136
-0.0815523,0.107784
-0.0815523,0.107784
-0.0774526,0.156076
-0.0779356,0.140513
-0.0337755,0.141648
-0.056624,0.149899
-0.0368578,0.122162
-0.0368578,0.122162
0.0170472,0.174682
-0.00107365,0.162731
-0.0110373,0.137156
-0.00956821,0.145588
-0.0513566,0.0869364
-0.0513566,0.0869364
-0.051048,0.135564
-0.0502227,0.172065
-0.0231931,0.185504
-0.0231931,0.185504
-0.0310369,0.200128
-0.0367801,0.173776
-0.0617324,0.164365
0.00018995,0.179879
-0.0333614,0.142912
-0.0245925,0.163977
-0.0194726,0.16733
0.0395973,0.113187
0.0500628,0.0609875
0.0797461,0.040955
0.123471,0.0610147
0.0571241,0.0753316
0.0571241,0.0753316
0.0832239,0.0392546
0.0370889,0.0272867
0.0370889,0.0272867
0.131678,0.0509867
0.131678,0.0509867
0.101093,0.00958832
0.101093,0.00958832
0.0844435,0.0286374
0.0844435,0.0286374
0.0501225,-0.00309084
0.0501225,-0.00309084
0.0555015,0.031225
0.100878,0.0200056
0.128853,0.0356793
0.128853,0.0356793
0.107982,0.0547378
0.107436,0.0309951
0.0572781,0.0414169
0.0929708,0.0522156
0.0538375,0.0270141
0.0548979,0.0972561
0.0311948,0.0875479
0.0108815,0.062066
0.0371045,0.0126217
0.0945831,-0.00590452
0.0400457,0.0202079
0.0209713,0.0155315
0.0209713,0.0155315
0.0204817,0.0575516
0.0108914,0.0671501
0.0108914,0.0671501
0.00299091,0.0345071
-0.0661163,0.0660786
-0.0661163,0.0660786
-0.0387279,0.0502836
-0.0454174,0.0696927
-0.06332,0.075953
-0.0425048,0.0557602
-0.0425048,0.0557602
-0.0425048,0.0557602
-0.0171531,0.045219
-0.0171531,0.045219
