T,G,F
180,0.0132,0.02326
181,0.01323,0.02328
182,0.01318,0.0233
183,0.01317,0.02332
184,0.01319,0.02334
185,0.01319,0.02326
186,0.0132,0.02329
187,0.01322,0.02326
188,0.01321,0.02331
189,0.0132,0.02331
190,0.01318,0.02332
191,0.01316,0.02332
192,0.01324,0.02334
193,0.01319,0.02334
194,0.01318,0.02334
195,0.01316,0.02332
196,0.01318,0.02334
197,0.01319,0.0233
198,0.01319,0.02331
199,0.01319,0.02328
200,0.01319,0.02331
201,0.01317,0.02334
202,0.01315,0.02333
203,0.01319,0.0233
204,0.01316,0.02333
205,0.01318,0.02335
206,0.01323,0.02332
207,0.01321,0.02333
208,0.01317,0.02334
209,0.01323,0.02331
210,0.0132,0.02326
211,0.01322,0.02323
212,0.01321,0.02327
213,0.01325,0.02322
214,0.01322,0.0232
215,0.01325,0.02313
216,0.01329,0.02316
217,0.01329,0.02312
218,0.01324,0.02315
219,0.01331,0.02311
220,0.01332,0.02306
221,0.01332,0.023
222,0.01337,0.023
223,0.01331,0.02303
224,0.01336,0.02298
225,0.01337,0.02292
226,0.0134,0.0229
227,0.01338,0.02292
228,0.01338,0.02292
229,0.01342,0.02285
230,0.01337,0.0228
231,0.01338,0.02282
232,0.01339,0.02282
233,0.0134,0.0228
234,0.01339,0.02287
235,0.01338,0.02287
236,0.01341,0.02283
237,0.01338,0.02285
238,0.01339,0.02288
239,0.01339,0.02291
240,0.0134,0.02287
241,0.01341,0.02281
242,0.01342,0.02284
243,0.0134,0.02282
244,0.01339,0.02281
245,0.01338,0.02284
246,0.01341,0.02285
247,0.01339,0.0228
248,0.01338,0.02284
249,0.01338,0.02282
250,0.01343,0.02278
251,0.0134,0.0228
252,0.01347,0.02277
253,0.01347,0.02274
254,0.01345,0.0227
255,0.01346,0.02273
256,0.01351,0.02274
257,0.0135,0.02263
258,0.01347,0.02263
259,0.01352,0.0226
260,0.01351,0.02257
261,0.01351,0.02255
262,0.01354,0.02258
263,0.01355,0.02256
264,0.01358,0.02258
265,0.01355,0.02247
266,0.01358,0.02248
267,0.01361,0.0225
268,0.01357,0.02245
269,0.01362,0.02249
270,0.01362,0.02246
271,0.01359,0.0225
272,0.01363,0.02242
273,0.01362,0.0224
274,0.0136,0.02233
275,0.01361,0.02237
276,0.01358,0.02239
277,0.01364,0.0224
278,0.01362,0.0224
279,0.0136,0.0224
280,0.01362,0.02239
281,0.01363,0.02234
282,0.01362,0.02239
283,0.01363,0.02236
284,0.01363,0.02237
285,0.0136,0.02239
286,0.01364,0.02239
287,0.01364,0.02244
288,0.0136,0.02244
289,0.0136,0.02243
290,0.0136,0.02244
291,0.01362,0.02234
292,0.01362,0.02238
293,0.01363,0.02234
294,0.01362,0.02241
295,0.01362,0.02235
296,0.0136,0.02232
297,0.01363,0.02238
298,0.01365,0.02241
299,0.01363,0.02237
300,0.01367,0.02234
301,0.01365,0.02233
302,0.01366,0.02228
303,0.0137,0.02225
304,0.0137,0.02227
305,0.01371,0.02227
306,0.01371,0.02231
307,0.01371,0.02228
308,0.01364,0.02228
309,0.01366,0.02233
310,0.01369,0.02228
311,0.01369,0.02229
312,0.01367,0.02228
313,0.01365,0.0223
314,0.01365,0.02229
315,0.01368,0.02225
316,0.01371,0.0223
317,0.0137,0.02224
318,0.01371,0.02221
319,0.01372,0.02223
320,0.0137,0.02227
321,0.01371,0.02234
322,0.01366,0.02228
323,0.0137,0.02232
324,0.01367,0.02234
325,0.01365,0.02236
326,0.01367,0.02232
327,0.01372,0.02229
328,0.01374,0.02217
329,0.01372,0.02216
330,0.01373,0.02216
331,0.01374,0.02218
332,0.01375,0.02215
333,0.01372,0.02224
334,0.01369,0.02226
335,0.01372,0.02226
336,0.01371,0.02231
337,0.0137,0.02224
338,0.0137,0.0223
339,0.01373,0.02226
340,0.01364,0.0223
341,0.01363,0.02224
342,0.01366,0.02222
343,0.0137,0.02229
344,0.01372,0.02229
345,0.01367,0.02226
346,0.01364,0.02231
347,0.01367,0.02236
348,0.01367,0.02231
349,0.01367,0.02226
350,0.01366,0.02233
351,0.0137,0.02229
352,0.01372,0.02223
353,0.01371,0.02232
354,0.01366,0.02232
355,0.01367,0.0223
356,0.01369,0.02228
357,0.01366,0.02227
358,0.0137,0.02231
359,0.01373,0.02232
360,0.01372,0.02227
361,0.01374,0.02218
362,0.01372,0.02221
363,0.01371,0.02223
364,0.01372,0.02217
365,0.01374,0.02222
366,0.01369,0.02219
367,0.01374,0.02222
368,0.01371,0.02222
369,0.01369,0.02224
370,0.01368,0.02226
371,0.01369,0.02225
372,0.01368,0.02223
373,0.01368,0.02235
374,0.01364,0.02235
375,0.01363,0.02239
376,0.01361,0.02234
377,0.01362,0.02239
378,0.01362,0.02243
379,0.0136,0.02239
380,0.01363,0.02238
381,0.0136,0.02242
382,0.01365,0.02235
383,0.01364,0.0224
384,0.01365,0.02235
385,0.01367,0.02236
386,0.01365,0.02238
387,0.01368,0.02236
388,0.01367,0.02242
389,0.01368,0.02227
390,0.01366,0.02232
391,0.01367,0.02232
392,0.01364,0.02231
393,0.01368,0.02231
394,0.01368,0.02233
395,0.01367,0.02233
396,0.01371,0.02233
397,0.01368,0.02234
398,0.01368,0.02236
399,0.01365,0.02237
400,0.01365,0.02232
401,0.01365,0.02236
402,0.01363,0.02241
403,0.01361,0.02237
404,0.01363,0.02242
405,0.01362,0.02244
406,0.01361,0.0224
407,0.01362,0.02236
408,0.01364,0.02239
409,0.01362,0.02247
410,0.01362,0.02244
411,0.0136,0.02247
412,0.01364,0.02243
413,0.01364,0.02243
414,0.01355,0.02245
415,0.01358,0.02246
416,0.01358,0.02247
417,0.01359,0.02249
418,0.01356,0.02245
419,0.01359,0.02251
420,0.01359,0.02248
421,0.01358,0.02244
422,0.01358,0.02251
423,0.0136,0.02249
424,0.01359,0.0224
425,0.0136,0.02247
426,0.01358,0.02248
427,0.01365,0.02245
428,0.01361,0.02244
429,0.0136,0.02242
430,0.0136,0.02239
431,0.01361,0.02243
432,0.01361,0.02242
433,0.01359,0.02243
434,0.01365,0.02243
435,0.01364,0.02234
436,0.01368,0.02236
437,0.01365,0.02238
438,0.01362,0.02243
439,0.01361,0.02244
440,0.0136,0.02238
441,0.01359,0.02238
442,0.01366,0.02242
443,0.01358,0.02237
444,0.01365,0.02246
445,0.01367,0.02243
446,0.01358,0.02241
447,0.01364,0.0225
448,0.01361,0.02243
449,0.01359,0.0224
450,0.01362,0.02244
451,0.01361,0.02243
452,0.0136,0.02239
453,0.01361,0.02243
454,0.01358,0.02242
455,0.01359,0.02237
456,0.01367,0.02238
457,0.01363,0.0224
458,0.01363,0.02239
459,0.01364,0.02238
460,0.01367,0.02232
461,0.01364,0.02233
462,0.01365,0.02232
463,0.01372,0.02233
464,0.01369,0.0223
465,0.01374,0.02224
466,0.01374,0.02226
467,0.01374,0.02219
468,0.01373,0.02218
469,0.01372,0.02224
470,0.01372,0.02224
471,0.0137,0.02215
472,0.01371,0.02221
473,0.01372,0.02227
474,0.01368,0.02224
475,0.0137,0.02225
476,0.01368,0.02226
477,0.01367,0.02228
478,0.01369,0.02232
479,0.01368,0.02224
480,0.0137,0.02228
481,0.0137,0.02227
482,0.01374,0.02226
483,0.01367,0.02228
484,0.01367,0.02233
485,0.01369,0.02228
486,0.01369,0.02233
487,0.01369,0.02239
488,0.01367,0.02234
489,0.01365,0.02244
490,0.01365,0.0224
491,0.01359,0.02245
492,0.01365,0.0224
493,0.01362,0.02236
494,0.01362,0.02237
495,0.01368,0.02242
496,0.01362,0.02242
497,0.0136,0.02245
498,0.01359,0.02244
499,0.01359,0.02248
500,0.01359,0.02246
501,0.01355,0.02255
502,0.01356,0.02255
503,0.01354,0.02254
504,0.01355,0.02251
505,0.01356,0.02253
506,0.01356,0.0225
507,0.01356,0.02251
508,0.01358,0.02253
509,0.01357,0.02247
510,0.01354,0.02263
511,0.01352,0.0226
512,0.01354,0.02256
513,0.01355,0.02251
514,0.01353,0.0225
515,0.01356,0.02254
516,0.0136,0.02256
517,0.01354,0.02256
518,0.01354,0.02256
519,0.01354,0.02254
520,0.01353,0.02258
521,0.01354,0.0225
522,0.01359,0.02256
523,0.01355,0.0225
524,0.01351,0.02256
525,0.01353,0.02254
526,0.01354,0.02258
527,0.01359,0.02258
528,0.01354,0.02256
529,0.0135,0.02256
530,0.01351,0.02257
531,0.01356,0.02262
532,0.01355,0.02258
533,0.01353,0.02257
534,0.01357,0.02254
535,0.01357,0.02255
536,0.01352,0.02259
537,0.01354,0.02256
538,0.01355,0.02252
539,0.01352,0.02251
540,0.01356,0.02253
541,0.01359,0.0225
542,0.01356,0.02253
543,0.01356,0.02252
544,0.01355,0.02256
545,0.0136,0.0226
546,0.01358,0.02251
547,0.0136,0.02247
548,0.0136,0.02242
549,0.01362,0.02243
550,0.01358,0.02245
551,0.01361,0.02241
552,0.01362,0.02238
553,0.01361,0.0225
554,0.01364,0.02247
555,0.01358,0.02244
556,0.01358,0.02251
557,0.01356,0.02248
558,0.0136,0.02242
559,0.01357,0.0225
560,0.01357,0.02253
561,0.01359,0.02244
562,0.01366,0.02237
563,0.01361,0.02237
564,0.01361,0.02237
565,0.01361,0.02234
566,0.01362,0.02236
567,0.01366,0.02242
568,0.01366,0.02242
569,0.01362,0.02236
570,0.01361,0.02247
571,0.01361,0.02245
572,0.01363,0.02241
573,0.01368,0.02243
574,0.01363,0.02243
575,0.01362,0.02242
576,0.01358,0.02243
577,0.01359,0.02242
578,0.01362,0.02239
579,0.01365,0.02234
580,0.01365,0.02232
581,0.01366,0.02235
582,0.01363,0.02233
583,0.01364,0.02231
584,0.01366,0.02237
585,0.01363,0.0224
586,0.01366,0.02234
587,0.01366,0.02236
588,0.01363,0.02235
589,0.01361,0.02238
590,0.01362,0.02238
591,0.01364,0.02238
592,0.01365,0.02235
593,0.01362,0.02235
594,0.01362,0.02238
595,0.01366,0.02239
596,0.01364,0.02238
597,0.01363,0.0224
598,0.01361,0.02242
599,0.01358,0.0224
600,0.01359,0.0224
601,0.01361,0.02238
602,0.01362,0.02236
603,0.01362,0.02237
604,0.01366,0.02238
605,0.01365,0.02235
606,0.01366,0.02235
607,0.01366,0.02245
608,0.01363,0.02243
609,0.01362,0.02238
610,0.01363,0.02247
611,0.0136,0.02246
612,0.01358,0.02238
613,0.01361,0.0224
614,0.01361,0.02233
615,0.01365,0.02237
616,0.01361,0.02235
617,0.01369,0.02239
618,0.01368,0.02224
619,0.0137,0.02223
620,0.01368,0.02226
621,0.01373,0.02226
622,0.0137,0.02222
623,0.01373,0.02219
624,0.01372,0.0222
625,0.01375,0.0222
626,0.01374,0.02221
627,0.01374,0.02218
628,0.01371,0.02216
629,0.01375,0.0222
630,0.0137,0.02219
631,0.01373,0.02221
632,0.01373,0.02219
633,0.01373,0.02223
634,0.01371,0.02221
635,0.01375,0.02219
636,0.01372,0.02217
637,0.0137,0.02221
638,0.01369,0.02222
639,0.01369,0.02225
640,0.01372,0.02215
641,0.01371,0.0222
642,0.01371,0.02219
643,0.0137,0.02224
644,0.01373,0.02224
645,0.0137,0.02228
646,0.0137,0.02224
647,0.01372,0.02229
648,0.01371,0.02229
649,0.0137,0.02231
650,0.0137,0.02226
651,0.01365,0.02228
652,0.01371,0.02228
653,0.01364,0.0223
654,0.01364,0.02231
655,0.01366,0.0223
656,0.01365,0.02239
657,0.01364,0.02239
658,0.01366,0.02235
659,0.01365,0.02235
660,0.0136,0.02239
661,0.01366,0.02238
662,0.01364,0.02235
663,0.01366,0.02227
664,0.01367,0.0223
665,0.01367,0.02234
666,0.01361,0.02233
667,0.01366,0.02228
668,0.01366,0.0223
669,0.01363,0.02238
670,0.01368,0.02238
671,0.01367,0.02233
672,0.01363,0.02237
673,0.01365,0.02236
674,0.01362,0.02234
675,0.01361,0.02235
676,0.01361,0.02238
677,0.01364,0.02234
678,0.01365,0.02231
679,0.01369,0.02234
680,0.01369,0.02227
681,0.01367,0.02232
682,0.01369,0.02235
683,0.01366,0.0223
684,0.01364,0.02228
685,0.01366,0.0223
686,0.01367,0.02225
687,0.01371,0.02226
688,0.01369,0.02225
689,0.0137,0.02234
690,0.01366,0.02231
691,0.01368,0.02223
692,0.01364,0.0223
693,0.01365,0.02231
694,0.01364,0.02235
695,0.01363,0.02236
696,0.01363,0.02236
697,0.01361,0.0224
698,0.01361,0.02236
699,0.01362,0.02239
700,0.01363,0.02238
701,0.0136,0.0224
702,0.01357,0.02252
703,0.01357,0.0225
704,0.01356,0.0225
705,0.01357,0.02254
706,0.01357,0.0225
707,0.01356,0.02248
708,0.01358,0.02245
709,0.01358,0.02245
710,0.01358,0.02247
711,0.0136,0.02246
712,0.01358,0.02246
713,0.01356,0.02249
714,0.01355,0.0225
715,0.01359,0.02246
716,0.01366,0.02242
717,0.01364,0.02233
718,0.01365,0.02236
719,0.01365,0.02234
720,0.01365,0.0223
721,0.01367,0.02227
722,0.01367,0.02229
723,0.01366,0.02228
724,0.01367,0.02228
725,0.01366,0.02228
726,0.01367,0.02229
727,0.01367,0.02227
728,0.0137,0.02228
729,0.01369,0.02227
730,0.0137,0.02223
731,0.01368,0.02225
732,0.01369,0.02223
733,0.0137,0.02223
734,0.0137,0.02229
735,0.01378,0.0222
736,0.01376,0.02217
737,0.01374,0.0222
738,0.01374,0.02218
739,0.01374,0.02214
740,0.01377,0.02213
741,0.01373,0.02214
742,0.01373,0.02217
743,0.01371,0.02219
744,0.01377,0.02219
745,0.0138,0.02218
746,0.01376,0.02219
747,0.01379,0.02217
748,0.01376,0.02219
749,0.01374,0.02215
750,0.01373,0.02214
751,0.01375,0.02214
752,0.01374,0.02221
753,0.01374,0.02217
754,0.01375,0.02216
755,0.01372,0.02222
756,0.01371,0.02219
757,0.01373,0.02218
758,0.01379,0.0222
759,0.01373,0.0222
760,0.01377,0.02218
761,0.01377,0.02223
762,0.01374,0.02219
763,0.01371,0.02221
764,0.0137,0.02224
765,0.0137,0.02222
766,0.01371,0.02219
767,0.0137,0.02221
768,0.01372,0.0222
769,0.01374,0.02218
770,0.01379,0.02213
771,0.01376,0.02214
772,0.01374,0.02214
773,0.01375,0.02217
774,0.01372,0.02222
775,0.01374,0.0222
776,0.01374,0.02216
777,0.01375,0.02215
778,0.01373,0.02216
779,0.01377,0.02212
780,0.01375,0.02215
781,0.01375,0.0221
782,0.01373,0.02211
783,0.01372,0.02215
784,0.0137,0.0222
785,0.01368,0.02219
786,0.0137,0.02226
787,0.01372,0.0222
788,0.01368,0.02225
789,0.01371,0.02226
790,0.01373,0.02218
791,0.01369,0.02223
792,0.01372,0.0222
793,0.01369,0.02223
794,0.01368,0.02225
795,0.01374,0.02223
796,0.01371,0.02221
797,0.0137,0.02222
798,0.01369,0.0223
799,0.01372,0.02224
800,0.01369,0.02219
801,0.01372,0.0223
802,0.01366,0.02228
803,0.01364,0.02231
804,0.01372,0.02227
805,0.0137,0.02227
806,0.01364,0.02233
807,0.01369,0.02225
808,0.01375,0.02225
809,0.01371,0.02227
810,0.01374,0.02223
811,0.0137,0.02225
812,0.0137,0.0223
813,0.01369,0.02221
814,0.01371,0.02227
815,0.01371,0.02225
816,0.0137,0.02223
817,0.0137,0.02222
818,0.01374,0.02222
819,0.01372,0.02225
820,0.01368,0.0222
821,0.0137,0.02221
822,0.01368,0.02223
823,0.01372,0.0222
824,0.0137,0.02218
825,0.01371,0.02224
826,0.01367,0.02226
827,0.01371,0.02227
828,0.01371,0.02229
829,0.01366,0.02228
830,0.01368,0.02228
831,0.01372,0.02219
832,0.01375,0.02223
833,0.0137,0.0222
834,0.01373,0.02219
835,0.01371,0.0223
836,0.01368,0.02223
837,0.01369,0.02231
838,0.01366,0.0223
839,0.01369,0.0223
840,0.01369,0.02229
841,0.01366,0.02235
842,0.01366,0.02233
843,0.01365,0.02235
844,0.01367,0.02237
845,0.0137,0.02229
846,0.01363,0.02232
847,0.01364,0.02232
848,0.01368,0.02232
849,0.01366,0.0223
850,0.01375,0.02228
851,0.01367,0.02231
852,0.01365,0.02233
853,0.01367,0.02233
854,0.01367,0.02222
855,0.01368,0.02224
856,0.0137,0.02221
857,0.0137,0.02223
858,0.0137,0.02221
859,0.01372,0.02219
860,0.01374,0.02216
861,0.01376,0.02222
862,0.01378,0.02209
863,0.01381,0.02211
864,0.01381,0.02202
865,0.01382,0.02204
866,0.01379,0.02203
867,0.0138,0.02207
868,0.01375,0.0221
869,0.0138,0.02207
870,0.01375,0.02208
871,0.01376,0.02209
872,0.01378,0.02211
873,0.01378,0.02208
874,0.01377,0.02209
875,0.01386,0.02209
876,0.01386,0.022
877,0.01385,0.02196
878,0.01383,0.02194
879,0.01383,0.02203
880,0.0138,0.02204
881,0.01384,0.02199
882,0.01383,0.02203
883,0.01382,0.02204
884,0.01383,0.02198
885,0.01383,0.02194
886,0.01383,0.02196
887,0.01386,0.02201
888,0.01384,0.02202
889,0.01382,0.02203
890,0.01379,0.02208
891,0.0138,0.02207
892,0.01381,0.02201
893,0.01381,0.02204
894,0.01382,0.02207
895,0.01379,0.02206
896,0.01382,0.02202
897,0.01381,0.02203
898,0.01381,0.02199
899,0.01389,0.022
900,0.01386,0.02197
901,0.01387,0.02195
902,0.01385,0.02195
903,0.01389,0.02194
904,0.0139,0.02191
905,0.01389,0.02193
906,0.01386,0.02195
907,0.01386,0.02199
908,0.01384,0.022
909,0.01384,0.02205
910,0.01383,0.02203
911,0.01383,0.02197
912,0.01384,0.02201
913,0.01385,0.02209
914,0.01379,0.02204
915,0.01378,0.02207
916,0.01382,0.02199
917,0.01383,0.02205
918,0.01381,0.02204
919,0.01383,0.02203
920,0.01382,0.02202
921,0.01383,0.022
922,0.01384,0.02206
923,0.0139,0.02191
924,0.01386,0.02203
925,0.01383,0.02203
926,0.01382,0.02209
927,0.01383,0.02206
928,0.01383,0.02202
929,0.01382,0.02203
930,0.01382,0.022
931,0.0138,0.02212
932,0.01382,0.022
933,0.01384,0.02203
934,0.01382,0.02201
935,0.01378,0.02205
936,0.01384,0.02207
937,0.01384,0.02203
938,0.01382,0.02199
939,0.01379,0.02205
940,0.01378,0.02206
941,0.01381,0.022
942,0.01381,0.02205
943,0.0138,0.02202
944,0.01381,0.02203
945,0.0138,0.02208
946,0.01379,0.02205
947,0.01379,0.0221
948,0.01376,0.02213
949,0.01378,0.02211
950,0.01374,0.02213
951,0.01372,0.0222
952,0.01373,0.02217
953,0.01374,0.02221
954,0.01374,0.02219
955,0.01377,0.02216
956,0.01373,0.0222
957,0.01373,0.0222
958,0.0137,0.02217
959,0.01378,0.02224
960,0.01369,0.02221
961,0.01368,0.02228
962,0.01365,0.02227
963,0.0137,0.02228
964,0.01368,0.02224
965,0.01369,0.02229
966,0.0137,0.02222
967,0.0137,0.02224
968,0.01368,0.02225
969,0.01377,0.02227
970,0.01373,0.02226
971,0.01372,0.02221
972,0.01371,0.02228
973,0.01369,0.02229
974,0.01372,0.02224
975,0.01376,0.02226
976,0.01375,0.02214
977,0.01375,0.02229
978,0.0137,0.02229
979,0.01369,0.02227
980,0.0137,0.02225
981,0.01368,0.02224
982,0.01368,0.02229
983,0.01367,0.02225
984,0.01369,0.02224
985,0.01366,0.02221
986,0.01368,0.0223
987,0.01369,0.02228
988,0.01367,0.02234
989,0.01369,0.02236
990,0.0137,0.02236
991,0.0137,0.02224
992,0.01372,0.02225
993,0.01368,0.02223
994,0.01367,0.02227
995,0.01366,0.02232
996,0.01368,0.02233
997,0.01371,0.02229
998,0.01366,0.02224
999,0.01366,0.02223
1000,0.01367,0.02226
1001,0.01367,0.02241
1002,0.01366,0.02238
1003,0.01361,0.02235
1004,0.0136,0.02242
1005,0.01364,0.02243
1006,0.01366,0.02234
1007,0.01364,0.0224
1008,0.01362,0.02241
1009,0.01361,0.02238
1010,0.01365,0.02241
1011,0.01364,0.02234
1012,0.01361,0.0223
1013,0.01365,0.02238
1014,0.01365,0.02237
1015,0.01366,0.0223
1016,0.0137,0.02226
1017,0.01368,0.02226
1018,0.01367,0.02233
1019,0.01367,0.02228
1020,0.01365,0.02231
1021,0.01371,0.02231
1022,0.01373,0.02222
1023,0.0137,0.02226
1024,0.01371,0.02225
1025,0.01369,0.02227
1026,0.01367,0.02228
1027,0.01368,0.02229
1028,0.01368,0.02224
1029,0.01367,0.02224
1030,0.01372,0.02227
1031,0.01368,0.0223
1032,0.01365,0.02228
1033,0.01367,0.02231
1034,0.0137,0.02228
1035,0.01367,0.02233
1036,0.01366,0.02233
1037,0.01368,0.02234
1038,0.01366,0.02233
1039,0.01366,0.02231
1040,0.01372,0.02226
1041,0.01366,0.02225
1042,0.01369,0.02226
1043,0.01366,0.02231
1044,0.01366,0.02227
1045,0.01371,0.02227
1046,0.01375,0.02226
1047,0.01376,0.02221
1048,0.01371,0.02227
1049,0.0137,0.02229
1050,0.01371,0.02219
1051,0.01372,0.02225
1052,0.01369,0.02226
1053,0.01372,0.02224
1054,0.01367,0.02228
1055,0.0137,0.02224
1056,0.01367,0.02225
1057,0.01373,0.02227
1058,0.01369,0.02222
1059,0.01369,0.02237
1060,0.01367,0.02239
1061,0.01364,0.02231
1062,0.01367,0.02229
1063,0.01367,0.0223
1064,0.01367,0.02224
1065,0.01367,0.02229
1066,0.01367,0.0223
1067,0.01371,0.02229
1068,0.01368,0.02227
1069,0.01371,0.02221
1070,0.01367,0.02228
1071,0.01365,0.02227
1072,0.01374,0.0223
1073,0.01366,0.02233
1074,0.01369,0.02223
1075,0.01368,0.02226
1076,0.01366,0.02226
1077,0.01366,0.02232
1078,0.0137,0.0223
1079,0.01367,0.02224
1080,0.0137,0.02223
1081,0.01371,0.02216
1082,0.01372,0.02219
1083,0.01374,0.02213
1084,0.01379,0.0222
1085,0.01377,0.02211
1086,0.01377,0.02208
1087,0.01382,0.02206
1088,0.01382,0.02215
1089,0.01377,0.02208
1090,0.01381,0.0221
1091,0.01375,0.02211
1092,0.0138,0.02212
1093,0.01376,0.0221
1094,0.01378,0.02207
1095,0.01383,0.02207
1096,0.01379,0.02204
1097,0.01384,0.02198
1098,0.01382,0.02203
1099,0.0138,0.02201
1100,0.01384,0.02201
1101,0.01385,0.02194
1102,0.01386,0.02198
1103,0.01383,0.022
1104,0.01384,0.02201
1105,0.01386,0.02201
1106,0.01383,0.02201
1107,0.01385,0.02193
1108,0.01381,0.02192
1109,0.01385,0.02197
1110,0.01384,0.02196
1111,0.01384,0.02192
1112,0.01387,0.0219
1113,0.01385,0.02195
1114,0.01385,0.02202
1115,0.01386,0.022
1116,0.0138,0.02198
1117,0.0139,0.02199
1118,0.0139,0.02185
1119,0.01392,0.02191
1120,0.01391,0.02187
1121,0.01387,0.02191
1122,0.01387,0.02199
1123,0.01384,0.02196
1124,0.01385,0.02199
1125,0.01386,0.02195
1126,0.01386,0.02193
1127,0.01384,0.02195
1128,0.01384,0.02196
1129,0.0139,0.02192
1130,0.01387,0.02199
1131,0.01388,0.02194
1132,0.01391,0.02181
1133,0.01391,0.02183
1134,0.01392,0.02188
1135,0.01386,0.02187
1136,0.0139,0.02187
1137,0.01385,0.02188
1138,0.01388,0.02189
1139,0.0139,0.02194
1140,0.01384,0.02191
1141,0.01387,0.0219
1142,0.01387,0.02189
1143,0.01389,0.02186
1144,0.01388,0.02185
1145,0.01394,0.02188
1146,0.01395,0.0218
1147,0.01392,0.02185
1148,0.01388,0.02191
1149,0.01394,0.02187
1150,0.01392,0.02191
1151,0.01393,0.02182
1152,0.01394,0.0218
1153,0.01393,0.0218
