MDTU,|Tr(Lx)|,|Tr(Ly)|
1,0.0363475,0.0313125
2,0.0363475,0.0313125
3,0.0662157,0.0446042
4,0.0547658,0.0565857
5,0.0592567,0.0506826
6,0.0959934,0.0267703
7,0.0959934,0.0267703
8,0.0959934,0.0267703
9,0.0959934,0.0267703
10,0.0959934,0.0267703
11,0.0959934,0.0267703
12,0.0959934,0.0267703
13,0.0959934,0.0267703
14,0.0959934,0.0267703
15,0.0959934,0.0267703
16,0.0718607,0.0952329
17,0.0693911,0.101767
18,0.0576455,0.0304535
19,0.0977094,0.0318447
20,0.0977094,0.0318447
21,0.0977094,0.0318447
22,0.0977094,0.0318447
23,0.0977094,0.0318447
24,0.103536,0.0602241
25,0.103536,0.0602241
26,0.0783405,0.0726008
27,0.0783405,0.0726008
28,0.0932035,0.0702287
29,0.0700167,0.0590487
30,0.0994387,0.0489274
31,0.0994387,0.0489274
32,0.0994387,0.0489274
33,0.0994387,0.0489274
34,0.0994387,0.0489274
35,0.0994387,0.0489274
36,0.0744021,0.0863148
37,0.0744021,0.0863148
38,0.0744021,0.0863148
39,0.0736263,0.0986074
40,0.0378743,0.0427327
41,0.0378743,0.0427327
42,0.0378743,0.0427327
43,0.0378743,0.0427327
44,0.0378743,0.0427327
45,0.0378743,0.0427327
46,0.0794255,0.0215781
47,0.0984024,0.0487515
48,0.0607504,0.0652217
49,0.0803004,0.035636
50,0.063221,0.0696207
51,0.0687426,0.0192544
52,0.0687426,0.0192544
53,0.0687426,0.0192544
54,0.0687426,0.0192544
55,0.0687426,0.0192544
56,0.0687426,0.0192544
57,0.0687426,0.0192544
58,0.107373,0.0548295
59,0.0875045,0.0462776
60,0.100372,0.0449588
61,0.0503463,0.0185147
62,0.0503463,0.0185147
63,0.0503463,0.0185147
64,0.0503463,0.0185147
65,0.0633132,0.0476266
66,0.0633132,0.0476266
67,0.0633132,0.0476266
68,0.0216356,0.0294308
69,0.0216356,0.0294308
70,0.020894,0.0312463
71,0.020894,0.0312463
72,0.0382821,0.0265283
73,0.0382821,0.0265283
74,0.0382821,0.0265283
75,0.0508321,0.049852
76,0.0508321,0.049852
77,0.0508321,0.049852
78,0.0508321,0.049852
79,0.049311,0.0362908
80,0.049311,0.0362908
81,0.049311,0.0362908
82,0.0469791,0.0296827
83,0.0469791,0.0296827
84,0.0700817,0.0302257
85,0.0888791,0.106934
86,0.117671,0.0539268
87,0.117671,0.0539268
88,0.093576,0.0319681
89,0.0626614,0.0626801
90,0.0626614,0.0626801
91,0.0920818,0.0320359
92,0.0920818,0.0320359
93,0.05507,0.0142921
94,0.0588301,0.0329088
95,0.0254839,0.0865264
96,0.0208333,0.0680841
97,0.0208333,0.0680841
98,0.0273818,0.0507666
99,0.00788507,0.0317553
100,0.0326638,0.015413
101,0.0326638,0.015413
102,0.0373484,0.0482648
103,0.0190318,0.0159976
104,0.0508268,0.0531306
105,0.0214709,0.0329494
106,0.0214709,0.0329494
107,0.0214709,0.0329494
108,0.0838537,0.0119761
109,0.0838537,0.0119761
110,0.0838537,0.0119761
111,0.0838537,0.0119761
112,0.0838537,0.0119761
113,0.0838537,0.0119761
114,0.0838537,0.0119761
115,0.0838537,0.0119761
116,0.0838537,0.0119761
117,0.0838537,0.0119761
118,0.0310974,0.0636108
119,0.0727367,0.0921287
120,0.0727367,0.0921287
121,0.0110733,0.0357396
122,0.0607402,0.0176847
123,0.0403333,0.0629372
124,0.083114,0.0756432
125,0.0382953,0.0807614
126,0.0203419,0.056733
127,0.0649433,0.0230504
128,0.0649433,0.0230504
129,0.0480341,0.0379656
130,0.0499571,0.0321533
131,0.0499571,0.0321533
132,0.0275527,0.0075945
133,0.0275527,0.0075945
134,0.0275527,0.0075945
135,0.0137027,0.0314885
136,0.05081,0.0429367
137,0.0440862,0.0358056
138,0.0440862,0.0358056
139,0.0440862,0.0358056
140,0.0351126,0.0270797
141,0.0231993,0.0226764
142,0.0553267,0.0218079
