1,0.960369,0.979752,-9.64446e-05
2,0.963149,0.981187,3.80308e-05
3,0.960328,0.979679,0.000124322
4,0.956676,0.977755,0.000102455
5,0.957879,0.978412,3.93824e-05
6,0.957879,0.978412,3.93824e-05
7,0.957879,0.978412,3.93824e-05
8,0.949448,0.973992,6.33363e-05
9,0.951396,0.975004,0.000145114
10,0.944715,0.971455,2.52794e-05
11,0.944715,0.971455,2.52794e-05
12,0.944715,0.971455,2.52794e-05
13,0.944715,0.971455,2.52794e-05
14,0.944715,0.971455,2.52794e-05
15,0.944715,0.971455,2.52794e-05
16,0.944715,0.971455,2.52794e-05
17,0.945486,0.971887,0.000112128
18,0.942928,0.970517,-0.000131425
19,0.942928,0.970517,-0.000131425
20,0.942928,0.970517,-0.000131425
21,0.942958,0.970503,-9.12441e-05
22,0.938173,0.968008,-4.87357e-05
23,0.938797,0.968356,-1.36014e-05
24,0.938797,0.968356,-1.36014e-05
25,0.932606,0.964956,-0.000165134
26,0.924428,0.960488,-0.000125294
27,0.932653,0.96502,6.64875e-05
28,0.932653,0.96502,6.64875e-05
29,0.930692,0.963908,-0.000178414
30,0.930692,0.963908,-0.000178414
31,0.930692,0.963908,-0.000178414
32,0.930692,0.963908,-0.000178414
33,0.930692,0.963908,-0.000178414
34,0.930692,0.963908,-0.000178414
35,0.930692,0.963908,-0.000178414
36,0.930692,0.963908,-0.000178414
37,0.930692,0.963908,-0.000178414
38,0.930692,0.963908,-0.000178414
39,0.934826,0.966173,-6.21383e-05
40,0.934826,0.966173,-6.21383e-05
41,0.933022,0.965237,-0.000194952
42,0.933022,0.965237,-0.000194952
43,0.932021,0.964657,-0.000173926
44,0.917642,0.956801,-2.36896e-05
45,0.916313,0.955975,-1.36012e-05
46,0.919207,0.957654,-0.000109402
47,0.919207,0.957654,-0.000109402
48,0.920375,0.958252,-4.31624e-05
49,0.920375,0.958252,-4.31624e-05
50,0.920375,0.958252,-4.31624e-05
51,0.916997,0.956317,0.000145521
52,0.92192,0.95897,-0.000262652
53,0.92192,0.95897,-0.000262652
54,0.92192,0.95897,-0.000262652
55,0.912091,0.953528,0.000115772
56,0.919511,0.957745,-4.59916e-05
57,0.910877,0.953089,0.000138654
58,0.910877,0.953089,0.000138654
59,0.910877,0.953089,0.000138654
60,0.90816,0.951483,6.86106e-05
61,0.90816,0.951483,6.86106e-05
62,0.904242,0.949219,-7.21223e-05
63,0.904242,0.949219,-7.21223e-05
64,0.904242,0.949219,-7.21223e-05
65,0.898404,0.945909,4.29164e-05
66,0.898404,0.945909,4.29164e-05
67,0.898404,0.945909,4.29164e-05
68,0.898404,0.945909,4.29164e-05
69,0.902237,0.948167,-0.000112111
70,0.903217,0.948445,-0.000187531
71,0.903415,0.948765,-7.0895e-05
72,0.901981,0.947943,-0.000148536
73,0.902972,0.948546,-0.000384813
74,0.897661,0.945416,-0.000339397
75,0.896815,0.945194,-0.000193631
76,0.898126,0.945926,6.75953e-08
77,0.880705,0.935845,3.3011e-05
78,0.880705,0.935845,3.3011e-05
79,0.880705,0.935845,3.3011e-05
80,0.878923,0.935101,1.87711e-06
81,0.878923,0.935101,1.87715e-06
82,0.878923,0.935101,1.87715e-06
83,0.855551,0.920981,-0.000406018
84,0.872713,0.931367,-0.000168413
85,0.866522,0.927664,3.97982e-05
86,0.866522,0.927664,3.97982e-05
87,0.864795,0.926803,3.2221e-05
88,0.864795,0.926803,3.2221e-05
89,0.864795,0.926803,3.2221e-05
90,0.864795,0.926803,3.2221e-05
91,0.864795,0.926803,3.22211e-05
92,0.857545,0.92225,-0.000277686
93,0.857715,0.922649,5.61577e-05
94,0.848591,0.916829,-6.1463e-05
95,0.855644,0.921328,-0.000598916
96,0.837555,0.910328,-0.000272302
97,0.826174,0.903634,-5.14095e-05
98,0.818719,0.8987,0.000308083
99,0.818719,0.8987,0.000308083
100,0.818719,0.8987,0.000308083
101,0.814234,0.896232,2.38107e-05
102,0.821007,0.900662,-0.000772699
103,0.821007,0.900662,-0.000772699
104,0.813887,0.89613,7.65112e-05
105,0.80421,0.890065,-0.000110332
106,0.80421,0.890065,-0.000110332
107,0.80421,0.890065,-0.000110332
108,0.80625,0.89136,-0.000291289
109,0.807442,0.892244,-0.000605462
110,0.795624,0.884023,-0.000363002
111,0.805204,0.890924,-0.000691375
112,0.805204,0.890924,-0.000691375
113,0.805204,0.890924,-0.000691375
114,0.805204,0.890924,-0.000691375
115,0.791041,0.88192,-0.00093463
116,0.791041,0.88192,-0.00093463
117,0.778867,0.873394,-0.000658529
118,0.778867,0.873394,-0.000658529
119,0.778867,0.873394,-0.000658529
120,0.782122,0.875537,-0.000198524
121,0.782122,0.875537,-0.000198524
122,0.782122,0.875537,-0.000198524
123,0.782122,0.875537,-0.000198524
124,0.776357,0.870359,7.29177e-05
125,0.763332,0.863529,-4.32139e-05
126,0.763332,0.863529,-4.32139e-05
127,0.763332,0.863529,-4.32139e-05
128,0.776026,0.872247,-1.72187e-05
129,0.776026,0.872247,-1.72187e-05
130,0.757728,0.860154,0.000270068
131,0.763826,0.864229,0.00014755
132,0.763826,0.864229,0.00014755
133,0.763826,0.864229,0.00014755
134,0.763826,0.864229,0.00014755
135,0.761011,0.862019,9.60949e-05
136,0.764342,0.865335,0.000399613
137,0.764342,0.865335,0.000399613
138,0.764342,0.865335,0.000399613
139,0.764342,0.865335,0.000399613
140,0.7515,0.855327,0.000931307
141,0.747478,0.852097,9.80044e-06
142,0.747478,0.852097,9.80044e-06
143,0.744205,0.850483,0.000359105
144,0.752171,0.856545,5.4261e-05
145,0.770085,0.868988,0.000596398
146,0.765168,0.865335,2.74413e-05
147,0.765168,0.865335,2.74413e-05
148,0.736409,0.845188,0.000198083
149,0.745059,0.852031,-0.000433371
150,0.744819,0.851112,0.000640735
151,0.720189,0.834737,0.00049126
152,0.719838,0.833695,0.000129061
153,0.719838,0.833695,0.000129061
154,0.718702,0.832254,-0.000224304
155,0.718361,0.831332,-0.000354287
156,0.711153,0.825527,-0.000507983
157,0.694642,0.812577,-0.00068789
158,0.674157,0.799392,-4.89549e-05
159,0.658713,0.785357,-0.000231515
160,0.672139,0.793549,0.00079774
161,0.656636,0.783483,0.000465995
162,0.663815,0.791905,0.000907561
163,0.655369,0.786145,-0.000798888
164,0.655369,0.786145,-0.000798888
165,0.636959,0.768619,0.000149505
166,0.652088,0.783529,-0.000558441
167,0.645739,0.774955,-0.00064997
168,0.648824,0.778806,-0.000298314
