MDTU,|det-1|^2,1-Re(det),Im(det)
467,0.463268,-0.01714,-0.00298019
468,0.486197,-0.02449,0.0112148
469,0.4739,-0.03243,0.00657479
470,0.452939,-0.01782,-0.00574281
471,0.453051,0.006145,-0.00915778
472,0.527589,-0.01043,-0.00835443
473,0.443772,0.012862,-0.00380761
474,0.436516,0.008206,0.000134463
475,0.439063,0.015423,-0.00282355
476,0.38579,0.013016,0.00426478
477,0.42727,-0.00781,-0.00202954
478,0.360994,-0.00506,-0.00575031
479,0.385165,0.013384,-0.00280704
480,0.320892,0.029892,-0.00281952
481,0.412203,-0.00254,0.000474811
482,0.460227,-0.0247,-0.00462123
483,0.401361,-0.01622,0.00371701
484,0.42195,-0.02849,0.00351544
485,0.423489,-0.02387,-0.00117305
486,0.408339,-0.02152,-0.00468802
487,0.415841,-0.03174,-0.00220643
488,0.562195,-0.04339,-0.00266548
489,0.516599,-0.0246,0.000944466
490,0.551074,-0.01929,0.00128123
491,0.681575,-0.02788,-0.00712156
492,0.660757,-0.01662,0.00242588
493,0.587593,-0.0082,0.00469132
494,0.5787,-0.00617,-0.00140458
495,0.555226,0.004015,-0.00248793
496,0.605424,0.022056,0.00187695
497,0.593832,0.000898,0.00304863
498,0.593832,0.000898,0.00304863
499,0.618147,-0.00241,-0.00175773
500,0.575248,-0.01836,0.000957898
501,0.575248,-0.01836,0.000957897
502,0.523468,-0.00593,-0.000273923
503,0.486412,0.009251,-0.00468073
504,0.46749,0.022044,0.00630288
505,0.449402,0.005006,-0.000120099
506,0.378714,0.012739,-0.00747333
507,0.378714,0.012739,-0.00747333
508,0.38271,0.024244,0.00191905
509,0.384141,0.033095,0.000988886
510,0.511593,0.019538,-0.00043928
511,0.431765,0.01736,-0.00206104
512,0.431765,0.01736,-0.00206104
513,0.380002,0.053137,3.69784e-05
514,0.405766,0.046322,0.00354769
515,0.436444,-0.00389,0.00458629
516,0.394683,0.004421,0.00789189
517,0.41469,-0.0127,0.00314999
518,0.369543,-0.01651,0.00339061
519,0.405351,-0.01672,-0.0036033
520,0.378794,-0.01446,0.00186779
521,0.437961,0.013622,0.00764056
522,0.429324,-0.00385,0.000487558
523,0.429324,-0.00385,0.000487558
524,0.482015,-0.02255,-0.00102695
525,0.436629,-0.01234,0.00355798
526,0.533998,-0.00803,0.00689361
527,0.514735,0.00671,-0.0039875
528,0.749182,-0.04451,6.50495e-05
529,0.594648,-0.03899,0.000726696
530,0.647496,-0.03592,-0.00516245
531,0.5561,-0.05348,-0.0108817
532,0.484602,-0.01925,-0.00456463
533,0.495785,-0.00946,0.00136675
534,0.530576,-0.01888,0.0102936
535,0.541993,-0.04399,0.00458673
536,0.472845,-0.01227,-0.000980765
537,0.579841,-0.01142,-0.00347196
538,0.50478,0.000515,-0.00523967
539,0.506427,-0.03377,-0.000671407
540,0.532104,-0.01806,-0.00435265
541,0.563977,-0.01082,-0.00430915
542,0.496517,-0.02557,-0.00908258
543,0.461384,-0.01251,0.0044165
544,0.477548,-0.01568,-0.000162524
545,0.477548,-0.01568,-0.000162524
