MDTU,0,2,4,6,8,10
2240,16.7619,16.7233,16.69,16.616,16.4194,16.3032
2250,17.5038,17.4658,17.13,17.0538,16.7548,16.7168
2260,18.0153,17.9808,17.809,17.7203,17.5406,17.4822
2270,18.6606,18.5005,17.9049,17.8068,17.501,17.4527
2280,18.6051,18.5454,18.343,18.2991,17.9718,17.9392
2290,17.639,17.6025,17.3322,17.2849,17.1667,17.0967
2300,16.6494,16.5777,16.5221,16.3893,16.3621,16.3059
2310,16.9395,16.9201,16.7893,16.7216,16.4368,16.3815
2320,17.3311,17.293,17.2044,17.1327,16.7998,16.7782
2330,19.7152,19.6716,19.283,19.2134,18.754,18.6597
2340,19.5348,19.4893,19.0712,19.0286,18.8204,18.7677
2350,19.6746,19.6207,19.4172,19.3809,18.854,18.8054
2360,19.6822,19.6281,19.2379,19.1988,18.8387,18.7697
2370,19.0009,18.9668,18.8671,18.8585,18.383,18.3204
2380,19.9827,19.9382,19.5431,19.4912,19.1708,19.0822
2390,19.5706,19.4558,19.0943,19.0443,18.6572,18.6016
2400,18.835,18.7949,18.627,18.5846,18.2495,18.2131
2410,18.8384,18.7967,18.7,18.6538,18.3211,18.2606
2420,17.713,17.6753,17.441,17.4074,17.2153,17.1786
2430,18.375,18.3227,18.0524,17.9994,17.7258,17.662
2440,17.6159,17.526,17.3695,17.3509,17.0425,17.0224
2450,17.1578,17.0778,16.929,16.8271,16.6396,16.5429
2460,17.2516,17.0377,16.9737,16.5586,16.5438,16.4878
2470,17.1226,17.0842,16.6363,16.5798,16.4209,16.3585
2480,18.1055,17.9937,17.9385,17.8734,17.3991,17.3524
2490,19.5594,19.5023,19.4672,19.4104,18.9721,18.9141
2500,19.4349,19.3789,19.0953,19.0373,18.8872,18.8001
2510,17.9995,17.8735,17.7882,17.7226,17.4204,17.3234
2520,17.4001,17.3112,17.1046,17.0296,16.6776,16.618
2530,18.7634,18.7086,18.5473,18.5089,18.2289,18.1543
2540,18.2528,18.1862,18.0724,18.0131,17.6486,17.5755
2550,16.5752,16.5073,16.3735,16.343,16.2514,16.2004
2560,16.4918,16.4246,16.3868,16.3148,16.2723,16.2065
2570,17.7272,17.6347,17.2825,17.2292,17.037,16.9643
2580,17.5225,17.4663,17.0487,17.0099,16.9951,16.9527
2590,18.7912,18.6628,18.0969,18.0027,17.797,17.6527
2600,17.9398,17.8667,17.3032,17.2345,17.103,17.0242
2610,17.2845,17.1873,16.9391,16.8759,16.6841,16.6532
2620,16.8298,16.7486,16.5459,16.4863,16.4215,16.3655
2630,16.6639,16.6083,16.5322,16.4888,16.2128,16.1881
2640,17.6714,17.5791,17.4995,17.4229,17.0814,17.0206
2650,19.1049,18.7701,18.7159,18.6725,18.2846,18.2249
2660,19.8605,19.6443,19.2305,19.1027,19.0056,18.8398
2670,19.6477,19.5604,19.4008,19.2916,19.0553,18.9296
2680,19.889,19.8597,19.4547,19.4427,19.1916,19.1149
2690,20.449,20.3633,19.932,19.8621,19.4383,19.3495
2700,18.7146,18.6866,18.2314,18.2158,18.1716,18.1038
2710,19.6316,19.5712,19.0615,19.0129,18.8123,18.7399
2720,20.333,20.2637,20.1692,20.1185,19.7653,19.6377
2730,22.1856,22.1006,21.3476,21.3198,21.1005,21.0516
2740,20.2953,20.2705,19.909,19.8608,19.6711,19.6152
2750,20.1008,20.0748,19.7416,19.6917,19.4489,19.3696
2760,nan,nan,nan,nan,nan,nan
