t,deltaS
1783,0.05839
1784,0.04259
1785,-0.1115
1786,0.1652
1787,0.07022
1788,0.0931
1789,-0.06309
1790,0.08994
1791,-0.212
1792,-0.1046
1793,-0.07453
1794,-0.001959
1795,-0.03265
1796,-0.1687
1797,0.166
1798,0.003277
1799,-0.2245
1800,0.07135
1801,-0.08446
1802,-0.1771
1803,-0.3763
1804,0.1518
1805,0.1281
1806,0.05806
1807,-0.3337
1808,0.07277
1809,-0.1163
1810,-0.1799
1811,0.04302
1812,0.02237
1813,0.1074
1814,-0.03422
1815,-0.2165
1816,-0.05498
1817,-0.1433
1818,-0.1649
1819,0.2233
1820,0.2567
1821,-0.09376
1822,-0.07426
1823,0.3347
1824,-0.1376
1825,0.06237
1826,0.4072
1827,-0.1868
1828,0.2774
1829,0.08745
1830,-0.112
1831,-0.4114
1832,0.06033
1833,-0.1098
1834,0.1953
1835,-0.03357
1836,-0.01576
1837,0.1271
1838,-0.07424
1839,-0.07749
1840,0.2164
1841,0.1671
1842,-0.04208
1843,0.05816
1844,-0.2045
1845,0.1801
1846,-0.07886
1847,0.1877
1848,-0.2907
1849,-0.04018
1850,-0.1363
1851,0.1925
1852,-0.2306
1853,0.4773
1854,0.3084
1855,0.09127
1856,-0.1446
1857,0.2229
1858,-0.09372
1859,0.06513
1860,0.04039
1861,-0.2614
1862,0.2466
1863,-0.06864
1864,-0.1433
1865,-0.168
1866,0.3919
1867,0.3034
1868,-0.1397
1869,-0.3292
1870,0.5343
1871,-0.1788
1872,0.3324
1873,-0.177
1874,0.5572
1875,0.04544
1876,-0.1307
1877,-0.05207
1878,0.09755
1879,-0.1867
1880,-0.0799
1881,-0.06233
1882,-0.1807
1883,-0.1079
1884,0.3102
1885,0.3142
1886,-0.02975
1887,-0.0432
1888,0.3804
1889,0.08248
1890,-0.1085
1891,0.09553
1892,-0.1402
1893,-0.1082
1894,0.1307
1895,-0.09105
1896,0.4773
1897,0.2205
1898,0.117
1899,0.386
1900,0.01397
1901,-0.1987
1902,0.03093
1903,0.01676
1904,0.1913
1905,0.004831
1906,-0.1499
1907,0.1101
1908,0.1726
1909,-0.01548
1910,-0.05256
1911,0.05198
1912,-0.04887
1913,0.1642
1914,-0.2643
1915,0.2413
1916,0.0559
1917,0.1515
1918,-0.1419
1919,0.4963
1920,-0.1293
1921,-0.181
1922,-0.2944
1923,0.1717
1924,-0.1263
1925,-0.1567
1926,0.21
1927,0.2167
1928,-0.02218
1929,0.1757
1930,0.08061
1931,0.00629
1932,0.2282
1933,0.1954
1934,-0.312
1935,-0.08534
1936,0.06218
1937,0.003134
1938,-0.1786
1939,0.3953
1940,-0.0161
1941,-0.0617
1942,0.09861
1943,0.1623
1944,-0.1893
1945,-0.1088
1946,-0.02446
1947,-0.02094
1948,0.1009
1949,0.08487
1950,0.04583
1951,0.2329
1952,0.1976
1953,-0.02231
1954,0.2914
1955,-0.3015
1956,0.2692
1957,-0.1167
1958,-0.1246
1959,0.07301
1960,0.08794
1961,-0.1607
1962,0.26
1963,0.2568
1964,-0.003642
1965,0.4334
1966,-0.2239
1967,0.2718
1968,-0.1872
1969,-0.08584
1970,0.2449
1971,0.03981
1972,-0.083
1973,-0.122
1974,-0.1617
1975,0.1107
1976,-0.03533
1977,0.2333
1978,-0.09232
1979,-0.05896
1980,-0.06524
1981,0.2566
1982,0.05131
1983,0.2788
1984,0.09457
1985,-0.1487
1986,-0.09118
1987,-0.03971
1988,-0.05082
1989,0.01113
1990,0.1507
1991,-0.2074
1992,-0.03704
1993,0.1012
1994,-0.05302
1995,0.089
1996,0.1389
1997,0.001722
1998,0.004663
1999,0.144
2000,-0.2873
2001,0.3087
2002,-0.1546
2003,0.1367
2004,0.07203
2005,0.3185
2006,-0.08943
2007,0.1795
2008,0.02467
2009,0.05789
2010,-0.1464
2011,-0.03861
2012,0.0355
2013,-0.01263
2014,0.05254
2015,0.08758
2016,0.2799
2017,0.1067
2018,-0.1644
2019,0.02819
2020,-0.1986
2021,-0.001902
2022,-0.06036
2023,0.1967
2024,0.3772
2025,0.03218
2026,0.2537
2027,-0.2211
2028,-0.001431
2029,-0.09715
2030,0.06432
2031,0.1982
2032,0.06434
2033,-0.09061
2034,-0.06297
2035,-0.1176
2036,0.004543
2037,0.2551
2038,0.03621
2039,0.01577
2040,-0.1073
2041,0.01212
2042,0.5005
2043,-0.04664
2044,-0.0213
2045,-0.1375
2046,0.1277
2047,-0.2044
2048,0.1642
2049,-0.04562
2050,-0.1267
2051,-0.002772
2052,-0.2444
2053,0.07698
2054,0.147
2055,0.3652
2056,0.09932
2057,-0.1387
2058,-0.02233
2059,0.14
2060,-0.003432
2061,-0.03368
2062,0.08849
2063,-0.09194
2064,-0.1559
2065,0.04585
2066,0.1858
2067,-0.1241
2068,0.2235
2069,0.21
2070,0.04346
2071,-0.3224
2072,0.02353
2073,-0.1072
2074,-0.05104
2075,0.05577
2076,0.361
2077,-0.3171
2078,0.03793
2079,0.1582
2080,-0.2487
2081,0.3026
2082,0.0001246
2083,0.137
2084,0.06089
2085,0.112
2086,0.3277
2087,-0.02806
2088,-0.1231
2089,-0.2221
2090,-0.1839
2091,0.02979
2092,0.1223
2093,0.1166
2094,0.1511
2095,-0.1107
2096,0.1694
2097,0.1511
2098,-0.3944
2099,0.009234
2100,0.1227
2101,0.2
2102,-0.367
2103,-0.1009
2104,-0.1605
2105,0.02175
2106,0.1256
2107,0.1053
2108,0.02266
2109,0.1535
2110,0.1914
2111,-0.1569
2112,0.2288
2113,-0.02458
2114,-0.003662
2115,0.2545
2116,0.1634
2117,-0.2645
2118,0.01201
2119,0.2814
2120,0.1856
2121,0.08395
2122,-0.1466
2123,-0.08051
2124,-0.02457
2125,-0.08092
2126,-0.2314
2127,0.07425
2128,0.0195
2129,-0.00694
2130,-0.3414
2131,0.1453
2132,-0.07828
2133,-0.08338
2134,-0.09238
2135,0.05432
2136,0.3728
2137,-0.198
2138,0.4073
2139,-0.3071
2140,0.1064
2141,-0.2712
2142,0.3588
2143,0.06494
2144,-0.2442
2145,0.4288
2146,-0.4283
2147,-0.595
2148,0.08431
2149,0.03425
2150,0.08159
2151,-0.1306
2152,0.5822
2153,-0.3022
2154,-0.1253
2155,-0.04512
2156,-0.09659
2157,-0.152
2158,-0.164
2159,0.1455
2160,0.04225
2161,0.1173
2162,0.1181
2163,0.2703
2164,-0.2067
2165,0.2266
2166,0.02261
2167,-0.1076
2168,-0.08361
2169,0.1423
2170,-0.04748
2171,-0.01641
2172,0.1821
2173,-0.1321
2174,0.1365
2175,0.6026
2176,0.2025
2177,0.05854
2178,0.01292
2179,-0.1323
2180,-0.00711
2181,0.1147
2182,0.2293
2183,0.1469
2184,0.05818
2185,0.2044
2186,-0.3344
2187,0.1164
2188,0.06191
2189,0.1893
2190,0.02996
2191,0.1098
2192,-0.04384
2193,-0.2277
2194,0.1161
2195,-0.1448
2196,-0.03667
2197,-0.09923
2198,0.2732
2199,-0.2035
2200,0.5876
2201,0.4564
2202,-0.4039
2203,0.2802
2204,0.1037
2205,0.3192
2206,0.2658
2207,0.003307
2208,-0.1317
2209,0.04257
2210,0.0103
2211,-0.0261
2212,-0.3101
2213,-0.02782
2214,0.07788
2215,0.2237
2216,-0.256
2217,-0.001647
2218,0.1786
2219,0.1315
2220,0.05582
2221,0.08698
2222,-0.1645
2223,0.165
2224,-0.174
2225,0.4779
2226,-0.107
2227,0.3596
2228,-0.1291
2229,0.1963
2230,0.174
2231,0.1425
2232,-0.09246
2233,-0.291
2234,-0.1872
2235,-0.1837
2236,-0.07368
2237,0.08966
2238,0.08498
2239,-0.1079
2240,-0.1021
2241,-0.13
2242,-0.2685
2243,0.4281
2244,0.2397
2245,0.06662
2246,0.04484
2247,0.00998
2248,0.1664
2249,-0.319
2250,0.1729
2251,-0.0917
2252,0.04509
2253,0.1652
2254,0.01582
2255,0.3516
2256,0.06883
2257,-0.1674
2258,0.07737
2259,-0.1327
2260,-0.2495
2261,0.1584
2262,0.1555
2263,-0.07413
2264,0.3535
2265,-0.3665
2266,-0.03845
2267,0.1781
2268,-0.05439
2269,0.2847
2270,0.1002
2271,-0.3898
2272,-0.1823
2273,0.4124
2274,0.2491
2275,-0.1052
2276,0.01011
2277,0.07412
2278,-0.003022
2279,0.2083
2280,0.1741
2281,0.2213
2282,-0.1727
2283,0.09878
2284,-0.005399
2285,-0.2224
2286,0.01771
2287,0.1731
2288,0.01027
2289,0.3095
2290,-0.28
2291,-0.1626
2292,0.6306
2293,0.07288
2294,-0.4231
2295,0.2641
2296,-0.03248
2297,-0.069
2298,0.1732
2299,-0.3683
2300,0.1952
2301,-0.2528
2302,-0.2386
2303,0.2384
2304,-0.005557
2305,-0.1431
2306,-0.004354
2307,-0.1152
2308,-0.2292
2309,0.02471
2310,0.3614
2311,0.02156
2312,0.09821
2313,-0.08519
2314,-0.1173
2315,-0.1745
2316,-0.1361
2317,-0.03352
2318,0.1054
2319,0.2495
2320,0.3994
2321,0.01039
2322,0.392
2323,0.2445
2324,0.2065
2325,0.0277
2326,-0.008879
2327,0.07963
2328,-0.2171
2329,0.1078
2330,0.09655
2331,0.1066
2332,0.1559
2333,-0.3068
2334,0.1365
2335,-0.1253
2336,0.1698
2337,0.1487
2338,0.1826
2339,0.1155
2340,-0.6775
2341,0.1999
2342,-0.08627
2343,0.1505
2344,0.326
2345,0.0158
2346,-0.08814
2347,-0.0888
2348,-0.1747
2349,-0.175
2350,0.1653
2351,0.1057
2352,0.04693
2353,-0.2948
2354,-0.04918
2355,0.107
2356,0.05564
2357,0.002061
2358,-0.09988
2359,0.08104
2360,-0.1738
2361,0.04304
2362,-0.2725
2363,0.3043
2364,0.1823
2365,0.2011
2366,-0.3592
2367,0.3392
2368,-0.1858
2369,0.2129
2370,0.06846
2371,0.1063
2372,0.2792
2373,0.007368
2374,-0.2555
2375,0.2139
2376,0.03273
2377,-0.03819
2378,0.0777
2379,0.09231
2380,0.06925
2381,0.3861
2382,-0.01514
2383,-0.1919
2384,-0.02987
2385,-0.1699
2386,-0.002835
2387,-0.01888
2388,0.3067
2389,-0.03106
2390,-0.2129
2391,0.1229
2392,-0.0863
2393,0.1476
2394,0.09905
2395,-0.003735
2396,-0.04139
2397,0.2313
2398,0.1184
2399,-0.09986
2400,0.0321
2401,-0.05978
2402,-0.3497
2403,0.2858
2404,0.1529
2405,0.024
2406,0.0962
2407,-0.1272
2408,-0.2393
2409,0.2131
2410,0.239
2411,-0.1398
2412,-0.1948
2413,0.132
2414,0.08768
2415,0.297
2416,-0.01545
2417,-0.3081
2418,0.09775
2419,0.1014
2420,0.08056
2421,-0.04492
2422,-0.02475
2423,-0.3435
2424,0.1794
2425,0.2591
2426,0.1297
2427,-0.06901
2428,-0.4699
2429,-0.3891
2430,0.2892
2431,0.01515
2432,0.04823
2433,0.1051
2434,0.2497
2435,-0.254
2436,-0.1492
2437,0.09388
2438,0.1619
2439,-0.03817
2440,-0.1769
2441,0.06963
2442,-0.2039
2443,-0.1225
2444,-0.2755
2445,-0.1004
2446,-0.2652
2447,0.2303
2448,-0.02061
2449,-0.00675
2450,-0.3031
2451,0.2092
2452,0.1378
2453,0.08023
2454,0.07408
2455,-0.06044
2456,-0.1015
2457,0.2253
2458,-0.1322
2459,0.06496
2460,0.1776
2461,0.3593
2462,0.0521
2463,-0.1005
2464,-0.4198
2465,0.217
2466,-0.02595
2467,0.04003
2468,0.4771
2469,0.05386
2470,-0.0267
2471,0.4346
2472,-0.02522
2473,-0.03728
2474,0.1673
2475,0.1027
2476,-0.1052
2477,0.1576
2478,0.09797
2479,-0.1889
2480,-0.08429
2481,0.07896
2482,0.09687
2483,-0.0346
2484,0.05612
2485,0.234
2486,-0.1121
2487,0.3876
2488,-0.183
2489,-0.1731
2490,0.1366
2491,-0.0307
2492,-0.4232
2493,-0.06167
2494,-0.2004
2495,0.09704
2496,-0.01094
2497,0.04771
2498,-0.09537
2499,-0.1323
2500,-0.04205
2501,0.1204
2502,0.2297
2503,0.02577
2504,-0.2246
2505,0.2219
2506,0.08953
2507,-0.3351
2508,0.2368
2509,0.168
2510,0.2318
2511,-0.02519
2512,0.3842
2513,0.1497
2514,0.1041
2515,-0.371
2516,0.06748
2517,0.1919
2518,-0.1463
2519,-0.1602
2520,0.1467
2521,0.2205
2522,0.1463
2523,0.1261
2524,-0.07592
2525,0.2639
2526,0.07908
2527,0.03117
2528,-0.08223
2529,0.03669
2530,0.06589
2531,-0.106
2532,-0.2648
2533,0.01417
2534,-0.0188
2535,0.06487
2536,-0.221
2537,-0.1512
2538,0.07356
2539,-0.1428
2540,0.2495
2541,0.3947
2542,-0.2791
2543,-0.08272
2544,0.04822
2545,0.2671
2546,-0.2161
2547,-0.07934
2548,0.1207
2549,-0.2425
2550,0.1912
2551,-0.2475
2552,0.1901
2553,-0.1753
2554,0.04593
2555,0.1105
2556,-0.01118
2557,-0.1458
2558,-0.2607
2559,0.1317
2560,-0.1561
2561,0.4934
2562,0.3224
2563,0.02434
2564,0.07759
2565,0.1978
2566,-0.2041
2567,0.01401
2568,0.05656
2569,-0.3631
2570,0.2784
2571,-0.2893
2572,-0.1737
2573,0.06412
2574,0.1024
2575,0.1598
2576,0.02958
2577,-0.286
2578,-0.1066
2579,-0.2559
2580,0.205
2581,-0.0557
2582,0.01331
2583,0.0308
2584,-0.2133
2585,-0.02007
2586,0.2992
2587,0.5322
2588,0.07879
2589,0.3362
2590,0.2629
2591,-0.1538
2592,-0.09645
2593,-0.2175
2594,0.3622
2595,-0.01879
2596,-0.3186
2597,0.08928
2598,-0.1197
2599,-0.2067
2600,0.2894
2601,-0.2142
2602,-0.1018
2603,-0.2178
2604,0.2254
2605,-0.03996
2606,0.1148
2607,-0.28
2608,-0.2453
2609,0.09354
2610,-0.1263
2611,-0.1174
2612,-0.2981
2613,0.3291
2614,-0.06616
2615,-0.08725
2616,-0.1207
2617,0.2529
2618,-0.1222
2619,-0.003555
2620,-0.2088
2621,0.1567
2622,0.3167
2623,-0.2811
2624,0.05709
2625,0.08754
2626,0.03783
2627,-0.2406
2628,0.07825
2629,-0.1811
2630,-0.1771
2631,0.1676
2632,0.05398
2633,0.01146
2634,0.2301
2635,0.3527
2636,-0.06062
2637,-0.2899
2638,0.1538
2639,0.2459
2640,-0.184
2641,0.04253
2642,-0.194
2643,0.1195
2644,-0.03315
2645,-0.3109
2646,0.09394
2647,0.0667
2648,0.3027
2649,-0.3015
2650,0.3491
2651,0.2756
2652,0.151
2653,0.1579
2654,-0.1311
2655,0.2169
2656,-0.2052
2657,0.1207
2658,-0.1638
2659,0.0399
2660,-0.06111
2661,0.09726
2662,-0.3856
2663,0.4782
2664,-0.03094
2665,0.2948
2666,0.08419
2667,-0.03501
2668,-0.2375
2669,0.001004
2670,-0.241
2671,0.3119
2672,-0.01617
2673,-0.02439
2674,0.2052
2675,-0.1028
2676,0.2237
2677,-0.09376
2678,-0.144
2679,-0.3809
2680,0.006344
2681,-0.01032
2682,0.1321
2683,0.3148
2684,-0.1214
2685,-0.3281
2686,-0.4819
2687,0.3986
2688,0.05262
2689,0.06071
2690,0.1023
2691,-0.07449
2692,0.3011
2693,-0.0717
2694,-0.1815
2695,0.4202
2696,0.04821
2697,-0.008235
2698,-0.1746
2699,0.1203
2700,-0.3906
2701,-0.02644
2702,-0.1075
2703,-0.2358
2704,0.07679
2705,0.4305
2706,-0.09706
2707,0.4793
2708,0.0517
2709,0.2235
2710,-0.1262
2711,-0.3128
2712,-0.01547
2713,0.2543
2714,0.1231
2715,0.067
2716,0.4362
2717,-0.303
2718,0.03511
2719,-0.1343
2720,0.3145
2721,-0.2033
2722,0.08038
2723,0.2751
2724,0.1756
2725,-0.15
2726,-0.07944
2727,-0.02376
2728,-0.06581
2729,0.2292
2730,-0.2782
2731,-0.05862
2732,0.3892
2733,0.001437
2734,0.1535
2735,-0.1231
2736,0.1955
2737,0.01491
2738,0.08117
2739,0.08298
2740,-0.4347
2741,0.2051
2742,0.1461
2743,0.08398
2744,0.2861
2745,-0.1517
2746,-0.3551
2747,-0.1364
2748,-0.42
2749,0.1759
2750,-0.1725
2751,-0.03402
2752,-0.4294
2753,0.1163
2754,0.1593
2755,0.1018
2756,-0.1854
2757,0.05972
2758,-0.1385
2759,-0.1149
2760,-0.1572
2761,-0.05835
2762,0.04311
2763,0.1307
2764,-0.327
2765,-0.004131
2766,0.2621
2767,-0.05602
2768,0.3327
2769,-0.02497
2770,-0.02919
2771,-0.1418
2772,-0.1209
2773,0.02061
2774,-0.05217
2775,-0.0483
2776,-0.1924
2777,-0.1218
2778,-0.118
2779,-0.1178
2780,0.2956
2781,0.1027
2782,0.2426
2783,0.04504
2784,-0.2435
2785,-0.1526
2786,0.2117
2787,-0.351
2788,0.2228
2789,-0.3801
2790,-0.008391
2791,0.2374
2792,-0.4242
2793,0.06316
2794,0.06761
2795,-0.02705
2796,0.1655
2797,0.1734
2798,0.1189
2799,-0.1002
2800,-0.07864
2801,0.08987
2802,0.04466
2803,0.1144
2804,-0.1106
2805,-0.1841
2806,-0.09981
2807,0.2167
2808,-0.236
2809,0.04782
2810,0.3083
2811,0.02441
2812,-0.1909
2813,0.07406
2814,0.06214
2815,-0.152
2816,-0.2013
2817,-0.06122
2818,0.1753
2819,0.04977
2820,0.02144
2821,0.1953
2822,0.0707
2823,-0.3392
2824,-0.05655
2825,-0.02406
2826,0.1114
2827,-0.03787
2828,0.1126
2829,-0.2094
2830,-0.2389
2831,0.1124
2832,-0.2327
2833,-0.09988
2834,0.1013
2835,-0.2848
2836,0.0005698
2837,0.03229
2838,-0.4039
2839,0.0928
2840,0.0804
2841,-0.04749
2842,-0.2383
2843,0.1843
2844,-0.3073
2845,-0.2483
2846,0.1167
2847,-0.04547
2848,0.2823
2849,0.2199
2850,0.0414
2851,-0.1075
2852,0.07122
2853,0.03802
2854,-0.02549
2855,-0.07081
2856,-0.1947
2857,0.1003
2858,-0.02563
2859,0.05081
2860,-0.2406
2861,-0.1677
2862,0.07797
2863,-0.01658
2864,0.01183
2865,-0.05266
2866,0.2618
2867,-0.4171
2868,0.2193
2869,-0.2511
2870,-0.1761
2871,-0.1066
2872,-0.08311
2873,0.1277
2874,-0.08816
2875,0.0602
2876,0.1228
2877,0.2444
2878,0.04826
2879,-0.1045
2880,-0.1473
2881,0.04557
2882,0.3659
2883,-0.2037
2884,0.2964
2885,-0.01931
2886,0.2077
2887,-0.329
2888,0.2944
2889,0.2679
2890,-0.02529
2891,0.0475
2892,0.3512
2893,0.05801
2894,0.09015
2895,-0.1347
2896,0.2352
2897,0.3678
2898,0.01856
2899,-0.2476
2900,-0.03034
2901,0.339
2902,0.1996
2903,0.07307
2904,-0.114
2905,0.01719
2906,-0.1943
2907,-0.2698
2908,0.06146
2909,-0.2563
2910,-0.1037
2911,-0.1102
2912,-0.1751
2913,-0.27
2914,-0.322
2915,0.003252
2916,-0.0345
2917,0.3747
2918,0.1683
2919,0.1578
2920,-0.08543
2921,-0.09329
2922,0.0467
2923,0.2365
2924,0.3898
2925,0.2392
2926,0.3597
2927,0.05939
2928,0.2603
2929,-0.03773
2930,0.1711
2931,0.312
2932,0.2038
2933,0.1869
2934,-0.05626
2935,0.2476
2936,-0.2224
2937,0.2887
2938,0.03136
2939,-0.5375
2940,0.01005
2941,-0.08176
2942,0.07347
2943,-0.04368
2944,-0.03272
2945,-0.06781
2946,0.1708
2947,0.3116
2948,0.02683
2949,0.3165
2950,-0.2321
2951,-0.2729
2952,-0.4952
2953,0.1851
2954,0.009924
2955,-0.2144
2956,-0.1522
2957,0.1839
2958,0.1588
2959,0.1109
2960,-0.1111
2961,-0.1506
2962,0.004073
2963,-0.05068
2964,0.11
2965,-0.06515
2966,-0.3167
2967,0.1004
2968,0.03944
2969,-0.01753
2970,0.04919
2971,0.2275
2972,-0.4034
2973,0.3875
2974,0.06156
2975,0.09141
2976,0.05416
2977,-0.08219
2978,0.1369
2979,0.2388
2980,0.1292
2981,-0.2746
2982,-0.05378
2983,-0.07972
2984,-0.2645
2985,0.3298
2986,-0.18
2987,-0.1514
2988,0.2026
2989,-0.09429
2990,0.2327
2991,0.1638
2992,-0.2214
2993,0.05348
2994,-0.1128
2995,-0.2156
2996,-0.1117
2997,0.06109
2998,0.05999
2999,0.1002
3000,-0.2122
3001,-0.03146
3002,0.03285
3003,-0.03025
3004,0.1174
3005,0.1623
3006,-0.1921
3007,-0.0785
3008,0.02386
3009,0.2505
3010,0.1553
3011,-0.1782
3012,-0.264
3013,0.1194
3014,0.1041
3015,0.1064
3016,-0.07542
3017,-0.1309
3018,0.1803
3019,0.3216
3020,0.04683
3021,0.359
3022,-0.1329
3023,0.1071
3024,0.2231
3025,-0.02181
3026,-0.4182
3027,0.291
3028,-0.3406
3029,0.02063
3030,-0.1108
3031,-0.1826
3032,0.09031
3033,0.1146
3034,-0.3039
3035,-0.1351
3036,0.1326
3037,0.02363
3038,0.05783
3039,-0.1911
3040,0.03644
3041,0.1404
3042,0.08796
3043,-0.166
3044,-0.04441
3045,0.141
3046,0.02747
3047,-0.2652
3048,0.05855
3049,-0.1185
3050,-0.0912
3051,-0.2852
3052,0.003511
3053,-0.02088
3054,0.1017
3055,0.3536
3056,0.003562
3057,-0.3357
3058,-0.1064
3059,-0.08674
3060,0.07919
3061,0.3322
3062,-0.2449
3063,-0.1576
3064,-0.06826
3065,-0.05255
3066,-0.08592
3067,0.002994
3068,-0.1544
3069,-0.03052
3070,-0.03073
3071,-0.3274
3072,0.1913
3073,0.08787
3074,-0.2677
3075,0.2928
3076,-0.2105
3077,-0.4415
3078,0.4179
3079,0.2766
3080,0.0101
3081,-0.103
3082,-0.08402
3083,-0.269
3084,-0.1356
3085,0.03604
3086,0.005403
3087,-0.2456
3088,-0.1655
3089,0.1128
3090,-0.1355
3091,-0.2619
3092,-0.103
3093,0.1218
3094,0.2119
3095,-0.1682
3096,-0.09123
3097,-0.08189
3098,0.124
3099,-0.2699
3100,0.02038
3101,-0.2731
3102,0.1515
3103,-0.1094
3104,-0.02601
3105,0.2542
3106,-0.06267
3107,-0.3131
3108,0.1663
3109,-0.07626
3110,0.09974
3111,0.01715
3112,-0.1051
3113,-0.145
3114,-0.02304
3115,-0.2237
3116,0.05645
3117,0.02709
3118,0.3642
3119,-0.05638
3120,0.1269
3121,-0.1425
3122,0.3173
3123,-0.07308
3124,0.2905
3125,0.05498
3126,-0.1188
3127,0.08111
3128,-0.1962
3129,0.09788
3130,-0.03491
3131,-0.0113
3132,-0.1554
3133,0.1257
3134,0.1495
3135,-0.1691
3136,-0.1252
3137,-0.06518
3138,0.2174
3139,-0.2815
3140,0.02333
3141,-0.2049
3142,0.2245
3143,0.226
3144,-0.1669
3145,0.3269
3146,0.1651
3147,-0.1606
3148,0.07776
3149,0.07485
3150,0.09558
3151,-0.04249
3152,0.001695
3153,-0.1426
3154,0.1325
3155,0.1588
3156,-0.03741
3157,-0.2291
3158,-0.2388
3159,-0.02738
3160,-0.175
3161,0.2081
3162,0.3296
3163,-0.2073
3164,-0.01186
3165,0.00549
3166,-0.008316
3167,0.02021
3168,-0.01517
3169,0.2292
3170,0.08514
3171,0.01699
3172,-0.08972
3173,0.09279
3174,-0.1049
3175,-0.03215
3176,0.2629
3177,-0.02246
3178,-0.1772
3179,-0.1681
3180,0.1176
3181,0.0168
3182,0.2083
3183,0.1084
3184,0.2541
3185,0.157
3186,0.1316
3187,0.02075
3188,-0.09614
3189,0.3715
3190,0.1342
3191,0.1114
3192,-0.03769
3193,-0.001341
3194,-0.1312
3195,0.04005
3196,0.05623
3197,0.1974
3198,-0.05304
3199,0.05965
3200,-0.02902
3201,-0.009262
3202,0.06361
3203,0.1391
3204,0.04884
3205,0.1574
3206,-0.3214
3207,-0.3228
3208,-0.1063
3209,0.2167
3210,0.01639
3211,0.009288
3212,-0.34
3213,0.01638
3214,0.06211
3215,-0.1678
3216,-0.551
3217,0.3003
3218,-0.1106
3219,0.06038
3220,0.009515
3221,0.2728
3222,0.04214
3223,0.01266
3224,-0.2076
3225,0.3467
3226,-0.03796
3227,-0.3743
3228,-0.1954
3229,-0.3587
3230,0.09364
3231,-0.1
3232,0.1689
3233,0.235
3234,0.07325
3235,-0.1451
3236,0.2233
3237,0.2668
3238,-0.1939
3239,0.006002
3240,0.1062
3241,0.1838
3242,-0.1504
3243,0.123
3244,0.2013
3245,-0.06533
3246,0.1128
3247,0.1742
3248,-0.08315
3249,-0.01966
3250,-0.1164
3251,-0.05102
3252,0.1362
3253,0.01443
3254,0.06969
3255,-0.02792
3256,-0.01586
3257,0.03204
3258,0.03161
3259,0.1736
3260,-0.1122
3261,0.1069
3262,0.03235
3263,0.2841
3264,0.08934
3265,0.107
3266,-0.1195
3267,0.02715
3268,-0.2446
3269,0.06693
3270,0.07484
3271,-0.1118
3272,0.03803
3273,-0.2535
3274,0.07403
3275,0.0731
3276,0.144
3277,-0.0979
3278,0.1646
3279,0.01125
3280,0.2987
3281,0.1553
3282,-0.2666
3283,-0.002853
3284,0.3618
3285,-0.004084
3286,0.2777
3287,0.1338
3288,0.1096
3289,0.04814
3290,-0.04451
3291,-0.1397
3292,-0.2542
3293,0.149
3294,-0.1587
3295,-0.05088
3296,-0.02958
3297,0.01416
3298,0.07194
3299,0.1414
3300,0.1061
3301,-0.164
3302,-0.07535
3303,0.3111
3304,-0.0567
3305,-0.1054
3306,-0.02431
3307,-0.04044
3308,-0.02534
3309,0.1392
3310,0.02164
3311,0.03569
3312,0.169
3313,-0.08921
3314,0.2003
3315,0.401
3316,0.1271
3317,-0.5256
3318,-0.04172
3319,-0.1654
3320,0.1685
3321,-0.06186
3322,0.1463
3323,0.1074
3324,-0.1762
3325,-0.02922
3326,-0.06479
3327,0.007624
3328,-0.213
3329,0.3186
3330,-0.2326
3331,0.1964
3332,0.1245
3333,-0.07447
3334,-0.03535
3335,-0.09086
3336,0.02874
3337,-0.02046
3338,-0.2267
3339,-0.04895
3340,0.08575
3341,0.3384
3342,0.07298
3343,-0.1483
3344,-0.1507
3345,-0.04692
3346,-0.01546
3347,0.01693
3348,0.1408
3349,-0.08995
3350,0.04109
3351,0.1395
3352,-0.1274
3353,0.01899
3354,-0.2349
3355,0.007543
3356,-0.1883
3357,0.5412
3358,0.008801
3359,0.01016
3360,0.1242
3361,-0.0467
3362,0.1451
3363,0.1192
3364,0.1242
3365,-0.05823
3366,0.2013
3367,0.08986
3368,-0.07003
3369,0.1281
3370,0.2589
3371,-0.12
3372,-0.002146
3373,-0.3261
3374,-0.2753
3375,-0.05834
3376,-0.04574
3377,0.1493
3378,-0.07312
3379,-0.3197
3380,0.003492
3381,-0.0238
3382,0.2367
3383,-0.04521
3384,0.2235
3385,-0.3035
3386,0.2208
3387,0.006268
3388,-0.1472
3389,0.01958
3390,0.1222
3391,0.01533
3392,0.2183
3393,-0.2347
3394,0.007405
3395,0.02432
3396,0.3771
3397,0.2144
3398,0.04407
3399,0.04058
3400,0.1912
3401,-0.08581
3402,0.1978
3403,0.04394
3404,0.2252
3405,-0.06998
3406,-0.05446
3407,-0.04938
3408,0.1302
3409,-0.1254
3410,-0.1923
3411,0.1808
3412,-0.1293
3413,0.08175
3414,0.03959
3415,0.1968
3416,0.215
3417,-0.08379
3418,-0.1672
3419,0.09888
3420,0.3381
3421,-0.1234
3422,0.353
3423,0.02908
3424,0.2121
3425,-0.1242
3426,-0.04294
3427,0.09981
3428,0.03391
3429,-0.1986
3430,0.2299
3431,-0.01018
3432,0.03714
3433,0.1086
3434,-0.1063
3435,0.216
3436,-0.1447
3437,0.08904
3438,-0.1185
3439,0.01949
3440,0.03529
3441,0.2022
3442,0.1304
3443,-0.1728
3444,0.01952
3445,0.1951
3446,-0.2921
3447,-0.02751
