ReTr(Lx),ReTr(Ly),ImTr(Lx),ImTr(Ly)
1.36169,null,0.87651,null,null
-0.85998,-0.565183,null,null,null
1.28459,null,0.869317,null,null
-0.742587,-0.318293,null,null,null
1.65112,null,0.957403,null,null
-0.564417,-0.858817,null,null,null
1.42469,null,0.814433,null,null
-0.440533,-1.02771,null,null,null
0.736013,null,0.598153,null,null
-0.0733123,-1.1009,null,null,null
0.582923,null,0.510493,null,null
-0.200697,-0.655023,null,null,null
0.409223,null,0.284463,null,null
-0.178581,-0.618493,null,null,null
0.798383,null,0.225478,null,null
-0.14962,-0.6583,null,null,null
0.676893,null,0.0933753,null,null
0.168117,-0.756043,null,null,null
0.667797,null,-0.046899,null,null
0.226465,-0.877963,null,null,null
1.05897,null,-0.63262,null,null
0.311061,-0.805943,null,null,null
0.706227,null,-0.575997,null,null
-0.0314501,-0.887033,null,null,null
0.91403,null,-0.732493,null,null
-0.0314501,-0.887033,null,null,null
0.91403,null,-0.732493,null,null
-0.224528,-0.924843,null,null,null
1.16151,null,-0.392373,null,null
-0.0677033,-0.797003,null,null,null
1.14811,null,-0.393913,null,null
-0.105209,-0.836823,null,null,null
1.23997,null,-0.181646,null,null
-0.074628,-0.70882,null,null,null
0.991667,null,-0.0200895,null,null
0.0463287,-0.538933,null,null,null
1.53737,null,-0.41164,null,null
0.133753,-0.678763,null,null,null
1.63438,null,-0.465127,null,null
0.128442,-0.75024,null,null,null
1.28057,null,-0.441117,null,null
-0.0747033,-0.716537,null,null,null
0.933177,null,-0.65051,null,null
0.0111085,-0.738137,null,null,null
0.968537,null,-0.643313,null,null
0.0232284,-0.790933,null,null,null
0.633347,null,-0.809497,null,null
-0.0171276,-0.784837,null,null,null
0.59933,null,-0.522803,null,null
0.000218088,-0.575323,null,null,null
0.513643,null,-0.488777,null,null
-0.0480613,-0.6726,null,null,null
0.729373,null,-0.45749,null,null
-0.035592,-0.76366,null,null,null
0.588147,null,-0.245707,null,null
0.123792,-0.748673,null,null,null
0.464087,null,-0.317372,null,null
0.336503,-0.82589,null,null,null
0.30381,null,-0.692227,null,null
0.167042,-0.747433,null,null,null
0.368823,null,-0.585963,null,null
0.317511,-0.43505,null,null,null
0.435457,null,-0.72218,null,null
0.106515,-0.465773,null,null,null
0.60329,null,-0.351653,null,null
0.0548603,-0.451023,null,null,null
0.417637,null,-0.330563,null,null
0.075404,-0.44165,null,null,null
0.346633,null,-0.270858,null,null
0.133275,-0.52405,null,null,null
0.492507,null,-0.184221,null,null
0.193922,-0.60937,null,null,null
0.632303,null,-0.163223,null,null
0.309966,-0.73426,null,null,null
0.506357,null,-0.305068,null,null
0.290937,-0.68032,null,null,null
0.552067,null,-0.235951,null,null
0.72386,-0.691597,null,null,null
0.6096,null,-0.386663,null,null
0.59318,-0.42542,null,null,null
0.706533,null,-0.34761,null,null
0.590703,-0.549657,null,null,null
0.595427,null,-0.40032,null,null
0.547323,-0.255732,null,null,null
0.368903,null,-0.520857,null,null
0.547323,-0.255732,null,null,null
0.368903,null,-0.520857,null,null
0.519643,-0.35263,null,null,null
0.198683,null,-0.499027,null,null
0.31781,-0.471787,null,null,null
0.428447,null,-0.49579,null,null
0.274663,-0.454227,null,null,null
0.647293,null,-0.61635,null,null
0.146785,-0.499553,null,null,null
0.57845,null,-0.56551,null,null
0.5693,-0.719077,null,null,null
0.59228,null,-0.36871,null,null
0.538267,-0.550837,null,null,null
0.651303,null,-0.240974,null,null
0.362783,-0.490513,null,null,null
0.675517,null,-0.31538,null,null
0.494893,-0.51267,null,null,null
0.625703,null,-0.413983,null,null
0.7011,-0.66222,null,null,null
0.787103,null,-0.380723,null,null
0.4708,-0.539717,null,null,null
0.84099,null,-0.136901,null,null
0.34305,-0.61778,null,null,null
0.914717,null,-0.194181,null,null
0.359123,-0.580277,null,null,null
1.05209,null,-0.454863,null,null
0.167006,-0.646617,null,null,null
0.81952,null,-0.71862,null,null
0.086783,-0.542753,null,null,null
0.52197,null,-0.93035,null,null
0.119254,-0.423407,null,null,null
0.520143,null,-0.894003,null,null
0.2271,-0.237412,null,null,null
0.77564,null,-0.850077,null,null
0.037008,-0.177598,null,null,null
0.85902,null,-0.84254,null,null
0.0890203,-0.0176061,null,null,null
0.772673,null,-1.0523,null,null
0.277813,-0.141258,null,null,null
0.150892,null,-1.10722,null,null
0.328639,-0.0895667,null,null,null
-0.06088,null,-1.04306,null,null
0.473903,-0.182433,null,null,null
-0.780607,null,-1.21387,null,null
0.467743,-0.097274,null,null,null
0.0723717,null,-1.14786,null,null
0.615703,-0.0113342,null,null,null
-0.141108,null,-0.6182,null,null
0.320076,-0.056888,null,null,null
-0.092612,null,-0.772697,null,null
0.231308,-0.016873,null,null,null
-0.170092,null,-1.10321,null,null
0.277315,-0.0689437,null,null,null
0.0541323,null,-1.06745,null,null
0.707827,-0.0228232,null,null,null
-0.0854743,null,-0.97598,null,null
0.70441,-0.153639,null,null,null
-0.454373,null,-0.91235,null,null
0.507747,-0.217077,null,null,null
-0.260347,null,-1.00679,null,null
0.601413,-0.41242,null,null,null
-0.2388,null,-0.982483,null,null
0.52389,-0.152288,null,null,null
-0.123516,null,-1.25744,null,null
0.64809,-0.23429,null,null,null
-0.0878073,null,-1.36013,null,null
0.569743,-0.306118,null,null,null
0.132455,null,-1.3665,null,null
0.488953,-0.412553,null,null,null
0.176029,null,-1.25527,null,null
0.41186,-0.45916,null,null,null
0.42401,null,-1.31449,null,null
0.176609,-0.29931,null,null,null
0.389683,null,-1.09839,null,null
0.216041,-0.176643,null,null,null
0.394223,null,-1.40805,null,null
0.179343,-0.172626,null,null,null
0.57347,null,-1.11547,null,null
0.0010896,-0.171844,null,null,null
1.06606,null,-1.36715,null,null
0.0075853,-0.220868,null,null,null
1.09681,null,-1.76003,null,null
-0.0420623,-0.31211,null,null,null
0.906513,null,-1.83656,null,null
0.0079721,-0.254097,null,null,null
0.476687,null,-1.69086,null,null
-0.215393,-0.349863,null,null,null
0.64171,null,-1.99145,null,null
-0.591323,-0.270924,null,null,null
0.603343,null,-1.30468,null,null
-0.62487,-0.507373,null,null,null
0.85997,null,-1.14847,null,null
-0.509047,-0.78995,null,null,null
0.480597,null,-1.41979,null,null
-0.413047,-0.71735,null,null,null
0.145336,null,-1.51057,null,null
-0.139248,-0.826097,null,null,null
0.296651,null,-1.66654,null,null
0.140387,-0.83181,null,null,null
-0.113032,null,-1.60705,null,null
0.0086051,-0.850923,null,null,null
-0.44661,null,-1.63371,null,null
0.318616,-0.89803,null,null,null
-0.0322798,null,-1.47878,null,null
0.157691,-0.738403,null,null,null
-0.274879,null,-1.49181,null,null
-0.068842,-0.97398,null,null,null
-0.34405,null,-1.23618,null,null
0.0264957,-0.905357,null,null,null
-0.691567,null,-1.21875,null,null
-0.0286955,-0.867443,null,null,null
-1.09493,null,-1.23317,null,null
0.104746,-0.948513,null,null,null
-0.926747,null,-1.15479,null,null
0.132739,-0.6946,null,null,null
-0.859033,null,-1.03113,null,null
0.0082957,-0.9737,null,null,null
-0.562323,null,-1.23909,null,null
0.138258,-0.959037,null,null,null
-0.626613,null,-1.09658,null,null
0.138258,-0.959037,null,null,null
-0.626613,null,-1.09658,null,null
0.351963,-0.768717,null,null,null
-0.48689,null,-1.28364,null,null
0.351963,-0.768717,null,null,null
-0.48689,null,-1.28364,null,null
0.43783,-0.883193,null,null,null
-0.658387,null,-0.985287,null,null
0.3008,-0.84825,null,null,null
-0.37934,null,-1.63426,null,null
0.551913,-0.233079,null,null,null
-0.353167,null,-1.26012,null,null
0.207789,-0.251918,null,null,null
-0.509173,null,-1.46731,null,null
0.274195,-0.234073,null,null,null
-0.54972,null,-1.72579,null,null
0.512083,-0.34354,null,null,null
-0.637083,null,-1.61658,null,null
0.501993,-0.673303,null,null,null
-0.317546,null,-1.27418,null,null
0.435273,-0.77442,null,null,null
-0.418297,null,-1.405,null,null
0.268828,-1.22554,null,null,null
0.0733833,null,-1.39695,null,null
0.821703,-0.95439,null,null,null
0.164486,null,-1.66589,null,null
0.476147,-0.965977,null,null,null
-0.249641,null,-1.35996,null,null
0.945103,-1.21646,null,null,null
-0.0489573,null,-1.27856,null,null
0.945103,-1.21646,null,null,null
-0.0489573,null,-1.27856,null,null
0.796,-1.75001,null,null,null
-0.330867,null,-0.984833,null,null
1.14937,-1.07756,null,null,null
-0.099196,null,-1.23914,null,null
0.783147,-0.62419,null,null,null
-0.142015,null,-1.26669,null,null
0.476797,-0.51601,null,null,null
-0.366867,null,-1.20515,null,null
0.400763,-0.469103,null,null,null
-0.338063,null,-1.05467,null,null
0.58532,-0.24667,null,null,null
-0.322688,null,-1.01177,null,null
0.912027,-0.143194,null,null,null
-0.458287,null,-0.660777,null,null
0.889947,-0.137584,null,null,null
-0.508517,null,-0.25207,null,null
1.10483,-0.00400093,null,null,null
-0.79257,null,-0.547323,null,null
1.42269,0.0805077,null,null,null
-0.79914,null,-0.880193,null,null
1.64432,0.289395,null,null,null
-1.00105,null,-0.863297,null,null
1.59909,0.397373,null,null,null
-0.806167,null,-0.704543,null,null
1.37279,0.0954023,null,null,null
-1.03453,null,-0.3725,null,null
1.22026,0.0322103,null,null,null
-0.841993,null,-0.67342,null,null
1.27057,0.0716493,null,null,null
-0.980947,null,-0.712667,null,null
1.12434,0.0242811,null,null,null
-0.726687,null,-0.819787,null,null
1.27352,-0.0104201,null,null,null
-1.24953,null,-0.758627,null,null
1.28936,-0.227646,null,null,null
-1.43031,null,-0.82562,null,null
1.11034,0.26105,null,null,null
-2.20654,null,-0.532813,null,null
1.02846,0.304792,null,null,null
-1.34455,null,-0.768817,null,null
1.15495,0.218822,null,null,null
-1.15556,null,-0.89866,null,null
1.24924,0.187526,null,null,null
-1.19816,null,-0.829047,null,null
1.52833,0.0563603,null,null,null
-1.09272,null,-0.580907,null,null
1.50151,-0.0632933,null,null,null
-1.35061,null,-1.02945,null,null
1.35437,-0.105195,null,null,null
-1.42599,null,-0.32471,null,null
1.15676,-0.208678,null,null,null
-1.222,null,0.391933,null,null
1.21342,-0.279668,null,null,null
-1.40328,null,0.70787,null,null
1.12139,0.313221,null,null,null
-1.50268,null,0.54123,null,null
1.23432,0.0871163,null,null,null
-1.79903,null,-0.152324,null,null
1.23432,0.0871163,null,null,null
-1.79903,null,-0.152324,null,null
1.34824,0.0164608,null,null,null
-2.86383,null,0.119483,null,null
1.0863,-0.234464,null,null,null
-3.07801,null,-0.253692,null,null
1.71551,0.037547,null,null,null
-2.59334,null,-0.395097,null,null
1.57446,-0.304816,null,null,null
-2.26146,null,0.237353,null,null
1.57446,-0.304816,null,null,null
-2.26146,null,0.237353,null,null
1.70062,0.0584113,null,null,null
-2.27893,null,0.426063,null,null
1.21833,0.457037,null,null,null
-1.84548,null,0.567287,null,null
1.18407,0.827483,null,null,null
-1.82177,null,1.03467,null,null
0.341167,1.1896,null,null,null
-2.42523,null,0.955557,null,null
0.405843,0.95327,null,null,null
-3.28399,null,1.26791,null,null
0.803007,1.24569,null,null,null
-3.67437,null,0.537653,null,null
0.803007,1.24569,null,null,null
-3.67437,null,0.537653,null,null
0.767893,0.852493,null,null,null
-3.50237,null,0.114308,null,null
0.898843,1.38995,null,null,null
-2.80686,null,-0.604157,null,null
1.07319,1.7487,null,null,null
-2.11792,null,-0.12253,null,null
0.614293,2.38218,null,null,null
-1.66278,null,-0.189713,null,null
0.323096,2.13778,null,null,null
-1.35726,null,-0.202482,null,null
1.0036,1.67789,null,null,null
-1.41676,null,-0.579773,null,null
0.742087,1.75551,null,null,null
-1.63649,null,-0.911907,null,null
0.546567,1.30805,null,null,null
-1.79215,null,-0.182129,null,null
0.595947,1.69289,null,null,null
-1.6319,null,-0.531097,null,null
0.595947,1.69289,null,null,null
-1.6319,null,-0.531097,null,null
0.433453,1.6223,null,null,null
-2.02337,null,-0.575,null,null
0.343067,1.70332,null,null,null
-1.76615,null,-0.799693,null,null
0.24474,1.78284,null,null,null
-1.39777,null,-0.842883,null,null
-0.13181,1.52921,null,null,null
-1.59776,null,-0.64798,null,null
-0.13181,1.52921,null,null,null
-1.59776,null,-0.64798,null,null
0.55122,1.45333,null,null,null
-1.59508,null,-0.636023,null,null
0.806317,1.07575,null,null,null
-1.70484,null,-0.487687,null,null
0.77001,0.91753,null,null,null
-1.62006,null,-0.733557,null,null
0.57781,0.893353,null,null,null
-1.51803,null,-0.863273,null,null
0.766823,0.605497,null,null,null
-1.03218,null,-1.15926,null,null
0.809303,0.808337,null,null,null
-1.11478,null,-0.763573,null,null
0.852937,0.899597,null,null,null
-1.59209,null,-0.588017,null,null
0.918393,1.29541,null,null,null
-1.22092,null,-0.923167,null,null
0.818217,0.693037,null,null,null
-0.937283,null,-1.05784,null,null
0.678513,0.826333,null,null,null
-0.934613,null,-0.5525,null,null
0.625447,0.991343,null,null,null
-0.818563,null,0.200133,null,null
0.523933,0.904437,null,null,null
-0.48631,null,0.524883,null,null
0.668673,0.96652,null,null,null
-0.306263,null,0.86438,null,null
0.37017,0.957777,null,null,null
-0.179333,null,0.801453,null,null
0.52834,1.22429,null,null,null
0.280771,null,1.18315,null,null
0.275164,1.21228,null,null,null
0.0309348,null,1.32975,null,null
0.40622,1.18412,null,null,null
0.291811,null,0.694403,null,null
0.300568,0.97003,null,null,null
0.0254784,null,0.420727,null,null
0.358953,0.953473,null,null,null
-0.724543,null,0.44332,null,null
0.204236,1.02582,null,null,null
-0.59317,null,0.463023,null,null
0.204236,1.02582,null,null,null
-0.59317,null,0.463023,null,null
0.290027,1.18897,null,null,null
-0.639597,null,0.316188,null,null
0.092519,1.50489,null,null,null
-0.514343,null,0.436187,null,null
-0.171899,1.61023,null,null,null
-0.161314,null,0.102958,null,null
0.210221,1.66711,null,null,null
-0.0138716,null,0.114451,null,null
0.35987,1.75314,null,null,null
-0.065526,null,0.40266,null,null
0.35987,1.75314,null,null,null
-0.065526,null,0.40266,null,null
0.304625,1.55685,null,null,null
0.0186298,null,0.389143,null,null
0.345537,1.44861,null,null,null
-0.022572,null,0.378667,null,null
0.35735,1.54764,null,null,null
-0.0799047,null,0.611743,null,null
0.66308,1.00301,null,null,null
-0.188212,null,0.565887,null,null
1.08114,0.889087,null,null,null
-0.505023,null,0.684557,null,null
1.05761,0.676927,null,null,null
-0.782563,null,0.706727,null,null
1.05761,0.676927,null,null,null
-0.782563,null,0.706727,null,null
0.774333,0.687203,null,null,null
-0.937593,null,0.557003,null,null
0.835457,0.585587,null,null,null
-1.04756,null,0.42492,null,null
0.96786,0.548407,null,null,null
-0.867617,null,0.117643,null,null
0.96786,0.548407,null,null,null
-0.867617,null,0.117643,null,null
1.05194,0.572903,null,null,null
-1.10973,null,0.150393,null,null
1.19332,0.592633,null,null,null
-0.98907,null,0.373453,null,null
0.771737,0.583397,null,null,null
-1.42937,null,0.925623,null,null
0.6406,0.55352,null,null,null
-1.6073,null,0.718013,null,null
0.703153,0.489803,null,null,null
-1.57101,null,0.579173,null,null
0.65831,0.886507,null,null,null
-0.871143,null,0.530717,null,null
0.382983,0.827643,null,null,null
-0.4448,null,0.81289,null,null
0.482657,0.730547,null,null,null
-0.383003,null,1.10602,null,null
0.649103,1.00422,null,null,null
-0.18648,null,0.63172,null,null
0.5743,0.97022,null,null,null
-0.564903,null,0.881783,null,null
0.431113,0.837907,null,null,null
-0.228147,null,0.591273,null,null
0.38564,0.652353,null,null,null
-0.567477,null,0.278543,null,null
0.424393,0.60026,null,null,null
-0.66249,null,0.136321,null,null
0.385407,0.585137,null,null,null
-1.20387,null,0.213807,null,null
0.592567,0.715167,null,null,null
-0.7544,null,0.0303307,null,null
0.464053,0.734017,null,null,null
-0.94691,null,0.206439,null,null
0.538527,0.944457,null,null,null
-0.87628,null,0.583013,null,null
0.538527,0.944457,null,null,null
-0.87628,null,0.583013,null,null
0.450723,1.0313,null,null,null
-1.11267,null,0.653667,null,null
0.794103,0.869747,null,null,null
-0.951147,null,0.656527,null,null
1.08157,0.674573,null,null,null
-0.744013,null,0.930893,null,null
1.08157,0.674573,null,null,null
-0.744013,null,0.930893,null,null
0.874497,1.20942,null,null,null
-0.749763,null,0.66728,null,null
0.954563,0.710347,null,null,null
-1.23234,null,1.10838,null,null
1.25257,0.270736,null,null,null
-1.13979,null,1.45026,null,null
1.03647,0.343713,null,null,null
-1.62895,null,1.4066,null,null
0.950357,0.43402,null,null,null
-1.02316,null,1.37646,null,null
1.06578,0.969243,null,null,null
-0.74189,null,0.815163,null,null
0.941507,0.895313,null,null,null
-0.430817,null,1.04737,null,null
0.98967,1.08058,null,null,null
-0.573217,null,1.23667,null,null
0.55052,1.04811,null,null,null
-0.717267,null,1.03502,null,null
0.37903,0.990987,null,null,null
-0.331214,null,1.08947,null,null
0.36027,0.762933,null,null,null
-0.133779,null,1.7941,null,null
0.38128,1.18661,null,null,null
-0.118956,null,1.70033,null,null
0.259926,1.36552,null,null,null
-0.0444347,null,1.83512,null,null
0.408047,1.11766,null,null,null
0.147394,null,1.96442,null,null
0.466427,1.07935,null,null,null
-0.190864,null,1.724,null,null
0.58301,0.86942,null,null,null
-0.0758563,null,1.2964,null,null
0.326106,0.811843,null,null,null
-0.0923817,null,1.46683,null,null
0.392817,0.881233,null,null,null
-0.0683973,null,1.26442,null,null
0.259844,1.10583,null,null,null
-0.0451823,null,1.2656,null,null
0.556953,1.12629,null,null,null
0.148575,null,0.89264,null,null
0.910177,1.01865,null,null,null
-0.101989,null,0.74643,null,null
0.71771,1.4171,null,null,null
-0.410553,null,0.653663,null,null
0.6882,1.34436,null,null,null
-0.373117,null,0.781823,null,null
1.03137,1.32877,null,null,null
-0.354647,null,0.772357,null,null
0.58407,1.73549,null,null,null
-0.173595,null,0.725533,null,null
0.87873,1.44122,null,null,null
-0.322484,null,0.586277,null,null
1.08668,1.37924,null,null,null
-0.305314,null,0.577487,null,null
1.11734,1.55666,null,null,null
-0.502177,null,0.299366,null,null
0.691437,1.49811,null,null,null
-0.421453,null,0.377143,null,null
1.13423,1.43357,null,null,null
-0.533177,null,0.45532,null,null
0.583457,1.59451,null,null,null
-0.61757,null,0.65324,null,null
0.317755,1.71918,null,null,null
-0.570003,null,0.949697,null,null
0.318962,1.82331,null,null,null
-0.62714,null,0.857007,null,null
0.374323,1.85001,null,null,null
-0.895993,null,0.693513,null,null
0.451877,1.79431,null,null,null
-0.957483,null,0.79572,null,null
0.451877,1.79431,null,null,null
-0.957483,null,0.79572,null,null
0.676547,1.86123,null,null,null
-1.28484,null,0.964283,null,null
0.669707,2.04321,null,null,null
-1.28707,null,0.751913,null,null
0.669707,2.04321,null,null,null
-1.28707,null,0.751913,null,null
-0.119115,1.63141,null,null,null
-1.06549,null,1.04654,null,null
-0.440253,1.54085,null,null,null
-0.912683,null,1.12728,null,null
-0.148492,1.38443,null,null,null
-0.764523,null,0.867163,null,null
0.240199,1.14402,null,null,null
-0.603847,null,1.2486,null,null
0.46739,1.21144,null,null,null
-0.228971,null,1.23648,null,null
0.44635,1.02642,null,null,null
-0.0367583,null,1.36319,null,null
0.350643,0.643707,null,null,null
-0.298671,null,1.38624,null,null
0.243145,0.958143,null,null,null
-0.384123,null,1.44334,null,null
0.198257,0.76954,null,null,null
-0.859133,null,1.20094,null,null
0.18294,1.0049,null,null,null
-0.638717,null,1.2695,null,null
0.0797767,1.11771,null,null,null
-1.43092,null,1.19265,null,null
0.02144,1.23081,null,null,null
-1.43633,null,0.823523,null,null
-0.395057,1.04908,null,null,null
-1.65689,null,1.10188,null,null
-0.206938,0.97996,null,null,null
-1.88902,null,0.63903,null,null
-0.299026,1.01593,null,null,null
-1.55894,null,0.298709,null,null
-0.320623,0.658753,null,null,null
-1.67502,null,0.313367,null,null
-0.296284,0.636157,null,null,null
-1.55174,null,0.124668,null,null
-0.273781,0.72722,null,null,null
-1.4972,null,0.410363,null,null
-0.195066,0.60431,null,null,null
-1.41586,null,0.0112631,null,null
-0.195066,0.60431,null,null,null
-1.41586,null,0.0112631,null,null
-0.117856,0.733807,null,null,null
-1.7496,null,0.0542257,null,null
-0.180473,0.78477,null,null,null
-1.39363,null,0.056155,null,null
-0.186458,1.0144,null,null,null
-1.12899,null,-0.43988,null,null
-0.285549,0.904243,null,null,null
-1.16826,null,-0.703133,null,null
-0.761303,1.0485,null,null,null
-0.819827,null,-0.481127,null,null
-1.32605,1.2197,null,null,null
-0.793873,null,-0.159204,null,null
-1.08999,1.14092,null,null,null
-0.819543,null,-0.0304012,null,null
-1.01117,1.53552,null,null,null
-0.645773,null,0.211637,null,null
-1.18911,1.55109,null,null,null
-0.783753,null,0.14311,null,null
-0.303821,1.54021,null,null,null
-0.971167,null,-0.130598,null,null
-0.13043,1.10711,null,null,null
-0.89337,null,-0.189339,null,null
-0.13043,1.10711,null,null,null
-0.89337,null,-0.189339,null,null
-0.317718,0.742567,null,null,null
-0.88957,null,-0.0757677,null,null
-0.367973,0.686287,null,null,null
-0.81533,null,-0.162105,null,null
-0.224205,0.761393,null,null,null
-0.527473,null,0.165195,null,null
-0.292225,0.71593,null,null,null
-0.858323,null,-0.26739,null,null
-0.292225,0.71593,null,null,null
-0.858323,null,-0.26739,null,null
-0.313955,0.607083,null,null,null
-0.534007,null,-0.146007,null,null
-0.594347,0.753303,null,null,null
-0.66082,null,-0.758597,null,null
-0.594347,0.753303,null,null,null
-0.66082,null,-0.758597,null,null
-0.5273,0.55814,null,null,null
-0.740367,null,-0.54588,null,null
-0.490503,0.89098,null,null,null
-0.701293,null,-0.484717,null,null
-0.255529,0.86783,null,null,null
-0.54658,null,-0.13999,null,null
-0.41829,1.0104,null,null,null
-0.712433,null,-0.0452757,null,null
-0.538603,0.864463,null,null,null
-0.471077,null,-0.379773,null,null
-0.645643,0.671593,null,null,null
-0.4238,null,-0.259132,null,null
-0.659037,0.254501,null,null,null
-0.371973,null,-0.507477,null,null
-0.53761,0.57036,null,null,null
-0.36078,null,-0.6936,null,null
-0.719317,0.317045,null,null,null
-0.118481,null,-1.0428,null,null
-0.795193,0.166526,null,null,null
-0.147118,null,-0.863003,null,null
-0.608103,0.532903,null,null,null
-0.138209,null,-0.761633,null,null
-1.1322,0.474567,null,null,null
-0.360037,null,-0.731553,null,null
-0.836207,0.542323,null,null,null
-0.190398,null,-0.970493,null,null
-0.88032,0.206627,null,null,null
-0.070335,null,-1.04911,null,null
-0.938177,-0.0251213,null,null,null
0.218916,null,-0.763073,null,null
-1.07106,-0.262046,null,null,null
0.635017,null,-0.938557,null,null
-0.80625,-0.533067,null,null,null
0.98732,null,-1.06661,null,null
-1.03033,-0.045845,null,null,null
0.538653,null,-0.98767,null,null
-0.880327,0.205577,null,null,null
0.44089,null,-1.24041,null,null
-0.781533,0.28645,null,null,null
0.218367,null,-1.01135,null,null
-1.05656,0.00348657,null,null,null
-0.39243,null,-0.9549,null,null
-0.799203,-0.061777,null,null,null
-0.322997,null,-0.970387,null,null
-0.610937,0.20615,null,null,null
-0.178845,null,-1.0273,null,null
-0.756193,0.0411943,null,null,null
0.112703,null,-1.2837,null,null
-0.655233,-0.114719,null,null,null
0.473253,null,-1.03039,null,null
-0.947793,-0.316364,null,null,null
0.46429,null,-1.11201,null,null
-0.560947,-0.311761,null,null,null
0.47266,null,-1.02349,null,null
-0.447307,-0.396743,null,null,null
0.389487,null,-0.933917,null,null
-0.41289,-0.118106,null,null,null
0.659947,null,-1.09949,null,null
-0.41289,-0.118106,null,null,null
0.659947,null,-1.09949,null,null
-0.103107,-0.149515,null,null,null
0.909033,null,-1.36148,null,null
0.1581,-0.163521,null,null,null
0.823193,null,-1.20111,null,null
0.112424,-0.266865,null,null,null
0.98522,null,-1.38113,null,null
0.158389,-0.235275,null,null,null
1.33781,null,-1.17139,null,null
0.20691,-0.0296276,null,null,null
1.9956,null,-0.912103,null,null
0.35094,-0.093765,null,null,null
1.79782,null,-1.00974,null,null
0.120515,-0.194777,null,null,null
1.585,null,-1.0063,null,null
0.532167,-0.384397,null,null,null
1.27998,null,-0.65541,null,null
0.258994,-0.345847,null,null,null
0.80493,null,-0.691073,null,null
0.319024,-0.448513,null,null,null
0.942813,null,-0.650447,null,null
0.45878,-0.80389,null,null,null
0.951483,null,-0.36629,null,null
0.795283,-0.67374,null,null,null
1.10507,null,-0.292481,null,null
0.795283,-0.67374,null,null,null
1.10507,null,-0.292481,null,null
0.790263,-0.615633,null,null,null
0.82863,null,-0.377053,null,null
0.567673,-0.85904,null,null,null
0.724887,null,-0.401887,null,null
0.564657,-0.425823,null,null,null
0.97924,null,-0.195301,null,null
0.539403,-0.532507,null,null,null
1.27516,null,-0.582223,null,null
0.44526,-0.591983,null,null,null
1.22612,null,-0.448827,null,null
0.44526,-0.591983,null,null,null
1.22612,null,-0.448827,null,null
0.40557,-0.336937,null,null,null
1.1996,null,-0.387653,null,null
0.435123,-0.405663,null,null,null
0.937213,null,-0.430047,null,null
0.35119,-0.605273,null,null,null
0.808307,null,-0.515317,null,null
0.35119,-0.605273,null,null,null
0.808307,null,-0.515317,null,null
0.317872,-0.434767,null,null,null
1.12372,null,-0.291285,null,null
0.159077,-0.39565,null,null,null
0.719393,null,-0.452907,null,null
0.159077,-0.39565,null,null,null
0.719393,null,-0.452907,null,null
0.265798,-0.515773,null,null,null
0.424957,null,-0.257906,null,null
0.310807,-0.35145,null,null,null
0.00570133,null,-0.566233,null,null
0.195049,-0.382007,null,null,null
0.158159,null,-0.71059,null,null
0.39444,-0.316471,null,null,null
0.147367,null,-0.620537,null,null
0.337133,-0.309582,null,null,null
0.0800697,null,-0.420077,null,null
0.0920143,-0.362453,null,null,null
0.416553,null,-0.52463,null,null
0.250738,-0.248167,null,null,null
0.595387,null,-0.448987,null,null
0.42678,-0.294097,null,null,null
0.619167,null,-0.547907,null,null
0.45381,-0.397217,null,null,null
0.510763,null,-0.315115,null,null
0.166372,-0.28879,null,null,null
0.52311,null,-0.242097,null,null
0.342083,-0.30821,null,null,null
0.535723,null,-0.3741,null,null
0.55345,-0.115211,null,null,null
0.319959,null,-0.330078,null,null
0.445777,0.4334,null,null,null
0.380927,null,-0.40776,null,null
0.64291,0.38069,null,null,null
0.27058,null,-0.188113,null,null
0.66016,0.203946,null,null,null
0.34122,null,-0.225241,null,null
0.552943,0.420647,null,null,null
0.36972,null,-0.31986,null,null
0.141851,0.450947,null,null,null
0.239561,null,-0.497903,null,null
0.444467,0.366553,null,null,null
0.389563,null,-0.659537,null,null
0.41929,0.365087,null,null,null
0.548903,null,-0.723567,null,null
0.309393,0.182124,null,null,null
0.56846,null,-1.02337,null,null
0.282549,0.235084,null,null,null
0.587087,null,-1.15392,null,null
0.303018,0.159922,null,null,null
0.77885,null,-0.56398,null,null
0.054765,0.112149,null,null,null
1.00904,null,-0.58803,null,null
0.153489,0.0469137,null,null,null
0.99194,null,-0.666563,null,null
0.303961,0.0473733,null,null,null
0.946373,null,-0.360453,null,null
0.502947,0.251995,null,null,null
0.78519,null,-0.308048,null,null
0.100377,0.326364,null,null,null
0.847687,null,-0.102934,null,null
-0.41238,0.38819,null,null,null
0.88187,null,-0.316433,null,null
-0.71429,0.63822,null,null,null
0.958857,null,-0.57668,null,null
-1.17412,0.75621,null,null,null
0.795983,null,-0.655037,null,null
-1.34956,0.7817,null,null,null
1.16005,null,-0.476493,null,null
-1.91,0.677203,null,null,null
1.6015,null,-0.200887,null,null
-2.22616,0.179159,null,null,null
1.47617,null,-0.139413,null,null
-1.91825,-0.186681,null,null,null
1.18257,null,0.011668,null,null
-1.6347,-0.0464633,null,null,null
1.19077,null,0.0527773,null,null
-1.56261,0.134371,null,null,null
1.28105,null,0.101187,null,null
-1.62612,-0.109403,null,null,null
0.95883,null,0.37589,null,null
-1.59661,0.627513,null,null,null
1.4605,null,0.43433,null,null
-1.23892,0.688287,null,null,null
